date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-01/2022-12-31,7,7,2,1.0,0.3,208,nsmallest,3.8211,1.06163,0.98
2000-08-05/2022-12-31,9,40,2,0.999,0.3,208,nsmallest,3.81792,1.06162,0.98
2000-08-09/2022-12-31,25,5,2,0.998,0.3,208,nsmallest,3.81309,1.06159,0.98
2000-08-05/2022-12-31,5,10,2,0.998,0.3,208,nsmallest,3.81469,1.06158,0.99
2000-08-01/2022-12-31,5,15,2,0.998,0.3,208,nsmallest,3.81691,1.06158,0.97
2000-08-09/2022-12-31,20,25,2,0.998,0.3,208,nsmallest,3.81065,1.06156,0.99
2000-08-08/2022-12-31,7,40,1,1.0,0.3,208,nsmallest,3.81085,1.06156,0.9
2000-08-04/2022-12-31,11,4,1,0.998,0.3,208,nsmallest,3.81349,1.06156,0.88
2000-08-01/2022-12-31,5,13,2,0.998,0.3,208,nsmallest,3.81577,1.06156,0.99
2000-08-09/2022-12-31,9,35,2,0.998,0.3,208,nsmallest,3.81,1.06155,0.98
2000-08-07/2022-12-31,7,40,1,1.0,0.3,208,nsmallest,3.81085,1.06155,0.9
2000-08-05/2022-12-31,9,13,1,0.998,0.3,208,nsmallest,3.81102,1.06154,0.49
2000-08-06/2022-12-31,7,40,1,1.0,0.3,208,nsmallest,3.81085,1.06154,0.9
2000-08-08/2022-12-31,11,20,2,0.998,0.3,208,nsmallest,3.80926,1.06154,0.98
2000-08-09/2022-12-31,9,35,2,0.999,0.3,208,nsmallest,3.80917,1.06154,0.98
2000-08-02/2022-12-31,20,4,2,1.0,0.3,208,nsmallest,3.81259,1.06153,0.98
2000-08-07/2022-12-31,11,20,2,0.998,0.3,208,nsmallest,3.80926,1.06153,0.98
2000-08-06/2022-12-31,11,20,2,0.998,0.3,208,nsmallest,3.80926,1.06152,0.98
2000-08-03/2022-12-31,10,13,2,0.999,0.3,208,nsmallest,3.8111,1.06152,0.99
2000-08-05/2022-12-31,30,4,1,0.998,0.3,208,nsmallest,3.80977,1.06152,0.99
2000-08-08/2022-12-31,6,13,1,0.999,0.3,208,nsmallest,3.80773,1.06152,0.94
2000-08-06/2022-12-31,20,35,1,0.998,0.3,208,nsmallest,3.80717,1.0615,0.93
2000-08-07/2022-12-31,20,35,1,0.998,0.3,208,nsmallest,3.80717,1.0615,0.93
2000-08-03/2022-12-31,8,30,1,0.998,0.3,208,nsmallest,3.80912,1.0615,0.91
2000-08-05/2022-12-31,3,20,1,1.0,0.3,208,nsmallest,3.80678,1.06148,0.92
2000-08-03/2022-12-31,11,7,1,0.999,0.3,208,nsmallest,3.80765,1.06148,0.93
2000-08-04/2022-12-31,11,7,2,1.0,0.3,208,nsmallest,3.80594,1.06147,0.98
2000-08-01/2022-12-31,13,6,1,1.0,0.3,208,nsmallest,3.80802,1.06147,0.99
2000-08-05/2022-12-31,5,8,2,0.998,0.3,208,nsmallest,3.80523,1.06146,0.94
2000-08-09/2022-12-31,17,35,2,1.0,0.3,208,nsmallest,3.80051,1.06144,0.91
2000-08-09/2022-12-31,17,35,1,0.999,0.3,208,nsmallest,3.80068,1.06144,0.91
2000-08-09/2022-12-31,10,25,2,0.999,0.3,208,nsmallest,3.7981,1.06141,0.95
2000-08-08/2022-12-31,35,20,2,0.999,0.3,208,nsmallest,3.79782,1.0614,0.97
2000-08-07/2022-12-31,35,20,2,0.999,0.3,208,nsmallest,3.79782,1.06139,0.97
2000-08-08/2022-12-31,11,20,2,0.999,0.3,208,nsmallest,3.79748,1.06139,0.98
2000-08-05/2022-12-31,5,10,2,0.999,0.3,208,nsmallest,3.79895,1.06139,0.99
2000-08-06/2022-12-31,11,20,2,0.999,0.3,208,nsmallest,3.79748,1.06138,0.98
2000-08-06/2022-12-31,35,20,2,0.999,0.3,208,nsmallest,3.79782,1.06138,0.97
2000-08-07/2022-12-31,11,20,2,0.999,0.3,208,nsmallest,3.79748,1.06138,0.98
2000-08-03/2022-12-31,13,11,1,0.998,0.3,208,nsmallest,3.79854,1.06137,0.89
2000-08-06/2022-12-31,20,3,2,0.999,0.3,208,nsmallest,3.7968,1.06137,0.99
2000-08-03/2022-12-31,11,15,2,1.0,0.3,208,nsmallest,3.79873,1.06137,1.0
2000-08-07/2022-12-31,20,3,2,0.999,0.3,208,nsmallest,3.7968,1.06137,0.99
2000-08-01/2022-12-31,35,40,1,1.0,0.3,208,nsmallest,3.79727,1.06133,0.93
2000-08-07/2022-12-31,20,30,1,0.999,0.3,208,nsmallest,3.79242,1.06132,0.71
2000-08-03/2022-12-31,8,40,1,0.998,0.3,208,nsmallest,3.79409,1.06131,0.88
2000-08-09/2022-12-31,40,40,1,0.998,0.3,208,nsmallest,3.79011,1.06131,0.97
2000-08-08/2022-12-31,4,30,1,1.0,0.3,208,nsmallest,3.79082,1.06131,0.88
2000-08-06/2022-12-31,20,30,1,0.999,0.3,208,nsmallest,3.79242,1.06131,0.71
2000-08-01/2022-12-31,17,20,2,1.0,0.3,208,nsmallest,3.79529,1.06131,0.95
2000-08-07/2022-12-31,4,30,1,1.0,0.3,208,nsmallest,3.79082,1.0613,0.88
2000-08-01/2022-12-31,13,11,1,0.999,0.3,208,nsmallest,3.79425,1.0613,0.49
2000-08-04/2022-12-31,3,13,2,0.998,0.3,208,nsmallest,3.79289,1.0613,0.98
2000-08-09/2022-12-31,2,40,2,0.999,0.3,208,nsmallest,3.78848,1.06129,0.6
2000-08-06/2022-12-31,4,30,1,1.0,0.3,208,nsmallest,3.79082,1.06129,0.88
2000-08-05/2022-12-31,17,17,2,0.999,0.3,208,nsmallest,3.79012,1.06128,0.91
2000-08-07/2022-12-31,25,20,1,0.999,0.3,208,nsmallest,3.78855,1.06127,0.94
2000-08-06/2022-12-31,25,20,1,0.999,0.3,208,nsmallest,3.78855,1.06126,0.94
2000-08-03/2022-12-31,35,30,2,0.998,0.3,208,nsmallest,3.78838,1.06124,0.95
2000-08-08/2022-12-31,35,13,2,1.0,0.3,208,nsmallest,3.7853,1.06124,0.99
2000-08-09/2022-12-31,17,15,2,0.999,0.3,208,nsmallest,3.78473,1.06124,0.94
2000-08-04/2022-12-31,2,40,1,1.0,0.3,208,nsmallest,3.78788,1.06124,0.93
2000-08-07/2022-12-31,35,13,2,1.0,0.3,208,nsmallest,3.7853,1.06123,0.99
2000-08-07/2022-12-31,13,9,2,0.998,0.3,208,nsmallest,3.78417,1.06122,0.97
2000-08-06/2022-12-31,35,13,2,1.0,0.3,208,nsmallest,3.7853,1.06122,0.99
2000-08-06/2022-12-31,13,9,2,0.998,0.3,208,nsmallest,3.78417,1.06121,0.97
2000-08-04/2022-12-31,13,4,1,0.998,0.3,208,nsmallest,3.78421,1.06119,0.97
2000-08-08/2022-12-31,4,20,2,0.998,0.3,208,nsmallest,3.7808,1.06118,0.68
2000-08-04/2022-12-31,20,40,1,0.998,0.3,208,nsmallest,3.78321,1.06118,0.86
2000-08-02/2022-12-31,17,6,2,0.998,0.3,208,nsmallest,3.78325,1.06117,0.97
2000-08-01/2022-12-31,9,10,2,1.0,0.3,208,nsmallest,3.78425,1.06117,0.95
2000-08-02/2022-12-31,15,6,2,1.0,0.3,208,nsmallest,3.78355,1.06117,0.99
2000-08-07/2022-12-31,4,20,2,0.998,0.3,208,nsmallest,3.7808,1.06117,0.68
2000-08-06/2022-12-31,4,20,2,0.998,0.3,208,nsmallest,3.7808,1.06117,0.68
2000-08-03/2022-12-31,17,3,2,0.998,0.3,208,nsmallest,3.78281,1.06117,0.96
2000-08-06/2022-12-31,9,4,2,0.998,0.3,208,nsmallest,3.77987,1.06116,0.98
2000-08-07/2022-12-31,9,4,2,0.998,0.3,208,nsmallest,3.77987,1.06116,0.98
2000-08-03/2022-12-31,3,20,1,0.998,0.3,208,nsmallest,3.78187,1.06116,0.87
2000-08-02/2022-12-31,11,9,2,0.999,0.3,208,nsmallest,3.78202,1.06115,0.98
2000-08-05/2022-12-31,15,15,2,0.999,0.3,208,nsmallest,3.78019,1.06115,0.98
2000-08-02/2022-12-31,40,3,1,0.999,0.3,208,nsmallest,3.78104,1.06114,0.99
2000-08-09/2022-12-31,20,20,1,0.998,0.3,208,nsmallest,3.77423,1.06111,0.99
2000-08-05/2022-12-31,40,3,1,1.0,0.3,208,nsmallest,3.77719,1.06111,0.99
2000-08-08/2022-12-31,15,35,2,0.998,0.3,208,nsmallest,3.77415,1.0611,0.96
2000-08-07/2022-12-31,15,35,2,0.998,0.3,208,nsmallest,3.77415,1.06109,0.96
2000-08-06/2022-12-31,15,35,2,0.998,0.3,208,nsmallest,3.77415,1.06108,0.96
2000-08-01/2022-12-31,40,35,2,1.0,0.3,208,nsmallest,3.77577,1.06107,0.99
2000-08-07/2022-12-31,17,3,2,0.999,0.3,208,nsmallest,3.77064,1.06105,0.96
2000-08-08/2022-12-31,17,3,2,0.999,0.3,208,nsmallest,3.77064,1.06105,0.96
2000-08-06/2022-12-31,17,3,2,0.999,0.3,208,nsmallest,3.77064,1.06104,0.96
2000-08-02/2022-12-31,7,20,1,0.998,0.3,208,nsmallest,3.77047,1.06101,0.97
2000-08-09/2022-12-31,11,3,1,0.999,0.3,208,nsmallest,3.76648,1.06101,0.94
2000-08-03/2022-12-31,20,6,2,1.0,0.3,208,nsmallest,3.76899,1.061,0.95
2000-08-09/2022-12-31,35,5,2,0.998,0.3,208,nsmallest,3.76451,1.06099,0.99
2000-08-02/2022-12-31,13,11,2,0.998,0.3,208,nsmallest,3.76818,1.06098,0.98
2000-08-03/2022-12-31,5,9,2,0.999,0.3,208,nsmallest,3.76684,1.06097,0.99
2000-08-04/2022-12-31,40,11,2,0.999,0.3,208,nsmallest,3.76555,1.06096,0.82
2000-08-08/2022-12-31,30,5,1,1.0,0.3,208,nsmallest,3.76223,1.06095,0.99
2000-08-01/2022-12-31,13,30,2,1.0,0.3,208,nsmallest,3.76683,1.06095,0.97
2000-08-04/2022-12-31,4,20,2,0.998,0.3,208,nsmallest,3.76384,1.06094,0.98
2000-08-07/2022-12-31,30,5,1,1.0,0.3,208,nsmallest,3.76223,1.06094,0.99
2000-08-02/2022-12-31,9,25,2,1.0,0.3,208,nsmallest,3.76432,1.06093,0.98
2000-08-06/2022-12-31,30,5,1,1.0,0.3,208,nsmallest,3.76223,1.06093,0.99
2000-08-09/2022-12-31,13,20,2,1.0,0.3,208,nsmallest,3.75955,1.06092,0.93
2000-08-01/2022-12-31,9,40,1,1.0,0.3,208,nsmallest,3.7639,1.06092,0.98
2000-08-04/2022-12-31,2,40,2,0.998,0.3,208,nsmallest,3.76072,1.0609,0.82
2000-08-01/2022-12-31,17,11,1,0.999,0.3,208,nsmallest,3.76218,1.06089,0.95
2000-08-01/2022-12-31,15,25,2,1.0,0.3,208,nsmallest,3.76191,1.06089,0.92
2000-08-03/2022-12-31,3,20,1,0.999,0.3,208,nsmallest,3.76017,1.06088,0.88
2000-08-08/2022-12-31,15,17,2,0.999,0.3,208,nsmallest,3.75489,1.06086,0.95
2000-08-07/2022-12-31,15,17,2,0.999,0.3,208,nsmallest,3.75489,1.06085,0.95
2000-08-09/2022-12-31,4,25,2,0.998,0.3,208,nsmallest,3.75409,1.06085,0.98
2000-08-04/2022-12-31,11,5,2,0.998,0.3,208,nsmallest,3.75715,1.06085,1.0
2000-08-03/2022-12-31,2,25,2,0.999,0.3,208,nsmallest,3.75646,1.06084,0.98
2000-08-06/2022-12-31,15,17,2,0.999,0.3,208,nsmallest,3.75489,1.06084,0.95
2000-08-09/2022-12-31,11,4,2,0.998,0.3,208,nsmallest,3.75227,1.06083,0.98
2000-08-03/2022-12-31,35,20,2,1.0,0.3,208,nsmallest,3.75619,1.06083,0.95
2000-08-03/2022-12-31,13,13,1,0.999,0.3,208,nsmallest,3.75364,1.0608,0.98
2000-08-04/2022-12-31,4,40,1,1.0,0.3,208,nsmallest,3.75288,1.0608,0.91
2000-08-09/2022-12-31,2,40,2,1.0,0.3,208,nsmallest,3.749,1.06079,0.4
2000-08-08/2022-12-31,9,35,1,0.999,0.3,208,nsmallest,3.74854,1.06078,0.98
2000-08-07/2022-12-31,9,35,1,0.999,0.3,208,nsmallest,3.74854,1.06077,0.98
2000-08-03/2022-12-31,10,10,1,0.998,0.3,208,nsmallest,3.75063,1.06076,0.98
2000-08-06/2022-12-31,9,35,1,0.999,0.3,208,nsmallest,3.74854,1.06076,0.98
2000-08-08/2022-12-31,25,6,2,0.999,0.3,208,nsmallest,3.746,1.06074,0.95
2000-08-08/2022-12-31,20,7,2,0.999,0.3,208,nsmallest,3.74452,1.06073,0.97
2000-08-07/2022-12-31,9,9,1,0.999,0.3,208,nsmallest,3.74524,1.06073,0.98
2000-08-01/2022-12-31,7,11,2,0.998,0.3,208,nsmallest,3.7487,1.06072,0.98
2000-08-06/2022-12-31,9,9,1,0.999,0.3,208,nsmallest,3.74524,1.06072,0.98
2000-08-01/2022-12-31,13,8,1,0.998,0.3,208,nsmallest,3.74795,1.06072,0.98
2000-08-05/2022-12-31,30,11,1,0.999,0.3,208,nsmallest,3.74412,1.0607,0.99
2000-08-09/2022-12-31,2,20,2,0.998,0.3,208,nsmallest,3.74095,1.06069,0.97
2000-08-03/2022-12-31,35,8,2,0.999,0.3,208,nsmallest,3.74489,1.06069,0.99
2000-08-02/2022-12-31,40,10,2,0.999,0.3,208,nsmallest,3.74179,1.06065,0.99
2000-08-01/2022-12-31,30,7,2,1.0,0.3,208,nsmallest,3.74287,1.06065,0.91
2000-08-09/2022-12-31,8,25,2,0.998,0.3,208,nsmallest,3.73776,1.06065,0.94
2000-08-07/2022-12-31,6,35,2,0.999,0.3,208,nsmallest,3.73841,1.06064,1.0
2000-08-09/2022-12-31,5,30,1,0.998,0.3,208,nsmallest,3.73611,1.06063,0.85
2000-08-06/2022-12-31,6,35,2,0.999,0.3,208,nsmallest,3.73841,1.06063,1.0
2000-08-04/2022-12-31,40,11,2,0.998,0.3,208,nsmallest,3.73816,1.06061,0.81
2000-08-04/2022-12-31,20,5,2,1.0,0.3,208,nsmallest,3.73511,1.06058,0.95
2000-08-05/2022-12-31,40,35,2,1.0,0.3,208,nsmallest,3.73429,1.06057,0.93
2000-08-04/2022-12-31,4,25,1,0.999,0.3,208,nsmallest,3.73351,1.06056,0.7
2000-08-04/2022-12-31,2,8,2,0.998,0.3,208,nsmallest,3.73256,1.06054,0.96
2000-08-03/2022-12-31,11,11,1,0.998,0.3,208,nsmallest,3.73229,1.06053,0.9
2000-08-01/2022-12-31,13,4,2,1.0,0.3,208,nsmallest,3.73319,1.06053,0.99
2000-08-01/2022-12-31,25,5,2,1.0,0.3,208,nsmallest,3.73259,1.06052,0.97
2000-08-05/2022-12-31,8,25,2,0.999,0.3,208,nsmallest,3.72958,1.06051,0.91
2000-08-05/2022-12-31,20,20,2,0.999,0.3,208,nsmallest,3.72816,1.0605,0.99
2000-08-03/2022-12-31,10,7,2,1.0,0.3,208,nsmallest,3.72983,1.0605,0.99
2000-08-03/2022-12-31,25,15,1,0.998,0.3,208,nsmallest,3.72884,1.06049,0.97
2000-08-05/2022-12-31,17,9,1,1.0,0.3,208,nsmallest,3.72669,1.06048,0.95
2000-08-09/2022-12-31,40,5,2,0.998,0.3,208,nsmallest,3.72422,1.06048,0.99
2000-08-04/2022-12-31,30,15,2,1.0,0.3,208,nsmallest,3.72726,1.06048,0.98
2000-08-01/2022-12-31,5,8,2,1.0,0.3,208,nsmallest,3.72843,1.06047,1.0
2000-08-08/2022-12-31,3,25,2,1.0,0.3,208,nsmallest,3.72436,1.06047,0.84
2000-08-07/2022-12-31,25,6,2,0.998,0.3,208,nsmallest,3.72432,1.06046,1.0
2000-08-07/2022-12-31,3,25,2,1.0,0.3,208,nsmallest,3.72436,1.06046,0.84
2000-08-06/2022-12-31,3,25,2,1.0,0.3,208,nsmallest,3.72436,1.06045,0.84
2000-08-06/2022-12-31,25,6,2,0.998,0.3,208,nsmallest,3.72432,1.06045,1.0
2000-08-02/2022-12-31,5,25,1,0.998,0.3,208,nsmallest,3.72655,1.06045,0.55
2000-08-08/2022-12-31,30,40,1,0.999,0.3,208,nsmallest,3.72174,1.06044,0.8
2000-08-07/2022-12-31,30,40,1,0.999,0.3,208,nsmallest,3.72174,1.06043,0.8
2000-08-02/2022-12-31,10,15,2,1.0,0.3,208,nsmallest,3.72388,1.06042,0.97
2000-08-06/2022-12-31,30,40,1,0.999,0.3,208,nsmallest,3.72174,1.06042,0.8
2000-08-09/2022-12-31,10,9,1,0.998,0.3,208,nsmallest,3.71993,1.06042,0.97
2000-08-09/2022-12-31,17,20,2,0.998,0.3,208,nsmallest,3.71915,1.06041,0.92
2000-08-05/2022-12-31,17,30,1,1.0,0.3,208,nsmallest,3.72173,1.06041,0.99
2000-08-07/2022-12-31,20,7,2,0.999,0.3,208,nsmallest,3.7184,1.06039,0.97
2000-08-06/2022-12-31,7,15,2,0.998,0.3,208,nsmallest,3.71822,1.06038,1.0
2000-08-07/2022-12-31,7,15,2,0.998,0.3,208,nsmallest,3.71822,1.06038,1.0
2000-08-02/2022-12-31,30,20,1,0.998,0.3,208,nsmallest,3.72114,1.06038,0.62
2000-08-06/2022-12-31,20,7,2,0.999,0.3,208,nsmallest,3.7184,1.06038,0.97
2000-08-05/2022-12-31,17,4,2,0.998,0.3,208,nsmallest,3.71764,1.06036,0.95
2000-08-01/2022-12-31,13,25,2,0.999,0.3,208,nsmallest,3.71952,1.06036,0.91
2000-08-08/2022-12-31,20,8,2,0.999,0.3,208,nsmallest,3.71487,1.06035,0.99
2000-08-01/2022-12-31,17,15,2,1.0,0.3,208,nsmallest,3.71825,1.06034,0.98
2000-08-09/2022-12-31,8,7,2,0.998,0.3,208,nsmallest,3.71325,1.06034,0.99
2000-08-05/2022-12-31,8,5,2,0.998,0.3,208,nsmallest,3.71534,1.06033,0.99
2000-08-09/2022-12-31,4,40,2,0.999,0.3,208,nsmallest,3.71207,1.06032,0.97
2000-08-03/2022-12-31,5,9,1,0.998,0.3,208,nsmallest,3.71552,1.06032,0.99
2000-08-08/2022-12-31,25,10,2,0.999,0.3,208,nsmallest,3.70908,1.06028,0.98
2000-08-04/2022-12-31,11,6,1,1.0,0.3,208,nsmallest,3.71131,1.06027,1.0
2000-08-01/2022-12-31,20,5,2,1.0,0.3,208,nsmallest,3.70953,1.06023,0.99
2000-08-02/2022-12-31,25,6,2,1.0,0.3,208,nsmallest,3.70866,1.06022,0.99
2000-08-09/2022-12-31,3,20,1,0.999,0.3,208,nsmallest,3.70402,1.06022,0.88
2000-08-09/2022-12-31,15,8,2,1.0,0.3,208,nsmallest,3.70306,1.06021,0.99
2000-08-05/2022-12-31,25,17,2,0.999,0.3,208,nsmallest,3.70475,1.0602,0.99
2000-08-05/2022-12-31,6,4,2,0.998,0.3,208,nsmallest,3.70483,1.0602,0.98
2000-08-09/2022-12-31,20,17,1,0.999,0.3,208,nsmallest,3.70245,1.0602,0.97
2000-08-08/2022-12-31,17,35,1,0.998,0.3,208,nsmallest,3.70315,1.0602,0.94
2000-08-04/2022-12-31,5,20,2,0.998,0.3,208,nsmallest,3.70505,1.06019,0.9
2000-08-04/2022-12-31,5,20,1,0.998,0.3,208,nsmallest,3.70484,1.06019,0.87
2000-08-07/2022-12-31,17,35,1,0.998,0.3,208,nsmallest,3.70315,1.06019,0.94
2000-08-03/2022-12-31,20,9,1,0.998,0.3,208,nsmallest,3.70568,1.06019,0.98
2000-08-06/2022-12-31,17,35,1,0.998,0.3,208,nsmallest,3.70315,1.06018,0.94
2000-08-05/2022-12-31,35,30,2,0.999,0.3,208,nsmallest,3.7024,1.06017,0.98
2000-08-04/2022-12-31,40,10,1,1.0,0.3,208,nsmallest,3.70221,1.06016,0.62
2000-08-02/2022-12-31,25,8,2,1.0,0.3,208,nsmallest,3.70272,1.06015,0.89
2000-08-05/2022-12-31,13,13,2,0.999,0.3,208,nsmallest,3.70091,1.06015,0.94
2000-08-04/2022-12-31,2,8,2,0.999,0.3,208,nsmallest,3.70013,1.06013,0.98
2000-08-04/2022-12-31,30,9,1,1.0,0.3,208,nsmallest,3.69875,1.06011,0.95
2000-08-02/2022-12-31,15,3,1,0.999,0.3,208,nsmallest,3.69947,1.06011,0.98
2000-08-02/2022-12-31,13,9,2,0.998,0.3,208,nsmallest,3.69789,1.06009,0.97
2000-08-02/2022-12-31,8,40,2,0.999,0.3,208,nsmallest,3.69743,1.06008,0.99
2000-08-08/2022-12-31,25,8,2,0.999,0.3,208,nsmallest,3.69304,1.06007,0.98
2000-08-02/2022-12-31,11,10,2,1.0,0.3,208,nsmallest,3.69596,1.06006,0.99
2000-08-05/2022-12-31,25,10,2,0.999,0.3,208,nsmallest,3.6944,1.06006,0.98
2000-08-05/2022-12-31,40,6,2,0.999,0.3,208,nsmallest,3.69344,1.06005,0.99
2000-08-02/2022-12-31,30,7,1,1.0,0.3,208,nsmallest,3.69449,1.06004,0.99
2000-08-05/2022-12-31,35,40,1,1.0,0.3,208,nsmallest,3.69267,1.06004,0.95
2000-08-09/2022-12-31,10,25,1,0.998,0.3,208,nsmallest,3.68991,1.06004,0.94
2000-08-04/2022-12-31,8,15,1,0.998,0.3,208,nsmallest,3.69208,1.06003,0.87
2000-08-03/2022-12-31,5,7,2,0.998,0.3,208,nsmallest,3.69173,1.06002,0.99
2000-08-07/2022-12-31,20,8,2,0.999,0.3,208,nsmallest,3.68895,1.06001,0.99
2000-08-06/2022-12-31,20,8,2,0.999,0.3,208,nsmallest,3.68895,1.06,0.99
2000-08-08/2022-12-31,35,20,1,0.998,0.3,208,nsmallest,3.68669,1.05999,0.97
2000-08-07/2022-12-31,35,20,1,0.998,0.3,208,nsmallest,3.68669,1.05998,0.97
2000-08-03/2022-12-31,10,9,1,0.998,0.3,208,nsmallest,3.68872,1.05998,0.99
2000-08-06/2022-12-31,35,20,1,0.998,0.3,208,nsmallest,3.68669,1.05997,0.97
2000-08-02/2022-12-31,7,7,2,0.999,0.3,208,nsmallest,3.68866,1.05997,0.94
2000-08-05/2022-12-31,35,30,2,0.998,0.3,208,nsmallest,3.68708,1.05997,0.98
2000-08-08/2022-12-31,35,20,1,0.999,0.3,208,nsmallest,3.68467,1.05996,0.94
2000-08-06/2022-12-31,25,10,2,0.998,0.3,208,nsmallest,3.68541,1.05996,1.0
2000-08-04/2022-12-31,15,15,1,1.0,0.3,208,nsmallest,3.68681,1.05996,0.98
2000-08-07/2022-12-31,35,20,1,0.999,0.3,208,nsmallest,3.68467,1.05996,0.94
2000-08-07/2022-12-31,25,10,2,0.998,0.3,208,nsmallest,3.68541,1.05996,1.0
2000-08-03/2022-12-31,15,15,2,1.0,0.3,208,nsmallest,3.68661,1.05995,0.98
2000-08-03/2022-12-31,9,40,2,0.999,0.3,208,nsmallest,3.68661,1.05995,0.98
2000-08-06/2022-12-31,35,20,1,0.999,0.3,208,nsmallest,3.68467,1.05995,0.94
2000-08-02/2022-12-31,15,17,1,0.999,0.3,208,nsmallest,3.68604,1.05994,0.98
2000-08-08/2022-12-31,7,4,2,0.998,0.3,208,nsmallest,3.68309,1.05994,0.98
2000-08-01/2022-12-31,11,7,2,1.0,0.3,208,nsmallest,3.6867,1.05994,1.0
2000-08-02/2022-12-31,5,40,1,1.0,0.3,208,nsmallest,3.68645,1.05994,0.97
2000-08-01/2022-12-31,17,15,1,0.998,0.3,208,nsmallest,3.68538,1.05992,0.98
2000-08-04/2022-12-31,6,17,1,0.998,0.3,208,nsmallest,3.68352,1.05992,0.63
2000-08-04/2022-12-31,2,15,2,1.0,0.3,208,nsmallest,3.68345,1.05992,0.86
2000-08-04/2022-12-31,6,7,2,0.998,0.3,208,nsmallest,3.68195,1.0599,0.95
2000-08-04/2022-12-31,4,40,2,1.0,0.3,208,nsmallest,3.68151,1.05989,0.93
2000-08-03/2022-12-31,8,11,2,0.999,0.3,208,nsmallest,3.67939,1.05986,0.95
2000-08-01/2022-12-31,11,30,2,0.999,0.3,208,nsmallest,3.68107,1.05986,0.94
2000-08-03/2022-12-31,17,13,1,0.999,0.3,208,nsmallest,3.67911,1.05985,0.98
2000-08-08/2022-12-31,6,13,2,1.0,0.3,208,nsmallest,3.67508,1.05984,0.97
2000-08-01/2022-12-31,7,9,1,0.998,0.3,208,nsmallest,3.67824,1.05983,0.98
2000-08-02/2022-12-31,5,7,1,0.998,0.3,208,nsmallest,3.67388,1.05978,0.97
2000-08-01/2022-12-31,10,9,2,0.999,0.3,208,nsmallest,3.67441,1.05978,0.98
2000-08-05/2022-12-31,15,8,2,1.0,0.3,208,nsmallest,3.67145,1.05977,0.99
2000-08-04/2022-12-31,4,25,2,0.999,0.3,208,nsmallest,3.66994,1.05974,0.93
2000-08-09/2022-12-31,8,35,2,1.0,0.3,208,nsmallest,3.6653,1.05972,0.99
2000-08-09/2022-12-31,35,30,1,0.999,0.3,208,nsmallest,3.66425,1.05971,0.94
2000-08-09/2022-12-31,25,30,1,1.0,0.3,208,nsmallest,3.66363,1.0597,0.97
2000-08-01/2022-12-31,40,13,2,1.0,0.3,208,nsmallest,3.66644,1.05968,0.95
2000-08-04/2022-12-31,5,7,2,0.998,0.3,208,nsmallest,3.66317,1.05966,0.98
2000-08-03/2022-12-31,9,20,1,1.0,0.3,208,nsmallest,3.66279,1.05964,0.67
2000-08-02/2022-12-31,9,13,1,0.999,0.3,208,nsmallest,3.66245,1.05963,0.97
2000-08-01/2022-12-31,6,11,1,0.999,0.3,208,nsmallest,3.66102,1.05961,0.93
2000-08-04/2022-12-31,4,25,1,0.998,0.3,208,nsmallest,3.65769,1.05959,0.7
2000-08-08/2022-12-31,25,10,1,0.999,0.3,208,nsmallest,3.65596,1.05959,0.98
2000-08-02/2022-12-31,4,35,1,1.0,0.3,208,nsmallest,3.65848,1.05958,0.66
2000-08-01/2022-12-31,30,9,1,1.0,0.3,208,nsmallest,3.65889,1.05958,0.99
2000-08-09/2022-12-31,35,3,2,0.999,0.3,208,nsmallest,3.65431,1.05958,0.95
2000-08-09/2022-12-31,17,15,2,0.998,0.3,208,nsmallest,3.6535,1.05957,0.92
2000-08-05/2022-12-31,3,35,2,0.998,0.3,208,nsmallest,3.65617,1.05957,0.91
2000-08-07/2022-12-31,25,10,1,0.998,0.3,208,nsmallest,3.65397,1.05956,1.0
2000-08-08/2022-12-31,9,35,1,1.0,0.3,208,nsmallest,3.65367,1.05956,0.99
2000-08-02/2022-12-31,6,20,1,0.998,0.3,208,nsmallest,3.65704,1.05956,0.94
2000-08-09/2022-12-31,10,8,1,0.998,0.3,208,nsmallest,3.65278,1.05956,0.99
2000-08-07/2022-12-31,9,35,1,1.0,0.3,208,nsmallest,3.65367,1.05956,0.99
2000-08-06/2022-12-31,9,35,1,1.0,0.3,208,nsmallest,3.65367,1.05955,0.99
2000-08-06/2022-12-31,25,10,1,0.998,0.3,208,nsmallest,3.65397,1.05955,1.0
2000-08-04/2022-12-31,35,15,2,0.999,0.3,208,nsmallest,3.6552,1.05955,0.94
2000-08-03/2022-12-31,35,30,2,1.0,0.3,208,nsmallest,3.65487,1.05954,0.95
2000-08-02/2022-12-31,8,5,2,0.998,0.3,208,nsmallest,3.65347,1.05952,0.95
2000-08-05/2022-12-31,10,8,2,0.999,0.3,208,nsmallest,3.65104,1.05951,0.98
2000-08-09/2022-12-31,20,11,2,0.999,0.3,208,nsmallest,3.64825,1.0595,0.99
2000-08-08/2022-12-31,25,6,1,0.998,0.3,208,nsmallest,3.64871,1.0595,0.9
2000-08-01/2022-12-31,20,11,2,0.998,0.3,208,nsmallest,3.65313,1.0595,0.99
2000-08-01/2022-12-31,11,4,1,0.999,0.3,208,nsmallest,3.6518,1.05949,0.93
