date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-01/2022-12-31,10,10,2,0.998,0.6,208,nlargest,0.18215,0.92684,0.02
2000-08-02/2022-12-31,3,20,5,0.995,0.6,208,nlargest,0.18183,0.92676,0.0
2000-08-02/2022-12-31,20,7,5,0.995,0.6,208,nlargest,0.18134,0.92665,0.0
2000-08-01/2022-12-31,7,20,5,0.98,0.6,208,nlargest,0.181,0.92658,0.0
2000-08-02/2022-12-31,2,13,4,0.998,0.6,208,nlargest,0.1806,0.92648,0.03
2000-08-01/2022-12-31,13,5,5,0.998,0.6,208,nlargest,0.18032,0.92642,0.01
2000-08-02/2022-12-31,7,13,1,0.98,0.6,208,nlargest,0.1795,0.92623,0.01
2000-08-02/2022-12-31,7,20,2,0.99,0.6,208,nlargest,0.17923,0.92617,0.0
2000-08-02/2022-12-31,7,20,3,0.98,0.6,208,nlargest,0.17905,0.92612,0.02
2000-08-01/2022-12-31,2,10,3,0.998,0.6,208,nlargest,0.17901,0.92612,0.0
2000-08-01/2022-12-31,20,7,5,0.99,0.6,208,nlargest,0.17863,0.92603,0.0
2000-08-01/2022-12-31,7,20,5,0.99,0.6,208,nlargest,0.17812,0.92592,0.0
2000-08-02/2022-12-31,13,7,2,0.99,0.6,208,nlargest,0.17802,0.92589,0.0
2000-08-01/2022-12-31,20,13,1,0.99,0.6,208,nlargest,0.17797,0.92588,0.0
2000-08-02/2022-12-31,2,13,5,0.998,0.6,208,nlargest,0.1779,0.92586,0.03
2000-08-01/2022-12-31,20,2,3,0.998,0.6,208,nlargest,0.17782,0.92585,0.02
2000-08-01/2022-12-31,10,3,4,0.995,0.6,208,nlargest,0.17699,0.92565,0.0
2000-08-01/2022-12-31,5,5,2,0.998,0.6,208,nlargest,0.17666,0.92558,0.0
2000-08-01/2022-12-31,2,20,2,0.995,0.6,208,nlargest,0.17598,0.92542,0.0
2000-08-01/2022-12-31,5,20,5,0.98,0.6,208,nlargest,0.176,0.92542,0.02
2000-08-02/2022-12-31,7,20,4,0.99,0.6,208,nlargest,0.17585,0.92538,0.0
2000-08-02/2022-12-31,5,13,5,0.998,0.6,208,nlargest,0.17584,0.92537,0.01
2000-08-01/2022-12-31,7,20,3,0.99,0.6,208,nlargest,0.1757,0.92535,0.0
2000-08-01/2022-12-31,20,10,1,0.98,0.6,208,nlargest,0.17564,0.92534,0.0
2000-08-01/2022-12-31,7,20,3,0.98,0.6,208,nlargest,0.17525,0.92525,0.02
2000-08-01/2022-12-31,5,20,1,0.998,0.6,208,nlargest,0.17524,0.92524,0.0
2000-08-02/2022-12-31,7,10,4,0.998,0.6,208,nlargest,0.17516,0.92522,0.0
2000-08-02/2022-12-31,20,13,1,0.995,0.6,208,nlargest,0.17473,0.92512,0.0
2000-08-01/2022-12-31,13,13,1,0.995,0.6,208,nlargest,0.17468,0.92511,0.01
2000-08-01/2022-12-31,5,5,1,0.995,0.6,208,nlargest,0.17409,0.92497,0.0
2000-08-02/2022-12-31,20,3,3,0.995,0.6,208,nlargest,0.17322,0.92476,0.0
2000-08-02/2022-12-31,20,3,1,0.98,0.6,208,nlargest,0.17313,0.92473,0.0
2000-08-02/2022-12-31,13,13,5,0.99,0.6,208,nlargest,0.17272,0.92464,0.0
2000-08-02/2022-12-31,5,20,5,0.998,0.6,208,nlargest,0.17241,0.92456,0.05
2000-08-01/2022-12-31,10,20,5,0.995,0.6,208,nlargest,0.17232,0.92455,0.0
2000-08-02/2022-12-31,7,20,2,0.98,0.6,208,nlargest,0.17225,0.92452,0.01
2000-08-02/2022-12-31,3,20,2,0.995,0.6,208,nlargest,0.17212,0.92449,0.0
2000-08-02/2022-12-31,20,3,2,0.998,0.6,208,nlargest,0.17212,0.92449,0.0
2000-08-01/2022-12-31,2,20,3,0.99,0.6,208,nlargest,0.17191,0.92445,0.08
2000-08-01/2022-12-31,10,20,4,0.995,0.6,208,nlargest,0.17155,0.92437,0.0
2000-08-01/2022-12-31,7,13,1,0.99,0.6,208,nlargest,0.17113,0.92426,0.19
2000-08-01/2022-12-31,20,10,2,0.98,0.6,208,nlargest,0.17103,0.92424,0.01
2000-08-01/2022-12-31,20,13,3,0.995,0.6,208,nlargest,0.171,0.92423,0.0
2000-08-02/2022-12-31,20,7,4,0.995,0.6,208,nlargest,0.17093,0.92421,0.0
2000-08-01/2022-12-31,2,10,1,0.998,0.6,208,nlargest,0.17033,0.92407,0.0
2000-08-01/2022-12-31,20,3,3,0.995,0.6,208,nlargest,0.1703,0.92406,0.01
2000-08-01/2022-12-31,3,10,3,0.995,0.6,208,nlargest,0.16964,0.9239,0.09
2000-08-02/2022-12-31,7,20,4,0.98,0.6,208,nlargest,0.16964,0.92389,0.03
2000-08-01/2022-12-31,20,13,2,0.995,0.6,208,nlargest,0.16956,0.92389,0.0
2000-08-01/2022-12-31,20,5,2,0.98,0.6,208,nlargest,0.16955,0.92388,0.0
2000-08-02/2022-12-31,10,10,4,0.99,0.6,208,nlargest,0.16959,0.92388,0.0
2000-08-02/2022-12-31,20,2,5,0.995,0.6,208,nlargest,0.16926,0.9238,0.0
2000-08-01/2022-12-31,7,10,5,0.99,0.6,208,nlargest,0.16863,0.92366,0.0
2000-08-02/2022-12-31,10,7,1,0.99,0.6,208,nlargest,0.16823,0.92355,0.3
2000-08-01/2022-12-31,13,5,2,0.995,0.6,208,nlargest,0.16789,0.92348,0.05
2000-08-01/2022-12-31,7,5,3,0.998,0.6,208,nlargest,0.16638,0.9231,0.0
2000-08-02/2022-12-31,2,20,1,0.998,0.6,208,nlargest,0.16561,0.9229,0.0
2000-08-01/2022-12-31,3,20,3,0.995,0.6,208,nlargest,0.16499,0.92276,0.03
2000-08-02/2022-12-31,10,3,1,0.99,0.6,208,nlargest,0.16479,0.9227,0.09
2000-08-02/2022-12-31,20,20,2,0.995,0.6,208,nlargest,0.1645,0.92263,0.0
2000-08-01/2022-12-31,10,7,4,0.99,0.6,208,nlargest,0.16422,0.92257,0.01
2000-08-02/2022-12-31,20,13,5,0.98,0.6,208,nlargest,0.16429,0.92257,0.0
2000-08-01/2022-12-31,7,13,3,0.99,0.6,208,nlargest,0.16411,0.92254,0.02
2000-08-02/2022-12-31,13,10,3,0.998,0.6,208,nlargest,0.16412,0.92253,0.07
2000-08-02/2022-12-31,20,7,1,0.995,0.6,208,nlargest,0.16384,0.92246,0.0
2000-08-02/2022-12-31,5,13,2,0.99,0.6,208,nlargest,0.16383,0.92246,0.0
2000-08-02/2022-12-31,7,13,4,0.995,0.6,208,nlargest,0.16299,0.92225,0.0
2000-08-02/2022-12-31,13,2,4,0.998,0.6,208,nlargest,0.16256,0.92214,0.0
2000-08-02/2022-12-31,2,20,5,0.995,0.6,208,nlargest,0.16248,0.92212,0.02
2000-08-02/2022-12-31,10,5,2,0.998,0.6,208,nlargest,0.16248,0.92212,0.02
2000-08-02/2022-12-31,1,20,2,0.998,0.6,208,nlargest,0.16232,0.92208,0.14
2000-08-02/2022-12-31,2,20,2,0.995,0.6,208,nlargest,0.16231,0.92208,0.0
2000-08-01/2022-12-31,3,10,1,0.995,0.6,208,nlargest,0.1613,0.92183,0.06
2000-08-02/2022-12-31,5,20,1,0.995,0.6,208,nlargest,0.16108,0.92176,0.1
2000-08-01/2022-12-31,20,3,5,0.995,0.6,208,nlargest,0.16091,0.92173,0.0
2000-08-02/2022-12-31,7,13,5,0.995,0.6,208,nlargest,0.16032,0.92157,0.0
2000-08-02/2022-12-31,20,5,4,0.995,0.6,208,nlargest,0.16023,0.92154,0.0
2000-08-02/2022-12-31,20,20,3,0.99,0.6,208,nlargest,0.16017,0.92153,0.0
2000-08-01/2022-12-31,2,13,5,0.995,0.6,208,nlargest,0.16012,0.92153,0.09
2000-08-01/2022-12-31,3,20,5,0.995,0.6,208,nlargest,0.16004,0.92151,0.02
2000-08-01/2022-12-31,20,20,3,0.98,0.6,208,nlargest,0.15961,0.9214,0.0
2000-08-01/2022-12-31,5,7,2,0.99,0.6,208,nlargest,0.15896,0.92123,0.0
2000-08-01/2022-12-31,10,20,5,0.98,0.6,208,nlargest,0.15872,0.92117,0.02
2000-08-01/2022-12-31,10,5,4,0.995,0.6,208,nlargest,0.15866,0.92115,0.01
2000-08-01/2022-12-31,7,13,4,0.99,0.6,208,nlargest,0.15867,0.92115,0.01
2000-08-01/2022-12-31,20,2,5,0.995,0.6,208,nlargest,0.15848,0.9211,0.0
2000-08-01/2022-12-31,10,13,1,0.98,0.6,208,nlargest,0.15823,0.92104,0.0
2000-08-01/2022-12-31,7,5,2,0.995,0.6,208,nlargest,0.15765,0.92089,0.0
2000-08-01/2022-12-31,3,20,4,0.995,0.6,208,nlargest,0.15749,0.92085,0.03
2000-08-01/2022-12-31,13,3,2,0.998,0.6,208,nlargest,0.15742,0.92083,0.0
2000-08-02/2022-12-31,10,3,3,0.995,0.6,208,nlargest,0.1574,0.92081,0.0
2000-08-02/2022-12-31,10,7,3,0.995,0.6,208,nlargest,0.15723,0.92077,0.0
2000-08-02/2022-12-31,13,10,4,0.995,0.6,208,nlargest,0.15711,0.92074,0.07
2000-08-02/2022-12-31,7,13,2,0.995,0.6,208,nlargest,0.15704,0.92072,0.0
2000-08-02/2022-12-31,20,5,2,0.995,0.6,208,nlargest,0.15661,0.92061,0.0
2000-08-02/2022-12-31,13,20,1,0.98,0.6,208,nlargest,0.15626,0.92051,0.0
2000-08-01/2022-12-31,20,13,5,0.99,0.6,208,nlargest,0.15513,0.92023,0.01
2000-08-01/2022-12-31,2,20,4,0.99,0.6,208,nlargest,0.15489,0.92016,0.01
2000-08-01/2022-12-31,10,20,3,0.995,0.6,208,nlargest,0.15431,0.92001,0.0
2000-08-01/2022-12-31,20,7,1,0.995,0.6,208,nlargest,0.1539,0.9199,0.01
2000-08-01/2022-12-31,13,7,4,0.99,0.6,208,nlargest,0.15374,0.91986,0.0
2000-08-01/2022-12-31,13,7,1,0.99,0.6,208,nlargest,0.15374,0.91986,0.0
2000-08-02/2022-12-31,3,13,4,0.998,0.6,208,nlargest,0.15368,0.91983,0.0
2000-08-01/2022-12-31,2,13,1,0.995,0.6,208,nlargest,0.15349,0.91979,0.0
2000-08-02/2022-12-31,13,7,3,0.99,0.6,208,nlargest,0.15349,0.91978,0.01
2000-08-01/2022-12-31,5,7,4,0.995,0.6,208,nlargest,0.15327,0.91973,0.0
2000-08-01/2022-12-31,7,10,1,0.98,0.6,208,nlargest,0.15314,0.91969,0.02
2000-08-01/2022-12-31,10,20,1,0.998,0.6,208,nlargest,0.15251,0.91953,0.05
2000-08-02/2022-12-31,7,7,4,0.995,0.6,208,nlargest,0.15234,0.91947,0.02
2000-08-02/2022-12-31,5,5,1,0.995,0.6,208,nlargest,0.15228,0.91945,0.0
2000-08-02/2022-12-31,5,5,2,0.998,0.6,208,nlargest,0.15187,0.91934,0.01
2000-08-02/2022-12-31,20,10,3,0.98,0.6,208,nlargest,0.15177,0.91932,0.0
2000-08-01/2022-12-31,20,5,5,0.98,0.6,208,nlargest,0.1515,0.91925,0.0
2000-08-01/2022-12-31,13,5,3,0.995,0.6,208,nlargest,0.15102,0.91912,0.01
2000-08-02/2022-12-31,3,20,1,0.99,0.6,208,nlargest,0.15093,0.91909,0.0
2000-08-01/2022-12-31,1,20,3,0.998,0.6,208,nlargest,0.15091,0.91909,0.09
2000-08-02/2022-12-31,10,10,5,0.99,0.6,208,nlargest,0.15081,0.91906,0.0
2000-08-01/2022-12-31,3,10,5,0.998,0.6,208,nlargest,0.15077,0.91905,0.04
2000-08-02/2022-12-31,20,3,4,0.995,0.6,208,nlargest,0.15064,0.91901,0.0
2000-08-02/2022-12-31,20,20,3,0.995,0.6,208,nlargest,0.15056,0.91899,0.0
2000-08-01/2022-12-31,10,20,2,0.995,0.6,208,nlargest,0.15042,0.91896,0.0
2000-08-01/2022-12-31,5,13,4,0.99,0.6,208,nlargest,0.15024,0.91891,0.0
2000-08-02/2022-12-31,20,2,3,0.99,0.6,208,nlargest,0.15015,0.91888,0.02
2000-08-02/2022-12-31,5,10,4,0.995,0.6,208,nlargest,0.14969,0.91875,0.09
2000-08-01/2022-12-31,10,20,5,0.99,0.6,208,nlargest,0.14893,0.91855,0.02
2000-08-02/2022-12-31,13,7,5,0.99,0.6,208,nlargest,0.14852,0.91843,0.01
2000-08-01/2022-12-31,1,20,4,0.998,0.6,208,nlargest,0.14836,0.9184,0.02
2000-08-02/2022-12-31,3,10,2,0.99,0.6,208,nlargest,0.14802,0.91829,0.32
2000-08-02/2022-12-31,20,20,2,0.99,0.6,208,nlargest,0.14771,0.91821,0.0
2000-08-02/2022-12-31,20,3,5,0.995,0.6,208,nlargest,0.14767,0.91819,0.0
2000-08-02/2022-12-31,7,10,1,0.995,0.6,208,nlargest,0.14739,0.91812,0.09
2000-08-02/2022-12-31,13,10,5,0.995,0.6,208,nlargest,0.14702,0.91801,0.05
2000-08-01/2022-12-31,10,5,3,0.995,0.6,208,nlargest,0.14679,0.91796,0.0
2000-08-02/2022-12-31,20,13,4,0.98,0.6,208,nlargest,0.14607,0.91775,0.0
2000-08-02/2022-12-31,7,10,3,0.998,0.6,208,nlargest,0.14586,0.91769,0.0
2000-08-01/2022-12-31,2,13,4,0.995,0.6,208,nlargest,0.14573,0.91766,0.09
2000-08-02/2022-12-31,13,10,2,0.998,0.6,208,nlargest,0.1456,0.91762,0.04
2000-08-02/2022-12-31,5,20,3,0.995,0.6,208,nlargest,0.14543,0.91757,0.06
2000-08-02/2022-12-31,7,13,1,0.99,0.6,208,nlargest,0.14536,0.91755,0.12
2000-08-01/2022-12-31,3,13,3,0.995,0.6,208,nlargest,0.14525,0.91753,0.01
2000-08-01/2022-12-31,13,5,4,0.995,0.6,208,nlargest,0.14523,0.91752,0.0
2000-08-01/2022-12-31,13,3,3,0.998,0.6,208,nlargest,0.14483,0.91741,0.0
2000-08-02/2022-12-31,20,2,1,0.99,0.6,208,nlargest,0.14474,0.91737,0.0
2000-08-01/2022-12-31,13,2,1,0.998,0.6,208,nlargest,0.14453,0.91733,0.0
2000-08-01/2022-12-31,13,13,5,0.98,0.6,208,nlargest,0.14432,0.91726,0.01
2000-08-02/2022-12-31,10,7,2,0.99,0.6,208,nlargest,0.14425,0.91724,0.02
2000-08-01/2022-12-31,10,20,4,0.98,0.6,208,nlargest,0.14363,0.91707,0.01
2000-08-01/2022-12-31,20,3,4,0.995,0.6,208,nlargest,0.14361,0.91706,0.0
2000-08-01/2022-12-31,7,7,5,0.995,0.6,208,nlargest,0.14354,0.91704,0.0
2000-08-02/2022-12-31,20,3,2,0.995,0.6,208,nlargest,0.14352,0.91703,0.0
2000-08-01/2022-12-31,20,2,4,0.995,0.6,208,nlargest,0.14285,0.91685,0.0
2000-08-02/2022-12-31,2,10,2,0.998,0.6,208,nlargest,0.14275,0.91681,0.02
2000-08-02/2022-12-31,3,20,3,0.995,0.6,208,nlargest,0.14212,0.91663,0.0
2000-08-02/2022-12-31,20,5,5,0.98,0.6,208,nlargest,0.14197,0.91658,0.0
2000-08-02/2022-12-31,3,20,4,0.99,0.6,208,nlargest,0.14133,0.9164,0.0
2000-08-02/2022-12-31,7,5,3,0.998,0.6,208,nlargest,0.14134,0.9164,0.02
2000-08-01/2022-12-31,5,13,5,0.99,0.6,208,nlargest,0.14086,0.91627,0.0
2000-08-01/2022-12-31,10,7,5,0.99,0.6,208,nlargest,0.14071,0.91623,0.01
2000-08-02/2022-12-31,2,20,1,0.995,0.6,208,nlargest,0.14036,0.91612,0.0
2000-08-02/2022-12-31,10,3,5,0.995,0.6,208,nlargest,0.14034,0.91611,0.0
2000-08-02/2022-12-31,20,5,1,0.998,0.6,208,nlargest,0.14032,0.9161,0.0
2000-08-01/2022-12-31,10,5,5,0.995,0.6,208,nlargest,0.13993,0.916,0.01
2000-08-02/2022-12-31,13,5,4,0.998,0.6,208,nlargest,0.13962,0.9159,0.07
2000-08-01/2022-12-31,10,20,4,0.99,0.6,208,nlargest,0.13905,0.91574,0.0
2000-08-01/2022-12-31,20,3,2,0.99,0.6,208,nlargest,0.139,0.91573,0.02
2000-08-02/2022-12-31,10,20,4,0.98,0.6,208,nlargest,0.13848,0.91557,0.0
2000-08-02/2022-12-31,1,20,2,0.995,0.6,208,nlargest,0.13782,0.91537,0.13
2000-08-01/2022-12-31,1,20,2,0.995,0.6,208,nlargest,0.13769,0.91534,0.13
2000-08-01/2022-12-31,5,20,3,0.98,0.6,208,nlargest,0.13766,0.91533,0.02
2000-08-02/2022-12-31,13,10,1,0.98,0.6,208,nlargest,0.13766,0.91532,0.0
2000-08-02/2022-12-31,20,20,1,0.995,0.6,208,nlargest,0.1376,0.91531,0.0
2000-08-02/2022-12-31,13,2,5,0.998,0.6,208,nlargest,0.1374,0.91525,0.0
2000-08-01/2022-12-31,7,7,3,0.995,0.6,208,nlargest,0.13687,0.9151,0.04
2000-08-02/2022-12-31,10,5,4,0.998,0.6,208,nlargest,0.13673,0.91505,0.01
2000-08-01/2022-12-31,5,20,4,0.98,0.6,208,nlargest,0.13659,0.91502,0.02
2000-08-01/2022-12-31,13,7,3,0.98,0.6,208,nlargest,0.13618,0.91489,0.01
2000-08-01/2022-12-31,3,5,1,0.99,0.6,208,nlargest,0.13584,0.91479,0.0
2000-08-01/2022-12-31,3,20,2,0.998,0.6,208,nlargest,0.1358,0.91478,0.0
2000-08-01/2022-12-31,5,10,5,0.99,0.6,208,nlargest,0.13472,0.91445,0.01
2000-08-01/2022-12-31,10,20,3,0.99,0.6,208,nlargest,0.13468,0.91444,0.0
2000-08-02/2022-12-31,13,10,1,0.995,0.6,208,nlargest,0.13449,0.91437,0.04
2000-08-02/2022-12-31,7,13,2,0.98,0.6,208,nlargest,0.13427,0.91431,0.02
2000-08-02/2022-12-31,2,13,3,0.995,0.6,208,nlargest,0.13404,0.91424,0.03
2000-08-01/2022-12-31,10,20,2,0.99,0.6,208,nlargest,0.13385,0.91419,0.0
2000-08-02/2022-12-31,20,10,2,0.98,0.6,208,nlargest,0.13377,0.91415,0.0
2000-08-01/2022-12-31,13,2,3,0.998,0.6,208,nlargest,0.13357,0.9141,0.02
2000-08-02/2022-12-31,10,7,4,0.995,0.6,208,nlargest,0.13357,0.91409,0.0
2000-08-02/2022-12-31,13,13,1,0.998,0.6,208,nlargest,0.13326,0.914,0.0
2000-08-02/2022-12-31,7,10,5,0.998,0.6,208,nlargest,0.13322,0.91399,0.0
2000-08-02/2022-12-31,10,20,3,0.98,0.6,208,nlargest,0.13308,0.91394,0.0
2000-08-02/2022-12-31,7,10,2,0.995,0.6,208,nlargest,0.13306,0.91394,0.0
2000-08-02/2022-12-31,10,10,1,0.99,0.6,208,nlargest,0.13293,0.9139,0.03
2000-08-02/2022-12-31,20,13,3,0.98,0.6,208,nlargest,0.1325,0.91376,0.0
2000-08-02/2022-12-31,20,5,2,0.99,0.6,208,nlargest,0.13225,0.91369,0.0
2000-08-02/2022-12-31,20,3,1,0.99,0.6,208,nlargest,0.13157,0.91348,0.0
2000-08-01/2022-12-31,7,2,2,0.998,0.6,208,nlargest,0.13082,0.91325,0.1
2000-08-02/2022-12-31,10,20,5,0.98,0.6,208,nlargest,0.13063,0.91319,0.0
2000-08-01/2022-12-31,3,7,3,0.998,0.6,208,nlargest,0.13044,0.91314,0.02
2000-08-02/2022-12-31,13,2,3,0.995,0.6,208,nlargest,0.13031,0.91309,0.0
2000-08-01/2022-12-31,7,13,5,0.98,0.6,208,nlargest,0.13027,0.91308,0.01
2000-08-02/2022-12-31,20,10,4,0.98,0.6,208,nlargest,0.13025,0.91307,0.0
2000-08-02/2022-12-31,5,13,4,0.995,0.6,208,nlargest,0.12996,0.91297,0.02
2000-08-02/2022-12-31,13,5,2,0.998,0.6,208,nlargest,0.12977,0.91292,0.07
2000-08-01/2022-12-31,13,7,2,0.98,0.6,208,nlargest,0.12935,0.91279,0.01
2000-08-02/2022-12-31,5,20,3,0.99,0.6,208,nlargest,0.12888,0.91263,0.05
2000-08-02/2022-12-31,7,13,4,0.99,0.6,208,nlargest,0.12871,0.91258,0.06
2000-08-02/2022-12-31,2,13,2,0.995,0.6,208,nlargest,0.12852,0.91252,0.01
2000-08-02/2022-12-31,20,5,3,0.995,0.6,208,nlargest,0.12843,0.91249,0.0
2000-08-01/2022-12-31,7,7,1,0.995,0.6,208,nlargest,0.12837,0.91248,0.17
2000-08-01/2022-12-31,2,20,5,0.99,0.6,208,nlargest,0.1283,0.91246,0.0
2000-08-01/2022-12-31,3,20,1,0.998,0.6,208,nlargest,0.12825,0.91245,0.0
2000-08-01/2022-12-31,7,13,2,0.99,0.6,208,nlargest,0.12818,0.91242,0.1
2000-08-02/2022-12-31,5,10,3,0.995,0.6,208,nlargest,0.12799,0.91235,0.14
2000-08-02/2022-12-31,5,20,4,0.995,0.6,208,nlargest,0.12796,0.91234,0.05
2000-08-02/2022-12-31,10,3,2,0.99,0.6,208,nlargest,0.12793,0.91233,0.0
2000-08-02/2022-12-31,5,20,2,0.99,0.6,208,nlargest,0.12758,0.91222,0.05
2000-08-01/2022-12-31,10,3,5,0.995,0.6,208,nlargest,0.12744,0.91219,0.0
2000-08-01/2022-12-31,20,2,3,0.995,0.6,208,nlargest,0.1271,0.91208,0.02
2000-08-01/2022-12-31,3,13,4,0.995,0.6,208,nlargest,0.12709,0.91208,0.01
2000-08-02/2022-12-31,7,7,5,0.995,0.6,208,nlargest,0.12698,0.91203,0.01
2000-08-01/2022-12-31,20,13,4,0.99,0.6,208,nlargest,0.12682,0.91199,0.0
2000-08-02/2022-12-31,7,20,1,0.99,0.6,208,nlargest,0.12656,0.9119,0.0
2000-08-01/2022-12-31,10,20,1,0.99,0.6,208,nlargest,0.12628,0.91182,0.07
2000-08-02/2022-12-31,20,5,4,0.99,0.6,208,nlargest,0.12619,0.91178,0.0
2000-08-02/2022-12-31,10,5,3,0.995,0.6,208,nlargest,0.12618,0.91177,0.01
2000-08-01/2022-12-31,10,10,5,0.998,0.6,208,nlargest,0.12558,0.91159,0.0
2000-08-01/2022-12-31,13,10,1,0.98,0.6,208,nlargest,0.12555,0.91158,0.21
2000-08-02/2022-12-31,10,13,4,0.98,0.6,208,nlargest,0.12555,0.91157,0.0
2000-08-02/2022-12-31,7,3,3,0.998,0.6,208,nlargest,0.1253,0.91149,0.04
2000-08-02/2022-12-31,10,10,2,0.99,0.6,208,nlargest,0.12497,0.91138,0.01
2000-08-01/2022-12-31,1,20,5,0.998,0.6,208,nlargest,0.12493,0.91138,0.02
2000-08-02/2022-12-31,5,10,1,0.995,0.6,208,nlargest,0.12449,0.91123,0.1
2000-08-02/2022-12-31,1,20,5,0.995,0.6,208,nlargest,0.12432,0.91117,0.0
2000-08-01/2022-12-31,5,10,2,0.98,0.6,208,nlargest,0.12427,0.91116,0.01
2000-08-02/2022-12-31,1,20,4,0.995,0.6,208,nlargest,0.12414,0.91111,0.01
2000-08-01/2022-12-31,1,20,1,0.998,0.6,208,nlargest,0.12356,0.91093,0.01
2000-08-01/2022-12-31,13,10,5,0.98,0.6,208,nlargest,0.12286,0.9107,0.01
2000-08-01/2022-12-31,10,10,4,0.998,0.6,208,nlargest,0.12248,0.91058,0.0
2000-08-02/2022-12-31,13,10,3,0.995,0.6,208,nlargest,0.12247,0.91056,0.04
2000-08-01/2022-12-31,13,10,3,0.98,0.6,208,nlargest,0.12205,0.91043,0.02
2000-08-02/2022-12-31,7,13,3,0.99,0.6,208,nlargest,0.12069,0.90997,0.02
2000-08-02/2022-12-31,20,20,4,0.98,0.6,208,nlargest,0.12051,0.90991,0.0
2000-08-02/2022-12-31,7,10,2,0.99,0.6,208,nlargest,0.12017,0.90979,0.0
2000-08-01/2022-12-31,13,7,5,0.99,0.6,208,nlargest,0.1201,0.90978,0.0
2000-08-01/2022-12-31,3,13,5,0.995,0.6,208,nlargest,0.12001,0.90975,0.01
2000-08-02/2022-12-31,20,10,1,0.99,0.6,208,nlargest,0.11994,0.90971,0.0
2000-08-01/2022-12-31,13,5,5,0.995,0.6,208,nlargest,0.11959,0.90961,0.0
2000-08-02/2022-12-31,13,10,4,0.99,0.6,208,nlargest,0.11956,0.90958,0.09
2000-08-02/2022-12-31,7,13,5,0.99,0.6,208,nlargest,0.11933,0.90951,0.01
2000-08-01/2022-12-31,10,5,1,0.99,0.6,208,nlargest,0.11909,0.90944,0.05
2000-08-02/2022-12-31,1,20,4,0.98,0.6,208,nlargest,0.11883,0.90933,0.0
2000-08-02/2022-12-31,3,10,3,0.99,0.6,208,nlargest,0.11882,0.90933,0.28
2000-08-01/2022-12-31,7,10,4,0.98,0.6,208,nlargest,0.1185,0.90923,0.01
2000-08-02/2022-12-31,5,13,3,0.99,0.6,208,nlargest,0.11808,0.90908,0.01
2000-08-02/2022-12-31,13,7,1,0.99,0.6,208,nlargest,0.11777,0.90897,0.0
2000-08-02/2022-12-31,5,20,5,0.995,0.6,208,nlargest,0.11766,0.90893,0.04
2000-08-01/2022-12-31,3,20,2,0.995,0.6,208,nlargest,0.11746,0.90888,0.0
2000-08-01/2022-12-31,2,10,4,0.998,0.6,208,nlargest,0.11732,0.90883,0.0
2000-08-02/2022-12-31,20,7,3,0.99,0.6,208,nlargest,0.11717,0.90876,0.0
2000-08-02/2022-12-31,13,10,5,0.99,0.6,208,nlargest,0.11709,0.90874,0.06
2000-08-01/2022-12-31,3,13,2,0.99,0.6,208,nlargest,0.11696,0.9087,0.01
2000-08-02/2022-12-31,2,13,5,0.995,0.6,208,nlargest,0.11697,0.9087,0.02
2000-08-02/2022-12-31,10,2,1,0.995,0.6,208,nlargest,0.11697,0.9087,0.01
2000-08-02/2022-12-31,10,3,4,0.99,0.6,208,nlargest,0.11689,0.90867,0.0
2000-08-02/2022-12-31,20,2,4,0.99,0.6,208,nlargest,0.11681,0.90864,0.01
2000-08-01/2022-12-31,13,3,4,0.998,0.6,208,nlargest,0.11649,0.90854,0.0
2000-08-02/2022-12-31,13,3,1,0.998,0.6,208,nlargest,0.1164,0.9085,0.0
2000-08-01/2022-12-31,13,2,4,0.998,0.6,208,nlargest,0.11625,0.90846,0.01
2000-08-02/2022-12-31,20,7,5,0.99,0.6,208,nlargest,0.11606,0.90838,0.0
2000-08-01/2022-12-31,5,7,5,0.995,0.6,208,nlargest,0.11595,0.90835,0.01
2000-08-02/2022-12-31,7,2,3,0.998,0.6,208,nlargest,0.11593,0.90833,0.0
2000-08-02/2022-12-31,3,7,1,0.998,0.6,208,nlargest,0.11565,0.90824,0.11
2000-08-02/2022-12-31,3,20,5,0.99,0.6,208,nlargest,0.11542,0.90816,0.0
2000-08-01/2022-12-31,3,7,2,0.995,0.6,208,nlargest,0.11537,0.90815,0.02
2000-08-02/2022-12-31,20,10,5,0.98,0.6,208,nlargest,0.11539,0.90814,0.0
2000-08-02/2022-12-31,13,5,3,0.998,0.6,208,nlargest,0.11479,0.90794,0.01
2000-08-02/2022-12-31,10,5,5,0.998,0.6,208,nlargest,0.11463,0.90788,0.01
2000-08-01/2022-12-31,13,5,2,0.99,0.6,208,nlargest,0.11428,0.90776,0.04
2000-08-02/2022-12-31,13,5,1,0.998,0.6,208,nlargest,0.11421,0.90773,0.12
2000-08-02/2022-12-31,2,13,4,0.995,0.6,208,nlargest,0.11422,0.90773,0.03
2000-08-02/2022-12-31,20,7,2,0.99,0.6,208,nlargest,0.11348,0.90747,0.0
2000-08-02/2022-12-31,7,13,2,0.99,0.6,208,nlargest,0.11349,0.90747,0.05
2000-08-01/2022-12-31,5,3,2,0.998,0.6,208,nlargest,0.11324,0.90739,0.0
2000-08-02/2022-12-31,3,13,5,0.998,0.6,208,nlargest,0.11313,0.90734,0.0
