,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.3,2,2,2,0.999,0.002,1254,0.34,0.4,0.33,0.43,0.38,0.38,0.32,0.32,0.32,0.3,0.33,0.35,0.39,0.34,0.32,0.25,0.37,0.27,0.27,0.26,0.33,0.27,0.21,0.26,0.32,0.326,0.382,0.324,0.426,0.364,0.356,0.346,0.33799999999999997,0.33599999999999997,0.302,0.32599999999999996,0.356,0.356,0.32599999999999996,0.32,0.246,0.31999999999999995,0.306,0.258,0.268,0.318,0.27,0.22799999999999998,0.22400000000000003,0.31758333333333333,0.3,0.32,0.27,0.4,0.31,0.19,0.24,0.32,0.31,0.22,0.26,0.31,0.24,0.27,0.32,0.21,0.21,0.27,0.15,0.21,0.24,0.23,0.21,0.14,0.14,0.34,0.41,0.41,0.44,0.4,0.46,0.49,0.38,0.37,0.45,0.37,0.4,0.49,0.35,0.32,0.29,0.41,0.38,0.3,0.34,0.35,0.29,0.29,0.28,0.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,1,2,0.999,0.002,1254,0.31,0.34,0.28,0.29,0.34,0.41,0.4,0.32,0.35,0.4,0.38,0.32,0.29,0.32,0.24,0.35,0.32,0.34,0.26,0.29,0.24,0.26,0.3,0.19,0.32,0.318,0.33799999999999997,0.324,0.318,0.328,0.446,0.398,0.352,0.33199999999999996,0.39,0.356,0.298,0.306,0.318,0.21600000000000003,0.348,0.316,0.306,0.26,0.274,0.244,0.278,0.27799999999999997,0.20600000000000002,0.3145,0.31,0.26,0.24,0.24,0.26,0.32,0.32,0.3,0.22,0.34,0.24,0.16,0.26,0.26,0.12,0.3,0.26,0.2,0.22,0.18,0.2,0.26,0.16,0.13,0.12,0.34,0.41,0.48,0.4,0.39,0.58,0.46,0.45,0.4,0.45,0.4,0.39,0.4,0.4,0.36,0.4,0.4,0.42,0.29,0.34,0.32,0.32,0.36,0.3,0.58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,2,2,0.999,0.002,1254,0.32,0.4,0.32,0.45,0.41,0.4,0.39,0.34,0.29,0.32,0.29,0.34,0.32,0.29,0.2,0.37,0.43,0.27,0.22,0.2,0.27,0.24,0.22,0.16,0.32,0.324,0.41600000000000004,0.33599999999999997,0.442,0.40199999999999997,0.398,0.388,0.358,0.296,0.324,0.286,0.31,0.308,0.26,0.28200000000000003,0.34199999999999997,0.37,0.272,0.21600000000000003,0.192,0.29000000000000004,0.22399999999999998,0.21400000000000002,0.15,0.30833333333333335,0.3,0.37,0.29,0.39,0.29,0.33,0.33,0.27,0.24,0.22,0.24,0.24,0.19,0.2,0.2,0.24,0.24,0.19,0.15,0.1,0.2,0.1,0.15,0.09,0.09,0.34,0.46,0.43,0.49,0.5,0.44,0.44,0.49,0.37,0.49,0.33,0.37,0.37,0.32,0.49,0.39,0.46,0.34,0.29,0.24,0.44,0.29,0.29,0.21,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,2,2,0.999,0.002,1254,0.35,0.4,0.35,0.44,0.41,0.39,0.32,0.32,0.34,0.3,0.32,0.35,0.35,0.37,0.31,0.24,0.4,0.33,0.27,0.29,0.32,0.29,0.24,0.27,0.32,0.33399999999999996,0.38,0.34199999999999997,0.42800000000000005,0.394,0.358,0.352,0.33399999999999996,0.35,0.316,0.316,0.378,0.358,0.33399999999999996,0.31,0.23200000000000004,0.334,0.32,0.27,0.31,0.316,0.27599999999999997,0.25999999999999995,0.244,0.32691666666666663,0.31,0.3,0.29,0.4,0.33,0.19,0.24,0.32,0.31,0.24,0.29,0.34,0.27,0.24,0.3,0.19,0.23,0.27,0.18,0.26,0.25,0.23,0.21,0.18,0.18,0.35,0.41,0.4,0.45,0.44,0.44,0.49,0.37,0.39,0.48,0.35,0.48,0.46,0.37,0.32,0.27,0.4,0.38,0.33,0.37,0.35,0.3,0.35,0.28,0.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,2,2,0.999,0.002,1254,0.32,0.42,0.35,0.4,0.4,0.42,0.34,0.32,0.35,0.36,0.32,0.31,0.34,0.29,0.32,0.29,0.36,0.24,0.28,0.18,0.28,0.22,0.27,0.15,0.32,0.318,0.39,0.37,0.398,0.38,0.418,0.33399999999999996,0.308,0.362,0.362,0.324,0.31,0.34199999999999997,0.302,0.302,0.26799999999999996,0.368,0.27599999999999997,0.28400000000000003,0.21400000000000002,0.284,0.22999999999999998,0.248,0.172,0.31516666666666665,0.3,0.28,0.32,0.31,0.32,0.38,0.26,0.26,0.29,0.33,0.26,0.26,0.26,0.28,0.27,0.2,0.24,0.22,0.26,0.18,0.24,0.18,0.18,0.09,0.09,0.34,0.47,0.44,0.48,0.44,0.46,0.42,0.35,0.42,0.42,0.38,0.36,0.44,0.34,0.32,0.35,0.46,0.38,0.33,0.33,0.32,0.33,0.31,0.27,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,2,2,0.999,0.002,1254,0.32,0.44,0.44,0.4,0.37,0.4,0.36,0.3,0.38,0.36,0.3,0.3,0.34,0.32,0.27,0.3,0.36,0.29,0.24,0.2,0.26,0.18,0.28,0.26,0.32,0.324,0.39,0.414,0.41,0.384,0.41,0.34199999999999997,0.296,0.362,0.374,0.33599999999999997,0.286,0.33799999999999997,0.32999999999999996,0.27,0.27599999999999997,0.33999999999999997,0.306,0.256,0.256,0.27599999999999997,0.22599999999999998,0.256,0.23200000000000004,0.3204166666666667,0.3,0.3,0.31,0.37,0.33,0.36,0.26,0.22,0.29,0.29,0.26,0.18,0.26,0.29,0.26,0.22,0.24,0.24,0.22,0.18,0.22,0.16,0.16,0.11,0.11,0.36,0.45,0.48,0.46,0.48,0.5,0.42,0.35,0.39,0.5,0.42,0.35,0.4,0.38,0.28,0.33,0.38,0.38,0.31,0.39,0.34,0.39,0.35,0.27,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,2,2,0.999,0.002,1254,0.33,0.44,0.38,0.43,0.4,0.4,0.4,0.34,0.29,0.32,0.26,0.31,0.29,0.29,0.22,0.34,0.43,0.29,0.2,0.2,0.24,0.27,0.24,0.18,0.32,0.324,0.418,0.394,0.42000000000000004,0.41,0.406,0.40800000000000003,0.348,0.302,0.304,0.264,0.302,0.296,0.25,0.248,0.344,0.388,0.272,0.22999999999999998,0.20400000000000001,0.264,0.256,0.242,0.21000000000000002,0.3126666666666667,0.3,0.32,0.32,0.36,0.31,0.38,0.33,0.27,0.22,0.17,0.24,0.22,0.17,0.15,0.17,0.22,0.32,0.14,0.17,0.15,0.2,0.17,0.22,0.11,0.11,0.33,0.45,0.45,0.49,0.52,0.44,0.49,0.44,0.39,0.44,0.29,0.37,0.41,0.34,0.44,0.41,0.44,0.39,0.32,0.27,0.41,0.32,0.27,0.37,0.52,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,1,2,0.999,0.002,1254,0.32,0.41,0.38,0.38,0.33,0.46,0.37,0.33,0.32,0.33,0.3,0.33,0.3,0.32,0.31,0.29,0.38,0.27,0.27,0.24,0.31,0.29,0.22,0.31,0.32,0.324,0.378,0.362,0.354,0.33799999999999997,0.44000000000000006,0.372,0.332,0.31,0.368,0.308,0.364,0.322,0.308,0.298,0.27999999999999997,0.394,0.282,0.256,0.264,0.31,0.296,0.244,0.314,0.32575000000000004,0.31,0.27,0.29,0.21,0.33,0.35,0.33,0.27,0.27,0.32,0.3,0.29,0.22,0.26,0.23,0.25,0.33,0.23,0.23,0.22,0.27,0.21,0.21,0.24,0.21,0.34,0.44,0.4,0.41,0.35,0.48,0.4,0.39,0.35,0.44,0.33,0.44,0.4,0.37,0.33,0.31,0.46,0.37,0.27,0.32,0.38,0.35,0.32,0.38,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,2,3,0.999,0.002,1254,0.32,0.4,0.32,0.38,0.41,0.38,0.36,0.36,0.3,0.36,0.3,0.28,0.3,0.34,0.34,0.29,0.28,0.28,0.26,0.32,0.22,0.22,0.28,0.26,0.31,0.318,0.382,0.33399999999999996,0.37,0.40800000000000003,0.39,0.394,0.33999999999999997,0.284,0.358,0.316,0.264,0.292,0.326,0.326,0.316,0.268,0.26799999999999996,0.288,0.32,0.21800000000000003,0.22400000000000003,0.238,0.266,0.31283333333333335,0.29,0.31,0.28,0.28,0.28,0.33,0.32,0.28,0.22,0.3,0.22,0.22,0.18,0.27,0.26,0.28,0.18,0.22,0.26,0.27,0.14,0.16,0.06,0.17,0.06,0.33,0.46,0.44,0.42,0.48,0.46,0.54,0.4,0.31,0.41,0.38,0.32,0.36,0.38,0.39,0.38,0.3,0.3,0.37,0.35,0.32,0.32,0.33,0.38,0.54,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,3,0.999,0.002,1254,0.32,0.34,0.33,0.37,0.39,0.44,0.39,0.34,0.2,0.37,0.34,0.29,0.31,0.31,0.23,0.34,0.34,0.37,0.26,0.26,0.2,0.2,0.23,0.26,0.31,0.318,0.368,0.33799999999999997,0.368,0.41,0.43,0.38,0.362,0.22800000000000004,0.352,0.376,0.286,0.32599999999999996,0.262,0.23200000000000004,0.332,0.328,0.35,0.238,0.23400000000000004,0.20600000000000002,0.22800000000000004,0.22400000000000003,0.248,0.3093333333333333,0.31,0.26,0.31,0.31,0.36,0.34,0.29,0.26,0.14,0.31,0.31,0.2,0.2,0.09,0.14,0.29,0.31,0.23,0.14,0.14,0.17,0.14,0.06,0.11,0.06,0.33,0.56,0.4,0.46,0.51,0.49,0.43,0.49,0.31,0.37,0.46,0.37,0.43,0.37,0.34,0.4,0.34,0.49,0.31,0.34,0.29,0.31,0.34,0.44,0.56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,1,2,0.999,0.002,1254,0.31,0.31,0.33,0.39,0.34,0.35,0.33,0.32,0.31,0.25,0.28,0.32,0.29,0.18,0.39,0.33,0.31,0.27,0.25,0.33,0.32,0.2,0.25,0.23,0.31,0.306,0.316,0.336,0.38,0.372,0.346,0.32599999999999996,0.288,0.296,0.288,0.298,0.316,0.28600000000000003,0.22400000000000003,0.358,0.33599999999999997,0.3,0.288,0.246,0.31,0.33999999999999997,0.202,0.254,0.252,0.3026666666666667,0.29,0.27,0.27,0.32,0.33,0.32,0.29,0.21,0.25,0.25,0.24,0.31,0.19,0.18,0.25,0.3,0.26,0.25,0.22,0.23,0.31,0.19,0.24,0.2,0.18,0.32,0.36,0.4,0.44,0.43,0.38,0.38,0.36,0.31,0.38,0.4,0.32,0.34,0.33,0.4,0.37,0.31,0.34,0.27,0.33,0.39,0.21,0.29,0.38,0.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,4,3,0.999,0.002,1254,0.32,0.36,0.37,0.46,0.39,0.47,0.4,0.37,0.23,0.31,0.34,0.29,0.29,0.34,0.23,0.26,0.4,0.26,0.26,0.29,0.31,0.23,0.2,0.28,0.31,0.322,0.39,0.4,0.42800000000000005,0.396,0.442,0.404,0.382,0.248,0.33999999999999997,0.32,0.298,0.27799999999999997,0.332,0.27,0.264,0.376,0.268,0.22999999999999998,0.27199999999999996,0.29,0.20600000000000002,0.19,0.262,0.317,0.31,0.29,0.36,0.31,0.31,0.33,0.31,0.31,0.2,0.31,0.2,0.2,0.11,0.26,0.23,0.2,0.31,0.17,0.14,0.2,0.26,0.14,0.09,0.16,0.09,0.33,0.51,0.51,0.5,0.49,0.49,0.49,0.46,0.29,0.4,0.46,0.4,0.51,0.43,0.37,0.34,0.4,0.34,0.29,0.29,0.31,0.26,0.29,0.31,0.51,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,4,3,0.999,0.002,1254,0.32,0.38,0.34,0.4,0.31,0.39,0.31,0.34,0.29,0.37,0.36,0.33,0.34,0.27,0.34,0.29,0.36,0.29,0.27,0.27,0.27,0.27,0.15,0.16,0.305,0.318,0.398,0.33799999999999997,0.41200000000000003,0.346,0.374,0.36,0.326,0.266,0.40599999999999997,0.33999999999999997,0.34199999999999997,0.306,0.26,0.32,0.292,0.344,0.306,0.28200000000000003,0.258,0.244,0.248,0.154,0.18,0.3091666666666667,0.3,0.27,0.24,0.33,0.27,0.26,0.29,0.2,0.15,0.37,0.27,0.24,0.15,0.22,0.24,0.22,0.27,0.29,0.22,0.17,0.17,0.17,0.07,0.09,0.07,0.33,0.52,0.44,0.48,0.5,0.45,0.5,0.46,0.37,0.51,0.39,0.44,0.4,0.27,0.39,0.34,0.39,0.34,0.34,0.29,0.29,0.29,0.2,0.26,0.52,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,3,0.999,0.002,1254,0.3,0.4,0.36,0.34,0.33,0.37,0.38,0.34,0.29,0.27,0.32,0.32,0.29,0.32,0.27,0.27,0.36,0.27,0.17,0.29,0.27,0.27,0.22,0.26,0.3,0.31,0.39,0.352,0.33999999999999997,0.348,0.404,0.378,0.316,0.27,0.318,0.288,0.312,0.306,0.314,0.246,0.27,0.32599999999999996,0.288,0.22400000000000003,0.238,0.266,0.26,0.23399999999999999,0.26799999999999996,0.30274999999999996,0.3,0.32,0.27,0.29,0.29,0.33,0.29,0.22,0.2,0.27,0.22,0.26,0.24,0.27,0.15,0.2,0.2,0.2,0.17,0.1,0.24,0.12,0.2,0.21,0.1,0.33,0.44,0.43,0.38,0.41,0.5,0.48,0.39,0.34,0.44,0.33,0.39,0.39,0.37,0.39,0.34,0.37,0.36,0.32,0.29,0.29,0.37,0.29,0.32,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,3,2,0.999,0.002,1254,0.31,0.34,0.36,0.44,0.38,0.34,0.32,0.24,0.3,0.3,0.3,0.36,0.3,0.28,0.28,0.22,0.34,0.26,0.22,0.27,0.34,0.24,0.24,0.17,0.3,0.306,0.354,0.35,0.434,0.364,0.34199999999999997,0.32199999999999995,0.272,0.306,0.32999999999999996,0.312,0.35,0.32999999999999996,0.29000000000000004,0.28600000000000003,0.22199999999999998,0.324,0.288,0.23200000000000004,0.268,0.312,0.252,0.23399999999999999,0.17200000000000001,0.30216666666666664,0.29,0.32,0.27,0.36,0.26,0.28,0.26,0.2,0.27,0.3,0.3,0.31,0.2,0.27,0.2,0.16,0.26,0.2,0.16,0.2,0.24,0.2,0.18,0.07,0.07,0.32,0.4,0.42,0.48,0.43,0.4,0.38,0.4,0.39,0.38,0.34,0.4,0.45,0.32,0.34,0.29,0.36,0.42,0.35,0.3,0.36,0.3,0.31,0.3,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,3,2,0.999,0.002,1254,0.3,0.34,0.38,0.42,0.36,0.36,0.32,0.24,0.24,0.34,0.3,0.34,0.34,0.26,0.3,0.24,0.34,0.26,0.24,0.27,0.3,0.24,0.18,0.17,0.3,0.3,0.346,0.346,0.414,0.344,0.358,0.314,0.27999999999999997,0.27999999999999997,0.33799999999999997,0.296,0.33799999999999997,0.322,0.264,0.298,0.23399999999999999,0.316,0.264,0.23200000000000004,0.258,0.318,0.252,0.192,0.16399999999999998,0.29450000000000004,0.29,0.32,0.26,0.32,0.26,0.28,0.24,0.2,0.24,0.28,0.26,0.29,0.2,0.24,0.22,0.16,0.22,0.16,0.16,0.18,0.26,0.2,0.16,0.09,0.09,0.32,0.38,0.4,0.48,0.39,0.42,0.38,0.44,0.39,0.42,0.36,0.38,0.39,0.28,0.34,0.29,0.36,0.4,0.33,0.32,0.38,0.3,0.22,0.26,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,3,0.999,0.002,1254,0.29,0.36,0.3,0.42,0.34,0.38,0.32,0.27,0.26,0.34,0.22,0.3,0.27,0.28,0.31,0.34,0.3,0.29,0.24,0.27,0.32,0.24,0.24,0.15,0.295,0.3,0.358,0.286,0.394,0.354,0.374,0.318,0.3,0.27599999999999997,0.32599999999999996,0.26,0.278,0.262,0.264,0.32999999999999996,0.318,0.3,0.286,0.22799999999999998,0.274,0.31799999999999995,0.23600000000000004,0.248,0.194,0.29508333333333336,0.29,0.28,0.22,0.32,0.24,0.3,0.26,0.26,0.16,0.27,0.2,0.12,0.22,0.2,0.2,0.18,0.26,0.22,0.18,0.2,0.22,0.18,0.16,0.09,0.09,0.34,0.45,0.35,0.45,0.45,0.43,0.4,0.36,0.43,0.36,0.38,0.4,0.3,0.34,0.42,0.4,0.34,0.36,0.26,0.34,0.37,0.28,0.33,0.38,0.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,3,0.999,0.002,1254,0.3,0.35,0.29,0.32,0.29,0.42,0.39,0.29,0.23,0.3,0.42,0.29,0.26,0.33,0.29,0.37,0.29,0.3,0.26,0.23,0.23,0.23,0.23,0.19,0.29,0.308,0.358,0.32799999999999996,0.352,0.32199999999999995,0.414,0.382,0.298,0.258,0.33199999999999996,0.376,0.27999999999999997,0.274,0.294,0.27999999999999997,0.362,0.29,0.32,0.258,0.246,0.21600000000000003,0.21000000000000002,0.238,0.20400000000000001,0.3,0.3,0.19,0.26,0.19,0.23,0.29,0.23,0.23,0.2,0.23,0.26,0.23,0.23,0.13,0.2,0.3,0.23,0.29,0.17,0.2,0.19,0.07,0.13,0.12,0.07,0.32,0.48,0.45,0.48,0.45,0.55,0.52,0.37,0.33,0.42,0.45,0.32,0.39,0.39,0.33,0.42,0.35,0.4,0.33,0.3,0.23,0.39,0.3,0.36,0.55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,2,2,0.999,0.002,1254,0.29,0.37,0.32,0.41,0.39,0.38,0.29,0.35,0.24,0.24,0.33,0.32,0.26,0.22,0.3,0.26,0.32,0.29,0.21,0.25,0.21,0.22,0.21,0.17,0.29,0.298,0.348,0.344,0.41600000000000004,0.356,0.374,0.32199999999999995,0.32199999999999995,0.272,0.306,0.35,0.324,0.252,0.22400000000000003,0.314,0.27799999999999997,0.32199999999999995,0.286,0.242,0.244,0.24,0.22599999999999998,0.198,0.194,0.29383333333333334,0.29,0.3,0.25,0.38,0.29,0.21,0.27,0.27,0.23,0.24,0.25,0.27,0.21,0.21,0.26,0.24,0.25,0.25,0.16,0.21,0.19,0.19,0.15,0.07,0.07,0.32,0.38,0.46,0.46,0.4,0.49,0.43,0.37,0.34,0.44,0.43,0.41,0.29,0.24,0.37,0.35,0.37,0.32,0.33,0.27,0.35,0.29,0.26,0.31,0.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,1,2,0.999,0.002,1254,0.3,0.3,0.27,0.38,0.38,0.39,0.37,0.39,0.27,0.41,0.25,0.25,0.29,0.29,0.25,0.32,0.27,0.23,0.24,0.29,0.27,0.33,0.29,0.27,0.29,0.302,0.304,0.292,0.368,0.358,0.388,0.348,0.348,0.26,0.396,0.262,0.252,0.308,0.298,0.278,0.306,0.27199999999999996,0.26,0.242,0.32199999999999995,0.292,0.306,0.288,0.27,0.305,0.29,0.27,0.25,0.3,0.25,0.33,0.27,0.23,0.23,0.3,0.22,0.24,0.25,0.27,0.23,0.25,0.24,0.22,0.11,0.23,0.26,0.23,0.24,0.18,0.11,0.32,0.35,0.35,0.41,0.44,0.43,0.37,0.43,0.29,0.47,0.37,0.27,0.37,0.32,0.34,0.34,0.32,0.33,0.35,0.4,0.37,0.33,0.32,0.41,0.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,3,2,0.999,0.002,1254,0.3,0.4,0.34,0.43,0.36,0.34,0.34,0.29,0.2,0.29,0.37,0.26,0.2,0.29,0.29,0.26,0.29,0.26,0.2,0.26,0.31,0.26,0.2,0.17,0.29,0.304,0.394,0.356,0.418,0.348,0.346,0.314,0.268,0.21800000000000003,0.304,0.33599999999999997,0.28200000000000003,0.25,0.292,0.268,0.264,0.304,0.274,0.20400000000000001,0.21600000000000003,0.266,0.23600000000000004,0.188,0.182,0.2846666666666667,0.29,0.29,0.22,0.36,0.28,0.28,0.17,0.17,0.2,0.26,0.26,0.17,0.2,0.23,0.17,0.2,0.23,0.2,0.11,0.11,0.17,0.17,0.11,0.06,0.06,0.32,0.5,0.49,0.46,0.39,0.4,0.44,0.34,0.26,0.37,0.37,0.43,0.34,0.37,0.31,0.37,0.37,0.37,0.34,0.34,0.31,0.26,0.29,0.37,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,3,2,0.999,0.002,1254,0.29,0.33,0.37,0.45,0.34,0.38,0.29,0.2,0.24,0.34,0.29,0.29,0.34,0.29,0.24,0.22,0.31,0.26,0.17,0.22,0.24,0.27,0.22,0.16,0.29,0.292,0.358,0.352,0.42800000000000005,0.352,0.376,0.33199999999999996,0.252,0.282,0.348,0.294,0.286,0.326,0.282,0.246,0.22399999999999998,0.32,0.246,0.184,0.2,0.238,0.264,0.21600000000000003,0.146,0.2851666666666667,0.27,0.29,0.24,0.36,0.31,0.32,0.29,0.2,0.24,0.32,0.27,0.22,0.27,0.24,0.22,0.15,0.29,0.17,0.12,0.17,0.17,0.12,0.17,0.05,0.05,0.31,0.44,0.4,0.49,0.4,0.43,0.5,0.37,0.37,0.39,0.31,0.36,0.37,0.32,0.29,0.29,0.37,0.29,0.27,0.22,0.32,0.34,0.27,0.23,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,4,2,0.999,0.002,1254,0.3,0.38,0.29,0.44,0.36,0.32,0.34,0.29,0.29,0.27,0.29,0.37,0.32,0.34,0.29,0.2,0.29,0.22,0.27,0.32,0.24,0.24,0.2,0.16,0.29,0.292,0.37,0.31399999999999995,0.43200000000000005,0.348,0.32799999999999996,0.336,0.262,0.296,0.306,0.27399999999999997,0.312,0.286,0.326,0.252,0.202,0.27799999999999997,0.246,0.248,0.278,0.266,0.262,0.182,0.182,0.28658333333333336,0.27,0.26,0.24,0.38,0.27,0.24,0.22,0.12,0.24,0.24,0.2,0.12,0.22,0.24,0.12,0.1,0.22,0.17,0.12,0.12,0.22,0.24,0.12,0.11,0.1,0.3,0.45,0.41,0.48,0.4,0.43,0.48,0.34,0.34,0.41,0.37,0.39,0.33,0.37,0.32,0.29,0.32,0.34,0.34,0.34,0.34,0.32,0.24,0.32,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,3,2,0.999,0.002,1254,0.29,0.36,0.4,0.45,0.37,0.37,0.29,0.22,0.27,0.29,0.29,0.24,0.29,0.34,0.22,0.24,0.33,0.27,0.15,0.2,0.22,0.27,0.22,0.18,0.29,0.3,0.376,0.398,0.426,0.37,0.366,0.33999999999999997,0.244,0.3,0.32,0.27999999999999997,0.264,0.286,0.3,0.23600000000000004,0.242,0.336,0.258,0.192,0.22400000000000003,0.21000000000000002,0.25,0.22000000000000003,0.18,0.28825,0.28,0.31,0.29,0.33,0.29,0.32,0.29,0.17,0.27,0.27,0.22,0.2,0.24,0.2,0.2,0.12,0.29,0.15,0.15,0.17,0.15,0.2,0.15,0.05,0.05,0.33,0.44,0.49,0.49,0.43,0.4,0.5,0.34,0.37,0.41,0.31,0.37,0.34,0.39,0.27,0.34,0.39,0.34,0.27,0.29,0.29,0.29,0.29,0.37,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,4,2,0.999,0.002,1254,0.28,0.34,0.33,0.36,0.42,0.4,0.31,0.23,0.31,0.29,0.34,0.23,0.29,0.43,0.26,0.2,0.23,0.29,0.26,0.23,0.17,0.17,0.26,0.12,0.28500000000000003,0.28200000000000003,0.354,0.346,0.378,0.394,0.352,0.292,0.22200000000000003,0.278,0.33399999999999996,0.33,0.252,0.28600000000000003,0.374,0.252,0.21600000000000003,0.252,0.27399999999999997,0.22800000000000004,0.22400000000000003,0.23200000000000004,0.144,0.20800000000000002,0.13399999999999998,0.2765833333333333,0.27,0.31,0.29,0.31,0.31,0.25,0.19,0.11,0.14,0.23,0.23,0.2,0.23,0.26,0.17,0.14,0.2,0.17,0.11,0.17,0.17,0.06,0.03,0.06,0.03,0.3,0.39,0.43,0.49,0.44,0.42,0.34,0.31,0.34,0.46,0.37,0.34,0.34,0.46,0.31,0.31,0.34,0.37,0.31,0.26,0.34,0.23,0.29,0.22,0.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
