date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-02/2022-12-31,9,6,1,1.0,0.6,208,nsmallest,3.16714,1.05278,0.91
2000-08-03/2022-12-31,2,8,1,0.999,0.6,208,nsmallest,3.16342,1.05274,0.72
2000-08-09/2022-12-31,40,5,1,1.0,0.6,208,nsmallest,3.15781,1.05269,0.96
2000-08-09/2022-12-31,4,13,1,0.999,0.6,208,nsmallest,3.15762,1.05269,0.93
2000-08-05/2022-12-31,11,20,1,1.0,0.6,208,nsmallest,3.15856,1.05268,0.98
2000-08-04/2022-12-31,3,20,1,1.0,0.6,208,nsmallest,3.1577,1.05266,0.95
2000-08-02/2022-12-31,15,7,2,0.998,0.6,208,nsmallest,3.15767,1.05264,0.99
2000-08-04/2022-12-31,13,11,1,1.0,0.6,208,nsmallest,3.15429,1.05261,0.96
2000-08-04/2022-12-31,25,17,2,0.998,0.6,208,nsmallest,3.1537,1.0526,0.99
2000-08-09/2022-12-31,15,13,1,0.998,0.6,208,nsmallest,3.15175,1.0526,0.15
2000-08-02/2022-12-31,13,40,1,0.998,0.6,208,nsmallest,3.15486,1.0526,0.91
2000-08-01/2022-12-31,15,10,1,1.0,0.6,208,nsmallest,3.15422,1.05259,0.95
2000-08-07/2022-12-31,5,11,1,0.999,0.6,208,nsmallest,3.14867,1.05254,0.89
2000-08-06/2022-12-31,5,11,1,0.999,0.6,208,nsmallest,3.14867,1.05254,0.89
2000-08-02/2022-12-31,9,9,2,0.998,0.6,208,nsmallest,3.15073,1.05254,0.94
2000-08-02/2022-12-31,25,5,1,1.0,0.6,208,nsmallest,3.1477,1.05249,0.98
2000-08-09/2022-12-31,6,25,2,0.999,0.6,208,nsmallest,3.14355,1.05248,0.92
2000-08-03/2022-12-31,40,40,2,1.0,0.6,208,nsmallest,3.14413,1.05245,0.34
2000-08-05/2022-12-31,35,20,1,0.998,0.6,208,nsmallest,3.14269,1.05244,0.94
2000-08-08/2022-12-31,30,6,1,1.0,0.6,208,nsmallest,3.13934,1.05241,0.74
2000-08-06/2022-12-31,30,6,1,1.0,0.6,208,nsmallest,3.13934,1.0524,0.74
2000-08-07/2022-12-31,30,6,1,1.0,0.6,208,nsmallest,3.13934,1.0524,0.74
2000-08-05/2022-12-31,17,15,1,1.0,0.6,208,nsmallest,3.13838,1.05238,0.87
2000-08-03/2022-12-31,6,25,2,0.998,0.6,208,nsmallest,3.13673,1.05234,0.82
2000-08-05/2022-12-31,4,30,2,1.0,0.6,208,nsmallest,3.13498,1.05232,0.98
2000-08-08/2022-12-31,9,10,2,0.999,0.6,208,nsmallest,3.13205,1.0523,0.99
2000-08-05/2022-12-31,6,13,1,1.0,0.6,208,nsmallest,3.13263,1.05229,0.92
2000-08-04/2022-12-31,11,8,1,0.998,0.6,208,nsmallest,3.13327,1.05229,0.59
2000-08-09/2022-12-31,17,20,1,0.999,0.6,208,nsmallest,3.13003,1.05228,0.92
2000-08-09/2022-12-31,17,20,1,0.998,0.6,208,nsmallest,3.12878,1.05226,0.92
2000-08-09/2022-12-31,8,13,1,0.998,0.6,208,nsmallest,3.12807,1.05225,0.97
2000-08-08/2022-12-31,5,9,1,0.999,0.6,208,nsmallest,3.1284,1.05225,0.85
2000-08-08/2022-12-31,25,15,1,1.0,0.6,208,nsmallest,3.12599,1.05221,0.99
2000-08-07/2022-12-31,25,15,1,1.0,0.6,208,nsmallest,3.12599,1.0522,0.99
2000-08-06/2022-12-31,25,15,1,1.0,0.6,208,nsmallest,3.12599,1.0522,0.99
2000-08-08/2022-12-31,35,11,2,0.999,0.6,208,nsmallest,3.12527,1.0522,0.98
2000-08-06/2022-12-31,35,11,2,0.999,0.6,208,nsmallest,3.12527,1.05219,0.98
2000-08-07/2022-12-31,35,11,2,0.999,0.6,208,nsmallest,3.12527,1.05219,0.98
2000-08-01/2022-12-31,9,7,1,0.999,0.6,208,nsmallest,3.1269,1.05218,0.97
2000-08-01/2022-12-31,11,35,2,0.998,0.6,208,nsmallest,3.12655,1.05217,0.98
2000-08-03/2022-12-31,20,11,1,0.999,0.6,208,nsmallest,3.12478,1.05216,0.99
2000-08-05/2022-12-31,7,35,2,0.999,0.6,208,nsmallest,3.1237,1.05215,0.99
2000-08-03/2022-12-31,17,11,1,0.998,0.6,208,nsmallest,3.12124,1.0521,0.78
2000-08-02/2022-12-31,5,20,1,1.0,0.6,208,nsmallest,3.11856,1.05206,0.73
2000-08-02/2022-12-31,8,15,2,0.999,0.6,208,nsmallest,3.11886,1.05206,0.97
2000-08-07/2022-12-31,6,6,1,0.998,0.6,208,nsmallest,3.1165,1.05206,0.75
2000-08-06/2022-12-31,6,6,1,0.998,0.6,208,nsmallest,3.1165,1.05205,0.75
2000-08-05/2022-12-31,9,11,1,0.998,0.6,208,nsmallest,3.11529,1.05203,0.9
2000-08-01/2022-12-31,4,11,1,1.0,0.6,208,nsmallest,3.11622,1.05202,0.97
2000-08-09/2022-12-31,8,17,2,1.0,0.6,208,nsmallest,3.11291,1.05202,0.95
2000-08-02/2022-12-31,40,7,1,1.0,0.6,208,nsmallest,3.11536,1.05201,0.94
2000-08-08/2022-12-31,13,15,1,0.999,0.6,208,nsmallest,3.11198,1.052,0.97
2000-08-01/2022-12-31,15,30,2,0.998,0.6,208,nsmallest,3.11417,1.05199,0.98
2000-08-07/2022-12-31,13,15,1,0.999,0.6,208,nsmallest,3.11198,1.05199,0.97
2000-08-09/2022-12-31,2,6,1,0.998,0.6,208,nsmallest,3.11016,1.05198,0.98
2000-08-06/2022-12-31,13,15,1,0.999,0.6,208,nsmallest,3.11198,1.05198,0.97
2000-08-04/2022-12-31,25,35,1,1.0,0.6,208,nsmallest,3.11121,1.05196,0.62
2000-08-01/2022-12-31,25,9,2,1.0,0.6,208,nsmallest,3.10966,1.05192,0.97
2000-08-09/2022-12-31,13,8,2,0.998,0.6,208,nsmallest,3.10652,1.05192,0.99
2000-08-03/2022-12-31,9,40,1,1.0,0.6,208,nsmallest,3.10212,1.05182,0.98
2000-08-09/2022-12-31,17,6,2,0.999,0.6,208,nsmallest,3.09987,1.05182,0.97
2000-08-09/2022-12-31,10,20,2,1.0,0.6,208,nsmallest,3.10006,1.05182,0.98
2000-08-05/2022-12-31,4,30,1,1.0,0.6,208,nsmallest,3.10085,1.05181,0.96
2000-08-09/2022-12-31,2,9,1,0.998,0.6,208,nsmallest,3.09844,1.0518,0.98
2000-08-07/2022-12-31,40,6,1,1.0,0.6,208,nsmallest,3.09589,1.05175,0.94
2000-08-08/2022-12-31,40,6,1,1.0,0.6,208,nsmallest,3.09589,1.05175,0.94
2000-08-06/2022-12-31,40,6,1,1.0,0.6,208,nsmallest,3.09589,1.05174,0.94
2000-08-05/2022-12-31,13,35,2,1.0,0.6,208,nsmallest,3.09538,1.05173,0.95
2000-08-08/2022-12-31,35,13,1,1.0,0.6,208,nsmallest,3.09374,1.05172,0.99
2000-08-07/2022-12-31,35,13,1,1.0,0.6,208,nsmallest,3.09374,1.05172,0.99
2000-08-06/2022-12-31,35,13,1,1.0,0.6,208,nsmallest,3.09374,1.05171,0.99
2000-08-05/2022-12-31,15,35,2,0.998,0.6,208,nsmallest,3.09334,1.0517,0.98
2000-08-01/2022-12-31,17,6,2,0.999,0.6,208,nsmallest,3.09376,1.05168,0.98
2000-08-01/2022-12-31,20,6,1,0.998,0.6,208,nsmallest,3.08964,1.05161,0.95
2000-08-07/2022-12-31,6,25,2,0.999,0.6,208,nsmallest,3.08518,1.05159,1.0
2000-08-09/2022-12-31,4,10,1,1.0,0.6,208,nsmallest,3.08425,1.05158,0.96
2000-08-06/2022-12-31,6,25,2,0.999,0.6,208,nsmallest,3.08518,1.05158,1.0
2000-08-02/2022-12-31,15,5,1,0.999,0.6,208,nsmallest,3.08456,1.05154,0.96
2000-08-09/2022-12-31,2,25,1,1.0,0.6,208,nsmallest,3.08024,1.05152,0.99
2000-08-04/2022-12-31,10,40,2,1.0,0.6,208,nsmallest,3.07805,1.05146,0.97
2000-08-03/2022-12-31,15,9,1,0.999,0.6,208,nsmallest,3.07593,1.05142,0.95
2000-08-09/2022-12-31,13,8,1,0.998,0.6,208,nsmallest,3.07178,1.05139,0.99
2000-08-05/2022-12-31,13,40,2,0.999,0.6,208,nsmallest,3.07211,1.05137,0.7
2000-08-02/2022-12-31,7,10,1,0.999,0.6,208,nsmallest,3.07253,1.05136,0.97
2000-08-07/2022-12-31,9,10,2,0.999,0.6,208,nsmallest,3.06932,1.05134,0.98
2000-08-06/2022-12-31,9,10,2,0.999,0.6,208,nsmallest,3.06932,1.05134,0.98
2000-08-04/2022-12-31,30,17,1,1.0,0.6,208,nsmallest,3.07022,1.05134,0.15
2000-08-03/2022-12-31,3,17,1,0.998,0.6,208,nsmallest,3.06995,1.05133,0.95
2000-08-09/2022-12-31,4,6,1,1.0,0.6,208,nsmallest,3.06724,1.05132,1.0
2000-08-07/2022-12-31,2,6,1,1.0,0.6,208,nsmallest,3.0677,1.05132,0.94
2000-08-08/2022-12-31,2,6,1,1.0,0.6,208,nsmallest,3.0677,1.05132,0.94
2000-08-06/2022-12-31,2,6,1,1.0,0.6,208,nsmallest,3.0677,1.05131,0.94
2000-08-04/2022-12-31,17,35,1,0.999,0.6,208,nsmallest,3.06833,1.05131,0.79
2000-08-08/2022-12-31,15,11,2,0.998,0.6,208,nsmallest,3.06612,1.0513,0.95
2000-08-05/2022-12-31,15,10,2,0.998,0.6,208,nsmallest,3.06745,1.0513,0.99
2000-08-07/2022-12-31,15,11,2,0.998,0.6,208,nsmallest,3.06612,1.05129,0.95
2000-08-06/2022-12-31,15,11,2,0.998,0.6,208,nsmallest,3.06612,1.05129,0.95
2000-08-05/2022-12-31,6,30,1,0.999,0.6,208,nsmallest,3.06527,1.05127,0.39
2000-08-02/2022-12-31,3,35,2,0.998,0.6,208,nsmallest,3.06587,1.05126,0.95
2000-08-04/2022-12-31,13,17,2,1.0,0.6,208,nsmallest,3.06416,1.05125,0.98
2000-08-09/2022-12-31,17,3,1,1.0,0.6,208,nsmallest,3.06191,1.05124,0.99
2000-08-02/2022-12-31,15,7,1,0.998,0.6,208,nsmallest,3.06353,1.05122,0.99
2000-08-02/2022-12-31,17,7,1,0.998,0.6,208,nsmallest,3.06293,1.05121,0.99
2000-08-05/2022-12-31,6,30,1,0.998,0.6,208,nsmallest,3.06055,1.0512,0.42
2000-08-05/2022-12-31,11,11,2,1.0,0.6,208,nsmallest,3.06087,1.0512,0.9
2000-08-04/2022-12-31,10,40,1,1.0,0.6,208,nsmallest,3.0613,1.0512,0.88
2000-08-05/2022-12-31,17,5,1,0.999,0.6,208,nsmallest,3.05984,1.05119,0.99
2000-08-08/2022-12-31,11,13,1,0.998,0.6,208,nsmallest,3.05792,1.05118,0.99
2000-08-07/2022-12-31,11,13,1,0.998,0.6,208,nsmallest,3.05792,1.05117,0.99
2000-08-06/2022-12-31,11,13,1,0.998,0.6,208,nsmallest,3.05792,1.05116,0.99
2000-08-05/2022-12-31,25,20,1,1.0,0.6,208,nsmallest,3.05816,1.05116,0.98
2000-08-05/2022-12-31,20,8,1,0.999,0.6,208,nsmallest,3.05416,1.0511,0.93
2000-08-03/2022-12-31,8,13,1,1.0,0.6,208,nsmallest,3.05261,1.05106,0.95
2000-08-02/2022-12-31,15,30,2,0.998,0.6,208,nsmallest,3.05234,1.05105,0.98
2000-08-09/2022-12-31,30,25,1,0.999,0.6,208,nsmallest,3.04938,1.05105,0.94
2000-08-03/2022-12-31,30,7,1,0.998,0.6,208,nsmallest,3.05034,1.05103,0.79
2000-08-01/2022-12-31,4,8,1,0.998,0.6,208,nsmallest,3.05083,1.05102,0.96
2000-08-01/2022-12-31,15,30,2,1.0,0.6,208,nsmallest,3.05036,1.05101,0.98
2000-08-09/2022-12-31,30,5,1,1.0,0.6,208,nsmallest,3.04484,1.05098,0.75
2000-08-08/2022-12-31,11,20,1,1.0,0.6,208,nsmallest,3.04556,1.05098,0.98
2000-08-07/2022-12-31,11,20,1,1.0,0.6,208,nsmallest,3.04556,1.05098,0.98
2000-08-06/2022-12-31,11,20,1,1.0,0.6,208,nsmallest,3.04556,1.05097,0.98
2000-08-01/2022-12-31,30,25,1,1.0,0.6,208,nsmallest,3.04421,1.05092,0.97
2000-08-02/2022-12-31,8,25,2,1.0,0.6,208,nsmallest,3.04386,1.05092,0.98
2000-08-02/2022-12-31,7,4,1,0.999,0.6,208,nsmallest,3.04243,1.0509,0.98
2000-08-03/2022-12-31,6,11,2,0.998,0.6,208,nsmallest,3.03997,1.05087,0.98
2000-08-02/2022-12-31,13,8,1,1.0,0.6,208,nsmallest,3.03929,1.05085,0.98
2000-08-09/2022-12-31,15,10,2,1.0,0.6,208,nsmallest,3.03391,1.05081,0.87
2000-08-01/2022-12-31,30,13,1,1.0,0.6,208,nsmallest,3.03604,1.05079,0.99
2000-08-01/2022-12-31,7,20,1,0.999,0.6,208,nsmallest,3.03454,1.05077,0.99
2000-08-01/2022-12-31,25,20,1,0.999,0.6,208,nsmallest,3.0334,1.05075,0.99
2000-08-04/2022-12-31,7,25,1,1.0,0.6,208,nsmallest,3.03218,1.05075,0.96
2000-08-02/2022-12-31,25,35,2,0.998,0.6,208,nsmallest,3.03017,1.05071,0.89
2000-08-02/2022-12-31,17,25,2,0.999,0.6,208,nsmallest,3.02686,1.05066,0.97
2000-08-01/2022-12-31,5,10,1,0.998,0.6,208,nsmallest,3.02723,1.05066,0.43
2000-08-03/2022-12-31,20,11,1,1.0,0.6,208,nsmallest,3.02612,1.05065,0.99
2000-08-03/2022-12-31,2,8,1,0.998,0.6,208,nsmallest,3.02501,1.05064,0.87
2000-08-04/2022-12-31,3,7,2,1.0,0.6,208,nsmallest,3.02511,1.05064,0.93
2000-08-09/2022-12-31,13,25,1,0.999,0.6,208,nsmallest,3.01998,1.0506,0.72
2000-08-09/2022-12-31,17,13,2,1.0,0.6,208,nsmallest,3.01886,1.05058,0.99
2000-08-03/2022-12-31,20,11,1,0.998,0.6,208,nsmallest,3.01885,1.05054,0.98
2000-08-03/2022-12-31,25,3,1,0.999,0.6,208,nsmallest,3.0183,1.05053,0.99
2000-08-02/2022-12-31,3,30,1,0.998,0.6,208,nsmallest,3.0184,1.05053,0.97
2000-08-01/2022-12-31,11,13,1,1.0,0.6,208,nsmallest,3.01837,1.05052,0.98
2000-08-01/2022-12-31,6,5,1,0.998,0.6,208,nsmallest,3.01682,1.0505,0.99
2000-08-09/2022-12-31,7,13,2,0.999,0.6,208,nsmallest,3.01295,1.05049,0.91
2000-08-09/2022-12-31,20,15,2,0.998,0.6,208,nsmallest,3.01198,1.05047,0.95
2000-08-09/2022-12-31,8,4,1,0.999,0.6,208,nsmallest,3.0093,1.05043,0.99
2000-08-02/2022-12-31,17,25,2,0.998,0.6,208,nsmallest,3.00931,1.05039,0.97
2000-08-05/2022-12-31,35,30,1,1.0,0.6,208,nsmallest,3.00792,1.05038,0.98
2000-08-08/2022-12-31,30,40,2,0.998,0.6,208,nsmallest,3.00625,1.05038,0.99
2000-08-07/2022-12-31,30,40,2,0.998,0.6,208,nsmallest,3.00625,1.05037,0.99
2000-08-06/2022-12-31,30,40,2,0.998,0.6,208,nsmallest,3.00625,1.05036,0.99
2000-08-09/2022-12-31,10,10,2,0.999,0.6,208,nsmallest,3.00472,1.05036,0.91
2000-08-04/2022-12-31,15,9,1,1.0,0.6,208,nsmallest,3.00648,1.05035,0.9
2000-08-04/2022-12-31,2,5,2,1.0,0.6,208,nsmallest,3.00621,1.05035,0.99
2000-08-05/2022-12-31,17,5,1,0.998,0.6,208,nsmallest,3.00377,1.05032,0.99
2000-08-04/2022-12-31,35,40,2,0.999,0.6,208,nsmallest,3.00344,1.05031,0.99
2000-08-04/2022-12-31,11,25,1,0.999,0.6,208,nsmallest,3.00291,1.0503,0.98
2000-08-03/2022-12-31,35,9,2,1.0,0.6,208,nsmallest,3.00267,1.05029,0.98
2000-08-05/2022-12-31,4,30,1,0.999,0.6,208,nsmallest,2.99783,1.05023,0.91
2000-08-08/2022-12-31,13,10,1,1.0,0.6,208,nsmallest,2.99666,1.05023,0.83
2000-08-07/2022-12-31,13,10,1,1.0,0.6,208,nsmallest,2.99666,1.05022,0.83
2000-08-08/2022-12-31,6,7,1,0.998,0.6,208,nsmallest,2.99652,1.05022,0.66
2000-08-06/2022-12-31,13,10,1,1.0,0.6,208,nsmallest,2.99666,1.05021,0.83
2000-08-07/2022-12-31,25,30,1,0.999,0.6,208,nsmallest,2.99511,1.0502,1.0
2000-08-06/2022-12-31,25,30,1,0.999,0.6,208,nsmallest,2.99511,1.05019,1.0
2000-08-04/2022-12-31,17,7,1,0.999,0.6,208,nsmallest,2.99522,1.05018,0.99
2000-08-03/2022-12-31,20,11,2,1.0,0.6,208,nsmallest,2.99525,1.05017,0.98
2000-08-05/2022-12-31,6,15,1,0.998,0.6,208,nsmallest,2.99412,1.05017,0.99
2000-08-05/2022-12-31,4,11,1,1.0,0.6,208,nsmallest,2.99219,1.05014,0.94
2000-08-03/2022-12-31,4,6,1,0.999,0.6,208,nsmallest,2.99159,1.05011,0.94
2000-08-05/2022-12-31,7,40,1,0.999,0.6,208,nsmallest,2.98975,1.0501,0.96
2000-08-04/2022-12-31,20,40,2,1.0,0.6,208,nsmallest,2.98902,1.05008,0.91
2000-08-03/2022-12-31,35,9,1,0.999,0.6,208,nsmallest,2.98919,1.05008,0.6
2000-08-04/2022-12-31,25,17,2,0.999,0.6,208,nsmallest,2.98827,1.05007,0.99
2000-08-02/2022-12-31,3,8,1,0.998,0.6,208,nsmallest,2.98673,1.05003,0.97
2000-08-02/2022-12-31,7,8,2,0.998,0.6,208,nsmallest,2.98631,1.05003,0.99
2000-08-05/2022-12-31,15,35,2,0.999,0.6,208,nsmallest,2.9842,1.05001,0.97
2000-08-03/2022-12-31,15,30,2,0.999,0.6,208,nsmallest,2.9834,1.04999,0.98
2000-08-09/2022-12-31,2,20,1,1.0,0.6,208,nsmallest,2.98081,1.04998,0.97
2000-08-05/2022-12-31,13,25,1,1.0,0.6,208,nsmallest,2.9824,1.04998,0.97
2000-08-09/2022-12-31,5,7,1,0.998,0.6,208,nsmallest,2.98005,1.04997,0.85
2000-08-02/2022-12-31,35,20,1,0.998,0.6,208,nsmallest,2.98287,1.04997,0.75
2000-08-04/2022-12-31,17,6,1,1.0,0.6,208,nsmallest,2.98062,1.04995,0.9
2000-08-04/2022-12-31,7,8,1,0.998,0.6,208,nsmallest,2.98032,1.04994,0.91
2000-08-03/2022-12-31,40,25,1,0.998,0.6,208,nsmallest,2.97957,1.04993,0.99
2000-08-05/2022-12-31,20,10,1,0.999,0.6,208,nsmallest,2.97859,1.04992,0.99
2000-08-07/2022-12-31,4,6,1,0.999,0.6,208,nsmallest,2.9767,1.04991,0.98
2000-08-08/2022-12-31,4,6,1,0.999,0.6,208,nsmallest,2.9767,1.04991,0.98
2000-08-05/2022-12-31,15,25,2,1.0,0.6,208,nsmallest,2.97787,1.04991,0.94
2000-08-06/2022-12-31,4,6,1,0.999,0.6,208,nsmallest,2.9767,1.0499,0.98
2000-08-04/2022-12-31,2,5,1,0.999,0.6,208,nsmallest,2.9754,1.04987,0.97
2000-08-08/2022-12-31,25,30,1,1.0,0.6,208,nsmallest,2.97331,1.04986,0.97
2000-08-06/2022-12-31,25,30,1,1.0,0.6,208,nsmallest,2.97331,1.04985,0.97
2000-08-07/2022-12-31,25,30,1,1.0,0.6,208,nsmallest,2.97331,1.04985,0.97
2000-08-05/2022-12-31,30,30,2,1.0,0.6,208,nsmallest,2.97386,1.04985,0.61
2000-08-02/2022-12-31,15,30,2,0.999,0.6,208,nsmallest,2.97453,1.04984,0.98
2000-08-04/2022-12-31,4,9,2,0.998,0.6,208,nsmallest,2.97317,1.04983,0.94
2000-08-02/2022-12-31,13,6,1,1.0,0.6,208,nsmallest,2.97248,1.04981,0.83
2000-08-02/2022-12-31,7,15,1,0.999,0.6,208,nsmallest,2.96924,1.04976,0.98
2000-08-03/2022-12-31,6,17,1,0.999,0.6,208,nsmallest,2.96899,1.04976,0.97
2000-08-04/2022-12-31,40,25,1,1.0,0.6,208,nsmallest,2.96784,1.04975,0.99
2000-08-08/2022-12-31,15,7,1,1.0,0.6,208,nsmallest,2.96573,1.04974,0.94
2000-08-07/2022-12-31,15,7,1,1.0,0.6,208,nsmallest,2.96573,1.04973,0.94
2000-08-06/2022-12-31,15,7,1,1.0,0.6,208,nsmallest,2.96573,1.04973,0.94
2000-08-08/2022-12-31,20,25,1,1.0,0.6,208,nsmallest,2.96455,1.04972,0.99
2000-08-05/2022-12-31,35,40,1,0.998,0.6,208,nsmallest,2.96425,1.0497,0.95
2000-08-08/2022-12-31,6,20,2,0.998,0.6,208,nsmallest,2.96161,1.04967,0.95
2000-08-01/2022-12-31,25,15,2,1.0,0.6,208,nsmallest,2.96367,1.04966,0.86
2000-08-08/2022-12-31,35,7,2,0.999,0.6,208,nsmallest,2.95851,1.04962,0.99
2000-08-07/2022-12-31,35,7,2,0.999,0.6,208,nsmallest,2.95851,1.04962,0.99
2000-08-06/2022-12-31,35,7,2,0.999,0.6,208,nsmallest,2.95851,1.04961,0.99
2000-08-04/2022-12-31,20,10,2,1.0,0.6,208,nsmallest,2.95829,1.0496,0.99
2000-08-01/2022-12-31,5,20,1,0.998,0.6,208,nsmallest,2.95853,1.04958,0.95
2000-08-05/2022-12-31,25,30,1,0.998,0.6,208,nsmallest,2.95705,1.04958,0.93
2000-08-03/2022-12-31,17,25,1,0.999,0.6,208,nsmallest,2.9571,1.04957,0.99
2000-08-05/2022-12-31,25,20,2,1.0,0.6,208,nsmallest,2.95588,1.04956,0.98
2000-08-03/2022-12-31,13,35,1,0.999,0.6,208,nsmallest,2.95545,1.04955,0.91
2000-08-03/2022-12-31,5,3,1,1.0,0.6,208,nsmallest,2.95576,1.04955,0.98
2000-08-04/2022-12-31,7,13,2,1.0,0.6,208,nsmallest,2.9548,1.04954,0.98
2000-08-09/2022-12-31,5,10,1,0.999,0.6,208,nsmallest,2.95201,1.04953,0.86
2000-08-09/2022-12-31,6,40,2,0.999,0.6,208,nsmallest,2.95155,1.04952,0.98
2000-08-08/2022-12-31,5,4,1,0.998,0.6,208,nsmallest,2.95218,1.04952,0.99
2000-08-03/2022-12-31,8,25,1,0.998,0.6,208,nsmallest,2.95239,1.0495,0.98
2000-08-09/2022-12-31,17,11,1,1.0,0.6,208,nsmallest,2.94964,1.04949,0.99
2000-08-09/2022-12-31,15,13,2,1.0,0.6,208,nsmallest,2.94882,1.04948,0.23
2000-08-03/2022-12-31,17,11,2,1.0,0.6,208,nsmallest,2.9506,1.04947,0.97
2000-08-01/2022-12-31,17,7,2,0.999,0.6,208,nsmallest,2.95063,1.04946,0.99
2000-08-02/2022-12-31,35,15,1,1.0,0.6,208,nsmallest,2.94844,1.04943,0.89
2000-08-04/2022-12-31,13,9,1,0.999,0.6,208,nsmallest,2.94452,1.04938,0.99
2000-08-03/2022-12-31,40,40,2,0.999,0.6,208,nsmallest,2.94403,1.04936,0.3
2000-08-08/2022-12-31,3,30,2,0.999,0.6,208,nsmallest,2.93938,1.04932,0.98
2000-08-01/2022-12-31,11,35,1,0.998,0.6,208,nsmallest,2.94208,1.04932,0.62
2000-08-06/2022-12-31,3,30,2,0.999,0.6,208,nsmallest,2.93938,1.04931,0.98
2000-08-07/2022-12-31,3,30,2,0.999,0.6,208,nsmallest,2.93938,1.04931,0.98
2000-08-08/2022-12-31,5,30,1,0.999,0.6,208,nsmallest,2.93749,1.04929,0.97
2000-08-04/2022-12-31,17,15,1,0.999,0.6,208,nsmallest,2.93719,1.04926,0.95
2000-08-02/2022-12-31,6,40,1,0.999,0.6,208,nsmallest,2.93726,1.04925,0.98
2000-08-09/2022-12-31,4,11,1,0.998,0.6,208,nsmallest,2.93278,1.04922,0.92
2000-08-04/2022-12-31,35,15,1,1.0,0.6,208,nsmallest,2.93353,1.0492,0.97
2000-08-02/2022-12-31,8,8,1,1.0,0.6,208,nsmallest,2.93212,1.04917,0.99
2000-08-01/2022-12-31,30,7,1,0.998,0.6,208,nsmallest,2.9321,1.04916,0.65
2000-08-05/2022-12-31,11,6,1,0.999,0.6,208,nsmallest,2.93058,1.04916,0.87
2000-08-03/2022-12-31,8,6,1,0.998,0.6,208,nsmallest,2.93039,1.04915,0.98
2000-08-07/2022-12-31,20,25,1,1.0,0.6,208,nsmallest,2.92918,1.04915,0.99
2000-08-06/2022-12-31,20,25,1,1.0,0.6,208,nsmallest,2.92918,1.04915,0.99
2000-08-05/2022-12-31,17,25,2,0.998,0.6,208,nsmallest,2.9285,1.04913,0.99
2000-08-08/2022-12-31,17,40,1,0.999,0.6,208,nsmallest,2.92656,1.04912,0.95
2000-08-07/2022-12-31,17,40,1,0.999,0.6,208,nsmallest,2.92656,1.04911,0.95
2000-08-01/2022-12-31,10,6,1,0.999,0.6,208,nsmallest,2.92865,1.04911,0.99
2000-08-06/2022-12-31,17,40,1,0.999,0.6,208,nsmallest,2.92656,1.0491,0.95
2000-08-05/2022-12-31,6,11,1,0.999,0.6,208,nsmallest,2.92461,1.04907,0.97
2000-08-01/2022-12-31,4,9,2,1.0,0.6,208,nsmallest,2.92589,1.04906,1.0
2000-08-08/2022-12-31,13,11,1,0.998,0.6,208,nsmallest,2.92088,1.04903,0.92
2000-08-07/2022-12-31,13,11,1,0.998,0.6,208,nsmallest,2.92088,1.04902,0.92
2000-08-06/2022-12-31,13,11,1,0.998,0.6,208,nsmallest,2.92088,1.04901,0.92
2000-08-09/2022-12-31,6,17,2,0.998,0.6,208,nsmallest,2.91866,1.049,0.98
2000-08-04/2022-12-31,4,35,2,0.998,0.6,208,nsmallest,2.91935,1.04898,0.97
2000-08-07/2022-12-31,3,5,2,0.999,0.6,208,nsmallest,2.91444,1.04892,0.99
2000-08-09/2022-12-31,15,20,1,0.999,0.6,208,nsmallest,2.91407,1.04892,0.41
2000-08-06/2022-12-31,3,5,2,0.999,0.6,208,nsmallest,2.91444,1.04891,0.99
2000-08-02/2022-12-31,40,7,1,0.999,0.6,208,nsmallest,2.91498,1.04889,0.93
2000-08-05/2022-12-31,20,8,1,0.998,0.6,208,nsmallest,2.91218,1.04887,0.93
2000-08-03/2022-12-31,30,11,1,1.0,0.6,208,nsmallest,2.91323,1.04887,0.99
2000-08-04/2022-12-31,15,8,2,0.999,0.6,208,nsmallest,2.91155,1.04885,0.97
2000-08-09/2022-12-31,9,35,1,0.999,0.6,208,nsmallest,2.90948,1.04885,0.92
2000-08-05/2022-12-31,7,40,2,0.998,0.6,208,nsmallest,2.9096,1.04883,0.98
2000-08-09/2022-12-31,7,20,1,0.998,0.6,208,nsmallest,2.90773,1.04882,0.85
2000-08-02/2022-12-31,7,15,1,1.0,0.6,208,nsmallest,2.9086,1.04879,0.98
2000-08-03/2022-12-31,25,35,1,0.999,0.6,208,nsmallest,2.90789,1.04879,0.88
2000-08-05/2022-12-31,7,4,1,1.0,0.6,208,nsmallest,2.90677,1.04878,0.59
2000-08-01/2022-12-31,17,10,2,0.999,0.6,208,nsmallest,2.90801,1.04878,0.98
2000-08-04/2022-12-31,17,7,1,0.998,0.6,208,nsmallest,2.9068,1.04877,0.99
2000-08-05/2022-12-31,11,25,1,1.0,0.6,208,nsmallest,2.90539,1.04876,0.97
2000-08-09/2022-12-31,4,3,1,1.0,0.6,208,nsmallest,2.90251,1.04874,0.99
2000-08-04/2022-12-31,13,3,2,0.999,0.6,208,nsmallest,2.90034,1.04867,0.98
2000-08-05/2022-12-31,15,35,1,0.999,0.6,208,nsmallest,2.89733,1.04863,0.97
