date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-01/2022-12-31,6,2,2,0.997,0.2,208,nsmallest,29.13514,1.16234,1.0
2000-08-03/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,29.06171,1.16225,0.98
2000-08-03/2022-12-31,4,6,2,0.997,0.2,208,nsmallest,29.03991,1.16221,0.97
2000-08-09/2022-12-31,3,10,2,0.998,0.2,208,nsmallest,28.79775,1.16191,0.96
2000-08-08/2022-12-31,6,7,2,0.997,0.2,208,nsmallest,28.77691,1.16185,0.97
2000-08-01/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,28.84821,1.16183,0.97
2000-08-07/2022-12-31,6,7,2,0.997,0.2,208,nsmallest,28.77691,1.16182,0.97
2000-08-06/2022-12-31,6,7,2,0.997,0.2,208,nsmallest,28.77691,1.1618,0.97
2000-08-04/2022-12-31,6,6,1,0.998,0.2,208,nsmallest,28.5513,1.16135,0.97
2000-08-04/2022-12-31,5,7,1,0.999,0.2,208,nsmallest,28.54459,1.16134,0.96
2000-08-08/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,28.46574,1.16128,0.99
2000-08-07/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,28.46574,1.16126,0.99
2000-08-06/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,28.46574,1.16124,0.99
2000-08-01/2022-12-31,7,4,1,0.997,0.2,208,nsmallest,28.45104,1.16111,0.96
2000-08-01/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,28.42861,1.16107,0.97
2000-08-05/2022-12-31,5,4,2,0.998,0.2,208,nsmallest,28.37658,1.16106,0.98
2000-08-02/2022-12-31,2,7,2,0.998,0.2,208,nsmallest,28.33514,1.16092,0.99
2000-08-07/2022-12-31,5,5,1,0.997,0.2,208,nsmallest,28.26204,1.16089,0.99
2000-08-06/2022-12-31,5,5,1,0.997,0.2,208,nsmallest,28.26204,1.16087,0.99
2000-08-08/2022-12-31,5,5,1,0.997,0.2,208,nsmallest,28.17725,1.16075,0.99
2000-08-02/2022-12-31,6,4,2,0.999,0.2,208,nsmallest,27.88936,1.1601,1.0
2000-08-05/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,27.81536,1.16002,0.96
2000-08-09/2022-12-31,4,7,2,0.997,0.2,208,nsmallest,27.73747,1.15996,0.99
2000-08-05/2022-12-31,4,7,1,0.997,0.2,208,nsmallest,27.7229,1.15985,0.97
2000-08-05/2022-12-31,2,5,2,0.997,0.2,208,nsmallest,27.6849,1.15978,0.99
2000-08-02/2022-12-31,5,4,2,0.997,0.2,208,nsmallest,27.71254,1.15977,0.97
2000-08-02/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,27.66678,1.15968,0.94
2000-08-04/2022-12-31,3,6,2,0.999,0.2,208,nsmallest,27.59721,1.15959,0.99
2000-08-05/2022-12-31,5,4,1,0.999,0.2,208,nsmallest,27.58186,1.15958,0.99
2000-08-04/2022-12-31,6,4,1,0.997,0.2,208,nsmallest,27.47278,1.15936,0.99
2000-08-02/2022-12-31,7,6,2,0.998,0.2,208,nsmallest,27.47569,1.15932,1.0
2000-08-03/2022-12-31,4,5,2,0.999,0.2,208,nsmallest,27.44177,1.15928,0.98
2000-08-03/2022-12-31,7,3,2,0.997,0.2,208,nsmallest,27.4256,1.15925,0.99
2000-08-05/2022-12-31,7,2,2,0.997,0.2,208,nsmallest,27.18867,1.15884,0.99
2000-08-08/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,27.12206,1.15878,0.98
2000-08-07/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,27.12206,1.15876,0.98
2000-08-06/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,27.12206,1.15874,0.98
2000-08-01/2022-12-31,7,3,2,0.998,0.2,208,nsmallest,27.11402,1.15862,1.0
2000-08-02/2022-12-31,6,2,1,0.997,0.2,208,nsmallest,27.09698,1.1586,0.98
2000-08-05/2022-12-31,7,6,2,0.998,0.2,208,nsmallest,26.9798,1.15844,0.96
2000-08-02/2022-12-31,3,10,2,0.999,0.2,208,nsmallest,26.97764,1.15838,1.0
2000-08-04/2022-12-31,4,3,1,0.997,0.2,208,nsmallest,26.89594,1.15826,1.0
2000-08-01/2022-12-31,3,3,2,0.997,0.2,208,nsmallest,26.92959,1.15826,1.0
2000-08-01/2022-12-31,5,7,1,0.997,0.2,208,nsmallest,26.89742,1.1582,1.0
2000-08-02/2022-12-31,2,6,1,0.997,0.2,208,nsmallest,26.82421,1.15808,1.0
2000-08-01/2022-12-31,2,5,2,0.997,0.2,208,nsmallest,26.67117,1.15777,0.99
2000-08-02/2022-12-31,7,3,2,0.998,0.2,208,nsmallest,26.63408,1.15771,0.99
2000-08-05/2022-12-31,6,4,1,0.997,0.2,208,nsmallest,26.48364,1.15748,0.97
2000-08-01/2022-12-31,5,4,1,0.997,0.2,208,nsmallest,26.52121,1.15747,0.99
2000-08-09/2022-12-31,3,3,2,0.997,0.2,208,nsmallest,26.37604,1.15736,0.99
2000-08-04/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,26.42473,1.15735,1.0
2000-08-09/2022-12-31,6,6,2,0.998,0.2,208,nsmallest,26.31407,1.15723,0.99
2000-08-04/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,26.29487,1.15709,0.96
2000-08-05/2022-12-31,5,5,1,0.997,0.2,208,nsmallest,26.26701,1.15706,0.99
2000-08-09/2022-12-31,7,4,2,0.998,0.2,208,nsmallest,26.2151,1.15704,0.99
2000-08-05/2022-12-31,7,4,2,0.997,0.2,208,nsmallest,26.16925,1.15687,0.98
2000-08-05/2022-12-31,2,7,2,0.997,0.2,208,nsmallest,26.087,1.1567,0.98
2000-08-02/2022-12-31,6,5,2,0.998,0.2,208,nsmallest,26.01243,1.1565,1.0
2000-08-04/2022-12-31,6,10,1,0.998,0.2,208,nsmallest,25.95963,1.15643,0.99
2000-08-01/2022-12-31,3,5,2,0.997,0.2,208,nsmallest,25.94536,1.15634,1.0
2000-08-07/2022-12-31,6,5,2,0.997,0.2,208,nsmallest,25.74546,1.15607,0.99
2000-08-06/2022-12-31,6,5,2,0.997,0.2,208,nsmallest,25.74546,1.15604,0.99
2000-08-03/2022-12-31,5,6,2,0.997,0.2,208,nsmallest,25.76238,1.15602,0.99
2000-08-01/2022-12-31,3,6,2,0.998,0.2,208,nsmallest,25.76065,1.15597,1.0
2000-08-01/2022-12-31,3,7,2,0.999,0.2,208,nsmallest,25.62913,1.15571,0.99
2000-08-09/2022-12-31,7,5,1,0.997,0.2,208,nsmallest,25.48304,1.15558,0.99
2000-08-04/2022-12-31,2,2,2,0.997,0.2,208,nsmallest,25.4744,1.15546,0.98
2000-08-02/2022-12-31,4,10,1,0.997,0.2,208,nsmallest,25.38212,1.15523,0.98
2000-08-05/2022-12-31,7,7,2,0.997,0.2,208,nsmallest,25.29745,1.15512,1.0
2000-08-08/2022-12-31,7,10,2,0.998,0.2,208,nsmallest,25.23311,1.15505,0.99
2000-08-07/2022-12-31,7,10,2,0.998,0.2,208,nsmallest,25.23311,1.15503,0.99
2000-08-06/2022-12-31,7,10,2,0.998,0.2,208,nsmallest,25.23311,1.15501,0.99
2000-08-08/2022-12-31,7,7,1,0.998,0.2,208,nsmallest,25.20613,1.15499,0.99
2000-08-07/2022-12-31,7,7,1,0.998,0.2,208,nsmallest,25.20613,1.15497,0.99
2000-08-06/2022-12-31,7,7,1,0.998,0.2,208,nsmallest,25.20613,1.15495,0.99
2000-08-08/2022-12-31,6,5,2,0.997,0.2,208,nsmallest,25.16525,1.15491,0.98
2000-08-04/2022-12-31,6,4,2,0.997,0.2,208,nsmallest,25.18419,1.15487,0.99
2000-08-09/2022-12-31,6,10,1,0.998,0.2,208,nsmallest,25.08582,1.15477,0.95
2000-08-01/2022-12-31,6,7,1,0.998,0.2,208,nsmallest,25.13256,1.1547,0.98
2000-08-05/2022-12-31,5,2,2,0.997,0.2,208,nsmallest,25.07574,1.15466,0.99
2000-08-09/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,24.90133,1.15439,0.99
2000-08-03/2022-12-31,2,6,2,0.998,0.2,208,nsmallest,24.88511,1.15423,0.97
2000-08-08/2022-12-31,7,5,2,0.998,0.2,208,nsmallest,24.83075,1.15422,0.99
2000-08-07/2022-12-31,7,5,2,0.998,0.2,208,nsmallest,24.83075,1.1542,0.99
2000-08-08/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,24.81477,1.15419,0.97
2000-08-06/2022-12-31,7,5,2,0.998,0.2,208,nsmallest,24.83075,1.15418,0.99
2000-08-07/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,24.81477,1.15417,0.97
2000-08-06/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,24.81477,1.15415,0.97
2000-08-04/2022-12-31,2,10,2,0.997,0.2,208,nsmallest,24.75222,1.15398,1.0
2000-08-09/2022-12-31,5,2,1,0.997,0.2,208,nsmallest,24.64348,1.15385,1.0
2000-08-05/2022-12-31,2,7,1,0.997,0.2,208,nsmallest,24.66238,1.15381,0.97
2000-08-09/2022-12-31,5,5,2,0.999,0.2,208,nsmallest,24.54557,1.15364,1.0
2000-08-02/2022-12-31,3,7,2,0.999,0.2,208,nsmallest,24.56316,1.15354,1.0
2000-08-04/2022-12-31,7,7,2,0.999,0.2,208,nsmallest,24.49793,1.15344,0.99
2000-08-03/2022-12-31,7,2,1,0.998,0.2,208,nsmallest,24.4589,1.15334,0.97
2000-08-02/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,24.42469,1.15325,0.98
2000-08-09/2022-12-31,3,6,1,0.998,0.2,208,nsmallest,24.21231,1.15294,0.98
2000-08-08/2022-12-31,4,5,1,0.997,0.2,208,nsmallest,24.2009,1.1529,0.99
2000-08-01/2022-12-31,7,7,1,0.999,0.2,208,nsmallest,24.26538,1.15289,0.99
2000-08-04/2022-12-31,4,7,2,0.997,0.2,208,nsmallest,24.23087,1.15288,0.97
2000-08-07/2022-12-31,4,5,1,0.997,0.2,208,nsmallest,24.2009,1.15288,0.99
2000-08-08/2022-12-31,2,10,2,0.997,0.2,208,nsmallest,24.18691,1.15287,1.0
2000-08-06/2022-12-31,4,5,1,0.997,0.2,208,nsmallest,24.2009,1.15286,0.99
2000-08-07/2022-12-31,2,10,2,0.997,0.2,208,nsmallest,24.18691,1.15285,1.0
2000-08-06/2022-12-31,2,10,2,0.997,0.2,208,nsmallest,24.18691,1.15283,1.0
2000-08-02/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,24.08307,1.15253,0.99
2000-08-02/2022-12-31,4,7,2,0.997,0.2,208,nsmallest,24.08057,1.15252,0.99
2000-08-02/2022-12-31,6,6,2,0.999,0.2,208,nsmallest,24.0744,1.15251,0.99
2000-08-08/2022-12-31,7,2,1,0.999,0.2,208,nsmallest,24.01252,1.15249,1.0
2000-08-02/2022-12-31,5,7,2,0.998,0.2,208,nsmallest,24.06118,1.15248,0.98
2000-08-07/2022-12-31,7,2,1,0.999,0.2,208,nsmallest,24.01252,1.15247,1.0
2000-08-06/2022-12-31,7,2,1,0.999,0.2,208,nsmallest,24.01252,1.15245,1.0
2000-08-07/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,23.99355,1.15243,1.0
2000-08-06/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,23.99355,1.15241,1.0
2000-08-09/2022-12-31,5,4,2,0.999,0.2,208,nsmallest,23.96178,1.15241,1.0
2000-08-03/2022-12-31,7,7,2,0.999,0.2,208,nsmallest,23.96196,1.15229,0.99
2000-08-02/2022-12-31,6,4,1,0.998,0.2,208,nsmallest,23.95291,1.15225,0.99
2000-08-08/2022-12-31,6,3,2,0.998,0.2,208,nsmallest,23.81724,1.15207,1.0
2000-08-01/2022-12-31,5,6,2,0.997,0.2,208,nsmallest,23.85679,1.15202,0.97
2000-08-04/2022-12-31,3,6,1,0.999,0.2,208,nsmallest,23.81822,1.152,1.0
2000-08-04/2022-12-31,5,7,1,0.998,0.2,208,nsmallest,23.7274,1.1518,0.97
2000-08-04/2022-12-31,2,7,2,0.997,0.2,208,nsmallest,23.71207,1.15177,1.0
2000-08-02/2022-12-31,7,10,2,0.998,0.2,208,nsmallest,23.6365,1.15156,0.97
2000-08-09/2022-12-31,6,4,1,0.999,0.2,208,nsmallest,23.57295,1.15156,0.98
2000-08-01/2022-12-31,6,5,2,0.998,0.2,208,nsmallest,23.59732,1.15146,0.99
2000-08-08/2022-12-31,7,5,1,0.999,0.2,208,nsmallest,23.52032,1.15143,0.98
2000-08-01/2022-12-31,7,3,1,0.999,0.2,208,nsmallest,23.57728,1.15141,1.0
2000-08-07/2022-12-31,7,5,1,0.999,0.2,208,nsmallest,23.52032,1.15141,0.98
2000-08-06/2022-12-31,7,5,1,0.999,0.2,208,nsmallest,23.52032,1.15139,0.98
2000-08-04/2022-12-31,7,3,2,0.999,0.2,208,nsmallest,23.51537,1.15134,0.99
2000-08-01/2022-12-31,7,10,2,0.998,0.2,208,nsmallest,23.52524,1.1513,0.99
2000-08-05/2022-12-31,7,7,1,0.997,0.2,208,nsmallest,23.45737,1.15123,0.99
2000-08-02/2022-12-31,2,4,1,0.997,0.2,208,nsmallest,23.47038,1.1512,0.98
2000-08-04/2022-12-31,7,3,1,0.997,0.2,208,nsmallest,23.43432,1.15116,0.98
2000-08-04/2022-12-31,2,6,1,0.998,0.2,208,nsmallest,23.39841,1.15108,0.98
2000-08-05/2022-12-31,5,2,1,0.997,0.2,208,nsmallest,23.33792,1.15097,0.97
2000-08-01/2022-12-31,6,6,2,0.999,0.2,208,nsmallest,23.33845,1.15089,0.98
2000-08-03/2022-12-31,3,7,2,0.998,0.2,208,nsmallest,23.30342,1.15085,0.98
2000-08-01/2022-12-31,5,4,2,0.997,0.2,208,nsmallest,23.31408,1.15084,0.99
2000-08-07/2022-12-31,6,3,2,0.997,0.2,208,nsmallest,23.14754,1.15059,1.0
2000-08-06/2022-12-31,6,3,2,0.997,0.2,208,nsmallest,23.14754,1.15057,1.0
2000-08-07/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,23.10514,1.15049,1.0
2000-08-06/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,23.10514,1.15047,1.0
2000-08-01/2022-12-31,6,4,2,0.998,0.2,208,nsmallest,23.13127,1.15043,0.99
2000-08-04/2022-12-31,6,7,1,0.999,0.2,208,nsmallest,23.09178,1.15041,0.94
2000-08-08/2022-12-31,7,7,1,0.997,0.2,208,nsmallest,23.03553,1.15036,0.99
2000-08-07/2022-12-31,7,7,1,0.997,0.2,208,nsmallest,23.03553,1.15034,0.99
2000-08-08/2022-12-31,6,3,2,0.997,0.2,208,nsmallest,23.02339,1.15033,1.0
2000-08-06/2022-12-31,7,7,1,0.997,0.2,208,nsmallest,23.03553,1.15032,0.99
2000-08-08/2022-12-31,7,6,1,0.998,0.2,208,nsmallest,22.84573,1.14993,0.99
2000-08-07/2022-12-31,7,6,1,0.998,0.2,208,nsmallest,22.84573,1.14991,0.99
2000-08-06/2022-12-31,7,6,1,0.998,0.2,208,nsmallest,22.84573,1.14989,0.99
2000-08-05/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,22.84461,1.14987,0.99
2000-08-05/2022-12-31,5,5,2,0.997,0.2,208,nsmallest,22.76134,1.14968,0.99
2000-08-03/2022-12-31,6,5,2,0.998,0.2,208,nsmallest,22.62316,1.14933,0.98
2000-08-03/2022-12-31,7,6,2,0.999,0.2,208,nsmallest,22.60969,1.1493,0.95
2000-08-03/2022-12-31,7,2,2,0.998,0.2,208,nsmallest,22.6014,1.14928,1.0
2000-08-08/2022-12-31,7,3,2,0.998,0.2,208,nsmallest,22.51836,1.14919,0.98
2000-08-07/2022-12-31,7,3,2,0.998,0.2,208,nsmallest,22.51836,1.14917,0.98
2000-08-06/2022-12-31,7,3,2,0.998,0.2,208,nsmallest,22.51836,1.14915,0.98
2000-08-09/2022-12-31,5,7,2,0.997,0.2,208,nsmallest,22.4684,1.1491,0.99
2000-08-01/2022-12-31,3,10,2,0.997,0.2,208,nsmallest,22.52841,1.14908,0.98
2000-08-04/2022-12-31,6,10,1,0.997,0.2,208,nsmallest,22.395,1.14883,0.99
2000-08-01/2022-12-31,4,6,2,0.999,0.2,208,nsmallest,22.36144,1.1487,0.98
2000-08-03/2022-12-31,4,5,2,0.998,0.2,208,nsmallest,22.33726,1.14868,0.98
2000-08-02/2022-12-31,7,6,2,0.997,0.2,208,nsmallest,22.33059,1.14865,0.99
2000-08-07/2022-12-31,5,5,2,0.997,0.2,208,nsmallest,22.28463,1.14864,1.0
2000-08-06/2022-12-31,5,5,2,0.997,0.2,208,nsmallest,22.28463,1.14862,1.0
2000-08-05/2022-12-31,5,4,2,0.997,0.2,208,nsmallest,22.29495,1.14862,0.98
2000-08-08/2022-12-31,5,5,2,0.997,0.2,208,nsmallest,22.25115,1.14858,1.0
2000-08-01/2022-12-31,5,3,2,0.999,0.2,208,nsmallest,22.30558,1.14857,1.0
2000-08-03/2022-12-31,6,4,2,0.997,0.2,208,nsmallest,22.28616,1.14856,0.99
2000-08-05/2022-12-31,5,4,1,0.998,0.2,208,nsmallest,22.22752,1.14847,0.99
2000-08-05/2022-12-31,6,2,2,0.998,0.2,208,nsmallest,22.19009,1.14838,1.0
2000-08-09/2022-12-31,5,6,1,0.998,0.2,208,nsmallest,22.1356,1.14833,0.99
2000-08-01/2022-12-31,2,7,2,0.999,0.2,208,nsmallest,22.18315,1.14829,0.99
2000-08-02/2022-12-31,3,10,2,0.997,0.2,208,nsmallest,22.15437,1.14824,1.0
2000-08-08/2022-12-31,6,5,1,0.997,0.2,208,nsmallest,22.08669,1.1482,0.99
2000-08-04/2022-12-31,2,6,1,0.999,0.2,208,nsmallest,22.11374,1.14819,0.97
2000-08-09/2022-12-31,5,6,2,0.999,0.2,208,nsmallest,22.06532,1.14817,0.99
2000-08-05/2022-12-31,4,7,2,0.998,0.2,208,nsmallest,22.054,1.14807,0.98
2000-08-04/2022-12-31,5,7,1,0.997,0.2,208,nsmallest,22.04001,1.14801,0.96
2000-08-01/2022-12-31,5,10,2,0.997,0.2,208,nsmallest,22.04109,1.14796,0.99
2000-08-05/2022-12-31,7,6,2,0.997,0.2,208,nsmallest,21.96322,1.14785,0.95
2000-08-02/2022-12-31,7,5,1,0.998,0.2,208,nsmallest,21.97754,1.14783,0.95
2000-08-09/2022-12-31,3,7,2,0.997,0.2,208,nsmallest,21.90593,1.1478,1.0
2000-08-09/2022-12-31,6,6,2,0.997,0.2,208,nsmallest,21.82681,1.14761,0.99
2000-08-02/2022-12-31,6,6,1,0.997,0.2,208,nsmallest,21.87506,1.14759,0.98
2000-08-02/2022-12-31,7,4,2,0.997,0.2,208,nsmallest,21.85572,1.14755,0.98
2000-08-09/2022-12-31,5,2,2,0.997,0.2,208,nsmallest,21.75837,1.14745,1.0
2000-08-08/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,21.74923,1.14741,1.0
2000-08-07/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,21.74923,1.14739,1.0
2000-08-06/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,21.74923,1.14737,1.0
2000-08-01/2022-12-31,7,7,1,0.998,0.2,208,nsmallest,21.76477,1.14731,0.99
2000-08-05/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,21.63069,1.14707,0.99
2000-08-02/2022-12-31,4,7,2,0.999,0.2,208,nsmallest,21.60176,1.14695,0.99
2000-08-01/2022-12-31,4,10,1,0.997,0.2,208,nsmallest,21.52142,1.14674,0.95
2000-08-01/2022-12-31,3,6,1,0.999,0.2,208,nsmallest,21.4655,1.1466,1.0
2000-08-03/2022-12-31,3,5,1,0.999,0.2,208,nsmallest,21.44182,1.14659,0.93
2000-08-09/2022-12-31,6,2,2,0.997,0.2,208,nsmallest,21.39367,1.14659,0.98
2000-08-01/2022-12-31,4,4,1,0.998,0.2,208,nsmallest,21.40421,1.14646,1.0
2000-08-02/2022-12-31,7,3,2,0.997,0.2,208,nsmallest,21.34609,1.14634,0.99
2000-08-09/2022-12-31,7,4,2,0.997,0.2,208,nsmallest,21.22117,1.14617,0.99
2000-08-02/2022-12-31,6,4,2,0.998,0.2,208,nsmallest,21.18759,1.14596,1.0
2000-08-09/2022-12-31,3,10,2,0.997,0.2,208,nsmallest,21.11394,1.14591,0.96
2000-08-01/2022-12-31,6,3,2,0.997,0.2,208,nsmallest,21.11333,1.14576,0.97
2000-08-09/2022-12-31,6,7,1,0.997,0.2,208,nsmallest,20.95439,1.14552,0.97
2000-08-04/2022-12-31,2,7,1,0.999,0.2,208,nsmallest,20.94092,1.1454,1.0
2000-08-08/2022-12-31,7,10,2,0.997,0.2,208,nsmallest,20.89751,1.14537,0.99
2000-08-07/2022-12-31,7,10,2,0.997,0.2,208,nsmallest,20.89751,1.14535,0.99
2000-08-06/2022-12-31,7,10,2,0.997,0.2,208,nsmallest,20.89751,1.14533,0.99
2000-08-01/2022-12-31,7,10,2,0.997,0.2,208,nsmallest,20.81449,1.14503,0.99
2000-08-01/2022-12-31,7,3,2,0.997,0.2,208,nsmallest,20.79506,1.14498,1.0
2000-08-04/2022-12-31,3,10,1,0.999,0.2,208,nsmallest,20.68569,1.14477,1.0
2000-08-02/2022-12-31,5,7,2,0.997,0.2,208,nsmallest,20.69147,1.14475,0.97
2000-08-02/2022-12-31,6,2,2,0.998,0.2,208,nsmallest,20.67703,1.14471,0.98
2000-08-03/2022-12-31,3,10,1,0.999,0.2,208,nsmallest,20.62083,1.14459,0.99
2000-08-02/2022-12-31,5,10,2,0.999,0.2,208,nsmallest,20.62587,1.14458,0.97
2000-08-02/2022-12-31,3,10,2,0.998,0.2,208,nsmallest,20.59383,1.1445,1.0
2000-08-04/2022-12-31,6,5,2,0.998,0.2,208,nsmallest,20.54802,1.14443,0.99
2000-08-02/2022-12-31,7,10,2,0.997,0.2,208,nsmallest,20.54749,1.14439,0.97
2000-08-08/2022-12-31,7,5,1,0.998,0.2,208,nsmallest,20.43534,1.14422,0.98
2000-08-07/2022-12-31,7,5,1,0.998,0.2,208,nsmallest,20.43534,1.1442,0.98
2000-08-09/2022-12-31,6,7,1,0.998,0.2,208,nsmallest,20.41594,1.14419,0.98
2000-08-06/2022-12-31,7,5,1,0.998,0.2,208,nsmallest,20.43534,1.14419,0.98
2000-08-01/2022-12-31,5,3,2,0.998,0.2,208,nsmallest,20.44136,1.14411,1.0
2000-08-08/2022-12-31,4,7,1,0.998,0.2,208,nsmallest,20.37108,1.14406,0.98
2000-08-02/2022-12-31,6,5,2,0.997,0.2,208,nsmallest,20.41285,1.14405,0.99
2000-08-07/2022-12-31,4,7,1,0.998,0.2,208,nsmallest,20.37108,1.14404,0.98
2000-08-06/2022-12-31,4,7,1,0.998,0.2,208,nsmallest,20.37108,1.14402,0.98
2000-08-09/2022-12-31,4,4,2,0.998,0.2,208,nsmallest,20.32987,1.14398,0.99
2000-08-01/2022-12-31,6,7,1,0.997,0.2,208,nsmallest,20.32545,1.14382,0.98
2000-08-03/2022-12-31,3,7,2,0.997,0.2,208,nsmallest,20.28847,1.14376,0.98
2000-08-02/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,20.27845,1.14372,0.95
2000-08-08/2022-12-31,7,5,2,0.997,0.2,208,nsmallest,20.21104,1.14366,0.99
2000-08-07/2022-12-31,7,5,2,0.997,0.2,208,nsmallest,20.21104,1.14364,0.99
2000-08-03/2022-12-31,7,7,2,0.998,0.2,208,nsmallest,20.23709,1.14363,0.99
2000-08-06/2022-12-31,7,5,2,0.997,0.2,208,nsmallest,20.21104,1.14362,0.99
2000-08-09/2022-12-31,7,2,2,0.999,0.2,208,nsmallest,20.17462,1.14359,0.99
2000-08-08/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,20.13144,1.14346,0.95
2000-08-07/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,20.13144,1.14344,0.95
2000-08-06/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,20.13144,1.14342,0.95
2000-08-04/2022-12-31,6,6,2,0.999,0.2,208,nsmallest,20.09623,1.14329,0.96
2000-08-01/2022-12-31,4,4,2,0.998,0.2,208,nsmallest,20.03017,1.14307,1.0
2000-08-01/2022-12-31,7,2,2,0.998,0.2,208,nsmallest,20.03234,1.14307,0.97
2000-08-04/2022-12-31,6,10,2,0.999,0.2,208,nsmallest,19.97923,1.143,0.99
2000-08-03/2022-12-31,2,10,1,0.997,0.2,208,nsmallest,19.90818,1.1428,0.97
2000-08-01/2022-12-31,3,6,2,0.997,0.2,208,nsmallest,19.87018,1.14266,1.0
2000-08-01/2022-12-31,3,7,2,0.998,0.2,208,nsmallest,19.84124,1.14259,0.99
2000-08-08/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,19.74985,1.14248,0.99
2000-08-07/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,19.74985,1.14246,0.99
2000-08-06/2022-12-31,7,6,1,0.997,0.2,208,nsmallest,19.74985,1.14244,0.99
2000-08-05/2022-12-31,6,7,1,0.999,0.2,208,nsmallest,19.74885,1.14242,0.99
2000-08-09/2022-12-31,7,5,2,0.999,0.2,208,nsmallest,19.68542,1.14233,0.99
2000-08-08/2022-12-31,7,10,1,0.999,0.2,208,nsmallest,19.61229,1.14212,0.99
2000-08-07/2022-12-31,7,10,1,0.999,0.2,208,nsmallest,19.61229,1.14211,0.99
2000-08-06/2022-12-31,7,10,1,0.999,0.2,208,nsmallest,19.61229,1.14209,0.99
2000-08-04/2022-12-31,2,6,2,0.999,0.2,208,nsmallest,19.57915,1.14196,0.89
2000-08-03/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,19.56973,1.14192,0.99
2000-08-03/2022-12-31,2,10,1,0.998,0.2,208,nsmallest,19.54355,1.14185,0.98
2000-08-04/2022-12-31,7,10,2,0.999,0.2,208,nsmallest,19.53032,1.14184,0.99
2000-08-04/2022-12-31,7,5,1,0.999,0.2,208,nsmallest,19.51478,1.1418,0.91
2000-08-01/2022-12-31,6,4,2,0.997,0.2,208,nsmallest,19.50619,1.14172,0.99
2000-08-02/2022-12-31,5,3,1,0.998,0.2,208,nsmallest,19.48979,1.14169,0.96
2000-08-09/2022-12-31,6,10,1,0.997,0.2,208,nsmallest,19.39593,1.14158,0.94
2000-08-02/2022-12-31,5,10,1,0.999,0.2,208,nsmallest,19.44209,1.14157,0.97
2000-08-02/2022-12-31,2,7,2,0.997,0.2,208,nsmallest,19.3488,1.14132,0.99
2000-08-09/2022-12-31,6,7,2,0.999,0.2,208,nsmallest,19.27315,1.14125,0.99
2000-08-09/2022-12-31,6,4,2,0.999,0.2,208,nsmallest,19.18465,1.14102,0.98
2000-08-03/2022-12-31,7,2,2,0.997,0.2,208,nsmallest,19.17287,1.14088,1.0
2000-08-09/2022-12-31,6,5,1,0.999,0.2,208,nsmallest,19.13046,1.14088,0.98
2000-08-01/2022-12-31,4,10,1,0.999,0.2,208,nsmallest,19.17602,1.14085,0.94
2000-08-09/2022-12-31,3,6,1,0.997,0.2,208,nsmallest,19.06749,1.14071,0.98
2000-08-03/2022-12-31,3,10,1,0.997,0.2,208,nsmallest,18.91392,1.14019,0.99
2000-08-03/2022-12-31,7,2,1,0.997,0.2,208,nsmallest,18.9161,1.14019,0.97
2000-08-03/2022-12-31,2,10,2,0.999,0.2,208,nsmallest,18.90679,1.14017,0.99
2000-08-04/2022-12-31,5,6,1,0.999,0.2,208,nsmallest,18.84801,1.14003,0.97
2000-08-04/2022-12-31,4,6,2,0.998,0.2,208,nsmallest,18.72113,1.13968,1.0
