date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,7.128488217241523e+29,21.5675,0.24
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,7.128488217241523e+29,21.5594,0.24
2013-01-07/2013-12-31,2013,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,20.2723,21.5461,0.39
2000-08-09/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,7.128094542791856e+29,21.535,0.24
2022-01-06/2022-12-31,2022,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.414,21.5146,0.16
2022-01-06/2022-12-31,2022,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.3969,21.4962,0.39
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,7.092539436479583e+29,21.4899,0.24
2019-01-01/2019-12-31,2019,Close,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,21.2536,21.4779,0.3
2000-08-01/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,7.057161679889241e+29,21.461,0.24
2016-01-04/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.883,21.4606,0.3
2022-01-05/2022-12-31,2022,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.5237,21.4482,0.16
2016-01-07/2016-12-31,2016,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,20.3316,21.4263,0.4
2016-01-04/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.849,21.4253,0.52
2013-01-04/2013-12-31,2013,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.6705,21.4208,0.28
2009-01-05/2009-12-31,2009,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.4741,21.3956,0.37
2013-01-02/2013-12-31,2013,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.9908,21.3906,0.24
2017-01-05/2017-12-31,2017,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,20.4566,21.3771,0.48
2002-01-01/2002-12-31,2002,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,21.1477,21.3705,0.45
2016-01-01/2016-12-31,2016,Open,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,21.3238,21.3685,0.51
2017-01-05/2017-12-31,2017,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.4369,21.3562,0.48
2008-01-07/2008-12-31,2008,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.2657,21.3556,0.32
2014-01-02/2014-12-31,2014,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.9507,21.3495,0.38
2018-01-05/2018-12-31,2018,Close,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.4148,21.3328,0.26
2008-01-02/2008-12-31,2008,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,21.0915,21.3135,0.57
2003-01-01/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,21.0768,21.2986,0.53
2015-01-08/2015-12-31,2015,Close,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.853,21.2725,0.6
2021-01-01/2021-12-31,2021,Open,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,21.0053,21.2261,0.38
2013-01-01/2013-12-31,2013,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.9908,21.2114,0.24
2003-01-06/2003-12-31,2003,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,20.1264,21.2063,0.59
2013-01-03/2013-12-31,2013,Close,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.6273,21.1955,0.62
2021-01-07/2021-12-31,2021,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.9439,21.1901,0.13
2012-01-04/2012-12-31,2012,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.6214,21.1894,0.38
2014-01-01/2014-12-31,2014,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.9507,21.1708,0.38
2014-01-02/2014-12-31,2014,Close,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.7738,21.1681,0.52
2021-01-06/2021-12-31,2021,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.0727,21.1487,0.25
2013-01-02/2013-12-31,2013,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.7536,21.1474,0.5
2013-01-07/2013-12-31,2013,Open,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.8951,21.1372,0.21
2008-01-01/2008-12-31,2008,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,21.0915,21.1356,0.57
2016-01-04/2016-12-31,2016,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.5687,21.1347,0.27
2016-01-01/2016-12-31,2016,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,21.086,21.1301,0.24
2015-01-01/2015-12-31,2015,Close,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.9065,21.1259,0.35
2007-01-05/2007-12-31,2007,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.2147,21.1207,0.46
2016-01-07/2016-12-31,2016,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,20.0364,21.1098,0.23
2022-01-07/2022-12-31,2022,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.8496,21.0879,0.31
2013-01-04/2013-12-31,2013,Close,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,20.337,21.0712,0.59
2008-01-04/2008-12-31,2008,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.5001,21.0637,0.52
2007-01-05/2007-12-31,2007,Open,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.1467,21.0486,0.48
2000-08-10/2022-12-31,2000,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,4.1835912339979045e+29,21.0365,0.26
2017-01-06/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.9652,21.0335,0.24
2018-01-02/2018-12-31,2018,Close,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.6274,21.0181,0.18
2008-01-02/2008-12-31,2008,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.782,20.9996,0.56
2014-01-01/2014-12-31,2014,Close,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.7738,20.9913,0.52
2000-08-04/2022-12-31,2000,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,4.162723380716951e+29,20.9849,0.26
2022-01-07/2022-12-31,2022,Close,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.7519,20.982,0.49
2013-01-01/2013-12-31,2013,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.7536,20.9709,0.5
2016-01-01/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.883,20.9265,0.3
2017-01-02/2017-12-31,2017,Open,Open,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,20.5358,20.9241,0.28
2016-01-01/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.849,20.8924,0.52
2016-01-06/2016-12-31,2016,Close,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.9649,20.8559,0.25
2018-01-01/2018-12-31,2018,Close,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,20.6274,20.8429,0.18
2016-01-05/2016-12-31,2016,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,20.119,20.8427,0.3
2015-01-08/2015-12-31,2015,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.4539,20.8351,0.56
2022-01-06/2022-12-31,2022,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.7795,20.8345,0.39
2008-01-01/2008-12-31,2008,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.782,20.8252,0.56
2019-01-04/2019-12-31,2019,Open,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,20.0796,20.8013,0.52
2011-01-05/2011-12-31,2011,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.9044,20.7918,0.37
2020-01-02/2020-12-31,2020,Close,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,20.5723,20.7871,0.32
2012-01-05/2012-12-31,2012,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,20.0553,20.7759,0.44
2017-01-05/2017-12-31,2017,Close,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.8597,20.7445,0.42
2009-01-07/2009-12-31,2009,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.5144,20.7246,0.24
2020-01-01/2020-12-31,2020,Close,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,20.5723,20.615,0.32
2016-01-01/2016-12-31,2016,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,20.5687,20.6113,0.27
2015-01-07/2015-12-31,2015,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.4054,20.6065,0.35
2021-01-06/2021-12-31,2021,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.5534,20.5921,0.29
2017-01-05/2017-12-31,2017,Open,Open,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.6809,20.5549,0.27
2023-01-06/2023-12-23,2023,Close,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.2493,20.5329,0.52
2019-01-03/2019-12-31,2019,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.982,20.5265,0.26
2021-01-07/2021-12-31,2021,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.3032,20.4958,0.21
2016-01-07/2016-12-31,2016,Close,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.4291,20.459,0.6
2017-01-03/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.8855,20.4266,0.24
2019-01-04/2019-12-31,2019,Close,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.7117,20.4158,0.38
2008-01-03/2008-12-31,2008,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,20.0244,20.3999,0.48
2000-08-11/2022-12-31,2000,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.069429266590715e+29,20.3929,0.4
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.091743148502491e+29,20.3877,0.24
2016-01-07/2016-12-31,2016,Open,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.3597,20.3846,0.47
2000-08-08/2022-12-31,2000,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.059106903841783e+29,20.3658,0.4
2023-01-06/2023-12-23,2023,Close,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.0947,20.3519,0.63
2002-01-03/2002-12-31,2002,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.8127,20.3511,0.28
2021-01-05/2021-12-31,2021,Close,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.4819,20.3441,0.48
2003-01-03/2003-12-31,2003,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.8011,20.3391,0.3
2000-08-03/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0813094835761283e+29,20.3381,0.24
2022-01-05/2022-12-31,2022,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.4719,20.3335,0.5
2000-08-03/2022-12-31,2000,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.0488360292854903e+29,20.3238,0.4
2013-01-03/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.7412,20.277,0.54
2003-01-07/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.0837,20.2581,0.35
2010-01-05/2010-12-31,2010,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.3896,20.2464,0.2
2021-01-06/2021-12-31,2021,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.219,20.2339,0.46
2016-01-06/2016-12-31,2016,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.3534,20.208,0.48
2008-01-04/2008-12-31,2008,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.6007,20.1314,0.32
2018-01-04/2018-12-31,2018,Close,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.436,20.1269,0.33
2022-01-07/2022-12-31,2022,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.9561,20.1199,0.24
2019-01-03/2019-12-31,2019,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.5794,20.1093,0.26
2010-01-01/2010-12-31,2010,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.8923,20.0976,0.27
2018-01-04/2018-12-31,2018,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.4067,20.0962,0.28
2004-01-01/2004-12-31,2004,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,20.0301,20.0713,0.35
2013-01-07/2013-12-31,2013,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.891,20.0493,0.35
2014-01-07/2014-12-31,2014,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.8856,20.0435,0.6
2017-01-02/2017-12-31,2017,Close,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.6633,20.0297,0.52
2013-01-04/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.3149,20.0001,0.49
2017-01-06/2017-12-31,2017,Close,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.9978,19.997,0.52
2019-01-07/2019-12-31,2019,Open,Open,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.8395,19.9936,0.22
2021-01-04/2021-12-31,2021,Close,Open,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.2986,19.983,0.34
2014-01-02/2014-12-31,2014,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.6173,19.9826,0.51
2004-01-06/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.112,19.9523,0.27
2012-01-05/2012-12-31,2012,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.2553,19.9377,0.4
2014-01-06/2014-12-31,2014,Close,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.9418,19.937,0.58
2013-01-07/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.7441,19.8903,0.55
2004-01-01/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.8364,19.8771,0.29
2014-01-07/2014-12-31,2014,Open,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.7148,19.8586,0.48
2018-01-04/2018-12-31,2018,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.1433,19.8203,0.6
2008-01-03/2008-12-31,2008,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.4588,19.8201,0.49
2014-01-01/2014-12-31,2014,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.6173,19.8188,0.51
2007-01-03/2007-12-31,2007,Close,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.2836,19.8028,0.35
2018-01-04/2018-12-31,2018,Close,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.1224,19.7984,0.59
2021-01-04/2021-12-31,2021,Close,Open,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.1185,19.7943,0.33
2013-01-07/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,18.6172,19.7529,0.34
2016-01-04/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.2139,19.7306,0.29
2018-01-05/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.8916,19.7188,0.19
2019-01-02/2019-12-31,2019,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.3447,19.7032,0.19
2018-01-02/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.3268,19.6849,0.22
2022-01-03/2022-12-31,2022,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.1513,19.6657,0.24
2015-01-05/2015-12-31,2015,Close,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,18.8373,19.6613,0.24
2013-01-02/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.2735,19.6302,0.46
2016-01-05/2016-12-31,2016,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,18.9613,19.6297,0.29
2013-01-02/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.2706,19.6272,0.49
2001-01-02/2001-12-31,2001,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.2675,19.624,0.33
2021-01-06/2021-12-31,2021,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.6336,19.607,0.44
2022-01-05/2022-12-31,2022,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.7842,19.6051,0.4
2013-01-03/2013-12-31,2013,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.0663,19.5776,0.42
2000-08-14/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.055180755208685e+28,19.5726,0.41
2000-08-13/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.055180755208685e+28,19.5655,0.41
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.316356262760553e+28,19.565,0.41
2020-01-06/2020-12-31,2020,Open,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.7433,19.5618,0.48
2000-08-12/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.055180755208685e+28,19.5584,0.41
2016-01-06/2016-12-31,2016,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.7396,19.5578,0.25
2014-01-03/2014-12-31,2014,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.0334,19.5436,0.65
2019-01-01/2019-12-31,2019,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.3447,19.5425,0.19
2003-01-06/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.5623,19.5307,0.35
2009-01-05/2009-12-31,2009,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.7093,19.5258,0.38
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.274874078527728e+28,19.5251,0.41
2018-01-01/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.3268,19.5244,0.22
2013-01-04/2013-12-31,2013,Close,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.8437,19.5064,0.57
2000-08-01/2022-12-31,2000,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,8.233598808423437e+28,19.4995,0.41
2021-01-01/2021-12-31,2021,Close,Open,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.2986,19.4957,0.34
2013-01-01/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,19.2735,19.4703,0.46
2013-01-01/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,19.2706,19.4674,0.49
2013-01-02/2013-12-31,2013,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.104,19.4565,0.21
2009-01-06/2009-12-31,2009,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.4867,19.4498,0.38
2003-01-02/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,19.0756,19.4274,0.41
2013-01-04/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,18.7617,19.4206,0.48
2022-01-05/2022-12-31,2022,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.5964,19.4062,0.35
2013-01-02/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.0291,19.3798,0.46
2003-01-02/2003-12-31,2003,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.0032,19.3532,0.43
2008-01-03/2008-12-31,2008,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.9971,19.347,0.57
2022-01-06/2022-12-31,2022,Open,Open,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.3628,19.3172,0.2
2021-01-07/2021-12-31,2021,Close,Open,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,18.2124,19.3148,0.32
2021-01-01/2021-12-31,2021,Close,Open,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,19.1185,19.3132,0.33
2019-01-04/2019-12-31,2019,Close,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,18.6481,19.3016,0.37
2013-01-01/2013-12-31,2013,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,19.104,19.2985,0.21
2009-01-07/2009-12-31,2009,Close,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.169,19.2679,0.47
2001-01-02/2001-12-31,2001,Open,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.9086,19.2563,0.55
2016-01-01/2016-12-31,2016,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.2139,19.2529,0.29
2008-01-03/2008-12-31,2008,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.9048,19.2524,0.29
2015-01-08/2015-12-31,2015,Close,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,17.9851,19.2271,0.55
2013-01-01/2013-12-31,2013,Open,Open,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,19.0291,19.2226,0.46
2015-01-06/2015-12-31,2015,Close,Open,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.2614,19.2086,0.32
2021-01-04/2021-12-31,2021,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,18.5588,19.2081,0.38
2003-01-01/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,19.0076,19.2008,0.34
2020-01-06/2020-12-31,2020,Open,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.392,19.1898,0.24
2015-01-05/2015-12-31,2015,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,18.3769,19.1739,0.23
2014-01-03/2014-12-31,2014,Open,Open,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.6715,19.1686,0.26
2008-01-03/2008-12-31,2008,Close,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.7881,19.1328,0.36
2002-01-02/2002-12-31,2002,Open,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.7545,19.0984,0.48
2003-01-07/2003-12-31,2003,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,17.9942,19.0788,0.52
2008-01-04/2008-12-31,2008,Open,Open,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,18.5693,19.0628,0.55
2020-01-06/2020-12-31,2020,Close,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,18.2578,19.0478,0.29
2014-01-03/2014-12-31,2014,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.5483,19.041,0.54
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,4.0051,19.0403,0.21
2021-01-07/2021-12-31,2021,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,17.9573,19.0389,0.24
2010-01-05/2010-12-31,2010,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.2112,18.9984,0.41
2003-01-03/2003-12-31,2003,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.5046,18.9958,0.35
2016-01-07/2016-12-31,2016,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.0322,18.9634,0.26
2011-01-04/2011-12-31,2011,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,18.2644,18.8999,0.36
2004-01-06/2004-12-31,2004,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,18.0994,18.8801,0.34
2000-08-03/2022-12-31,2000,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,3.873077352589724e+28,18.8678,0.26
2013-01-02/2013-12-31,2013,Close,Open,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,18.4855,18.8228,0.28
2001-01-02/2001-12-31,2001,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,18.4803,18.8174,0.53
2016-01-06/2016-12-31,2016,Open,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.0401,18.8174,0.25
2023-01-04/2023-06-23,2023,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,3.9191,18.8141,0.17
2000-08-09/2022-12-31,2000,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,3.373932927753224e+28,18.7924,0.25
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,3.19793533096062e+28,18.7811,0.43
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,3.19793533096062e+28,18.7744,0.43
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,3.19793533096062e+28,18.7677,0.43
2021-01-05/2021-12-31,2021,Open,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,17.9918,18.7662,0.29
2013-01-03/2013-12-31,2013,Open,Open,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,18.2771,18.7602,0.25
2014-01-07/2014-12-31,2014,Open,Open,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,17.6881,18.7477,0.26
