date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.114,1.2577,0.16
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.114,1.2577,0.16
2000-08-07/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2576,0.35
2000-08-07/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2576,0.35
2000-08-13/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2575,0.19
2000-08-06/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2575,0.35
2000-08-05/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2575,0.35
2000-08-05/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2575,0.35
2000-08-14/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2575,0.19
2000-08-13/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2575,0.19
2000-08-14/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2575,0.19
2000-08-06/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,169.577,1.2575,0.35
2000-08-12/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2574,0.19
2000-08-12/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,168.5866,1.2574,0.19
2000-08-08/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,167.7457,1.257,0.19
2000-08-08/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,167.7457,1.257,0.19
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,167.1338,1.2569,0.35
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,1,2,0.999,0.002,1254,167.1338,1.2569,0.35
2000-08-02/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,166.909,1.2565,0.19
2000-08-02/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,166.909,1.2565,0.19
2000-08-03/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,166.2612,1.2563,0.2
2000-08-03/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,166.2612,1.2563,0.2
2023-01-04/2023-06-23,2023,Open,Open,Open,nsmallest,-999,2,1,1,0.999,0.002,1254,1.1118,1.2556,0.26
2023-01-04/2023-06-23,2023,Close,Open,Open,nsmallest,-999,2,1,1,0.999,0.002,1254,1.1118,1.2556,0.26
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,159.9883,1.2544,0.2
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,159.9883,1.2544,0.2
2000-08-10/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,159.4145,1.2542,0.31
2000-08-10/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,159.4145,1.2542,0.31
2000-08-13/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.2541,0.37
2000-08-14/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.2541,0.37
2000-08-13/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.2541,0.37
2000-08-14/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.2541,0.37
2000-08-12/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.254,0.37
2000-08-12/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,158.6742,1.254,0.37
2000-08-02/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,158.6194,1.2537,0.31
2000-08-02/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,158.6194,1.2537,0.31
2000-08-07/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2536,0.37
2000-08-07/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2536,0.37
2000-08-05/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2535,0.37
2000-08-05/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2535,0.37
2000-08-06/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2535,0.37
2000-08-06/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,157.8827,1.2535,0.37
2000-08-02/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,152.16,1.2513,0.24
2000-08-02/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,152.16,1.2513,0.24
2023-01-04/2023-06-23,2023,Open,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1099,1.2511,0.42
2023-01-04/2023-06-23,2023,Close,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1099,1.2511,0.42
2000-08-04/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,150.9005,1.2509,0.2
2000-08-04/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,150.9005,1.2509,0.2
2000-08-01/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,149.6823,1.2504,0.31
2000-08-01/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,149.6823,1.2504,0.31
2000-08-08/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,148.0328,1.25,0.31
2000-08-08/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,148.0328,1.25,0.31
2000-08-09/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,146.7581,1.2496,0.24
2000-08-09/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,146.7581,1.2496,0.24
2000-08-11/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,145.2362,1.249,0.2
2000-08-11/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,1,0.999,0.002,1254,145.2362,1.249,0.2
2023-01-05/2023-12-23,2023,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2386,1.2487,0.45
2023-01-05/2023-12-23,2023,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2386,1.2487,0.45
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-999,2,1,2,0.999,0.002,1254,1.2384,1.2485,0.39
2023-01-05/2023-12-23,2023,Open,Open,Close,nsmallest,-999,2,1,2,0.999,0.002,1254,1.2384,1.2485,0.39
2000-08-01/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,143.8584,1.2482,0.3
2000-08-01/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,143.8584,1.2482,0.3
2000-08-09/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,142.2731,1.2478,0.3
2000-08-09/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,142.2731,1.2478,0.3
2000-08-09/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,140.3745,1.2471,0.18
2000-08-09/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,140.3745,1.2471,0.18
2000-08-03/2022-12-31,2000,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,139.6744,1.2466,0.18
2000-08-03/2022-12-31,2000,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,139.6744,1.2466,0.18
2023-01-02/2023-06-23,2023,Close,Open,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,1.1086,1.2447,0.26
2023-01-02/2023-06-23,2023,Open,Open,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,1.1086,1.2447,0.26
2023-01-03/2023-06-23,2023,Close,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.1078,1.2444,0.26
2023-01-03/2023-06-23,2023,Open,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.1078,1.2444,0.26
2000-08-08/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,131.715,1.2435,0.34
2000-08-08/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,131.715,1.2435,0.34
2000-08-14/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.2421,0.19
2000-08-13/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.2421,0.19
2000-08-13/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.2421,0.19
2000-08-14/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.2421,0.19
2000-08-12/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.242,0.19
2000-08-12/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.9946,1.242,0.19
2023-01-05/2023-12-23,2023,Open,Open,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.232,1.2417,0.33
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.232,1.2417,0.33
2000-08-07/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2416,0.19
2000-08-06/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2416,0.19
2000-08-07/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2416,0.19
2000-08-06/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2416,0.19
2000-08-05/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2415,0.19
2000-08-05/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,127.3562,1.2415,0.19
2000-08-03/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,124.5968,1.2403,0.29
2000-08-03/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,124.5968,1.2403,0.29
2000-08-07/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.24,0.28
2000-08-07/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.24,0.28
2000-08-05/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.2399,0.28
2000-08-06/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.2399,0.28
2000-08-05/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.2399,0.28
2000-08-06/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.6608,1.2399,0.28
2000-08-10/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,123.1899,1.2399,0.28
2000-08-10/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,123.1899,1.2399,0.28
2000-08-11/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.0817,1.2398,0.29
2000-08-11/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,123.0817,1.2398,0.29
2000-08-01/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,122.5755,1.2393,0.28
2000-08-01/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,122.5755,1.2393,0.28
2000-08-02/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,122.3088,1.2392,0.35
2000-08-02/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,122.3088,1.2392,0.35
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,120.2513,1.2385,0.35
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,120.2513,1.2385,0.35
2000-08-11/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,114.0181,1.2356,0.25
2000-08-11/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,114.0181,1.2356,0.25
2000-08-04/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,113.4494,1.2351,0.25
2000-08-04/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,113.4494,1.2351,0.25
2000-08-14/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.234,0.19
2000-08-14/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.234,0.19
2000-08-13/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.2339,0.19
2000-08-03/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,110.9829,1.2339,0.29
2000-08-12/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.2339,0.19
2000-08-13/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.2339,0.19
2000-08-12/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,110.4937,1.2339,0.19
2000-08-03/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,110.9829,1.2339,0.29
2000-08-08/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,109.9425,1.2335,0.19
2000-08-08/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,109.9425,1.2335,0.19
2023-01-02/2023-06-23,2023,Close,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.1037,1.2331,0.26
2000-08-11/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.8591,1.2331,0.29
2023-01-02/2023-06-23,2023,Open,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.1037,1.2331,0.26
2000-08-11/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.8591,1.2331,0.29
2000-08-04/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,109.2103,1.233,0.29
2000-08-04/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,109.2103,1.233,0.29
2000-08-02/2022-12-31,2000,Close,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,109.3941,1.233,0.19
2000-08-02/2022-12-31,2000,Open,Open,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,109.3941,1.233,0.19
2000-08-12/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2000-08-13/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2000-08-13/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2000-08-14/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2000-08-12/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2000-08-14/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,108.0183,1.2327,0.29
2023-01-05/2023-12-23,2023,Open,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,1.2213,1.2306,0.21
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,1.2213,1.2306,0.21
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.1023,1.2297,0.26
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.1023,1.2297,0.26
2000-08-04/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,101.6276,1.2291,0.31
2000-08-04/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,101.6276,1.2291,0.31
2000-08-09/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,100.3685,1.2285,0.32
2000-08-09/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,100.3685,1.2285,0.32
2000-08-02/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,99.8678,1.228,0.32
2000-08-02/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,99.8678,1.228,0.32
2000-08-09/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,97.345,1.2269,0.3
2000-08-09/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,97.345,1.2269,0.3
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.1007,1.226,0.43
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.1007,1.226,0.43
2000-08-07/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2244,0.29
2000-08-07/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2244,0.29
2000-08-06/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2243,0.29
2000-08-06/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2243,0.29
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.1,1.2243,0.26
2000-08-05/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2243,0.29
2000-08-04/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,93.0978,1.2243,0.19
2000-08-04/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,93.0978,1.2243,0.19
2000-08-05/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,93.1191,1.2243,0.29
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.1,1.2243,0.26
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,92.5748,1.2241,0.28
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,92.5748,1.2241,0.28
2000-08-01/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,92.113,1.2236,0.28
2000-08-01/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,92.113,1.2236,0.28
2000-08-14/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2233,0.23
2000-08-14/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2233,0.23
2000-08-12/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2232,0.23
2000-08-12/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2232,0.23
2000-08-13/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2232,0.23
2000-08-13/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.9211,1.2232,0.23
2000-08-11/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,90.8563,1.2231,0.19
2000-08-11/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,90.8563,1.2231,0.19
2000-08-06/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2228,0.23
2000-08-07/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2228,0.23
2000-08-06/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2228,0.23
2000-08-07/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2228,0.23
2000-08-05/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2227,0.23
2000-08-05/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,90.4676,1.2227,0.23
2000-08-09/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,84.2715,1.219,0.33
2000-08-09/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,84.2715,1.219,0.33
2000-08-01/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,83.8512,1.2185,0.33
2000-08-01/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,83.8512,1.2185,0.33
2000-08-04/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,1,2,0.999,0.002,1254,83.5479,1.2184,0.36
2000-08-04/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,1,2,0.999,0.002,1254,83.5479,1.2184,0.36
2000-08-02/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,83.0572,1.218,0.21
2000-08-02/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,83.0572,1.218,0.21
2000-08-09/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,82.459,1.2178,0.19
2000-08-09/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,82.459,1.2178,0.19
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,1,2,0.999,0.002,1254,82.3442,1.2177,0.36
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,1,2,0.999,0.002,1254,82.3442,1.2177,0.36
2000-08-08/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,82.0045,1.2175,0.17
2000-08-08/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,82.0045,1.2175,0.17
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,81.709,1.2173,0.31
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,81.709,1.2173,0.31
2000-08-02/2022-12-31,2000,Close,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,82.0477,1.2173,0.19
2000-08-02/2022-12-31,2000,Open,Open,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,82.0477,1.2173,0.19
2000-08-02/2022-12-31,2000,Open,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,81.3015,1.2168,0.31
2000-08-02/2022-12-31,2000,Close,Open,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,81.3015,1.2168,0.31
2023-01-02/2023-06-23,2023,Open,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0965,1.216,0.26
2023-01-02/2023-06-23,2023,Close,Open,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0965,1.216,0.26
2000-08-10/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,79.3736,1.2158,0.21
2000-08-10/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,79.3736,1.2158,0.21
2023-01-03/2023-06-23,2023,Open,Open,Open,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0958,1.2157,0.35
2023-01-03/2023-06-23,2023,Close,Open,Open,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0958,1.2157,0.35
2023-01-05/2023-12-23,2023,Open,Open,Close,nsmallest,-999,2,1,1,0.999,0.002,1254,1.2071,1.2157,0.28
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-999,2,1,1,0.999,0.002,1254,1.2071,1.2157,0.28
2000-08-02/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,78.7777,1.2151,0.21
2000-08-02/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,78.7777,1.2151,0.21
2000-08-04/2022-12-31,2000,Close,Open,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,76.3843,1.2135,0.18
2000-08-04/2022-12-31,2000,Open,Open,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,76.3843,1.2135,0.18
2000-08-10/2022-12-31,2000,Open,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,75.8055,1.2133,0.21
2000-08-10/2022-12-31,2000,Close,Open,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,75.8055,1.2133,0.21
2023-01-03/2023-06-23,2023,Close,Open,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0944,1.2126,0.39
