date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2000-08-02/2022-12-31,5,9,2,0.999,0.18296,0.92702,0.0
2000-08-09/2022-12-31,4,4,2,0.999,0.18321,0.92701,0.09
2000-08-09/2022-12-31,8,6,2,0.998,0.18313,0.92699,0.1
2000-08-03/2022-12-31,2,6,1,0.998,0.18283,0.92698,0.02
2000-08-06/2022-12-31,8,11,2,0.998,0.18297,0.92698,0.03
2000-08-07/2022-12-31,8,11,2,0.998,0.18297,0.92698,0.03
2000-08-08/2022-12-31,8,11,2,0.998,0.18297,0.92697,0.03
2000-08-01/2022-12-31,10,9,2,0.998,0.18272,0.92697,0.0
2000-08-02/2022-12-31,11,13,2,0.998,0.18272,0.92696,0.0
2000-08-01/2022-12-31,10,20,1,0.999,0.18264,0.92695,0.06
2000-08-08/2022-12-31,20,3,1,1.0,0.18284,0.92694,0.0
2000-08-02/2022-12-31,8,9,2,0.999,0.18259,0.92693,0.01
2000-08-04/2022-12-31,15,3,2,0.999,0.18263,0.92692,0.0
2000-08-05/2022-12-31,3,17,1,0.998,0.18255,0.9269,0.23
2000-08-04/2022-12-31,15,3,1,0.999,0.18227,0.92684,0.02
2000-08-01/2022-12-31,10,10,2,0.998,0.18215,0.92684,0.02
2000-08-01/2022-12-31,4,9,2,1.0,0.18202,0.92681,0.0
2000-08-08/2022-12-31,10,5,1,0.998,0.1822,0.92679,0.0
2000-08-04/2022-12-31,15,8,1,0.998,0.18197,0.92677,0.0
2000-08-04/2022-12-31,5,3,1,0.998,0.18191,0.92676,0.2
2000-08-08/2022-12-31,9,10,1,0.998,0.18203,0.92675,0.22
2000-08-05/2022-12-31,5,13,1,1.0,0.18191,0.92675,0.04
2000-08-01/2022-12-31,8,10,2,1.0,0.18176,0.92675,0.0
2000-08-09/2022-12-31,10,10,1,1.0,0.182,0.92674,0.07
2000-08-09/2022-12-31,6,8,2,0.999,0.182,0.92674,0.07
2000-08-05/2022-12-31,5,17,1,0.998,0.18172,0.92671,0.42
2000-08-05/2022-12-31,2,25,2,1.0,0.18163,0.92669,0.0
2000-08-05/2022-12-31,15,17,1,0.998,0.18158,0.92668,0.02
2000-08-04/2022-12-31,15,4,1,1.0,0.18155,0.92668,0.07
2000-08-02/2022-12-31,3,17,2,0.999,0.18144,0.92667,0.05
2000-08-01/2022-12-31,15,17,1,1.0,0.1813,0.92665,0.0
2000-08-09/2022-12-31,17,8,2,0.998,0.18163,0.92665,0.0
2000-08-03/2022-12-31,4,5,2,0.998,0.18132,0.92663,0.0
2000-08-02/2022-12-31,8,3,1,0.999,0.18128,0.92663,0.13
2000-08-05/2022-12-31,8,6,2,0.999,0.18129,0.92661,0.0
2000-08-02/2022-12-31,13,10,2,0.999,0.18119,0.92661,0.06
2000-08-08/2022-12-31,15,7,2,0.998,0.18138,0.9266,0.04
2000-08-02/2022-12-31,8,9,1,0.999,0.18115,0.9266,0.0
2000-08-02/2022-12-31,11,5,1,1.0,0.18114,0.9266,0.0
2000-08-06/2022-12-31,15,7,1,0.999,0.18118,0.92658,0.07
2000-08-07/2022-12-31,15,7,1,0.999,0.18118,0.92657,0.07
2000-08-08/2022-12-31,15,7,1,0.999,0.18118,0.92656,0.07
2000-08-02/2022-12-31,11,6,2,0.998,0.18073,0.92651,0.03
2000-08-03/2022-12-31,20,9,2,0.999,0.18078,0.92651,0.0
2000-08-05/2022-12-31,6,17,2,0.998,0.18077,0.92649,0.0
2000-08-09/2022-12-31,20,5,1,0.999,0.18093,0.92649,0.0
2000-08-01/2022-12-31,4,9,1,1.0,0.18063,0.92649,0.0
2000-08-02/2022-12-31,3,9,2,0.999,0.18056,0.92647,0.05
2000-08-06/2022-12-31,20,3,1,1.0,0.18066,0.92646,0.0
2000-08-07/2022-12-31,20,3,1,1.0,0.18066,0.92645,0.0
2000-08-01/2022-12-31,8,11,2,1.0,0.18034,0.92643,0.13
2000-08-03/2022-12-31,2,9,1,1.0,0.18035,0.92641,0.38
2000-08-05/2022-12-31,4,7,1,0.999,0.18027,0.92638,0.04
2000-08-02/2022-12-31,7,11,2,1.0,0.18001,0.92634,0.0
2000-08-03/2022-12-31,10,11,2,0.998,0.17999,0.92633,0.0
2000-08-02/2022-12-31,7,17,2,0.998,0.1798,0.92629,0.04
2000-08-04/2022-12-31,15,17,1,1.0,0.17986,0.92629,0.0
2000-08-06/2022-12-31,15,7,1,1.0,0.1799,0.92628,0.08
2000-08-08/2022-12-31,15,7,1,1.0,0.1799,0.92627,0.08
2000-08-07/2022-12-31,15,7,1,1.0,0.1799,0.92627,0.08
2000-08-06/2022-12-31,7,13,1,0.999,0.17975,0.92625,0.0
2000-08-07/2022-12-31,7,13,1,0.999,0.17975,0.92624,0.0
2000-08-09/2022-12-31,35,7,1,0.998,0.17984,0.92624,0.0
2000-08-08/2022-12-31,7,13,1,0.999,0.17975,0.92623,0.0
2000-08-06/2022-12-31,10,5,2,0.998,0.17959,0.92621,0.04
2000-08-07/2022-12-31,10,5,2,0.998,0.17959,0.9262,0.04
2000-08-09/2022-12-31,5,7,2,0.998,0.17959,0.92619,0.0
2000-08-02/2022-12-31,17,9,1,0.998,0.17935,0.92619,0.04
2000-08-09/2022-12-31,13,8,2,1.0,0.17954,0.92618,0.0
2000-08-03/2022-12-31,10,4,2,0.999,0.1793,0.92617,0.0
2000-08-09/2022-12-31,15,3,2,0.998,0.17945,0.92615,0.02
2000-08-04/2022-12-31,11,8,2,1.0,0.17921,0.92614,0.0
2000-08-04/2022-12-31,5,15,2,0.999,0.17916,0.92613,0.02
2000-08-05/2022-12-31,15,17,2,0.998,0.1792,0.92613,0.0
2000-08-09/2022-12-31,13,7,1,0.999,0.1792,0.9261,0.0
2000-08-01/2022-12-31,9,20,1,0.998,0.17882,0.92608,0.0
2000-08-04/2022-12-31,11,4,2,0.999,0.17881,0.92605,0.01
2000-08-09/2022-12-31,7,25,2,0.998,0.17885,0.92602,0.0
2000-08-03/2022-12-31,7,6,2,0.998,0.17865,0.92602,0.11
2000-08-09/2022-12-31,2,35,1,1.0,0.17877,0.926,0.0
2000-08-03/2022-12-31,6,20,2,0.999,0.17852,0.92599,0.0
2000-08-02/2022-12-31,9,25,1,1.0,0.1784,0.92597,0.0
2000-08-05/2022-12-31,5,11,2,0.999,0.17848,0.92596,0.02
2000-08-01/2022-12-31,9,15,2,1.0,0.17807,0.9259,0.0
2000-08-06/2022-12-31,9,10,1,0.998,0.17821,0.92589,0.2
2000-08-09/2022-12-31,3,13,2,1.0,0.17828,0.92588,0.02
2000-08-07/2022-12-31,9,10,1,0.998,0.17821,0.92588,0.2
2000-08-04/2022-12-31,3,9,2,1.0,0.17796,0.92585,0.0
2000-08-05/2022-12-31,7,11,2,1.0,0.17794,0.92584,0.04
2000-08-02/2022-12-31,9,9,2,0.999,0.17774,0.92582,0.09
2000-08-04/2022-12-31,13,3,1,1.0,0.17775,0.9258,0.0
2000-08-05/2022-12-31,8,20,1,0.999,0.17777,0.9258,0.0
2000-08-05/2022-12-31,13,4,2,1.0,0.17773,0.92579,0.0
2000-08-04/2022-12-31,4,15,2,0.998,0.17768,0.92579,0.06
2000-08-05/2022-12-31,7,8,2,0.999,0.17765,0.92577,0.0
2000-08-06/2022-12-31,15,7,2,0.999,0.17769,0.92577,0.05
2000-08-09/2022-12-31,7,3,2,0.998,0.1778,0.92577,0.06
2000-08-08/2022-12-31,15,7,2,0.999,0.17769,0.92576,0.05
2000-08-07/2022-12-31,15,7,2,0.999,0.17769,0.92576,0.05
2000-08-02/2022-12-31,13,4,1,1.0,0.17743,0.92575,0.06
2000-08-04/2022-12-31,2,20,2,1.0,0.17743,0.92573,0.0
2000-08-05/2022-12-31,25,5,1,0.998,0.17745,0.92572,0.0
2000-08-08/2022-12-31,13,9,2,0.999,0.1773,0.92567,0.01
2000-08-04/2022-12-31,15,11,1,0.999,0.17719,0.92567,0.17
2000-08-05/2022-12-31,11,20,2,1.0,0.17714,0.92565,0.0
2000-08-06/2022-12-31,15,13,2,0.998,0.17712,0.92564,0.01
2000-08-07/2022-12-31,15,13,2,0.998,0.17712,0.92563,0.01
2000-08-08/2022-12-31,15,13,2,0.998,0.17712,0.92562,0.01
2000-08-01/2022-12-31,4,3,1,1.0,0.17684,0.92562,0.0
2000-08-01/2022-12-31,3,17,1,1.0,0.17674,0.92559,0.0
2000-08-01/2022-12-31,5,5,2,0.998,0.17666,0.92558,0.0
2000-08-09/2022-12-31,5,4,1,1.0,0.17697,0.92558,0.0
2000-08-02/2022-12-31,8,10,2,0.998,0.17658,0.92555,0.0
2000-08-05/2022-12-31,30,6,1,0.998,0.17669,0.92555,0.0
2000-08-09/2022-12-31,2,6,1,0.999,0.17683,0.92555,0.33
2000-08-01/2022-12-31,11,13,2,0.998,0.17635,0.9255,0.0
2000-08-04/2022-12-31,4,4,2,1.0,0.1764,0.92549,0.01
2000-08-06/2022-12-31,3,11,2,0.999,0.17637,0.92547,0.03
2000-08-04/2022-12-31,8,9,2,0.999,0.1763,0.92547,0.0
2000-08-02/2022-12-31,10,6,2,0.999,0.17622,0.92546,0.02
2000-08-07/2022-12-31,3,11,2,0.999,0.17637,0.92546,0.03
2000-08-08/2022-12-31,3,11,2,0.999,0.17637,0.92545,0.03
2000-08-02/2022-12-31,9,10,2,0.999,0.17614,0.92545,0.0
2000-08-09/2022-12-31,17,3,2,0.998,0.1764,0.92544,0.02
2000-08-02/2022-12-31,11,10,2,0.998,0.17606,0.92543,0.0
2000-08-06/2022-12-31,11,5,2,0.999,0.17621,0.92543,0.0
2000-08-07/2022-12-31,11,5,2,0.999,0.17621,0.92542,0.0
2000-08-08/2022-12-31,11,5,2,0.999,0.17621,0.92541,0.0
2000-08-05/2022-12-31,9,7,2,0.999,0.17609,0.92541,0.01
2000-08-09/2022-12-31,8,15,2,0.998,0.17623,0.92541,0.07
2000-08-03/2022-12-31,7,8,1,0.999,0.17604,0.92541,0.28
2000-08-09/2022-12-31,4,17,2,1.0,0.17615,0.92539,0.07
2000-08-04/2022-12-31,8,11,2,0.999,0.17597,0.92539,0.02
2000-08-04/2022-12-31,15,4,2,1.0,0.17591,0.92537,0.0
2000-08-09/2022-12-31,17,5,2,0.999,0.17603,0.92536,0.0
2000-08-03/2022-12-31,8,10,2,0.998,0.1758,0.92536,0.22
2000-08-03/2022-12-31,3,7,2,0.998,0.17569,0.92533,0.04
2000-08-02/2022-12-31,9,13,2,0.999,0.17563,0.92533,0.0
2000-08-03/2022-12-31,10,5,2,1.0,0.17564,0.92532,0.0
2000-08-03/2022-12-31,11,13,2,0.998,0.17538,0.92526,0.0
2000-08-05/2022-12-31,4,20,1,0.998,0.17545,0.92526,0.0
2000-08-05/2022-12-31,5,17,2,1.0,0.17538,0.92524,0.34
2000-08-01/2022-12-31,5,20,1,0.998,0.17524,0.92524,0.0
2000-08-04/2022-12-31,9,9,2,0.998,0.17511,0.92519,0.02
2000-08-01/2022-12-31,6,7,2,1.0,0.17499,0.92518,0.04
2000-08-05/2022-12-31,5,4,1,0.999,0.17504,0.92516,0.0
2000-08-02/2022-12-31,9,13,1,0.999,0.17493,0.92516,0.09
2000-08-03/2022-12-31,5,6,2,0.999,0.17497,0.92516,0.16
2000-08-01/2022-12-31,9,15,1,1.0,0.17478,0.92513,0.0
2000-08-02/2022-12-31,2,9,1,1.0,0.17469,0.92511,0.0
2000-08-03/2022-12-31,20,15,1,1.0,0.17469,0.9251,0.0
2000-08-03/2022-12-31,7,8,2,1.0,0.17464,0.92508,0.09
2000-08-06/2022-12-31,9,17,1,1.0,0.17469,0.92507,0.02
2000-08-07/2022-12-31,9,17,1,1.0,0.17469,0.92506,0.02
2000-08-08/2022-12-31,9,17,1,1.0,0.17469,0.92505,0.02
2000-08-06/2022-12-31,25,6,2,0.998,0.17443,0.92501,0.02
2000-08-02/2022-12-31,4,10,1,0.998,0.17426,0.925,0.0
2000-08-05/2022-12-31,13,8,1,0.999,0.17436,0.925,0.0
2000-08-07/2022-12-31,25,6,2,0.998,0.17443,0.925,0.02
2000-08-03/2022-12-31,15,6,1,0.999,0.17424,0.92499,0.0
2000-08-08/2022-12-31,25,6,2,0.998,0.17443,0.92499,0.02
2000-08-05/2022-12-31,20,11,1,1.0,0.17419,0.92496,0.0
2000-08-09/2022-12-31,9,15,1,0.998,0.17433,0.92496,0.02
2000-08-08/2022-12-31,13,13,2,0.998,0.17432,0.92496,0.05
2000-08-02/2022-12-31,15,30,1,0.998,0.17401,0.92494,0.0
2000-08-01/2022-12-31,4,5,2,1.0,0.17391,0.92493,0.09
2000-08-02/2022-12-31,9,20,1,1.0,0.17396,0.92493,0.03
2000-08-01/2022-12-31,8,30,1,0.998,0.17388,0.92492,0.07
2000-08-02/2022-12-31,15,11,1,0.999,0.17382,0.9249,0.12
2000-08-03/2022-12-31,2,17,2,1.0,0.17382,0.92489,0.03
2000-08-04/2022-12-31,7,8,2,0.999,0.17376,0.92487,0.0
2000-08-09/2022-12-31,10,11,2,0.999,0.17372,0.92481,0.0
2000-08-01/2022-12-31,5,6,2,0.998,0.17328,0.92478,0.06
2000-08-09/2022-12-31,13,4,1,0.999,0.17357,0.92478,0.16
2000-08-02/2022-12-31,7,8,1,0.998,0.17329,0.92477,0.04
2000-08-06/2022-12-31,9,17,1,0.999,0.17336,0.92476,0.02
2000-08-07/2022-12-31,9,17,1,0.999,0.17336,0.92475,0.02
2000-08-08/2022-12-31,9,17,1,0.999,0.17336,0.92474,0.02
2000-08-01/2022-12-31,6,3,1,0.998,0.17313,0.92474,0.29
2000-08-05/2022-12-31,17,4,1,0.998,0.17321,0.92473,0.14
2000-08-01/2022-12-31,11,4,2,0.999,0.17302,0.92472,0.07
2000-08-09/2022-12-31,13,3,2,0.998,0.17334,0.92472,0.0
2000-08-02/2022-12-31,20,5,1,0.999,0.17299,0.9247,0.0
2000-08-04/2022-12-31,17,9,2,0.999,0.17307,0.9247,0.0
2000-08-04/2022-12-31,2,13,2,1.0,0.17297,0.92468,0.01
2000-08-03/2022-12-31,5,5,2,0.999,0.17284,0.92466,0.0
2000-08-02/2022-12-31,9,15,1,1.0,0.17276,0.92465,0.03
2000-08-09/2022-12-31,4,10,2,1.0,0.17302,0.92465,0.0
2000-08-01/2022-12-31,4,13,2,0.998,0.17272,0.92465,0.17
2000-08-09/2022-12-31,8,9,1,0.998,0.17301,0.92464,0.08
2000-08-02/2022-12-31,4,7,2,1.0,0.17263,0.92462,0.1
2000-08-03/2022-12-31,8,4,1,0.998,0.17265,0.92461,0.12
2000-08-06/2022-12-31,7,13,1,0.998,0.17277,0.92461,0.0
2000-08-08/2022-12-31,13,11,1,0.998,0.17278,0.9246,0.08
2000-08-07/2022-12-31,7,13,1,0.998,0.17277,0.9246,0.0
2000-08-08/2022-12-31,7,13,1,0.998,0.17277,0.92459,0.0
2000-08-07/2022-12-31,11,11,2,0.999,0.17261,0.92457,0.0
2000-08-06/2022-12-31,11,11,2,0.999,0.17261,0.92457,0.0
2000-08-03/2022-12-31,15,5,1,1.0,0.1725,0.92457,0.0
2000-08-08/2022-12-31,11,11,2,0.999,0.17261,0.92456,0.0
2000-08-01/2022-12-31,5,4,1,0.999,0.17226,0.92454,0.2
2000-08-06/2022-12-31,15,9,1,0.999,0.17243,0.92453,0.15
2000-08-07/2022-12-31,15,9,1,0.999,0.17243,0.92452,0.15
2000-08-05/2022-12-31,2,9,2,0.998,0.17233,0.92452,0.44
2000-08-08/2022-12-31,15,9,1,0.999,0.17243,0.92451,0.15
2000-08-02/2022-12-31,20,3,2,0.998,0.17212,0.92449,0.0
2000-08-06/2022-12-31,7,7,1,0.998,0.17218,0.92447,0.05
2000-08-07/2022-12-31,7,7,1,0.998,0.17218,0.92446,0.05
2000-08-08/2022-12-31,7,7,1,0.998,0.17218,0.92445,0.05
2000-08-04/2022-12-31,17,20,1,0.998,0.17183,0.92441,0.01
2000-08-06/2022-12-31,5,3,2,1.0,0.17188,0.9244,0.14
2000-08-07/2022-12-31,5,3,2,1.0,0.17188,0.92439,0.14
2000-08-08/2022-12-31,5,3,2,1.0,0.17188,0.92438,0.14
2000-08-01/2022-12-31,6,4,2,0.999,0.17163,0.92438,0.01
2000-08-06/2022-12-31,15,6,2,0.999,0.1718,0.92438,0.09
2000-08-09/2022-12-31,20,3,1,0.999,0.17188,0.92437,0.0
2000-08-07/2022-12-31,15,6,2,0.999,0.1718,0.92437,0.09
2000-08-04/2022-12-31,17,4,1,0.998,0.17165,0.92436,0.08
2000-08-08/2022-12-31,15,6,2,0.999,0.1718,0.92436,0.09
2000-08-01/2022-12-31,17,9,1,1.0,0.1715,0.92435,0.0
2000-08-05/2022-12-31,11,5,1,0.998,0.17142,0.9243,0.08
2000-08-01/2022-12-31,5,3,2,0.999,0.17122,0.92429,0.0
2000-08-04/2022-12-31,17,9,2,0.998,0.17135,0.92429,0.0
2000-08-05/2022-12-31,2,25,1,0.998,0.17129,0.92427,0.0
2000-08-05/2022-12-31,11,13,2,0.999,0.1712,0.92425,0.0
2000-08-09/2022-12-31,5,20,1,0.998,0.17123,0.92422,0.0
2000-08-09/2022-12-31,8,10,2,0.998,0.17116,0.9242,0.0
2000-08-04/2022-12-31,5,4,2,0.998,0.17096,0.9242,0.0
2000-08-03/2022-12-31,10,17,2,1.0,0.1708,0.92417,0.02
2000-08-05/2022-12-31,2,13,2,1.0,0.17087,0.92416,0.09
2000-08-09/2022-12-31,20,20,1,0.998,0.17096,0.92415,0.0
2000-08-05/2022-12-31,15,11,1,0.999,0.17077,0.92414,0.0
2000-08-01/2022-12-31,3,11,1,1.0,0.17063,0.92414,0.13
2000-08-01/2022-12-31,4,5,1,0.999,0.17053,0.92412,0.03
2000-08-02/2022-12-31,7,30,1,0.998,0.17055,0.92412,0.0
2000-08-03/2022-12-31,8,3,2,0.998,0.17056,0.92411,0.03
2000-08-01/2022-12-31,2,10,1,0.998,0.17033,0.92407,0.0
2000-08-09/2022-12-31,10,10,2,0.999,0.17058,0.92406,0.02
2000-08-05/2022-12-31,9,20,1,0.999,0.17039,0.92405,0.0
2000-08-03/2022-12-31,17,15,1,0.999,0.17025,0.92403,0.0
2000-08-06/2022-12-31,9,15,1,0.998,0.17017,0.92399,0.0
2000-08-07/2022-12-31,9,15,1,0.998,0.17017,0.92398,0.0
2000-08-08/2022-12-31,9,15,1,0.998,0.17017,0.92397,0.0
2000-08-04/2022-12-31,3,10,2,0.998,0.16997,0.92396,0.29
2000-08-02/2022-12-31,6,5,2,1.0,0.16992,0.92396,0.01
2000-08-03/2022-12-31,4,10,1,0.998,0.16989,0.92395,0.05
2000-08-01/2022-12-31,15,17,2,0.999,0.1698,0.92394,0.0
2000-08-01/2022-12-31,7,8,2,1.0,0.16974,0.92393,0.01
2000-08-04/2022-12-31,8,9,1,0.999,0.16985,0.92393,0.2
2000-08-04/2022-12-31,7,9,2,0.998,0.16981,0.92392,0.0
2000-08-01/2022-12-31,3,11,2,0.998,0.16969,0.92392,0.02
2000-08-09/2022-12-31,25,8,1,0.998,0.17002,0.92392,0.09
2000-08-03/2022-12-31,8,6,1,0.998,0.16971,0.9239,0.01
2000-08-01/2022-12-31,15,3,2,0.998,0.16944,0.92385,0.02
2000-08-04/2022-12-31,9,5,1,0.998,0.16948,0.92384,0.01
2000-08-09/2022-12-31,10,30,1,0.999,0.16956,0.92381,0.0
2000-08-05/2022-12-31,3,8,2,0.999,0.16941,0.92381,0.03
2000-08-09/2022-12-31,10,11,1,1.0,0.16952,0.9238,0.0
2000-08-09/2022-12-31,11,3,2,0.998,0.1695,0.9238,0.01
2000-08-06/2022-12-31,13,13,1,1.0,0.16939,0.9238,0.04
2000-08-05/2022-12-31,7,20,1,0.998,0.16934,0.92379,0.0
2000-08-07/2022-12-31,13,13,1,1.0,0.16939,0.92379,0.04
2000-08-04/2022-12-31,7,17,2,0.998,0.16906,0.92374,0.0
2000-08-09/2022-12-31,7,30,1,1.0,0.16922,0.92373,0.0
2000-08-02/2022-12-31,11,7,2,0.999,0.16891,0.92372,0.05
2000-08-02/2022-12-31,8,3,1,0.998,0.16876,0.92368,0.12
2000-08-01/2022-12-31,8,8,2,1.0,0.16866,0.92366,0.0
2000-08-04/2022-12-31,6,8,2,1.0,0.16857,0.92362,0.0
2000-08-02/2022-12-31,2,10,2,0.999,0.16833,0.92357,0.02
2000-08-03/2022-12-31,8,6,1,0.999,0.16835,0.92357,0.02
2000-08-04/2022-12-31,13,8,2,0.999,0.16833,0.92356,0.0
2000-08-08/2022-12-31,10,7,1,0.999,0.16844,0.92355,0.0
2000-08-01/2022-12-31,17,9,1,0.999,0.1682,0.92355,0.01
2000-08-03/2022-12-31,8,11,2,0.999,0.16809,0.92351,0.0
2000-08-03/2022-12-31,10,8,1,0.999,0.16809,0.92351,0.02
2000-08-06/2022-12-31,3,9,2,1.0,0.16815,0.9235,0.0
2000-08-04/2022-12-31,10,4,2,0.999,0.1681,0.9235,0.03
2000-08-07/2022-12-31,3,9,2,1.0,0.16815,0.92349,0.0
2000-08-08/2022-12-31,3,9,2,1.0,0.16815,0.92348,0.0
2000-08-01/2022-12-31,17,4,1,0.998,0.16785,0.92347,0.0
2000-08-01/2022-12-31,11,7,2,1.0,0.1678,0.92345,0.03
2000-08-09/2022-12-31,6,17,2,1.0,0.16793,0.92341,0.1
2000-08-08/2022-12-31,10,5,2,0.998,0.16776,0.92338,0.0
2000-08-02/2022-12-31,2,5,1,1.0,0.16751,0.92337,0.21
2000-08-03/2022-12-31,17,15,2,0.999,0.16729,0.92331,0.0
2000-08-03/2022-12-31,5,8,2,0.998,0.16729,0.92331,0.06
2000-08-02/2022-12-31,3,6,2,1.0,0.16718,0.92329,0.14
2000-08-05/2022-12-31,11,15,2,0.998,0.16724,0.92328,0.0
2000-08-03/2022-12-31,2,15,2,0.998,0.16695,0.92323,0.18
2000-08-09/2022-12-31,4,4,1,0.998,0.16704,0.9232,0.11
2000-08-05/2022-12-31,3,17,2,0.999,0.16675,0.92316,0.04
2000-08-02/2022-12-31,17,5,2,0.998,0.16657,0.92314,0.0
2000-08-02/2022-12-31,9,15,2,0.999,0.16649,0.92312,0.0
2000-08-04/2022-12-31,7,11,2,0.998,0.1665,0.92311,0.16
2000-08-02/2022-12-31,30,3,1,0.998,0.16639,0.9231,0.0
2000-08-03/2022-12-31,2,17,1,1.0,0.16638,0.92309,0.2
2000-08-05/2022-12-31,7,15,1,0.998,0.16643,0.92308,0.01
2000-08-02/2022-12-31,17,5,1,1.0,0.16623,0.92306,0.01
2000-08-01/2022-12-31,20,17,1,0.999,0.16581,0.92296,0.0
2000-08-01/2022-12-31,2,17,2,0.999,0.16574,0.92295,0.0
2000-08-02/2022-12-31,2,20,1,0.998,0.16561,0.9229,0.0
2000-08-03/2022-12-31,7,5,1,0.999,0.16555,0.92288,0.0
2000-08-06/2022-12-31,3,4,2,1.0,0.16554,0.92285,0.03
2000-08-07/2022-12-31,3,4,2,1.0,0.16554,0.92284,0.03
2000-08-08/2022-12-31,3,4,2,1.0,0.16554,0.92283,0.03
2000-08-06/2022-12-31,6,9,2,0.998,0.16547,0.92283,0.0
2000-08-07/2022-12-31,6,9,2,0.998,0.16547,0.92282,0.0
2000-08-09/2022-12-31,6,4,1,1.0,0.16552,0.92282,0.23
2000-08-08/2022-12-31,6,9,2,0.998,0.16547,0.92281,0.0
2000-08-07/2022-12-31,15,13,2,0.999,0.16532,0.92279,0.01
2000-08-06/2022-12-31,15,13,2,0.999,0.16532,0.92279,0.01
2000-08-08/2022-12-31,15,13,2,0.999,0.16532,0.92278,0.01
2000-08-05/2022-12-31,9,20,2,0.999,0.16508,0.92275,0.0
2000-08-01/2022-12-31,2,15,2,0.998,0.16494,0.92274,0.0
2000-08-09/2022-12-31,4,7,1,0.999,0.16522,0.92274,0.0
2000-08-05/2022-12-31,13,7,2,0.999,0.16503,0.92273,0.02
2000-08-06/2022-12-31,6,9,2,0.999,0.16494,0.9227,0.0
2000-08-03/2022-12-31,9,3,2,0.998,0.16477,0.92269,0.0
2000-08-07/2022-12-31,6,9,2,0.999,0.16494,0.92269,0.0
2000-08-08/2022-12-31,6,9,2,0.999,0.16494,0.92268,0.0
2000-08-05/2022-12-31,7,8,2,0.998,0.16473,0.92266,0.0
2000-08-05/2022-12-31,4,11,1,0.999,0.1646,0.92263,0.04
2000-08-04/2022-12-31,7,8,1,0.998,0.16454,0.92262,0.0
2000-08-09/2022-12-31,20,10,1,0.999,0.16451,0.92257,0.0
2000-08-04/2022-12-31,2,13,1,1.0,0.16435,0.92257,0.09
2000-08-03/2022-12-31,7,5,2,0.998,0.16429,0.92257,0.0
2000-08-01/2022-12-31,30,10,1,0.998,0.1642,0.92256,0.0
2000-08-02/2022-12-31,11,7,1,1.0,0.1642,0.92255,0.0
2000-08-02/2022-12-31,6,4,2,0.998,0.16413,0.92254,0.07
2000-08-04/2022-12-31,6,8,1,0.999,0.16414,0.92252,0.0
2000-08-06/2022-12-31,8,8,1,0.999,0.16418,0.92251,0.16
2000-08-07/2022-12-31,8,8,1,0.999,0.16418,0.9225,0.16
2000-08-09/2022-12-31,5,25,1,0.999,0.16422,0.92249,0.0
2000-08-08/2022-12-31,8,8,1,0.999,0.16418,0.92249,0.16
2000-08-02/2022-12-31,6,13,1,0.998,0.1639,0.92248,0.16
2000-08-02/2022-12-31,3,17,2,0.998,0.16377,0.92244,0.04
2000-08-02/2022-12-31,3,6,1,0.999,0.16366,0.92242,0.17
2000-08-09/2022-12-31,3,15,2,0.998,0.16391,0.92241,0.0
2000-08-05/2022-12-31,15,5,2,0.998,0.16375,0.92241,0.07
2000-08-01/2022-12-31,8,8,1,1.0,0.16357,0.9224,0.01
2000-08-04/2022-12-31,8,17,1,0.999,0.16356,0.92237,0.02
2000-08-09/2022-12-31,4,6,2,0.998,0.16372,0.92237,0.0
2000-08-03/2022-12-31,7,4,1,0.998,0.16342,0.92235,0.36
2000-08-05/2022-12-31,10,15,1,1.0,0.16337,0.92232,0.04
2000-08-09/2022-12-31,13,15,1,0.999,0.16348,0.92231,0.0
2000-08-05/2022-12-31,7,8,1,1.0,0.16311,0.92225,0.02
2000-08-04/2022-12-31,17,4,2,0.998,0.16299,0.92223,0.17
2000-08-05/2022-12-31,2,11,1,1.0,0.16299,0.92222,0.1
2000-08-06/2022-12-31,4,9,1,0.998,0.16301,0.92222,0.41
2000-08-07/2022-12-31,4,9,1,0.998,0.16301,0.92221,0.41
2000-08-08/2022-12-31,4,9,1,0.998,0.16301,0.9222,0.41
2000-08-02/2022-12-31,15,6,2,0.998,0.16277,0.92219,0.0
2000-08-03/2022-12-31,13,5,2,0.998,0.16277,0.92218,0.0
2000-08-08/2022-12-31,9,5,2,0.999,0.16283,0.92215,0.0
2000-08-02/2022-12-31,10,5,2,0.998,0.16248,0.92212,0.02
2000-08-01/2022-12-31,17,4,1,0.999,0.16232,0.92209,0.0
2000-08-03/2022-12-31,11,3,2,0.998,0.1623,0.92206,0.01
2000-08-05/2022-12-31,10,15,1,0.999,0.16231,0.92205,0.04
2000-08-09/2022-12-31,7,5,1,0.998,0.16243,0.92204,0.13
2000-08-09/2022-12-31,9,3,2,0.999,0.16242,0.92204,0.0
2000-08-03/2022-12-31,4,6,1,1.0,0.16215,0.92203,0.03
2000-08-06/2022-12-31,17,5,2,1.0,0.16209,0.92198,0.0
2000-08-03/2022-12-31,2,8,2,1.0,0.16196,0.92198,0.02
2000-08-04/2022-12-31,3,7,2,0.999,0.16202,0.92198,0.0
2000-08-06/2022-12-31,13,9,1,1.0,0.16203,0.92197,0.1
2000-08-08/2022-12-31,17,5,2,1.0,0.16209,0.92197,0.0
2000-08-07/2022-12-31,17,5,2,1.0,0.16209,0.92197,0.0
