watch_days,num_stocks_to_buy,hold_days,loss_limit,total_profit,yearly_profit
3,2,3,0.998,23.26381476087435,1.1507269881459392
4,1,8,0.998,21.246781955468578,1.1460803751673967
2,2,5,0.998,19.646664615743656,1.1420839460799581
3,1,6,0.995,19.26250255530321,1.1410782220769897
2,2,8,0.995,19.10670920096467,1.1406648885681292
3,2,4,0.995,19.075655356990353,1.140582115245648
5,1,2,0.995,18.15522147670475,1.1380683726272327
4,1,3,0.995,16.26554610999987,1.132501606340765
5,2,4,0.995,16.16180403943082,1.1321783722160186
4,1,8,0.995,14.552325712237518,1.1268922237724428
4,2,8,0.998,13.484032690826565,1.1230655759640207
3,2,2,0.998,13.269111739060856,1.1222608311926274
2,1,8,0.995,12.704855573751296,1.1200872559204034
5,2,2,0.998,12.418271470455348,1.118947731813455
2,1,7,0.995,12.398045671234671,1.118866363016261
3,2,6,0.998,12.074217571968212,1.1175460314109302
2,2,7,0.995,11.025908351824405,1.1130269025224202
2,1,3,0.995,10.248463306672054,1.1094019750965316
4,2,3,0.995,8.173752754000922,1.0982627042331008
4,2,8,0.995,7.899104001432006,1.0965893132428353
3,1,2,0.995,7.628997994653664,1.0948884785879327
5,2,8,0.998,7.092357613874619,1.091331453523688
2,1,5,0.995,6.336149238323892,1.085855827491227
2,2,5,0.995,6.171628027692018,1.0845820910952624
3,2,3,0.995,5.731426045594383,1.081007446392119
3,2,6,0.995,5.549630759600597,1.0794540498976086
2,2,3,0.995,5.516100772059703,1.0791622430533043
5,2,8,0.995,5.126282600448868,1.0756394277728136
5,2,2,0.995,3.333951887495976,1.055190808948246
5,1,8,0.998,2.5609218721453537,1.0428454568965786
4,1,2,0.998,2.403847541765826,1.0399047385641007
3,2,2,0.995,2.1437686918683196,1.0346059626477702
4,2,2,0.998,1.7157972906793904,1.0243781989676488
5,1,8,0.995,1.322963150384315,1.0125644125868958
4,1,2,0.995,0.5169952252720069,0.9709964827409522
4,2,2,0.995,0.4382710900303793,0.9638665863786599
2,2,2,0.998,0.3078640788325124,0.9487984146777427
2,1,2,0.998,0.2219913994553262,0.9350564399029871
2,2,2,0.995,0.035352925844877814,0.8614702881478735
2,1,2,0.995,0.018679190948751253,0.8372967121740542
