,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25,2,0.999,0.3,208,nsmallest,1.04873,,,,,,,,,,,,,,,,,,,,,,,,1.04873,1.0473966666666668,,,,,,,,,,,,,,,,,,,,,,,,1.0473966666666668,1.02008,,,,,,,,,,,,,,,,,,,,,,,,1.02008,1.08623,,,,,,,,,,,,,,,,,,,,,,,,1.08623,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
17,9,2,1.0,0.3,208,nsmallest,1.04873,,,,,,,,,,,,,,,,,,,,,,,,1.04873,1.057168888888889,,,,,,,,,,,,,,,,,,,,,,,,1.057168888888889,1.03601,,,,,,,,,,,,,,,,,,,,,,,,1.03601,1.10261,,,,,,,,,,,,,,,,,,,,,,,,1.10261,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,25,1,0.998,0.3,208,nsmallest,1.04866,,,,,,,,,,,,,,,,,,,,,,,,1.04866,1.0591033333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0591033333333333,1.04279,,,,,,,,,,,,,,,,,,,,,,,,1.04279,1.11477,,,,,,,,,,,,,,,,,,,,,,,,1.11477,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,8,1,0.998,0.3,208,nlargest,1.04864,,,,,,,,,,,,,,,,,,,,,,,,1.04864,1.0396911111111111,,,,,,,,,,,,,,,,,,,,,,,,1.0396911111111111,0.98807,,,,,,,,,,,,,,,,,,,,,,,,0.98807,1.07267,,,,,,,,,,,,,,,,,,,,,,,,1.07267,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,13,2,1.0,0.3,208,nsmallest,1.04862,,,,,,,,,,,,,,,,,,,,,,,,1.04862,1.0443633333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0443633333333333,1.02455,,,,,,,,,,,,,,,,,,,,,,,,1.02455,1.05376,,,,,,,,,,,,,,,,,,,,,,,,1.05376,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,10,2,0.998,0.3,208,nsmallest,1.04856,,,,,,,,,,,,,,,,,,,,,,,,1.04856,1.06763,,,,,,,,,,,,,,,,,,,,,,,,1.06763,1.02056,,,,,,,,,,,,,,,,,,,,,,,,1.02056,1.12576,,,,,,,,,,,,,,,,,,,,,,,,1.12576,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,7,1,1.0,0.3,208,nsmallest,1.04854,,,,,,,,,,,,,,,,,,,,,,,,1.04854,1.04086,,,,,,,,,,,,,,,,,,,,,,,,1.04086,0.99479,,,,,,,,,,,,,,,,,,,,,,,,0.99479,1.07288,,,,,,,,,,,,,,,,,,,,,,,,1.07288,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,20,2,1.0,0.3,208,nsmallest,1.04853,,,,,,,,,,,,,,,,,,,,,,,,1.04853,1.0417955555555556,,,,,,,,,,,,,,,,,,,,,,,,1.0417955555555556,1.0088,,,,,,,,,,,,,,,,,,,,,,,,1.0088,1.06366,,,,,,,,,,,,,,,,,,,,,,,,1.06366,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,35,2,0.998,0.3,208,nsmallest,1.04853,,,,,,,,,,,,,,,,,,,,,,,,1.04853,1.0373266666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0373266666666667,1.00197,,,,,,,,,,,,,,,,,,,,,,,,1.00197,1.06772,,,,,,,,,,,,,,,,,,,,,,,,1.06772,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
35,13,1,0.998,0.3,208,nsmallest,1.04849,,,,,,,,,,,,,,,,,,,,,,,,1.04849,1.0542922222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0542922222222222,1.00136,,,,,,,,,,,,,,,,,,,,,,,,1.00136,1.11093,,,,,,,,,,,,,,,,,,,,,,,,1.11093,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,17,2,0.999,0.3,208,nsmallest,1.04844,,,,,,,,,,,,,,,,,,,,,,,,1.04844,1.0531766666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0531766666666666,1.03863,,,,,,,,,,,,,,,,,,,,,,,,1.03863,1.08872,,,,,,,,,,,,,,,,,,,,,,,,1.08872,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,5,1,0.998,0.2,208,nlargest,1.0887850000000001,1.11147,0.93663,1.20944,1.25356,1.11978,1.12003,0.94584,1.04203,1.3256,1.01428,1.00407,1.01694,0.98109,1.03017,0.95188,1.07933,0.94402,1.08456,0.92825,1.25362,1.49029,0.93372,0.9514,1.04841,1.107505,1.121814,1.013788,1.1897920000000002,1.20289,1.075126,1.083526,0.956688,1.1702,1.356922,0.99802,0.9729240000000001,1.065146,1.055372,1.029388,0.9905039999999999,1.077634,0.9554,1.046004,1.09748,1.752254,1.924306,0.942278,1.54169,1.1519441860465116,0.99229,0.87667,0.89672,0.96467,1.04625,0.90881,0.90647,0.89645,0.8988,1.29023,0.94526,0.78206,0.8988,0.89563,0.98255,0.89591,0.89618,0.89645,0.9593,0.89699,0.89726,0.89591,0.89774,0.90198,0.78206,1.1751,1.52285,1.29102,1.47342,1.28876,1.26457,1.17524,1.09845,1.46099,1.53739,1.06555,1.0847,1.22234,1.43157,1.08081,1.14738,1.28276,1.0909,1.08499,1.75252,4.36624,3.10792,1.01744,2.85314,4.36624,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
17,6,1,1.0,0.6,208,nsmallest,1.04837,,,,,,,,,,,,,,,,,,,,,,,,1.04837,1.0476566666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0476566666666667,1.01674,,,,,,,,,,,,,,,,,,,,,,,,1.01674,1.09653,,,,,,,,,,,,,,,,,,,,,,,,1.09653,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,40,2,0.998,0.3,208,nsmallest,1.04834,,,,,,,,,,,,,,,,,,,,,,,,1.04834,1.0499588888888889,,,,,,,,,,,,,,,,,,,,,,,,1.0499588888888889,0.98034,,,,,,,,,,,,,,,,,,,,,,,,0.98034,1.10926,,,,,,,,,,,,,,,,,,,,,,,,1.10926,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
35,7,2,1.0,0.3,208,nsmallest,1.04833,,,,,,,,,,,,,,,,,,,,,,,,1.04833,1.054208888888889,,,,,,,,,,,,,,,,,,,,,,,,1.054208888888889,1.00634,,,,,,,,,,,,,,,,,,,,,,,,1.00634,1.09311,,,,,,,,,,,,,,,,,,,,,,,,1.09311,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
12,2,2,0.999,0.2,208,nlargest,1.06027,0.96514,1.04011,1.0852,1.07559,1.1348,0.98061,0.99185,1.08622,0.96554,0.96073,1.0028,0.99005,1.04311,1.36508,1.03026,1.10173,1.04759,0.94487,1.05628,1.10908,1.59677,1.00762,0.96853,1.04832,1.0635507142857143,0.9805719999999999,1.068978,1.0835380000000001,1.06755,1.1005939999999999,1.001426,1.016164,1.06595,0.989206,0.991004,1.149976,0.9674440000000001,1.036456,1.469366,1.074236,1.14473,1.0037179999999999,0.9661540000000001,1.080898,1.423434,1.753464,1.000278,1.10202,1.1052363565891472,1.0357,0.95909,0.94665,1.01506,1.00155,0.96976,0.97167,0.97298,0.95808,0.85338,0.9224,0.90295,0.7628,0.95408,1.05816,0.9704,1.0762,0.87462,0.91737,0.99855,0.95667,0.99013,0.85198,0.95934,0.7628,1.10617,1.02968,1.25012,1.15399,1.12062,1.18946,1.07647,1.08414,1.11757,1.1585,1.06225,1.45372,1.07007,1.09914,2.1124,1.22115,1.3009,1.10502,1.04495,1.27574,2.76121,2.46147,1.08954,1.36019,2.76121,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
9,5,1,0.998,0.3,208,nlargest,1.04832,,,,,,,,,,,,,,,,,,,,,,,,1.04832,1.0621233333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0621233333333333,1.02083,,,,,,,,,,,,,,,,,,,,,,,,1.02083,1.17146,,,,,,,,,,,,,,,,,,,,,,,,1.17146,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,5,2,0.999,0.3,208,nsmallest,1.04829,,,,,,,,,,,,,,,,,,,,,,,,1.04829,1.0408477777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0408477777777778,1.01608,,,,,,,,,,,,,,,,,,,,,,,,1.01608,1.06309,,,,,,,,,,,,,,,,,,,,,,,,1.06309,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,10,2,0.998,0.3,208,nlargest,1.04824,,,,,,,,,,,,,,,,,,,,,,,,1.04824,1.0378033333333334,,,,,,,,,,,,,,,,,,,,,,,,1.0378033333333334,0.99599,,,,,,,,,,,,,,,,,,,,,,,,0.99599,1.05856,,,,,,,,,,,,,,,,,,,,,,,,1.05856,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,25,1,0.999,0.3,208,nlargest,1.04821,,,,,,,,,,,,,,,,,,,,,,,,1.04821,1.05207,,,,,,,,,,,,,,,,,,,,,,,,1.05207,1.02131,,,,,,,,,,,,,,,,,,,,,,,,1.02131,1.11157,,,,,,,,,,,,,,,,,,,,,,,,1.11157,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,11,1,0.998,0.3,208,nlargest,1.04818,,,,,,,,,,,,,,,,,,,,,,,,1.04818,1.0321533333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0321533333333333,0.95251,,,,,,,,,,,,,,,,,,,,,,,,0.95251,1.08369,,,,,,,,,,,,,,,,,,,,,,,,1.08369,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
7,11,1,0.999,0.3,208,nsmallest,1.04816,,,,,,,,,,,,,,,,,,,,,,,,1.04816,1.07744,,,,,,,,,,,,,,,,,,,,,,,,1.07744,1.01731,,,,,,,,,,,,,,,,,,,,,,,,1.01731,1.17634,,,,,,,,,,,,,,,,,,,,,,,,1.17634,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,10,2,1.0,0.3,208,nlargest,1.04816,,,,,,,,,,,,,,,,,,,,,,,,1.04816,1.0482022222222223,,,,,,,,,,,,,,,,,,,,,,,,1.0482022222222223,1.00323,,,,,,,,,,,,,,,,,,,,,,,,1.00323,1.10349,,,,,,,,,,,,,,,,,,,,,,,,1.10349,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,30,1,1.0,0.6,208,nsmallest,1.04813,,,,,,,,,,,,,,,,,,,,,,,,1.04813,1.0313133333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0313133333333333,0.94263,,,,,,,,,,,,,,,,,,,,,,,,0.94263,1.0875,,,,,,,,,,,,,,,,,,,,,,,,1.0875,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,7,2,0.997,0.2,208,nsmallest,1.1133,1.1631,1.44694,1.35311,1.04813,1.01005,1.17887,1.00721,0.91024,1.16911,1.00429,0.99746,1.12139,1.02163,1.06496,0.96943,1.02689,0.99218,1.00295,0.99085,1.08211,0.94098,0.95019,0.92792,1.04813,1.1092714285714285,1.240112,1.5573679999999999,1.340414,1.050974,0.9907259999999999,1.175824,1.002344,0.9720679999999999,1.170636,1.06245,0.9978200000000002,1.071926,1.029462,1.179408,0.956076,1.133884,0.994736,1.008724,1.0246119999999999,1.1796419999999999,1.03418,0.94459,1.132892,1.0991018604651164,1.08566,1.07467,1.20366,1.18103,0.95529,0.91614,1.01355,0.94014,0.89336,1.00398,0.94671,0.89224,0.97351,1.01533,1.02511,0.8777,1.02527,0.95715,0.89941,0.93426,1.02672,0.8928,0.89224,0.90001,0.8777,1.15232,1.62186,2.15151,1.49988,1.13951,1.05592,1.29546,1.04904,1.19402,1.29048,1.4052,1.14912,1.15014,1.06264,1.39835,1.02821,1.56216,1.03036,1.187,1.10503,1.36439,1.25193,0.9933,1.98501,2.15151,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
25,8,2,0.998,0.3,208,nsmallest,1.04809,,,,,,,,,,,,,,,,,,,,,,,,1.04809,1.0363466666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0363466666666667,1.00071,,,,,,,,,,,,,,,,,,,,,,,,1.00071,1.05787,,,,,,,,,,,,,,,,,,,,,,,,1.05787,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,17,2,1.0,0.3,208,nsmallest,1.04808,,,,,,,,,,,,,,,,,,,,,,,,1.04808,1.0631844444444445,,,,,,,,,,,,,,,,,,,,,,,,1.0631844444444445,1.02955,,,,,,,,,,,,,,,,,,,,,,,,1.02955,1.12318,,,,,,,,,,,,,,,,,,,,,,,,1.12318,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
35,4,1,1.0,0.3,208,nsmallest,1.04802,,,,,,,,,,,,,,,,,,,,,,,,1.04802,1.0443155555555554,,,,,,,,,,,,,,,,,,,,,,,,1.0443155555555554,1.02296,,,,,,,,,,,,,,,,,,,,,,,,1.02296,1.07476,,,,,,,,,,,,,,,,,,,,,,,,1.07476,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,15,1,0.999,0.3,208,nlargest,1.04802,,,,,,,,,,,,,,,,,,,,,,,,1.04802,1.0515455555555555,,,,,,,,,,,,,,,,,,,,,,,,1.0515455555555555,0.9888,,,,,,,,,,,,,,,,,,,,,,,,0.9888,1.09382,,,,,,,,,,,,,,,,,,,,,,,,1.09382,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
40,25,1,1.0,0.6,208,nsmallest,1.04799,,,,,,,,,,,,,,,,,,,,,,,,1.04799,1.035371111111111,,,,,,,,,,,,,,,,,,,,,,,,1.035371111111111,0.99173,,,,,,,,,,,,,,,,,,,,,,,,0.99173,1.13966,,,,,,,,,,,,,,,,,,,,,,,,1.13966,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,8,1,1.0,0.3,208,nlargest,1.04798,,,,,,,,,,,,,,,,,,,,,,,,1.04798,1.0362022222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0362022222222222,1.00138,,,,,,,,,,,,,,,,,,,,,,,,1.00138,1.05495,,,,,,,,,,,,,,,,,,,,,,,,1.05495,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,25,2,0.999,0.3,208,nlargest,1.04798,,,,,,,,,,,,,,,,,,,,,,,,1.04798,1.0445844444444445,,,,,,,,,,,,,,,,,,,,,,,,1.0445844444444445,1.00697,,,,,,,,,,,,,,,,,,,,,,,,1.00697,1.08258,,,,,,,,,,,,,,,,,,,,,,,,1.08258,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,7,2,0.998,0.3,208,nsmallest,1.11602,1.13728,1.57728,1.49656,1.07352,1.04919,1.28104,0.85269,1.07245,1.07141,1.00865,1.0879,0.94747,0.99678,0.95983,0.98462,1.1138,1.05962,0.92226,0.98508,1.0065,1.04545,0.89067,0.9478,1.04797,1.1145021428571429,1.493572,1.6606539999999999,1.456382,1.097316,1.312966,1.244134,0.880734,1.1322860000000001,1.216364,1.00306,1.058034,0.951886,0.976384,0.995154,0.9633520000000001,1.1773120000000001,1.047908,0.976704,1.091354,0.9910080000000001,1.05071,0.892048,1.027416,1.1169513178294572,1.05385,0.85259,1.01348,1.10435,0.94628,1.02343,1.04464,0.8411,1.04487,1.01246,0.93189,0.89715,0.88172,0.91733,0.94908,0.87471,0.87048,0.89725,0.91901,0.96202,0.89766,0.95696,0.8356,0.91263,0.8356,1.16598,2.70467,2.29289,1.81795,1.26194,2.29093,1.45301,0.93428,1.31158,1.47579,1.0608,1.26846,1.03719,1.0344,1.05909,1.03562,1.42639,1.16501,1.07095,1.51759,1.04443,1.1754,0.94205,1.22097,2.70467,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
17,5,2,0.999,0.3,208,nsmallest,1.04797,,,,,,,,,,,,,,,,,,,,,,,,1.04797,1.0564144444444445,,,,,,,,,,,,,,,,,,,,,,,,1.0564144444444445,1.03056,,,,,,,,,,,,,,,,,,,,,,,,1.03056,1.10437,,,,,,,,,,,,,,,,,,,,,,,,1.10437,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,7,2,0.999,0.3,208,nsmallest,1.04796,,,,,,,,,,,,,,,,,,,,,,,,1.04796,1.0557622222222223,,,,,,,,,,,,,,,,,,,,,,,,1.0557622222222223,1.02867,,,,,,,,,,,,,,,,,,,,,,,,1.02867,1.10484,,,,,,,,,,,,,,,,,,,,,,,,1.10484,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,8,1,0.999,0.2,208,nsmallest,1.1202999999999999,1.46344,1.12139,1.41749,1.13702,0.95377,1.01422,1.07832,0.93702,0.9737,0.97075,1.19813,0.96593,0.98682,1.04686,1.03676,1.55136,0.93668,0.94109,1.02144,0.94078,1.41537,0.93634,0.95794,1.04787,1.12327,1.3644500000000002,1.1937419999999999,1.3902839999999999,1.230866,0.962222,1.012604,1.0965719999999999,1.016082,1.0750600000000001,0.9761179999999999,1.132998,1.093556,1.046786,1.043568,1.0488199999999999,1.45335,0.98594,0.97908,1.274146,0.999994,1.338464,1.0727959999999999,0.9595800000000001,1.119854031007752,1.06049,0.95871,1.01317,1.17505,0.97382,0.93651,0.95117,1.0208,0.93651,0.93583,0.93617,0.93712,0.93651,0.94105,0.93795,0.93565,1.06904,0.936,0.93668,0.93668,0.93685,0.93583,0.93583,0.948,0.93565,1.22877,1.71921,1.46542,1.66144,1.84758,1.0155,1.07346,1.17944,1.16939,1.2629,1.00652,1.3172,1.62574,1.18305,1.1566,1.2528,1.70405,1.06509,1.08409,2.42789,1.10989,1.70631,1.49372,0.97432,2.42789,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
9,6,2,0.998,0.2,208,nsmallest,1.130975,1.15325,1.50665,1.33174,1.0256,1.04189,1.16381,0.9904,0.95253,1.03476,0.98606,1.04589,0.97966,1.06602,1.21617,1.04545,0.96635,0.96226,0.96747,1.12452,1.3228,1.00662,0.94021,0.93826,1.04785,1.1231142857142857,1.3346719999999999,1.602918,1.321482,1.031096,1.021176,1.122982,1.03328,0.9949160000000001,1.05885,0.986506,1.0328279999999999,0.9833999999999999,1.05551,1.24742,1.1102,1.1027419999999999,0.963054,0.9659739999999999,1.191834,1.2281179999999998,1.055454,0.9493159999999999,1.2198879999999999,1.1146641860465114,1.06422,1.00134,1.28075,1.17397,0.98251,0.94876,0.95744,0.94894,0.91247,0.95136,0.91399,0.90716,0.92855,0.95577,0.98809,0.91362,0.93768,0.9342,0.93048,0.94918,1.03013,0.92853,0.90716,0.91369,0.90716,1.18584,2.19243,2.02518,1.44915,1.10475,1.06212,1.24381,1.15664,1.15708,1.18782,1.11098,1.14444,1.03788,1.1422,1.46413,1.35173,1.61279,1.01469,1.0069,1.80804,1.41599,1.27816,0.9949,2.17433,2.19243,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
25,11,2,0.998,0.3,208,nsmallest,1.04785,,,,,,,,,,,,,,,,,,,,,,,,1.04785,1.0573944444444445,,,,,,,,,,,,,,,,,,,,,,,,1.0573944444444445,1.01759,,,,,,,,,,,,,,,,,,,,,,,,1.01759,1.11453,,,,,,,,,,,,,,,,,,,,,,,,1.11453,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,6,2,0.999,0.2,208,nlargest,1.070565,1.12277,1.22289,1.02384,1.03086,1.09294,1.03069,0.98431,0.96879,1.31482,0.98553,1.08673,0.946,1.05748,1.0727,0.9275,0.97129,1.1803,0.9328,0.93548,1.10471,0.99285,0.93701,0.96433,1.04778,1.074212857142857,1.094382,1.216594,1.038116,1.028182,1.112584,1.034994,1.004968,0.982456,1.3396640000000002,0.986298,1.10992,0.936742,1.083952,1.3837579999999998,0.987296,1.00046,1.258846,0.9624459999999999,0.967206,1.259832,1.045668,1.0054779999999999,1.1946759999999998,1.0869113953488372,1.04418,0.9424,1.10648,0.9497,0.96461,0.92991,0.97082,0.97408,0.92653,1.24086,0.94861,0.92361,0.80992,0.94375,1.07131,0.92203,0.92245,1.00463,0.9325,0.92224,0.9761,0.92464,0.92203,0.92796,0.80992,1.12274,1.2747,1.27693,1.18648,1.11397,1.39693,1.12697,1.06705,1.12078,1.43253,1.05378,1.33432,1.02244,1.18115,2.59316,1.19963,1.12105,1.53702,1.01683,1.05713,2.12493,1.18567,1.17281,1.71155,2.59316,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
17,8,1,0.999,0.6,208,nsmallest,1.04775,,,,,,,,,,,,,,,,,,,,,,,,1.04775,1.0337922222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0337922222222222,0.9715,,,,,,,,,,,,,,,,,,,,,,,,0.9715,1.06542,,,,,,,,,,,,,,,,,,,,,,,,1.06542,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,8,2,0.999,0.3,208,nlargest,1.04775,,,,,,,,,,,,,,,,,,,,,,,,1.04775,1.0417088888888888,,,,,,,,,,,,,,,,,,,,,,,,1.0417088888888888,0.98801,,,,,,,,,,,,,,,,,,,,,,,,0.98801,1.08813,,,,,,,,,,,,,,,,,,,,,,,,1.08813,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,8,1,0.999,0.3,208,nlargest,1.04773,,,,,,,,,,,,,,,,,,,,,,,,1.04773,1.0446544444444443,,,,,,,,,,,,,,,,,,,,,,,,1.0446544444444443,0.9959,,,,,,,,,,,,,,,,,,,,,,,,0.9959,1.08095,,,,,,,,,,,,,,,,,,,,,,,,1.08095,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,20,1,0.998,0.3,208,nsmallest,1.04772,,,,,,,,,,,,,,,,,,,,,,,,1.04772,1.0504022222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0504022222222222,1.0168,,,,,,,,,,,,,,,,,,,,,,,,1.0168,1.08911,,,,,,,,,,,,,,,,,,,,,,,,1.08911,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,2,1,0.997,0.2,208,nlargest,1.05747,1.11327,1.11508,1.33541,1.01613,1.19968,1.01744,1.03073,1.0255,1.27958,0.95544,0.95175,0.97254,0.89431,1.04771,1.12902,1.05276,1.14652,0.94935,0.9739,1.73452,1.00856,1.05303,1.13355,1.04771,1.0878985714285714,1.056838,1.059132,1.3625180000000001,1.054664,1.129172,1.031752,1.020794,1.102338,1.119034,0.9491759999999999,1.126776,1.059024,1.013878,1.085704,1.1612040000000001,0.9956160000000001,1.379888,1.054096,1.084892,1.710358,1.1587,0.995842,1.208438,1.1227112403100774,1.01088,0.88552,0.87739,0.90285,0.94937,0.9088,0.86517,0.78585,0.95486,0.83076,0.89177,0.9435,0.92401,0.89328,0.93775,0.9223,0.86716,0.91543,0.90876,0.97053,1.18721,0.96886,0.50757,0.88032,0.50757,1.22434,1.27464,1.24986,1.90138,1.19145,1.32018,1.20946,1.14317,1.36496,1.28386,0.98758,1.73166,1.3193,1.29897,1.34534,1.60483,1.10638,2.0577,1.2637,1.26753,2.3188,1.79143,1.21426,1.87847,2.3188,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
11,30,2,0.998,0.3,208,nsmallest,1.04764,,,,,,,,,,,,,,,,,,,,,,,,1.04764,1.0435222222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0435222222222222,1.02338,,,,,,,,,,,,,,,,,,,,,,,,1.02338,1.06485,,,,,,,,,,,,,,,,,,,,,,,,1.06485,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,5,1,0.997,0.2,208,nsmallest,1.199455,1.43044,1.874,1.29932,1.21734,0.96106,1.07169,1.02925,0.89917,0.96592,0.90507,1.00554,0.91523,0.94106,1.55548,0.87992,1.2267,1.01052,0.95052,0.92649,1.16428,0.90483,1.51586,0.94336,1.04761,1.1862414285714284,1.759912,1.8377120000000002,1.261112,1.156974,1.4659900000000001,1.0623,0.992074,0.929026,1.063744,0.9661860000000001,1.059058,0.9268639999999999,0.9757580000000001,1.510802,0.921978,1.264546,1.412978,0.970616,0.9754780000000001,1.166784,1.085728,1.302434,1.123372,1.1826706201550388,1.03198,1.03304,1.58573,1.09626,0.8985,0.89598,0.92482,0.9088,0.88055,0.87961,0.88024,0.96788,0.82006,0.92662,1.03899,0.82048,1.1419,0.87961,0.88024,0.86518,0.87954,0.88381,0.8793,0.88719,0.82006,1.35847,2.68069,1.98682,1.3924,1.26421,3.53016,1.19469,1.06384,0.98342,1.4862,1.12567,1.26011,1.0447,1.07631,2.05075,1.10094,1.57408,2.98183,1.1458,1.20321,1.43237,1.46911,1.66253,1.85089,3.53016,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
11,25,2,1.0,0.3,208,nsmallest,1.0476,,,,,,,,,,,,,,,,,,,,,,,,1.0476,1.0530833333333334,,,,,,,,,,,,,,,,,,,,,,,,1.0530833333333334,1.02659,,,,,,,,,,,,,,,,,,,,,,,,1.02659,1.08631,,,,,,,,,,,,,,,,,,,,,,,,1.08631,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
