,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,nlargest_nsmallest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,2,0.997,0.006,208,nlargest,0.90054,0.87636,0.8428,0.9978,0.79917,0.78304,0.84651,0.77614,0.847,0.83367,0.85937,0.90147,0.87127,0.81998,0.92429,0.8499,0.81431,0.84477,0.7552,0.74869,1.14135,0.81802,0.87295,1.06673,0.86045,0.899935,0.9113720000000001,0.956874,0.973342,0.815622,0.8485759999999999,0.877044,0.8053739999999999,0.829462,0.8572659999999999,0.832104,0.944926,0.945822,0.812814,0.957304,0.8786419999999999,0.857864,0.95853,0.74827,0.812794,1.3128300000000002,0.9519780000000001,0.87836,1.0629680000000001,0.905037054263566,0.84397,0.76792,0.73447,0.79034,0.7675,0.72569,0.81486,0.74746,0.69324,0.8049,0.7539,0.78116,0.74303,0.69557,0.79994,0.79608,0.79059,0.71104,0.73309,0.69768,0.92288,0.74063,0.74013,0.76707,0.69324,0.95808,1.1133,1.38965,1.15011,0.86442,1.0558,0.96731,0.92019,1.03872,0.99735,0.89013,1.20447,1.294,0.86724,1.16575,1.0031,1.00918,1.32573,0.75875,0.94237,1.93204,1.45555,1.02273,1.25005,1.93204,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,5,1,0.998,0.003,208,nsmallest,0.8609899999999999,0.88752,0.82336,0.88896,0.8373,0.82169,0.82776,0.84221,0.82674,0.93193,0.77147,0.83493,0.81357,1.06191,0.84392,0.87067,0.77762,0.8431,0.82142,0.79517,0.92556,1.03507,0.91411,0.93083,0.85998,0.8651771428571429,0.916834,0.837148,0.884196,0.8264720000000001,0.8482759999999999,0.8293379999999999,0.8354100000000001,0.861736,0.9414899999999999,0.775292,0.8423619999999999,0.8286960000000001,1.058924,0.864638,0.9180860000000001,0.7974600000000001,0.859168,0.8445,0.791596,0.9507899999999999,0.999992,0.9896139999999999,0.894952,0.876723488372093,0.84585,0.8687,0.73726,0.82693,0.77301,0.80836,0.75372,0.76534,0.77065,0.77942,0.75332,0.80493,0.78161,0.95879,0.80797,0.7613,0.76351,0.78867,0.80942,0.75394,0.87408,0.90251,0.76166,0.79196,0.73726,0.88132,0.98391,0.92588,0.93542,0.902,0.90132,0.89138,0.90652,1.09705,1.09723,0.81174,0.8791,0.90463,1.25302,0.98128,1.21246,0.8372,0.93368,0.90568,0.81182,1.12073,1.04678,1.43244,0.94941,1.43244,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,1,1,0.999,0.006,208,nsmallest,0.8961699999999999,0.93474,0.98944,0.89213,0.80474,0.90947,0.78938,0.79505,1.01172,0.75831,0.66387,0.78296,0.70995,0.7228,0.80971,0.73993,0.97613,0.81154,0.94608,0.77189,1.01716,0.81799,0.90881,0.88719,0.85959,0.9005485714285715,1.108126,1.260272,0.8630599999999999,0.9567640000000001,1.2946360000000001,0.8266500000000001,0.8281980000000001,0.998748,0.8844160000000001,0.9521979999999999,0.848376,0.7300500000000001,0.8374539999999999,1.0118,0.717018,1.0575560000000002,1.047704,0.877652,0.837686,0.9988340000000001,0.885168,1.2214839999999998,0.906002,0.9485034108527132,0.83261,0.86466,0.90646,0.66501,0.77779,0.64119,0.74936,0.73592,0.86199,0.75667,0.65429,0.66696,0.65283,0.67297,0.66627,0.58312,0.63863,0.65934,0.74108,0.64362,0.91505,0.72561,0.68396,0.62148,0.58312,1.0013,1.50907,2.16256,1.05413,1.26851,2.93374,0.9067,0.98508,1.12512,1.15403,2.058,1.16377,0.84474,1.39189,1.41653,0.84823,1.48256,2.23692,0.99404,1.34135,1.11868,1.19583,2.50235,1.36467,2.93374,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,4,1,0.999,0.006,208,nsmallest,0.966815,1.23669,0.94193,0.76538,0.82671,1.04854,1.14499,0.79914,0.88801,1.21326,0.77657,0.74799,0.68258,0.7778,0.75017,0.92305,0.90708,0.75633,0.79299,0.68269,0.80182,0.97017,0.79445,0.82005,0.85945,0.9576092857142857,1.33619,0.9663320000000001,0.926056,0.9079799999999999,1.6254079999999997,1.090508,0.8125579999999999,0.975174,1.2529759999999999,0.771516,0.8334720000000001,0.7814059999999999,0.793092,1.518076,0.98308,0.954466,0.9896499999999999,0.7835840000000001,0.759326,0.8638640000000001,0.88109,1.720272,0.9326040000000001,1.0131777519379845,0.87046,0.77564,0.72549,0.73206,0.75484,0.73984,0.65481,0.76618,0.7986,0.80685,0.66477,0.64824,0.667,0.77504,0.73156,0.79139,0.85945,0.65923,0.6907,0.67141,0.71465,0.68557,0.71843,0.64127,0.64127,1.06572,1.97551,1.28407,1.42495,1.19186,4.41583,1.41321,0.85187,1.15701,1.90738,0.9085,1.13073,1.10302,0.84251,4.60408,1.27572,1.20194,1.69154,0.943,0.94824,1.15058,1.0856,4.32058,1.40562,4.60408,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,5,1,0.998,0.003,208,nlargest,0.8609899999999999,0.88752,0.82336,0.88896,0.8373,0.82169,0.82776,0.84221,0.82674,0.93193,0.77147,0.83493,0.81357,1.06191,0.84392,0.87067,0.77762,0.8431,0.82142,0.79517,0.92556,1.03507,0.91411,0.93083,0.85933,0.8651771428571429,0.916834,0.837148,0.884196,0.8264720000000001,0.8482759999999999,0.8293379999999999,0.8354100000000001,0.861736,0.9414899999999999,0.775292,0.8423619999999999,0.8286960000000001,1.058924,0.864638,0.9180860000000001,0.7974600000000001,0.859168,0.8445,0.791596,0.9507899999999999,0.999992,0.9896139999999999,0.893524,0.8766681395348838,0.84585,0.8687,0.73726,0.82693,0.77301,0.80836,0.75372,0.76534,0.77065,0.77942,0.75332,0.80493,0.78161,0.95879,0.80797,0.7613,0.76351,0.78867,0.80942,0.75394,0.87408,0.90251,0.76166,0.79196,0.73726,0.88132,0.98391,0.92588,0.93542,0.902,0.90132,0.89138,0.90652,1.09705,1.09723,0.81174,0.8791,0.90463,1.25302,0.98128,1.21246,0.8372,0.93368,0.90568,0.81182,1.12073,1.04678,1.43244,0.94941,1.43244,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,1,2,0.998,0.006,208,nsmallest,0.868015,1.0429,1.29638,0.97783,0.82194,0.79845,0.8133,0.75938,0.80065,0.90383,0.76193,0.85902,0.81365,0.84236,0.7951,0.81004,0.84323,0.76642,0.78907,0.75485,0.92106,0.86988,0.85821,1.00324,0.85821,0.8830792857142856,1.058082,1.138576,0.9962799999999999,0.894954,0.784098,0.8488960000000001,0.8037380000000001,0.8680619999999999,0.934028,0.771918,0.832264,0.806328,0.829648,0.788602,0.82659,0.98528,0.808724,0.853594,0.80297,0.9336439999999999,0.83873,1.186514,1.330016,0.9067503100775194,0.84808,0.84692,0.77083,0.8603,0.73427,0.71953,0.78277,0.74909,0.7351,0.69736,0.71464,0.6922,0.72906,0.76097,0.74314,0.78094,0.81363,0.74012,0.76424,0.73455,0.86141,0.70254,0.76333,0.92219,0.6922,0.9351,1.36179,1.38778,1.24512,1.12454,0.81863,0.96111,0.91482,1.08657,1.22147,0.85181,0.93553,0.91186,0.87658,0.85326,0.8862,1.56656,0.97922,1.02307,0.89282,1.04257,0.91927,2.36509,2.63676,2.63676,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,1,0.999,0.006,208,nsmallest,0.8729800000000001,1.56833,1.67247,0.99663,0.97805,0.72187,0.88616,0.94339,0.77213,0.84634,0.62169,0.92412,0.8648,0.64144,0.71268,0.81584,0.89133,0.7207,0.8132,0.69653,0.77043,0.80475,0.89295,0.80387,0.85759,0.9171164285714285,1.58658,1.6128519999999997,1.0108700000000002,0.951918,1.292466,0.9394819999999999,0.9087500000000001,1.044938,0.989926,0.7186980000000001,0.900196,0.8336079999999999,0.674714,0.7612180000000001,0.773742,1.07309,1.050298,0.780578,0.878828,1.352844,0.996012,1.0518399999999999,1.064418,1.0006120930232558,0.8568,0.77552,0.91094,0.74083,0.69756,0.62793,0.77973,0.71788,0.63731,0.72501,0.54397,0.65567,0.68789,0.62047,0.57794,0.64836,0.58502,0.56887,0.62797,0.63574,0.76837,0.56883,0.64945,0.54478,0.54397,1.04151,2.43838,2.11407,1.38976,1.27908,3.60459,1.23163,0.9946,1.95389,1.37139,1.01327,1.11931,0.91996,0.79328,1.00572,0.92023,1.56343,2.57651,0.85673,1.56535,3.38563,1.49075,1.85334,2.49071,3.60459,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,2,1,0.997,0.006,208,nlargest,0.90741,0.76515,0.82102,0.92475,0.83996,0.83519,0.82331,0.91754,0.84229,0.82239,0.82776,0.80925,0.99866,0.92232,0.81317,0.74146,0.84684,0.89198,0.76028,0.69648,1.654,1.2832,0.82021,0.95139,0.85651,0.9131242857142857,0.7816219999999999,1.0937379999999999,1.021382,0.831058,0.9166019999999999,0.9746,0.863656,0.863742,0.828222,0.8397919999999999,0.882712,0.9231259999999999,0.8763440000000001,0.881378,0.8545,0.9406100000000001,1.01889,0.769538,0.8326800000000001,1.847642,1.101048,0.801624,0.9623160000000001,0.940448449612403,0.86954,0.73354,0.69796,0.80645,0.73162,0.74096,0.77471,0.67922,0.77971,0.76171,0.72281,0.69293,0.68612,0.7576,0.74471,0.71618,0.743,0.67894,0.73915,0.68638,0.96318,0.78042,0.66893,0.7029,0.66893,0.99023,0.87919,2.38828,1.28876,0.96722,1.09707,1.25136,0.95815,0.9747,0.89037,1.01299,1.29548,1.08554,0.97806,1.0387,1.10235,1.15577,1.48724,0.82168,1.26609,2.7285,1.31102,0.87467,1.28669,2.7285,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,1,1,0.998,0.006,208,nlargest,0.898745,0.79473,0.78626,0.81903,0.75536,0.69846,0.77448,0.71534,0.74208,0.93258,0.68021,0.81927,0.83933,0.79908,0.74314,0.90223,0.84786,0.83751,0.78978,1.05278,1.46708,2.21754,0.87525,1.09493,0.85642,0.8995285714285715,0.8134640000000001,0.814734,0.8588380000000001,0.782304,0.708022,0.805358,0.71207,0.909078,0.9496439999999999,0.689164,0.9449759999999999,0.9678319999999999,0.759178,0.8281040000000001,0.9486140000000001,1.023052,0.8275780000000001,0.78881,0.985678,1.397942,1.995976,0.9084,1.163348,0.9341412403100775,0.84582,0.7486,0.60054,0.66338,0.66075,0.67283,0.68665,0.5968,0.67221,0.82052,0.56601,0.72786,0.67341,0.65936,0.57029,0.78882,0.72624,0.76912,0.67944,0.86336,1.05774,0.77742,0.73439,0.97826,0.56601,0.94463,0.89184,1.02312,1.24272,0.88746,0.77932,0.98164,0.77534,1.4089,1.09934,0.88791,1.4416,1.29051,0.80379,1.17819,1.25208,1.50317,0.8568,0.86567,1.05865,1.82778,2.96549,1.14296,1.58012,2.96549,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,1,1,0.998,0.006,208,nlargest,0.8921699999999999,0.8333,1.07265,0.84986,0.798,0.82697,0.8217,0.69237,0.85623,1.16292,0.66124,0.80907,0.87904,0.84525,0.99813,0.80362,1.0741,0.90747,0.76979,0.80659,1.06017,1.11956,0.8085,1.24623,0.85608,0.8923064285714286,0.8977919999999999,1.0311540000000001,0.8565659999999999,0.809558,0.801022,0.883426,0.762608,0.8850239999999999,1.04498,0.664638,0.909826,0.866446,0.815652,0.9436500000000001,0.8490840000000001,1.0871220000000001,0.8491199999999999,0.738166,0.8900180000000001,1.63196,1.6313780000000002,0.8544219999999999,1.153554,0.9440164341085271,0.84925,0.68874,0.68253,0.74639,0.75372,0.68508,0.63664,0.69148,0.71019,0.74751,0.65781,0.71874,0.6767,0.72211,0.69011,0.71683,0.71996,0.70177,0.61729,0.77536,0.77607,1.01544,0.71506,0.79422,0.61729,0.92215,1.20901,1.43639,0.99163,0.85726,0.9376,1.17878,0.93897,1.04905,1.34085,0.68167,1.36346,0.98595,0.85608,1.04869,1.03131,1.75211,0.94538,0.80121,1.2123,3.14288,2.46818,1.04057,1.55293,3.14288,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,2,1,0.998,0.002,208,nsmallest,0.8695550000000001,0.88544,0.91441,0.99942,0.78714,0.84343,0.77493,0.73326,0.69774,1.02547,0.85569,0.81971,0.77383,1.05293,0.83021,0.92893,0.76056,0.77836,0.82049,0.78004,0.92375,1.21055,0.92937,0.94607,0.85569,0.8712285714285715,0.8650119999999999,0.88666,0.9824080000000001,0.789658,0.846734,0.8159700000000001,0.773568,0.809194,0.9625220000000001,0.801118,0.8103480000000001,0.822752,1.064832,0.8484999999999999,0.966906,0.786814,0.766362,0.8102980000000001,0.755662,0.960852,1.154798,0.952488,0.9206139999999999,0.8757174418604652,0.85025,0.69718,0.81079,0.89174,0.76722,0.82124,0.75552,0.73071,0.69699,0.79877,0.66808,0.77968,0.75544,1.04572,0.75224,0.91898,0.75881,0.71984,0.78215,0.7059,0.9192,1.01294,0.79966,0.81005,0.66808,0.88836,0.93326,0.97491,1.03392,0.8057,0.87414,0.89102,0.93381,1.16766,1.03793,0.85982,0.84615,0.90922,1.11468,0.99755,1.03436,0.89413,0.8074,0.82319,0.79301,1.06135,1.26613,1.29586,0.97944,1.29586,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,2,1,0.998,0.002,208,nlargest,0.8695550000000001,0.88544,0.91441,0.99942,0.78714,0.84343,0.77493,0.73326,0.69774,1.02547,0.85569,0.81971,0.77383,1.05293,0.83021,0.92893,0.76056,0.77836,0.82049,0.78004,0.92375,1.21055,0.92937,0.94607,0.85569,0.8712285714285715,0.8650119999999999,0.88666,0.9824080000000001,0.789658,0.846734,0.8159700000000001,0.773568,0.809194,0.9625220000000001,0.801118,0.8103480000000001,0.822752,1.064832,0.8484999999999999,0.966906,0.786814,0.766362,0.8102980000000001,0.755662,0.960852,1.154798,0.952488,0.928228,0.8760125581395348,0.85025,0.69718,0.81079,0.89174,0.76722,0.82124,0.75552,0.73071,0.69699,0.79877,0.66808,0.77968,0.75544,1.04572,0.75224,0.91898,0.75881,0.71984,0.78215,0.7059,0.9192,1.01294,0.79966,0.81005,0.66808,0.88836,0.93326,0.97491,1.03392,0.8057,0.87414,0.89102,0.93381,1.16766,1.03793,0.85982,0.84615,0.90922,1.11468,0.99755,1.03436,0.89413,0.8074,0.82319,0.79301,1.06135,1.26613,1.29586,0.97944,1.29586,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,6,2,0.997,0.006,208,nlargest,0.8596349999999999,0.73994,0.82286,1.05587,0.78805,0.88939,0.82291,0.80352,0.83939,1.19919,0.81307,0.89687,0.78972,0.92172,0.95595,0.81111,0.98662,1.21951,0.71512,0.7701,1.07402,1.67663,0.79359,0.92635,0.85547,0.8805435714285714,0.766082,0.853842,1.106042,0.8149700000000001,0.919886,0.94241,0.8060500000000002,0.878992,1.111244,0.793198,0.8606999999999999,0.854416,0.95511,0.9511620000000001,0.831706,1.028794,1.089044,0.750212,0.764536,1.3749179999999999,1.623704,0.79621,0.9815480000000001,0.9426472093023256,0.85057,0.68201,0.71751,0.7721,0.68354,0.74645,0.73756,0.73196,0.73134,0.86507,0.70877,0.68754,0.72489,0.71965,0.79392,0.7357,0.74191,0.68935,0.69869,0.67259,0.98421,0.89954,0.69944,0.77498,0.67259,0.9725,0.83914,1.03847,1.39985,1.03065,1.1671,1.5502,0.8668,1.02535,1.34312,0.86752,1.10383,1.06185,1.36181,1.07604,0.98546,1.68066,1.33574,0.86131,0.83624,2.69331,2.32238,0.87571,1.39741,2.69331,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,3,2,0.998,0.006,208,nlargest,0.88035,0.78064,0.90721,0.98439,0.8198,0.83231,0.77173,0.75639,0.79659,1.01463,0.70313,0.8084,0.8042,0.8649,0.78787,0.86568,0.92642,1.12868,0.7544,0.71144,1.49618,1.09292,0.79234,0.96324,0.85536,0.8838600000000001,0.855724,0.8938140000000001,1.012014,0.7871520000000001,0.8278019999999999,0.875614,0.769712,0.80102,0.989804,0.741564,0.880598,0.806112,0.856054,0.895096,0.913128,1.00532,1.100604,0.774872,0.770318,1.54844,1.229176,0.7795880000000001,1.404684,0.9299619379844961,0.84762,0.73241,0.82813,0.91024,0.70555,0.72492,0.75172,0.71808,0.72368,0.83604,0.68712,0.61913,0.7561,0.68722,0.78579,0.81055,0.88092,0.81847,0.7279,0.70428,0.91879,0.90229,0.70085,0.8845,0.61913,0.9189,1.12727,0.97682,1.21743,0.83714,0.95658,1.0988,0.83308,0.91017,1.17721,0.80915,1.12985,0.86482,1.17234,1.29408,1.07701,1.16895,1.33287,0.84032,0.88135,2.15959,1.68764,0.85536,2.84556,2.84556,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,2,1,0.999,0.006,208,nlargest,0.8943099999999999,0.76598,0.85501,0.84655,0.80681,0.81725,0.94062,0.86403,0.72831,1.33792,0.70994,0.75584,0.92879,0.73909,0.80009,0.89583,1.03322,1.3129,0.74661,0.88949,1.19462,1.69491,0.95028,1.2567,0.85501,0.899225,0.780896,0.8488960000000001,0.942976,0.781058,0.787166,0.9023199999999999,0.8034359999999999,0.93492,1.2813,0.717096,0.834182,0.960112,0.73804,0.8959199999999999,0.836548,1.0984180000000001,1.1714040000000001,0.782994,0.8980159999999999,1.107572,2.4175180000000003,0.9228999999999999,1.1703540000000001,0.974103565891473,0.83559,0.65747,0.712,0.68287,0.66175,0.63429,0.70988,0.66491,0.70736,0.63507,0.64397,0.66437,0.64772,0.71682,0.69322,0.64449,0.61007,0.82409,0.66431,0.71654,0.7334,1.38,0.68418,0.785,0.61007,0.99868,0.9562,1.02434,1.21404,0.92136,0.93525,1.04999,0.91308,1.77971,1.78713,0.76415,1.15595,1.19818,0.76044,1.24455,0.91901,2.09506,1.45493,1.03209,1.25422,1.46167,5.02608,1.14525,1.41027,5.02608,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,7,2,0.997,0.006,208,nlargest,0.905135,0.7973,1.03826,0.79617,0.77659,0.92251,0.96919,0.78619,0.94605,0.82075,0.76522,0.81143,0.92104,0.84558,0.81747,0.81841,0.87749,1.01194,0.75755,0.85144,1.57063,1.06283,0.77707,0.85478,0.85478,0.9171878571428571,0.873508,0.979096,1.1411099999999998,0.813906,0.950662,0.9734700000000001,0.8350899999999999,0.9335380000000001,0.9585699999999999,0.763092,0.823084,0.8634280000000001,0.9084,0.8726480000000001,0.8233560000000001,0.848536,1.060778,0.748322,0.86767,1.581404,1.9251459999999998,0.784662,0.88011,0.9603764341085271,0.8553,0.72299,0.75645,0.69466,0.72731,0.83452,0.83673,0.72781,0.77273,0.80515,0.72693,0.8066,0.7311,0.71363,0.77724,0.77157,0.73268,0.82156,0.71764,0.799,0.90389,0.74645,0.72695,0.78306,0.69466,0.99991,1.06281,1.20702,2.40671,0.91382,1.15111,1.06922,1.07713,1.08454,1.27788,0.82174,0.87155,0.97133,1.40227,0.99029,0.86769,0.9053,1.47673,0.77041,0.96229,2.93341,3.52665,0.88031,1.00641,3.52665,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,2,2,0.997,0.006,208,nlargest,0.8688549999999999,0.83851,0.78002,0.89396,0.81632,0.74564,0.77775,0.70683,0.74837,1.02787,0.71219,0.69899,0.87841,0.90615,0.93513,0.79346,0.83783,1.03913,0.74482,0.77337,0.96455,1.76188,0.82175,0.93248,0.85442,0.869885,0.799892,0.864352,0.894276,0.7801359999999999,0.764832,0.885474,0.720512,0.88591,0.998854,0.706082,0.8699260000000001,0.9209200000000001,0.8476700000000001,1.151492,0.837874,0.9638119999999999,1.0190100000000002,0.726706,0.8207319999999999,1.2722060000000002,1.6146819999999997,0.831122,1.1407159999999998,0.9206537209302326,0.81697,0.71039,0.69299,0.74994,0.69076,0.67192,0.69476,0.64273,0.69733,0.88073,0.65687,0.65208,0.86628,0.71364,0.85895,0.74925,0.75364,0.82636,0.68275,0.75181,0.84688,0.90639,0.7668,0.83507,0.64273,0.90555,0.86214,1.19197,1.11856,0.84982,0.88499,1.33117,0.84414,1.13572,1.07383,0.73054,1.15141,1.06376,0.95136,1.52756,1.04834,1.38086,1.28256,0.77311,0.94854,2.25516,2.16581,0.94019,2.03516,2.25516,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,4,1,0.997,0.006,208,nlargest,0.91502,0.82731,1.22683,0.91795,0.90937,0.99344,0.81422,0.75547,0.95739,0.85678,0.81097,0.77449,0.78914,0.86949,0.95351,0.76303,0.73781,1.17848,0.74895,0.7663,0.8703,0.85411,0.7491,0.89946,0.85411,0.9094364285714286,0.8988099999999999,1.1687020000000001,1.09151,0.931362,0.930974,0.808456,0.805326,0.9372119999999999,0.8480219999999999,0.78258,0.805648,0.911592,0.9656079999999999,0.9311619999999999,0.772288,0.751884,1.39573,1.0807959999999999,0.975242,0.9093600000000001,0.902168,0.784222,1.02015,0.9284971317829457,0.84926,0.74901,0.89075,0.72766,0.77058,0.73916,0.7154,0.72829,0.74025,0.71692,0.71996,0.7356,0.7154,0.75465,0.77657,0.73821,0.71977,0.75163,0.71606,0.71738,0.81674,0.71824,0.71845,0.7675,0.7154,1.06801,1.17677,1.37585,1.99231,1.06761,1.09052,0.86931,0.98729,1.08087,1.07868,0.82262,0.92546,1.24625,1.54965,1.02469,0.81928,0.79622,3.03514,1.60372,1.88338,1.01136,1.35991,0.94017,1.5096,3.03514,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,1,1,0.998,0.006,208,nsmallest,0.9379900000000001,0.93721,1.32472,0.80735,0.83718,0.76773,0.8036,0.80843,0.89176,0.80393,0.71621,0.85263,0.79117,0.8096,0.8393,0.85678,1.38241,0.85387,0.81232,0.74199,0.85863,0.7506,0.75806,0.89898,0.85387,0.9378914285714286,1.198202,1.459438,0.8458079999999999,0.9425420000000001,0.7995099999999999,0.8015699999999999,0.8255100000000001,0.8706440000000001,0.8391120000000001,1.787722,0.8659079999999999,0.8328580000000001,0.8332,0.85523,0.832972,1.453906,0.99497,0.8129419999999999,1.005576,0.816094,0.8283699999999999,0.962372,1.1932500000000001,0.9799923255813954,0.89353,0.79891,0.86624,0.68948,0.81121,0.71223,0.68982,0.76096,0.7128,0.73573,0.63301,0.70287,0.775,0.76335,0.68278,0.6885,0.82836,0.73037,0.78414,0.69765,0.6737,0.74302,0.65989,0.7686,0.63301,0.96238,1.74304,2.50286,1.0331,1.19608,0.97349,0.93458,0.95937,1.0549,0.97007,6.16421,1.01963,0.9107,0.9176,1.19483,0.94863,2.06941,1.73316,0.86123,1.9047,0.91086,1.06058,1.71079,2.12793,6.16421,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,7,2,0.999,0.006,208,nlargest,0.888555,0.79696,0.88659,0.95593,0.83548,0.96582,0.81101,0.82873,0.96099,1.19365,0.78177,0.75743,0.82565,0.82224,0.84989,0.83146,0.9202,0.82055,0.87997,0.82963,1.16352,1.09729,0.87293,0.9682,0.85372,0.8827471428571428,0.8499140000000001,0.90696,1.006474,0.857732,0.94701,0.896276,0.828584,0.9337160000000001,1.19698,0.83313,0.810816,0.879452,0.791462,0.833718,0.865888,0.9743639999999999,0.8857480000000001,0.868614,0.804816,1.468276,1.1883279999999998,0.898526,1.053586,0.9322504651162791,0.83014,0.73732,0.78274,0.8006,0.76801,0.8109,0.71636,0.7723,0.7861,0.90706,0.71173,0.69968,0.76227,0.7315,0.7757,0.74162,0.79294,0.75395,0.75808,0.72383,0.89012,0.74664,0.70092,0.83443,0.69968,0.95111,1.00785,1.11302,1.3746,0.97324,1.0124,1.31951,0.91532,1.05212,1.42167,0.96348,0.97601,1.14928,0.82601,0.85055,1.03057,1.33771,1.20073,0.97153,0.90058,2.12375,2.2127,1.18574,1.41416,2.2127,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,10,1,0.998,0.006,208,nlargest,0.91354,0.77016,0.89033,0.90544,0.76997,0.87211,0.88596,0.93345,0.81827,0.75502,0.78412,0.80803,0.80602,0.87342,0.76287,0.8172,0.85242,1.25215,0.80469,0.93469,0.97929,0.75502,0.81543,0.87743,0.85354,0.9122935714285714,0.860576,1.029008,1.059456,0.788668,0.87608,0.931148,0.9399000000000001,0.8669779999999999,1.0668039999999999,0.7879240000000001,0.855374,0.871654,0.85976,0.843104,0.8462780000000001,0.8865919999999999,1.265948,0.8031600000000001,0.913278,0.937166,1.801098,0.8803639999999999,1.4097979999999999,0.96645496124031,0.82218,0.75385,0.78612,0.75208,0.75267,0.77353,0.81112,0.87702,0.80449,0.75208,0.75148,0.75326,0.75267,0.76401,0.75444,0.75502,0.75208,0.7959,0.76458,0.76229,0.75444,0.75267,0.75208,0.7628,0.75148,1.00594,1.24789,1.6764,1.89199,0.89174,0.96997,1.11149,1.04766,1.06984,1.8097,0.82633,1.09508,1.21384,0.91345,1.0125,0.96374,1.15662,1.83026,0.85062,1.0077,1.01448,4.6264,1.11375,3.16202,4.6264,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
