date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2001-01-04/2001-12-31,2001,nsmallest,-0.1,4,3,2,0.999,0.002,1254,1.2561,1.2595,0.2
2012-01-05/2012-12-31,2012,nsmallest,-0.01,2,4,2,0.999,0.002,1254,1.2561,1.2595,0.17
2021-01-06/2021-12-31,2021,nsmallest,-0.1,3,3,1,0.999,0.002,1254,1.2545,1.2595,0.1
2005-01-04/2005-12-31,2005,nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.2561,1.2594,0.45
2021-01-07/2021-12-31,2021,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.2537,1.2594,0.22
2021-01-04/2021-12-31,2021,nsmallest,-0.1,3,4,1,0.999,0.002,1254,1.256,1.2593,0.14
2019-01-01/2019-12-31,2019,nsmallest,-0.1,2,1,3,0.999,0.002,1254,1.2583,1.2593,0.31
2002-01-07/2002-12-31,2002,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.2534,1.2592,0.32
2015-01-05/2015-12-31,2015,nsmallest,-99.0,3,4,1,0.999,0.002,1254,1.255,1.2591,0.09
2021-01-01/2021-12-31,2021,nsmallest,-0.3,4,3,3,0.999,0.002,1254,1.258,1.259,0.26
2012-01-02/2012-12-31,2012,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2579,1.2589,0.35
2003-01-01/2003-12-31,2003,nsmallest,-0.1,2,4,3,0.999,0.002,1254,1.2578,1.2588,0.33
2005-01-07/2005-12-31,2005,nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.2531,1.2588,0.22
2022-01-07/2022-12-31,2022,nsmallest,-0.05,4,4,1,0.999,0.002,1254,1.2529,1.2586,0.1
2020-01-06/2020-12-31,2020,nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.2543,1.2585,0.2
2000-08-02/2022-12-31,2000,nsmallest,-0.1,4,4,3,0.999,0.002,1254,172.8343,1.2585,0.32
2020-01-02/2020-12-31,2020,nsmallest,-0.1,3,1,1,0.999,0.002,1254,1.2574,1.2584,0.16
2004-01-05/2004-12-31,2004,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2549,1.2583,0.46
2001-01-03/2001-12-31,2001,nsmallest,-0.1,3,2,3,0.999,0.002,1254,1.2555,1.2581,0.42
2009-01-07/2009-12-31,2009,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2524,1.2581,0.17
2013-01-04/2013-12-31,2013,nsmallest,-0.05,2,1,3,0.999,0.002,1254,1.2547,1.2581,0.37
2013-01-02/2013-12-31,2013,nsmallest,-0.1,2,3,2,0.999,0.002,1254,1.256,1.2578,0.2
2007-01-05/2007-12-31,2007,nsmallest,-0.1,3,3,1,0.999,0.002,1254,1.2536,1.2577,0.15
2010-01-07/2010-12-31,2010,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.252,1.2577,0.37
2022-01-07/2022-12-31,2022,nsmallest,-0.01,2,3,1,0.999,0.002,1254,1.252,1.2577,0.2
2020-01-01/2020-12-31,2020,nsmallest,-0.1,3,1,1,0.999,0.002,1254,1.2574,1.2576,0.16
2021-01-01/2021-12-31,2021,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.2566,1.2576,0.23
2009-01-05/2009-12-31,2009,nsmallest,-0.05,4,4,3,0.999,0.002,1254,1.2534,1.2575,0.42
2000-08-01/2022-12-31,2000,nsmallest,-0.1,4,3,1,0.999,0.002,1254,169.9233,1.2575,0.14
2004-01-07/2004-12-31,2004,nsmallest,-0.1,2,4,3,0.999,0.002,1254,1.2524,1.2574,0.27
2002-01-02/2002-12-31,2002,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2556,1.2574,0.34
2017-01-06/2017-12-31,2017,nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.2525,1.2574,0.12
2007-01-03/2007-12-31,2007,nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.2547,1.2573,0.12
2001-01-01/2001-12-31,2001,nsmallest,-0.01,3,3,3,0.999,0.002,1254,1.2563,1.2573,0.29
2013-01-01/2013-12-31,2013,nsmallest,-0.1,2,3,2,0.999,0.002,1254,1.256,1.257,0.2
2021-01-01/2021-12-31,2021,nsmallest,-0.1,3,4,1,0.999,0.002,1254,1.256,1.257,0.14
2008-01-03/2008-12-31,2008,nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.2552,1.257,0.26
2017-01-06/2017-12-31,2017,nsmallest,-0.1,2,4,2,0.999,0.002,1254,1.252,1.2569,0.2
2009-01-06/2009-12-31,2009,nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.2519,1.2568,0.34
2015-01-08/2015-12-31,2015,nsmallest,-0.1,2,2,2,0.999,0.002,1254,1.2503,1.2568,0.24
2014-01-03/2014-12-31,2014,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.2542,1.2568,0.37
2003-01-06/2003-12-31,2003,nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.2518,1.2567,0.17
2004-01-01/2004-12-31,2004,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.2565,1.2567,0.33
2008-01-03/2008-12-31,2008,nsmallest,-0.1,2,3,3,0.999,0.002,1254,1.255,1.2567,0.29
2007-01-03/2007-12-31,2007,nsmallest,-0.05,2,1,2,0.999,0.002,1254,1.2541,1.2566,0.36
2018-01-04/2018-12-31,2018,nsmallest,-0.05,2,2,2,0.999,0.002,1254,1.2533,1.2566,0.29
2007-01-01/2007-12-31,2007,nsmallest,-0.3,2,4,1,0.999,0.002,1254,1.2555,1.2565,0.1
2001-01-04/2001-12-31,2001,nsmallest,-0.1,3,2,1,0.999,0.002,1254,1.2532,1.2565,0.2
2010-01-07/2010-12-31,2010,nsmallest,-0.05,2,2,2,0.999,0.002,1254,1.2508,1.2565,0.29
2020-01-03/2020-12-31,2020,nsmallest,-0.01,3,2,2,0.999,0.002,1254,1.2546,1.2563,0.24
2022-01-05/2022-12-31,2022,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2522,1.2563,0.24
2019-01-04/2019-12-31,2019,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2528,1.2562,0.17
2012-01-02/2012-12-31,2012,nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.2552,1.2562,0.32
2008-01-03/2008-12-31,2008,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.2544,1.2561,0.33
2013-01-03/2013-12-31,2013,nsmallest,-0.1,2,2,3,0.999,0.002,1254,1.253,1.2555,0.35
2004-01-01/2004-12-31,2004,nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.2553,1.2555,0.26
2013-01-03/2013-12-31,2013,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.2529,1.2555,0.31
2004-01-05/2004-12-31,2004,nsmallest,-0.1,2,2,1,0.999,0.002,1254,1.2521,1.2555,0.16
2015-01-08/2015-12-31,2015,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.2489,1.2553,0.3
2008-01-04/2008-12-31,2008,nsmallest,-0.01,3,3,1,0.999,0.002,1254,1.2527,1.2553,0.15
2018-01-03/2018-12-31,2018,nsmallest,-0.3,4,1,1,0.999,0.002,1254,1.2527,1.2553,0.2
2002-01-01/2002-12-31,2002,nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.2543,1.2553,0.28
2023-01-04/2023-06-23,2023,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.1116,1.2552,0.21
2007-01-03/2007-12-31,2007,nsmallest,-0.1,2,2,1,0.999,0.002,1254,1.2527,1.2552,0.16
2014-01-06/2014-12-31,2014,nsmallest,-0.1,3,3,2,0.999,0.002,1254,1.2502,1.2551,0.22
2006-01-05/2006-12-31,2006,nsmallest,-99.0,2,2,1,0.999,0.002,1254,1.251,1.2551,0.16
2020-01-02/2020-12-31,2020,nsmallest,-99.0,3,3,1,0.999,0.002,1254,1.254,1.255,0.07
2000-08-02/2022-12-31,2000,nsmallest,-0.1,4,2,3,0.999,0.002,1254,162.3191,1.2549,0.34
2006-01-02/2006-12-31,2006,nsmallest,-0.05,2,2,2,0.999,0.002,1254,1.2531,1.2548,0.25
2001-01-03/2001-12-31,2001,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.2523,1.2548,0.35
2007-01-01/2007-12-31,2007,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.2538,1.2547,0.37
2022-01-06/2022-12-31,2022,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.2499,1.2547,0.06
2016-01-07/2016-12-31,2016,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.2498,1.2547,0.37
2016-01-04/2016-12-31,2016,nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.2522,1.2547,0.17
2016-01-06/2016-12-31,2016,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.2506,1.2546,0.29
2020-01-03/2020-12-31,2020,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2528,1.2545,0.13
2016-01-07/2016-12-31,2016,nsmallest,-0.1,4,3,1,0.999,0.002,1254,1.2496,1.2544,0.14
2007-01-02/2007-12-31,2007,nsmallest,-0.3,2,1,2,0.999,0.002,1254,1.2526,1.2543,0.32
2007-01-02/2007-12-31,2007,nsmallest,-99.0,2,1,2,0.999,0.002,1254,1.2526,1.2543,0.32
2001-01-02/2001-12-31,2001,nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.2525,1.2542,0.2
2020-01-01/2020-12-31,2020,nsmallest,-99.0,3,3,1,0.999,0.002,1254,1.254,1.2542,0.07
2000-08-05/2022-12-31,2000,nsmallest,-0.1,4,3,1,0.999,0.002,1254,159.7809,1.2542,0.14
2003-01-01/2003-12-31,2003,nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.2532,1.2541,0.42
2001-01-05/2001-12-31,2001,nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.2499,1.254,0.44
2021-01-06/2021-12-31,2021,nsmallest,-0.3,4,2,1,0.999,0.002,1254,1.249,1.2539,0.07
2020-01-06/2020-12-31,2020,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2497,1.2538,0.29
2020-01-07/2020-12-31,2020,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2488,1.2537,0.29
2000-08-05/2022-12-31,2000,nsmallest,-0.1,4,3,2,0.999,0.002,1254,158.1175,1.2536,0.25
2002-01-01/2002-12-31,2002,nsmallest,-0.1,2,4,2,0.999,0.002,1254,1.2524,1.2534,0.21
2000-08-02/2022-12-31,2000,nsmallest,-0.1,4,2,2,0.999,0.002,1254,157.9845,1.2534,0.25
2001-01-04/2001-12-31,2001,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.2501,1.2534,0.29
2012-01-04/2012-12-31,2012,nsmallest,-0.01,3,4,1,0.999,0.002,1254,1.2509,1.2534,0.23
2011-01-07/2011-12-31,2011,nsmallest,-0.01,4,3,1,0.999,0.002,1254,1.2477,1.2533,0.14
2013-01-02/2013-12-31,2013,nsmallest,-0.1,3,2,3,0.999,0.002,1254,1.2515,1.2532,0.44
2002-01-02/2002-12-31,2002,nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.2513,1.253,0.12
2013-01-03/2013-12-31,2013,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2504,1.2529,0.32
2022-01-04/2022-12-31,2022,nsmallest,-0.1,2,3,2,0.999,0.002,1254,1.2495,1.2528,0.14
2019-01-02/2019-12-31,2019,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.2511,1.2528,0.4
2023-01-03/2023-06-23,2023,nsmallest,-0.3,3,4,3,0.999,0.002,1254,1.1113,1.2527,0.12
2013-01-02/2013-12-31,2013,nsmallest,-0.3,4,1,1,0.999,0.002,1254,1.251,1.2527,0.2
2023-01-02/2023-06-23,2023,nsmallest,-0.3,3,4,2,0.999,0.002,1254,1.1119,1.2526,0.12
2007-01-04/2007-12-31,2007,nsmallest,-99.0,3,3,1,0.999,0.002,1254,1.2494,1.2526,0.12
2008-01-03/2008-12-31,2008,nsmallest,-0.01,2,2,2,0.999,0.002,1254,1.2508,1.2525,0.19
2000-08-01/2022-12-31,2000,nsmallest,-0.05,2,4,2,0.999,0.002,1254,155.5138,1.2525,0.21
2013-01-01/2013-12-31,2013,nsmallest,-0.1,3,2,3,0.999,0.002,1254,1.2515,1.2525,0.44
2016-01-01/2016-12-31,2016,nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.2522,1.2524,0.17
2017-01-04/2017-12-31,2017,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.249,1.2522,0.27
2009-01-02/2009-12-31,2009,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2505,1.2522,0.37
2019-01-01/2019-12-31,2019,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.2511,1.2521,0.4
2011-01-03/2011-12-31,2011,nsmallest,-0.1,3,4,3,0.999,0.002,1254,1.2496,1.2521,0.29
2015-01-07/2015-12-31,2015,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2464,1.252,0.23
2013-01-01/2013-12-31,2013,nsmallest,-0.3,4,1,1,0.999,0.002,1254,1.251,1.252,0.2
2009-01-07/2009-12-31,2009,nsmallest,-0.05,4,2,2,0.999,0.002,1254,1.2464,1.252,0.34
2008-01-02/2008-12-31,2008,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.251,1.252,0.3
2016-01-04/2016-12-31,2016,nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.2494,1.2519,0.38
2007-01-03/2007-12-31,2007,nsmallest,-0.1,3,3,1,0.999,0.002,1254,1.2493,1.2518,0.2
2016-01-07/2016-12-31,2016,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.247,1.2518,0.3
2023-01-03/2023-06-23,2023,nsmallest,-0.3,4,2,1,0.999,0.002,1254,1.1108,1.2517,0.05
2012-01-02/2012-12-31,2012,nsmallest,-0.01,2,4,1,0.999,0.002,1254,1.2508,1.2517,0.24
2012-01-02/2012-12-31,2012,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.2505,1.2515,0.17
2007-01-02/2007-12-31,2007,nsmallest,-0.3,3,3,3,0.999,0.002,1254,1.2498,1.2515,0.32
2022-01-05/2022-12-31,2022,nsmallest,-0.1,2,4,3,0.999,0.002,1254,1.2475,1.2515,0.2
2009-01-01/2009-12-31,2009,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2505,1.2514,0.37
2007-01-04/2007-12-31,2007,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.2482,1.2514,0.27
2017-01-02/2017-12-31,2017,nsmallest,-0.1,3,2,3,0.999,0.002,1254,1.2495,1.2513,0.28
2003-01-01/2003-12-31,2003,nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.2502,1.2512,0.31
2023-01-06/2023-12-23,2023,nsmallest,-0.1,3,1,3,0.999,0.002,1254,1.2403,1.2512,0.42
2005-01-03/2005-12-31,2005,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.2487,1.2512,0.25
2008-01-01/2008-12-31,2008,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.251,1.2512,0.3
2015-01-08/2015-12-31,2015,nsmallest,-0.1,2,4,2,0.999,0.002,1254,1.2448,1.2511,0.15
2011-01-05/2011-12-31,2011,nsmallest,-0.01,2,3,2,0.999,0.002,1254,1.2471,1.2511,0.18
2005-01-04/2005-12-31,2005,nsmallest,-0.05,4,3,1,0.999,0.002,1254,1.2479,1.2511,0.19
2006-01-05/2006-12-31,2006,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.247,1.251,0.35
2022-01-03/2022-12-31,2022,nsmallest,-0.1,4,3,2,0.999,0.002,1254,1.2485,1.251,0.31
2004-01-06/2004-12-31,2004,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2468,1.2509,0.33
2018-01-04/2018-12-31,2018,nsmallest,-0.05,3,1,1,0.999,0.002,1254,1.2476,1.2509,0.23
2011-01-04/2011-12-31,2011,nsmallest,-0.01,4,3,1,0.999,0.002,1254,1.2476,1.2509,0.17
2001-01-04/2001-12-31,2001,nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.2477,1.2509,0.29
2000-08-01/2022-12-31,2000,nsmallest,-0.1,4,1,1,0.999,0.002,1254,150.1967,1.2506,0.19
2016-01-06/2016-12-31,2016,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.2466,1.2506,0.37
2015-01-06/2015-12-31,2015,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2458,1.2506,0.28
2019-01-07/2019-12-31,2019,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.245,1.2505,0.17
2001-01-01/2001-12-31,2001,nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.2495,1.2505,0.21
2015-01-05/2015-12-31,2015,nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.2464,1.2504,0.2
2023-01-06/2023-12-23,2023,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2396,1.2504,0.11
2014-01-07/2014-12-31,2014,nsmallest,-0.3,4,4,3,0.999,0.002,1254,1.2448,1.2504,0.2
2023-01-02/2023-06-23,2023,nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.1108,1.25,0.26
2001-01-04/2001-12-31,2001,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2467,1.2499,0.32
2007-01-04/2007-12-31,2007,nsmallest,-0.3,4,1,2,0.999,0.002,1254,1.2466,1.2499,0.35
2003-01-02/2003-12-31,2003,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.248,1.2497,0.32
2016-01-05/2016-12-31,2016,nsmallest,-0.1,2,4,3,0.999,0.002,1254,1.2465,1.2497,0.27
2014-01-02/2014-12-31,2014,nsmallest,-99.0,4,2,2,0.999,0.002,1254,1.2479,1.2496,0.17
2016-01-01/2016-12-31,2016,nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.2494,1.2496,0.38
2010-01-07/2010-12-31,2010,nsmallest,-0.05,4,2,2,0.999,0.002,1254,1.2441,1.2496,0.24
2002-01-03/2002-12-31,2002,nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.247,1.2495,0.1
2013-01-04/2013-12-31,2013,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.2463,1.2495,0.37
2011-01-04/2011-12-31,2011,nsmallest,-0.1,3,1,3,0.999,0.002,1254,1.2463,1.2495,0.4
2009-01-02/2009-12-31,2009,nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.2478,1.2495,0.37
2006-01-04/2006-12-31,2006,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.2461,1.2494,0.19
2009-01-07/2009-12-31,2009,nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.2439,1.2494,0.23
2021-01-05/2021-12-31,2021,nsmallest,-0.05,2,2,1,0.999,0.002,1254,1.2451,1.2491,0.22
2017-01-02/2017-12-31,2017,nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.2471,1.2488,0.33
2005-01-06/2005-12-31,2005,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.2441,1.2488,0.22
2014-01-01/2014-12-31,2014,nsmallest,-99.0,4,2,2,0.999,0.002,1254,1.2479,1.2488,0.17
2009-01-01/2009-12-31,2009,nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.2478,1.2487,0.37
2013-01-03/2013-12-31,2013,nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.2462,1.2487,0.27
2007-01-03/2007-12-31,2007,nsmallest,-0.05,2,1,3,0.999,0.002,1254,1.2462,1.2487,0.4
2022-01-07/2022-12-31,2022,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.2431,1.2486,0.33
2005-01-03/2005-12-31,2005,nsmallest,-0.3,4,2,3,0.999,0.002,1254,1.246,1.2485,0.36
2005-01-05/2005-12-31,2005,nsmallest,-0.1,3,1,2,0.999,0.002,1254,1.2445,1.2485,0.35
2011-01-05/2011-12-31,2011,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2445,1.2485,0.32
2006-01-02/2006-12-31,2006,nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.2467,1.2484,0.16
2015-01-08/2015-12-31,2015,nsmallest,-0.1,3,2,2,0.999,0.002,1254,1.242,1.2483,0.24
2020-01-06/2020-12-31,2020,nsmallest,-0.05,3,1,1,0.999,0.002,1254,1.2442,1.2482,0.16
2015-01-06/2015-12-31,2015,nsmallest,-0.1,3,1,2,0.999,0.002,1254,1.2433,1.2481,0.29
2006-01-06/2006-12-31,2006,nsmallest,-0.1,3,3,2,0.999,0.002,1254,1.2432,1.248,0.24
2022-01-03/2022-12-31,2022,nsmallest,-0.05,3,3,2,0.999,0.002,1254,1.2455,1.248,0.22
2017-01-04/2017-12-31,2017,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.2448,1.248,0.37
2001-01-01/2001-12-31,2001,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.2469,1.2479,0.31
2006-01-03/2006-12-31,2006,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2454,1.2479,0.31
2015-01-08/2015-12-31,2015,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.2416,1.2478,0.2
2016-01-07/2016-12-31,2016,nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.243,1.2478,0.27
2021-01-06/2021-12-31,2021,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.2431,1.2478,0.37
2007-01-05/2007-12-31,2007,nsmallest,-99.0,4,2,2,0.999,0.002,1254,1.2437,1.2477,0.34
2006-01-05/2006-12-31,2006,nsmallest,-0.3,2,2,1,0.999,0.002,1254,1.2436,1.2475,0.16
2011-01-06/2011-12-31,2011,nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.2427,1.2474,0.22
2005-01-04/2005-12-31,2005,nsmallest,-0.01,2,4,1,0.999,0.002,1254,1.2441,1.2473,0.19
2023-01-04/2023-06-23,2023,nsmallest,-0.1,2,2,2,0.999,0.002,1254,1.1083,1.2473,0.17
2015-01-08/2015-12-31,2015,nsmallest,-0.1,4,1,2,0.999,0.002,1254,1.241,1.2472,0.35
2007-01-05/2007-12-31,2007,nsmallest,-0.3,4,2,2,0.999,0.002,1254,1.2431,1.2471,0.34
2001-01-05/2001-12-31,2001,nsmallest,-0.05,3,4,2,0.999,0.002,1254,1.2431,1.2471,0.23
2015-01-07/2015-12-31,2015,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.2415,1.247,0.41
2018-01-04/2018-12-31,2018,nsmallest,-0.1,2,1,2,0.999,0.002,1254,1.2438,1.247,0.18
2000-08-03/2022-12-31,2000,nsmallest,-0.1,4,4,2,0.999,0.002,1254,140.4363,1.2469,0.23
2005-01-04/2005-12-31,2005,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2433,1.2465,0.39
2000-08-03/2022-12-31,2000,nsmallest,-0.1,4,4,3,0.999,0.002,1254,139.2647,1.2464,0.3
2016-01-06/2016-12-31,2016,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2423,1.2463,0.26
2004-01-06/2004-12-31,2004,nsmallest,-0.05,4,3,1,0.999,0.002,1254,1.2422,1.2461,0.2
2011-01-07/2011-12-31,2011,nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.2406,1.246,0.29
2002-01-03/2002-12-31,2002,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2436,1.246,0.29
2006-01-03/2006-12-31,2006,nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.2435,1.2459,0.4
2013-01-07/2013-12-31,2013,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.2404,1.2458,0.35
2013-01-04/2013-12-31,2013,nsmallest,-0.05,4,4,1,0.999,0.002,1254,1.2425,1.2456,0.2
2003-01-03/2003-12-31,2003,nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.2431,1.2455,0.18
2001-01-05/2001-12-31,2001,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.2413,1.2453,0.23
2000-08-02/2022-12-31,2000,nsmallest,-0.1,4,1,1,0.999,0.002,1254,136.1143,1.2451,0.19
2015-01-01/2015-12-31,2015,nsmallest,-0.1,2,2,2,0.999,0.002,1254,1.2441,1.245,0.24
2004-01-06/2004-12-31,2004,nsmallest,-0.05,4,4,3,0.999,0.002,1254,1.2411,1.245,0.23
2005-01-05/2005-12-31,2005,nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.2409,1.2448,0.17
2011-01-07/2011-12-31,2011,nsmallest,-0.01,2,2,1,0.999,0.002,1254,1.2393,1.2447,0.11
2000-08-03/2022-12-31,2000,nsmallest,-0.1,4,4,1,0.999,0.002,1254,134.7722,1.2446,0.13
2006-01-02/2006-12-31,2006,nsmallest,-0.1,4,3,1,0.999,0.002,1254,1.2429,1.2446,0.22
2013-01-02/2013-12-31,2013,nsmallest,-0.1,3,2,2,0.999,0.002,1254,1.2427,1.2444,0.28
2007-01-01/2007-12-31,2007,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2433,1.2443,0.49
2014-01-07/2014-12-31,2014,nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.2389,1.2443,0.37
2021-01-05/2021-12-31,2021,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2403,1.2442,0.29
2006-01-05/2006-12-31,2006,nsmallest,-0.3,4,1,3,0.999,0.002,1254,1.2403,1.2442,0.54
2004-01-05/2004-12-31,2004,nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.2411,1.2442,0.22
2005-01-06/2005-12-31,2005,nsmallest,-99.0,4,2,1,0.999,0.002,1254,1.2395,1.2442,0.27
2005-01-06/2005-12-31,2005,nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.2395,1.2442,0.37
2010-01-07/2010-12-31,2010,nsmallest,-0.05,2,1,1,0.999,0.002,1254,1.2388,1.2442,0.19
2000-08-02/2022-12-31,2000,nsmallest,-0.1,4,3,3,0.999,0.002,1254,133.9062,1.2442,0.31
2015-01-05/2015-12-31,2015,nsmallest,-0.3,3,2,2,0.999,0.002,1254,1.2402,1.2441,0.2
2008-01-04/2008-12-31,2008,nsmallest,-0.05,2,1,3,0.999,0.002,1254,1.2417,1.2441,0.29
2004-01-02/2004-12-31,2004,nsmallest,-0.1,4,1,2,0.999,0.002,1254,1.243,1.244,0.39
2015-01-05/2015-12-31,2015,nsmallest,-0.3,3,4,3,0.999,0.002,1254,1.2399,1.2438,0.31
2000-08-02/2022-12-31,2000,nsmallest,-0.05,2,3,3,0.999,0.002,1254,132.6378,1.2437,0.29
2013-01-01/2013-12-31,2013,nsmallest,-0.1,3,2,2,0.999,0.002,1254,1.2427,1.2436,0.28
2014-01-03/2014-12-31,2014,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.2412,1.2436,0.32
2015-01-07/2015-12-31,2015,nsmallest,-0.1,4,3,1,0.999,0.002,1254,1.2382,1.2436,0.2
2002-01-02/2002-12-31,2002,nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.2418,1.2435,0.38
2009-01-05/2009-12-31,2009,nsmallest,-0.01,2,4,3,0.999,0.002,1254,1.2395,1.2434,0.29
2003-01-02/2003-12-31,2003,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2417,1.2434,0.31
2010-01-06/2010-12-31,2010,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.2386,1.2433,0.12
2006-01-04/2006-12-31,2006,nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.2401,1.2432,0.24
2003-01-01/2003-12-31,2003,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.2421,1.2431,0.45
