date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2014-01-02/2014-12-31,4,5,2,0.999,1.07671,1.0772,0.07
2000-08-14/2022-12-31,3,5,1,0.999,5.28084,1.07719,0.79
2000-08-13/2022-12-31,3,5,1,0.999,5.28084,1.07718,0.79
2018-01-02/2018-12-31,5,5,1,0.997,1.07668,1.07717,0.58
2014-01-07/2014-12-31,6,4,2,0.997,1.07559,1.07717,0.79
2013-01-01/2013-12-31,2,4,2,0.998,1.07686,1.07713,0.9
2012-01-04/2012-12-31,7,6,1,0.997,1.07642,1.07713,0.94
2000-08-11/2022-12-31,5,6,2,0.998,5.27553,1.07712,1.0
2011-01-05/2011-12-31,3,5,2,0.998,1.07595,1.0771,0.16
2012-01-03/2012-12-31,4,6,1,0.997,1.07658,1.07708,0.38
2019-01-03/2019-12-31,7,10,1,0.999,1.07635,1.07706,0.79
2011-01-03/2011-12-31,3,7,2,0.998,1.07634,1.07705,0.58
2003-01-06/2003-12-31,6,3,2,0.999,1.07566,1.07703,0.78
2004-01-05/2004-12-31,5,10,2,0.997,1.0761,1.07703,0.88
2016-01-06/2016-12-31,7,3,1,0.997,1.07588,1.07702,0.75
2017-01-04/2017-12-31,3,10,2,0.998,1.07609,1.07702,0.5
2021-01-01/2021-12-31,3,10,2,0.998,1.07674,1.07701,1.0
2010-01-01/2010-12-31,7,6,1,0.998,1.07674,1.07701,0.56
2021-01-04/2021-12-31,7,6,1,0.999,1.07607,1.077,0.94
2019-01-04/2019-12-31,7,4,2,0.997,1.07605,1.07698,0.68
2012-01-04/2012-12-31,5,7,2,0.999,1.07626,1.07697,0.3
2014-01-06/2014-12-31,4,7,2,0.999,1.07558,1.07695,1.0
2018-01-01/2018-12-31,5,5,1,0.997,1.07668,1.07695,0.58
2007-01-02/2007-12-31,2,4,2,0.999,1.07644,1.07693,1.0
2000-08-01/2022-12-31,6,7,2,0.999,5.26375,1.07691,0.99
2012-01-03/2012-12-31,7,6,1,0.997,1.07642,1.07691,0.94
2017-01-06/2017-12-31,4,4,2,0.999,1.07555,1.07691,0.67
2010-01-01/2010-12-31,3,6,1,0.997,1.07662,1.0769,0.48
2012-01-05/2012-12-31,5,3,2,0.998,1.07596,1.07689,0.65
2000-08-14/2022-12-31,7,6,2,0.997,5.24811,1.07689,1.0
2018-01-03/2018-12-31,6,5,2,0.998,1.07617,1.07688,1.0
2011-01-07/2011-12-31,3,5,2,0.998,1.07529,1.07688,0.73
2000-08-13/2022-12-31,7,6,2,0.997,5.24811,1.07688,1.0
2018-01-02/2018-12-31,4,4,2,0.997,1.07638,1.07687,0.87
2014-01-03/2014-12-31,5,10,2,0.997,1.07614,1.07685,0.5
2017-01-02/2017-12-31,2,6,1,0.998,1.07635,1.07684,0.84
2016-01-07/2016-12-31,7,7,1,0.997,1.07548,1.07684,0.88
2019-01-02/2019-12-31,7,10,1,0.999,1.07635,1.07684,0.79
2015-01-01/2015-12-31,6,3,2,0.997,1.07655,1.07683,0.63
2011-01-04/2011-12-31,5,2,1,0.998,1.07583,1.07675,0.89
2000-08-03/2022-12-31,3,5,1,0.999,5.244,1.07675,0.78
2007-01-01/2007-12-31,2,4,2,0.999,1.07644,1.07671,1.0
2003-01-02/2003-12-31,1,5,2,0.997,1.07621,1.0767,0.88
2021-01-04/2021-12-31,4,2,2,0.998,1.07577,1.07669,0.62
2018-01-01/2018-12-31,4,4,2,0.997,1.07638,1.07666,0.87
2014-01-07/2014-12-31,5,4,2,0.999,1.07507,1.07665,1.0
2018-01-04/2018-12-31,4,6,1,0.997,1.0757,1.07663,0.75
2002-01-07/2002-12-31,2,2,2,0.998,1.07506,1.07663,0.56
2012-01-06/2012-12-31,3,4,1,0.997,1.07546,1.0766,0.17
2000-08-04/2022-12-31,4,6,2,0.997,5.22392,1.07657,0.99
2017-01-02/2017-12-31,4,10,2,0.998,1.07607,1.07656,0.47
2004-01-07/2004-12-31,1,10,2,0.997,1.07517,1.07653,0.91
2015-01-01/2015-12-31,1,6,2,0.999,1.07626,1.07653,0.97
2011-01-03/2011-12-31,5,2,1,0.998,1.07583,1.07653,0.89
2000-08-12/2022-12-31,5,10,2,0.997,5.20705,1.0765,1.0
2000-08-09/2022-12-31,4,10,2,0.998,5.20948,1.07649,0.96
2007-01-02/2007-12-31,4,4,1,0.999,1.07596,1.07645,0.74
2011-01-06/2011-12-31,3,6,2,0.999,1.07507,1.07643,1.0
2000-08-02/2022-12-31,6,6,2,0.997,5.20624,1.07639,0.99
2000-08-09/2022-12-31,6,2,2,0.997,5.19889,1.07639,0.97
2013-01-04/2013-12-31,6,2,2,0.999,1.07545,1.07638,0.19
2006-01-02/2006-12-31,5,6,1,0.999,1.07588,1.07636,0.95
2019-01-04/2019-12-31,2,4,1,0.999,1.07542,1.07634,0.07
2005-01-06/2005-12-31,6,6,2,0.998,1.07499,1.07634,1.0
2000-08-04/2022-12-31,3,6,1,0.997,5.19885,1.07634,0.99
2019-01-03/2019-12-31,6,7,1,0.997,1.0756,1.07631,0.78
2005-01-07/2005-12-31,5,2,2,0.999,1.07474,1.07631,0.91
2014-01-03/2014-12-31,6,10,2,0.999,1.07559,1.07629,0.6
2013-01-02/2013-12-31,4,4,1,0.997,1.07577,1.07626,0.45
2017-01-03/2017-12-31,7,3,2,0.997,1.07553,1.07623,0.92
2007-01-01/2007-12-31,4,4,1,0.999,1.07596,1.07623,0.74
2008-01-01/2008-12-31,2,7,1,0.998,1.07613,1.07618,0.93
2000-08-11/2022-12-31,4,6,2,0.998,5.17418,1.07618,0.99
2000-08-03/2022-12-31,6,7,2,0.999,5.17749,1.07614,0.99
2018-01-03/2018-12-31,2,7,1,0.999,1.07544,1.07614,0.78
2012-01-05/2012-12-31,6,7,2,0.999,1.0752,1.07611,0.94
2018-01-02/2018-12-31,3,3,1,0.997,1.07561,1.0761,0.56
2019-01-02/2019-12-31,6,7,1,0.997,1.0756,1.07609,0.78
2014-01-02/2014-12-31,6,10,2,0.999,1.07559,1.07607,0.6
2004-01-02/2004-12-31,4,6,2,0.998,1.0758,1.07607,1.0
2000-08-02/2022-12-31,5,7,1,0.999,5.17055,1.07606,0.97
2022-01-07/2022-12-31,1,6,1,0.999,1.07449,1.07606,0.83
2021-01-05/2021-12-31,2,2,1,0.998,1.07492,1.07605,0.46
2017-01-06/2017-12-31,5,7,2,0.999,1.07469,1.07604,0.95
2000-08-09/2022-12-31,5,2,1,0.997,5.15969,1.07603,1.0
2005-01-05/2005-12-31,4,2,2,0.998,1.07489,1.07602,0.64
2013-01-07/2013-12-31,2,3,1,0.998,1.07446,1.07602,0.84
2011-01-07/2011-12-31,3,7,2,0.998,1.07445,1.07601,0.42
2001-01-02/2001-12-31,7,5,2,0.997,1.07551,1.076,0.8
2000-08-05/2022-12-31,7,3,1,0.999,5.1585,1.07598,0.98
2000-08-03/2022-12-31,3,10,2,0.997,5.15832,1.07596,1.0
2012-01-02/2012-12-31,7,4,1,0.997,1.07567,1.07594,1.0
2000-08-12/2022-12-31,2,7,2,0.998,5.14629,1.07593,0.99
2018-01-02/2018-12-31,2,7,1,0.999,1.07544,1.07593,0.78
2000-08-03/2022-12-31,4,10,1,0.997,5.15519,1.07593,0.97
2016-01-05/2016-12-31,5,10,1,0.999,1.07499,1.07591,0.44
2015-01-06/2015-12-31,2,6,1,0.999,1.07455,1.0759,0.65
2000-08-05/2022-12-31,6,7,1,0.998,5.14763,1.07588,0.99
2018-01-01/2018-12-31,3,3,1,0.997,1.07561,1.07588,0.56
2000-08-08/2022-12-31,5,7,2,0.998,5.14152,1.07585,0.96
2004-01-06/2004-12-31,5,5,2,0.998,1.07471,1.07584,0.71
2015-01-07/2015-12-31,6,3,2,0.997,1.07426,1.07582,0.89
2015-01-07/2015-12-31,4,3,2,0.999,1.07424,1.0758,0.51
2000-08-10/2022-12-31,7,3,2,0.998,5.13312,1.07579,0.95
2019-01-01/2019-12-31,3,3,1,0.998,1.07551,1.07578,1.0
2013-01-03/2013-12-31,6,10,2,0.999,1.07508,1.07578,0.8
2005-01-04/2005-12-31,7,6,2,0.998,1.07485,1.07576,1.0
2008-01-07/2008-12-31,5,6,2,0.999,1.07439,1.07573,0.95
2020-01-01/2020-12-31,2,6,1,0.998,1.07566,1.07572,0.77
2018-01-01/2018-12-31,2,7,1,0.999,1.07544,1.07571,0.78
2016-01-04/2016-12-31,5,10,1,0.999,1.07499,1.07569,0.44
2004-01-02/2004-12-31,4,3,2,0.999,1.07541,1.07568,1.0
2015-01-05/2015-12-31,2,6,1,0.999,1.07455,1.07568,0.65
2009-01-01/2009-12-31,6,7,2,0.998,1.0754,1.07567,0.79
2016-01-07/2016-12-31,3,3,2,0.998,1.07433,1.07567,0.78
2023-01-06/2023-12-23,6,10,1,0.999,1.0726,1.07565,0.17
2000-08-08/2022-12-31,5,10,2,0.997,5.11869,1.07564,0.95
2000-08-02/2022-12-31,7,7,1,0.999,5.12553,1.07564,0.96
2000-08-03/2022-12-31,7,6,1,0.999,5.1227,1.07563,0.95
2009-01-01/2009-12-31,3,2,2,0.998,1.07531,1.07557,0.78
2021-01-05/2021-12-31,7,5,1,0.999,1.07443,1.07556,0.45
2000-08-04/2022-12-31,5,6,1,0.998,5.11232,1.07554,0.97
2022-01-06/2022-12-31,4,6,2,0.997,1.07418,1.07552,0.96
2009-01-06/2009-12-31,3,5,2,0.999,1.07418,1.07552,0.74
2006-01-05/2006-12-31,7,2,2,0.997,1.07434,1.07547,0.96
2012-01-02/2012-12-31,7,4,1,0.999,1.07521,1.07547,1.0
2022-01-06/2022-12-31,2,7,1,0.999,1.07412,1.07545,0.63
2002-01-07/2002-12-31,6,6,1,0.997,1.0739,1.07545,0.75
2000-08-04/2022-12-31,7,10,1,0.997,5.10303,1.07545,0.98
2015-01-07/2015-12-31,2,3,1,0.999,1.07387,1.07542,0.82
2011-01-06/2011-12-31,7,10,2,0.999,1.07408,1.07541,0.14
2000-08-02/2022-12-31,4,7,2,0.998,5.09817,1.07539,0.99
2016-01-07/2016-12-31,3,6,1,0.998,1.07402,1.07536,0.3
2014-01-07/2014-12-31,1,3,2,0.997,1.07381,1.07536,0.82
2003-01-07/2003-12-31,7,2,2,0.998,1.0738,1.07535,0.78
2021-01-04/2021-12-31,7,5,1,0.999,1.07443,1.07534,0.45
2022-01-04/2022-12-31,1,7,1,0.998,1.07444,1.07534,0.81
2000-08-09/2022-12-31,7,5,2,0.998,5.08564,1.07533,0.98
2014-01-01/2014-12-31,1,2,2,0.998,1.07504,1.07531,0.78
2003-01-01/2003-12-31,3,6,1,0.998,1.07504,1.07531,0.46
2009-01-05/2009-12-31,3,5,2,0.999,1.07418,1.0753,0.74
2018-01-05/2018-12-31,4,3,2,0.998,1.07418,1.0753,0.91
2000-08-09/2022-12-31,5,5,2,0.997,5.08056,1.07529,1.0
2014-01-01/2014-12-31,7,4,2,0.999,1.07494,1.07521,1.0
2014-01-06/2014-12-31,6,5,2,0.997,1.07386,1.0752,0.95
2000-08-01/2022-12-31,3,6,1,0.998,5.07773,1.07518,1.0
2003-01-02/2003-12-31,4,2,2,0.999,1.07469,1.07517,0.29
2022-01-03/2022-12-31,1,7,1,0.998,1.07444,1.07513,0.81
2000-08-12/2022-12-31,3,6,1,0.998,5.05917,1.07511,1.0
2020-01-07/2020-12-31,4,4,2,0.997,1.07378,1.07511,0.9
2005-01-05/2005-12-31,5,3,2,0.999,1.07399,1.0751,0.65
2002-01-07/2002-12-31,3,6,2,0.999,1.07354,1.07509,0.44
2012-01-04/2012-12-31,5,3,1,0.997,1.0744,1.07509,0.32
2015-01-01/2015-12-31,4,10,2,0.998,1.07482,1.07509,0.88
2022-01-06/2022-12-31,1,10,1,0.998,1.07375,1.07508,0.27
2006-01-03/2006-12-31,3,4,2,0.999,1.07438,1.07507,1.0
2004-01-01/2004-12-31,5,7,2,0.997,1.07499,1.07505,0.9
2000-08-12/2022-12-31,2,10,2,0.997,5.05264,1.07505,0.99
2018-01-05/2018-12-31,3,6,1,0.999,1.07392,1.07504,0.85
2000-08-10/2022-12-31,5,6,1,0.999,5.05351,1.07504,0.8
2009-01-06/2009-12-31,5,3,2,0.999,1.0737,1.07503,0.84
2018-01-03/2018-12-31,5,2,2,0.998,1.07433,1.07502,0.6
2000-08-10/2022-12-31,7,7,2,0.998,5.04565,1.07496,0.99
2021-01-04/2021-12-31,4,7,2,0.998,1.07406,1.07496,0.41
2003-01-03/2003-12-31,4,4,1,0.998,1.07425,1.07495,1.0
2003-01-06/2003-12-31,1,3,2,0.999,1.07361,1.07494,0.83
2000-08-05/2022-12-31,7,3,1,0.998,5.04529,1.07491,0.97
2003-01-02/2003-12-31,2,5,2,0.999,1.07441,1.07489,0.5
2000-08-05/2022-12-31,5,4,1,0.997,5.04199,1.07488,0.99
2021-01-01/2021-12-31,2,6,2,0.998,1.0746,1.07486,0.9
2016-01-05/2016-12-31,2,5,2,0.998,1.07394,1.07484,0.63
2008-01-07/2008-12-31,7,5,1,0.997,1.07351,1.07484,0.15
2016-01-01/2016-12-31,7,7,1,0.997,1.07477,1.07483,0.76
2009-01-05/2009-12-31,5,3,2,0.999,1.0737,1.07482,0.84
2022-01-04/2022-12-31,1,10,2,0.999,1.07389,1.07479,0.82
2013-01-07/2013-12-31,6,10,2,0.998,1.07321,1.07475,0.43
2003-01-03/2003-12-31,1,5,2,0.998,1.07405,1.07474,0.81
2006-01-06/2006-12-31,6,6,2,0.998,1.07337,1.07469,0.55
2000-08-12/2022-12-31,7,6,2,0.998,5.01395,1.07468,0.99
2000-08-08/2022-12-31,7,3,1,0.998,5.01697,1.07467,0.98
2000-08-07/2022-12-31,7,3,1,0.998,5.01697,1.07466,0.98
2019-01-02/2019-12-31,1,7,2,0.999,1.07418,1.07465,0.26
2000-08-06/2022-12-31,7,3,1,0.998,5.01697,1.07465,0.98
2011-01-03/2011-12-31,6,4,2,0.997,1.07396,1.07465,1.0
2000-08-05/2022-12-31,6,4,2,0.999,5.01627,1.07464,0.98
2019-01-01/2019-12-31,4,4,2,0.998,1.07437,1.07463,0.42
2016-01-04/2016-12-31,2,5,2,0.998,1.07394,1.07463,0.63
2004-01-02/2004-12-31,6,4,2,0.998,1.07435,1.07461,0.88
2008-01-01/2008-12-31,2,10,2,0.997,1.07454,1.07459,0.4
2023-01-05/2023-12-23,2,6,1,0.999,1.07178,1.07458,0.57
2022-01-03/2022-12-31,1,10,2,0.999,1.07389,1.07458,0.82
2013-01-01/2013-12-31,7,2,2,0.998,1.07428,1.07455,0.07
2013-01-04/2013-12-31,6,4,2,0.997,1.07359,1.07449,0.75
2000-08-08/2022-12-31,6,10,2,0.997,4.99815,1.07449,0.99
2014-01-01/2014-12-31,7,2,1,0.998,1.07418,1.07444,0.26
2000-08-14/2022-12-31,3,7,2,0.997,4.98739,1.07444,0.99
2000-08-13/2022-12-31,3,7,2,0.997,4.98739,1.07444,0.99
2008-01-04/2008-12-31,6,10,1,0.999,1.07367,1.07436,0.07
2019-01-01/2019-12-31,5,5,2,0.997,1.07406,1.07433,0.67
2000-08-14/2022-12-31,5,10,2,0.997,4.97514,1.07433,0.98
2000-08-13/2022-12-31,5,10,2,0.997,4.97514,1.07432,0.98
2009-01-02/2009-12-31,5,2,2,0.998,1.07384,1.07432,0.94
2022-01-04/2022-12-31,1,3,1,0.999,1.07339,1.07428,0.83
2019-01-07/2019-12-31,3,5,2,0.997,1.07275,1.07427,0.7
2023-01-04/2023-06-23,4,3,2,0.998,1.0339,1.07424,0.5
2019-01-01/2019-12-31,4,4,1,0.998,1.07396,1.07422,0.29
2014-01-06/2014-12-31,7,10,2,0.997,1.0729,1.07422,1.0
2012-01-06/2012-12-31,2,10,2,0.999,1.07311,1.07421,1.0
2016-01-07/2016-12-31,2,7,2,0.998,1.07288,1.07419,0.74
2000-08-03/2022-12-31,5,10,1,0.998,4.97198,1.07419,0.98
2014-01-07/2014-12-31,4,10,1,0.999,1.07261,1.07414,0.06
2000-08-05/2022-12-31,4,10,1,0.999,4.96439,1.07414,0.99
2000-08-14/2022-12-31,2,6,1,0.999,4.9535,1.07412,0.96
2000-08-13/2022-12-31,2,6,1,0.999,4.9535,1.07411,0.96
2009-01-02/2009-12-31,3,7,1,0.998,1.0736,1.07408,0.08
2022-01-03/2022-12-31,1,3,1,0.999,1.07339,1.07407,0.83
2000-08-12/2022-12-31,6,2,2,0.997,4.94954,1.07406,0.98
2004-01-05/2004-12-31,5,10,2,0.999,1.07316,1.07405,0.94
2013-01-02/2013-12-31,6,7,1,0.998,1.07358,1.07405,0.33
2007-01-04/2007-12-31,3,4,2,0.998,1.07314,1.07403,0.89
2000-08-05/2022-12-31,7,10,1,0.999,4.95298,1.07403,0.99
2012-01-06/2012-12-31,5,2,2,0.998,1.07292,1.07402,0.66
2021-01-01/2021-12-31,2,4,2,0.999,1.07374,1.074,1.0
2011-01-04/2011-12-31,6,4,1,0.999,1.07309,1.07398,0.58
2000-08-05/2022-12-31,5,7,1,0.999,4.94267,1.07393,0.94
2000-08-04/2022-12-31,7,6,2,0.998,4.93961,1.07389,0.98
2000-08-01/2022-12-31,3,7,2,0.997,4.94269,1.07389,0.98
2003-01-01/2003-12-31,1,3,2,0.999,1.07361,1.07387,0.81
2000-08-04/2022-12-31,5,7,2,0.999,4.93489,1.07384,0.98
2000-08-09/2022-12-31,6,7,2,0.997,4.9297,1.07384,0.96
2010-01-01/2010-12-31,2,4,1,0.999,1.07358,1.07384,0.57
2004-01-07/2004-12-31,1,10,1,0.997,1.07252,1.07383,0.23
2009-01-02/2009-12-31,5,5,2,0.999,1.07336,1.07383,0.92
2000-08-09/2022-12-31,6,4,1,0.998,4.92764,1.07382,0.98
2008-01-04/2008-12-31,6,2,2,0.998,1.07314,1.07382,0.13
2019-01-01/2019-12-31,3,7,2,0.999,1.07356,1.07382,0.88
2007-01-03/2007-12-31,3,4,2,0.998,1.07314,1.07382,0.89
2013-01-01/2013-12-31,7,3,2,0.999,1.07354,1.0738,0.58
2021-01-05/2021-12-31,3,4,2,0.998,1.07268,1.07378,0.8
2000-08-05/2022-12-31,6,7,2,0.999,4.92651,1.07377,0.99
2011-01-03/2011-12-31,6,4,1,0.999,1.07309,1.07377,0.58
2012-01-06/2012-12-31,7,2,1,0.999,1.07262,1.07372,0.78
2011-01-07/2011-12-31,6,10,2,0.998,1.07218,1.07369,0.29
2000-08-10/2022-12-31,2,5,2,0.997,4.91276,1.07368,0.99
2000-08-03/2022-12-31,2,6,1,0.999,4.91894,1.07368,0.96
2004-01-05/2004-12-31,4,3,2,0.998,1.07273,1.07362,0.83
2013-01-07/2013-12-31,3,3,1,0.999,1.0721,1.07361,0.37
2001-01-01/2001-12-31,2,10,1,0.998,1.07335,1.07361,0.9
2019-01-07/2019-12-31,5,5,1,0.999,1.07209,1.0736,0.21
2000-08-02/2022-12-31,6,2,2,0.997,4.90517,1.07353,0.97
2006-01-03/2006-12-31,5,7,2,0.997,1.07284,1.07352,0.75
2004-01-07/2004-12-31,4,7,2,0.998,1.07222,1.07352,1.0
2019-01-04/2019-12-31,6,7,2,0.998,1.07257,1.07345,0.5
2005-01-06/2005-12-31,6,3,1,0.999,1.07215,1.07345,0.85
2009-01-07/2009-12-31,7,10,1,0.998,1.07193,1.07344,0.29
2018-01-03/2018-12-31,3,3,2,0.999,1.07275,1.07343,0.49
2002-01-03/2002-12-31,2,7,2,0.997,1.07276,1.07343,0.85
2016-01-01/2016-12-31,7,2,2,0.998,1.07338,1.07343,0.37
2012-01-04/2012-12-31,4,3,2,0.999,1.07274,1.07342,0.83
2008-01-01/2008-12-31,2,4,2,0.999,1.07337,1.07342,0.93
2001-01-04/2001-12-31,6,10,2,0.997,1.07254,1.07342,0.73
2022-01-07/2022-12-31,4,4,2,0.999,1.07191,1.07342,0.93
2000-08-07/2022-12-31,7,6,2,0.998,4.88781,1.07341,1.0
2021-01-07/2021-12-31,5,10,2,0.998,1.07189,1.0734,0.38
2000-08-06/2022-12-31,7,6,2,0.998,4.88781,1.0734,1.0
2000-08-10/2022-12-31,5,5,1,0.999,4.88064,1.07337,0.98
2000-08-03/2022-12-31,7,6,2,0.997,4.88334,1.07333,0.95
2000-08-10/2022-12-31,7,10,1,0.997,4.87006,1.07327,1.0
2000-08-01/2022-12-31,5,7,2,0.997,4.87814,1.07326,0.99
2000-08-05/2022-12-31,7,3,2,0.999,4.87425,1.07326,0.99
2014-01-01/2014-12-31,1,2,2,0.999,1.07299,1.07325,0.72
2002-01-02/2002-12-31,2,7,2,0.997,1.07276,1.07322,0.85
2013-01-03/2013-12-31,4,4,1,0.997,1.07254,1.07322,0.39
2021-01-07/2021-12-31,7,4,2,0.999,1.07169,1.0732,0.36
2007-01-04/2007-12-31,3,4,1,0.999,1.07231,1.07319,0.77
2000-08-01/2022-12-31,2,5,2,0.997,4.86872,1.07317,0.99
2000-08-03/2022-12-31,2,10,2,0.998,4.86604,1.07316,0.98
2000-08-05/2022-12-31,5,7,1,0.998,4.86189,1.07314,0.99
2000-08-09/2022-12-31,5,2,2,0.997,4.85871,1.07314,1.0
2021-01-01/2021-12-31,6,7,1,0.999,1.07282,1.07308,0.17
2005-01-06/2005-12-31,5,5,2,0.998,1.07177,1.07307,0.92
2020-01-03/2020-12-31,1,7,2,0.997,1.07261,1.07307,0.77
2015-01-01/2015-12-31,6,10,1,0.998,1.07281,1.07307,0.93
2009-01-06/2009-12-31,3,10,1,0.999,1.07177,1.07306,0.67
2013-01-07/2013-12-31,2,6,1,0.999,1.07154,1.07305,0.67
2000-08-09/2022-12-31,7,2,1,0.999,4.84799,1.07304,0.96
2018-01-03/2018-12-31,4,3,1,0.997,1.07236,1.07303,0.89
2005-01-06/2005-12-31,6,5,1,0.997,1.07172,1.07302,0.73
2007-01-03/2007-12-31,3,4,1,0.999,1.07231,1.07298,0.77
2000-08-05/2022-12-31,7,10,2,0.999,4.84109,1.07293,0.99
2017-01-05/2017-12-31,7,7,1,0.997,1.07184,1.07292,0.47
2007-01-04/2007-12-31,7,2,2,0.998,1.07202,1.0729,0.89
2009-01-07/2009-12-31,6,4,1,0.999,1.07139,1.07289,0.21
2006-01-02/2006-12-31,5,4,2,0.997,1.07241,1.07288,0.26
2015-01-01/2015-12-31,6,4,1,0.998,1.07262,1.07288,0.88
2020-01-02/2020-12-31,1,7,2,0.997,1.07261,1.07287,0.77
2009-01-05/2009-12-31,3,10,1,0.999,1.07177,1.07285,0.67
2000-08-11/2022-12-31,7,5,1,0.997,4.8188,1.07277,0.97
2020-01-01/2020-12-31,1,10,1,0.999,1.07272,1.07277,0.32
2017-01-06/2017-12-31,6,5,2,0.999,1.07148,1.07277,0.73
2000-08-10/2022-12-31,7,2,2,0.997,4.81918,1.07276,1.0
2009-01-01/2009-12-31,2,6,2,0.998,1.07248,1.07274,0.9
2014-01-03/2014-12-31,5,10,1,0.998,1.07207,1.07274,0.19
2011-01-05/2011-12-31,4,5,2,0.998,1.07164,1.07273,0.11
2013-01-03/2013-12-31,1,4,2,0.998,1.07206,1.07273,0.7
2016-01-07/2016-12-31,3,7,1,0.997,1.07143,1.07272,0.54
2000-08-10/2022-12-31,5,3,1,0.999,4.81544,1.07272,0.98
2011-01-06/2011-12-31,7,6,2,0.998,1.07142,1.07271,0.5
2003-01-07/2003-12-31,6,3,1,0.997,1.07116,1.07265,1.0
2012-01-03/2012-12-31,4,4,2,0.998,1.07217,1.07263,1.0
2000-08-07/2022-12-31,3,10,2,0.997,4.8063,1.07261,1.0
2019-01-03/2019-12-31,6,10,2,0.999,1.07193,1.0726,0.2
2000-08-06/2022-12-31,3,10,2,0.997,4.8063,1.0726,1.0
2013-01-04/2013-12-31,7,4,2,0.999,1.07172,1.07259,0.86
2022-01-06/2022-12-31,7,6,2,0.997,1.07131,1.07259,0.89
2000-08-07/2022-12-31,7,4,2,0.999,4.80362,1.07258,1.0
2000-08-06/2022-12-31,7,4,2,0.999,4.80362,1.07257,1.0
2000-08-08/2022-12-31,4,10,1,0.997,4.80027,1.07256,0.92
2021-01-07/2021-12-31,5,2,2,0.998,1.07107,1.07256,0.43
2018-01-02/2018-12-31,4,4,2,0.999,1.07208,1.07255,0.9
2000-08-07/2022-12-31,4,10,1,0.997,4.80027,1.07255,0.92
2000-08-06/2022-12-31,4,10,1,0.997,4.80027,1.07254,0.92
2000-08-11/2022-12-31,7,2,1,0.998,4.79426,1.07252,0.99
2006-01-04/2006-12-31,6,5,1,0.997,1.07163,1.07251,0.59
2015-01-06/2015-12-31,6,7,1,0.998,1.07121,1.07249,0.78
2021-01-07/2021-12-31,2,5,1,0.999,1.07099,1.07248,0.23
2005-01-07/2005-12-31,3,4,2,0.997,1.07098,1.07247,0.83
2008-01-03/2008-12-31,4,7,2,0.998,1.07199,1.07245,0.23
2022-01-04/2022-12-31,7,7,2,0.997,1.07154,1.07241,0.88
2019-01-02/2019-12-31,6,10,2,0.999,1.07193,1.07239,0.2
2022-01-06/2022-12-31,3,7,2,0.999,1.07108,1.07236,0.83
2018-01-01/2018-12-31,4,4,2,0.999,1.07208,1.07234,0.9
2000-08-09/2022-12-31,5,4,2,0.997,4.77802,1.07234,1.0
2011-01-06/2011-12-31,5,3,2,0.999,1.07105,1.07233,0.29
2006-01-03/2006-12-31,6,5,1,0.997,1.07163,1.0723,0.59
2004-01-02/2004-12-31,2,6,2,0.997,1.07202,1.07228,1.0
2015-01-05/2015-12-31,6,7,1,0.998,1.07121,1.07228,0.78
2006-01-06/2006-12-31,4,5,1,0.997,1.07098,1.07226,0.37
2008-01-02/2008-12-31,4,7,2,0.998,1.07199,1.07224,0.23
2016-01-07/2016-12-31,4,5,1,0.999,1.07095,1.07223,0.15
2022-01-03/2022-12-31,7,7,2,0.997,1.07154,1.0722,0.88
2000-08-12/2022-12-31,5,5,2,0.998,4.75581,1.07215,1.0
2013-01-03/2013-12-31,6,7,1,0.998,1.07143,1.0721,0.33
2016-01-01/2016-12-31,2,7,2,0.997,1.07203,1.07208,0.7
2008-01-03/2008-12-31,3,4,1,0.998,1.07162,1.07208,0.14
2022-01-04/2022-12-31,4,10,1,0.999,1.0712,1.07206,0.82
2002-01-07/2002-12-31,4,5,2,0.997,1.07055,1.07203,0.67
2013-01-02/2013-12-31,1,7,2,0.998,1.07157,1.07203,0.65
2009-01-02/2009-12-31,5,4,2,0.998,1.07155,1.07201,0.26
2007-01-02/2007-12-31,3,10,2,0.997,1.07151,1.07197,0.89
2003-01-07/2003-12-31,2,3,2,0.997,1.07049,1.07197,0.92
2010-01-05/2010-12-31,2,5,1,0.999,1.07089,1.07196,0.57
2020-01-03/2020-12-31,2,3,1,0.999,1.07149,1.07195,0.94
2013-01-01/2013-12-31,6,6,2,0.999,1.07168,1.07194,0.4
2019-01-04/2019-12-31,1,4,2,0.999,1.07107,1.07194,0.96
2022-01-05/2022-12-31,2,5,2,0.997,1.07086,1.07193,1.0
2017-01-06/2017-12-31,7,7,2,0.999,1.07064,1.07192,0.71
2008-01-02/2008-12-31,3,4,1,0.998,1.07162,1.07188,0.14
2000-08-03/2022-12-31,4,10,2,0.997,4.73751,1.07188,0.97
2004-01-02/2004-12-31,2,3,2,0.997,1.07162,1.07187,1.0
2022-01-03/2022-12-31,4,10,1,0.999,1.0712,1.07186,0.82
2010-01-01/2010-12-31,5,7,1,0.998,1.07159,1.07185,0.65
2004-01-07/2004-12-31,1,10,2,0.999,1.07054,1.07181,0.95
2006-01-02/2006-12-31,4,10,2,0.998,1.07133,1.07179,1.0
2019-01-01/2019-12-31,7,3,2,0.999,1.07153,1.07179,0.38
2009-01-02/2009-12-31,2,10,2,0.998,1.07132,1.07178,0.5
2007-01-01/2007-12-31,3,10,2,0.997,1.07151,1.07177,0.89
