date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2000-08-05/2022-12-31,40,10,1,1.0,1.52518,1.01902,0.12
2000-08-07/2022-12-31,11,40,2,0.999,1.52472,1.01901,0.84
2000-08-03/2022-12-31,15,11,2,1.0,1.52493,1.01901,0.81
2000-08-08/2022-12-31,11,40,2,0.999,1.52472,1.01901,0.84
2000-08-06/2022-12-31,11,40,2,0.999,1.52472,1.01901,0.84
2000-08-06/2022-12-31,11,15,2,1.0,1.52397,1.01899,0.45
2000-08-07/2022-12-31,11,15,2,1.0,1.52397,1.01899,0.45
2000-08-04/2022-12-31,11,13,1,1.0,1.5243,1.01899,0.72
2000-08-08/2022-12-31,11,15,2,1.0,1.52397,1.01899,0.45
2000-08-02/2022-12-31,3,5,2,0.998,1.52367,1.01897,0.58
2000-08-03/2022-12-31,35,8,2,0.999,1.52358,1.01897,0.77
2000-08-03/2022-12-31,5,20,2,1.0,1.52366,1.01897,0.97
2000-08-03/2022-12-31,7,15,2,0.998,1.52301,1.01895,1.0
2000-08-02/2022-12-31,2,30,2,1.0,1.52282,1.01894,0.75
2000-08-04/2022-12-31,13,9,2,1.0,1.5225,1.01894,0.65
2000-08-02/2022-12-31,15,7,2,0.999,1.52275,1.01894,0.58
2000-08-03/2022-12-31,8,10,2,0.999,1.52243,1.01893,0.99
2000-08-04/2022-12-31,17,13,2,0.999,1.52229,1.01893,0.44
2000-08-01/2022-12-31,7,15,2,1.0,1.52207,1.01892,0.89
2000-08-01/2022-12-31,9,17,2,1.0,1.52212,1.01892,0.93
2000-08-06/2022-12-31,3,11,2,0.998,1.52165,1.01892,0.92
2000-08-07/2022-12-31,3,11,2,0.998,1.52165,1.01892,0.92
2000-08-08/2022-12-31,3,11,2,0.998,1.52165,1.01892,0.92
2000-08-03/2022-12-31,13,17,1,1.0,1.52152,1.01891,0.13
2000-08-03/2022-12-31,40,40,1,0.998,1.52154,1.01891,0.15
2000-08-06/2022-12-31,9,8,1,0.999,1.52099,1.0189,0.38
2000-08-07/2022-12-31,9,8,1,0.999,1.52099,1.0189,0.38
2000-08-05/2022-12-31,30,7,2,0.999,1.52089,1.01889,0.95
2000-08-02/2022-12-31,35,6,2,0.999,1.52099,1.01889,0.89
2000-08-03/2022-12-31,20,4,2,1.0,1.52105,1.01889,0.74
2000-08-01/2022-12-31,11,13,1,0.998,1.52118,1.01889,0.85
2000-08-08/2022-12-31,30,15,2,0.998,1.52029,1.01888,0.62
2000-08-09/2022-12-31,25,13,2,0.999,1.5203,1.01888,0.48
2000-08-06/2022-12-31,30,15,2,0.998,1.52029,1.01888,0.62
2000-08-07/2022-12-31,9,13,2,1.0,1.52039,1.01888,0.71
2000-08-06/2022-12-31,9,13,2,1.0,1.52039,1.01888,0.71
2000-08-07/2022-12-31,30,15,2,0.998,1.52029,1.01888,0.62
2000-08-08/2022-12-31,17,13,2,1.0,1.52002,1.01887,0.35
2000-08-05/2022-12-31,5,35,2,1.0,1.52028,1.01887,0.88
2000-08-07/2022-12-31,17,13,2,1.0,1.52002,1.01887,0.35
2000-08-05/2022-12-31,35,6,1,0.999,1.52026,1.01887,0.73
2000-08-05/2022-12-31,5,11,2,0.999,1.52007,1.01887,0.94
2000-08-06/2022-12-31,17,13,2,1.0,1.52002,1.01887,0.35
2000-08-03/2022-12-31,20,17,1,0.999,1.52034,1.01887,0.88
2000-08-04/2022-12-31,30,20,2,0.998,1.51874,1.01883,0.81
2000-08-03/2022-12-31,30,15,2,0.998,1.51857,1.01882,0.9
2000-08-01/2022-12-31,4,30,2,0.999,1.51896,1.01882,0.91
2000-08-04/2022-12-31,6,13,2,0.999,1.51798,1.0188,0.95
2000-08-03/2022-12-31,30,7,2,1.0,1.51801,1.0188,0.95
2000-08-05/2022-12-31,7,13,2,0.999,1.51783,1.0188,0.76
2000-08-08/2022-12-31,11,20,1,0.998,1.51731,1.01879,0.54
2000-08-06/2022-12-31,11,20,1,0.998,1.51731,1.01879,0.54
2000-08-07/2022-12-31,11,20,1,0.998,1.51731,1.01879,0.54
2000-08-09/2022-12-31,11,10,2,1.0,1.51703,1.01879,0.13
2000-08-04/2022-12-31,30,10,1,0.999,1.51738,1.01878,0.99
2000-08-08/2022-12-31,4,8,1,0.998,1.51651,1.01877,0.44
2000-08-07/2022-12-31,4,8,1,0.998,1.51651,1.01877,0.44
2000-08-09/2022-12-31,25,9,1,0.998,1.51655,1.01877,0.25
2000-08-01/2022-12-31,15,10,2,0.999,1.51707,1.01877,0.86
2000-08-08/2022-12-31,11,8,1,1.0,1.51651,1.01877,0.43
2000-08-07/2022-12-31,11,8,1,1.0,1.51651,1.01876,0.43
2000-08-06/2022-12-31,11,8,1,1.0,1.51651,1.01876,0.43
2000-08-06/2022-12-31,4,8,1,0.998,1.51651,1.01876,0.44
2000-08-08/2022-12-31,20,5,2,0.999,1.51635,1.01876,0.98
2000-08-05/2022-12-31,9,15,1,0.999,1.51615,1.01875,0.8
2000-08-04/2022-12-31,30,25,1,0.999,1.51629,1.01875,0.33
2000-08-09/2022-12-31,25,30,1,0.999,1.51532,1.01873,0.69
2000-08-02/2022-12-31,35,40,2,1.0,1.51569,1.01873,0.95
2000-08-03/2022-12-31,20,35,2,0.999,1.51502,1.01871,0.69
2000-08-02/2022-12-31,15,35,2,0.999,1.51485,1.0187,0.95
2000-08-03/2022-12-31,25,40,2,0.999,1.51417,1.01869,0.4
2000-08-03/2022-12-31,10,40,2,0.999,1.51416,1.01869,0.4
2000-08-02/2022-12-31,5,40,2,0.999,1.5141,1.01868,0.94
2000-08-02/2022-12-31,8,3,2,0.998,1.51406,1.01868,1.0
2000-08-02/2022-12-31,3,20,2,0.999,1.51393,1.01868,0.48
2000-08-04/2022-12-31,35,6,2,1.0,1.51343,1.01867,0.8
2000-08-05/2022-12-31,4,40,2,0.998,1.51362,1.01867,0.67
2000-08-05/2022-12-31,20,7,2,0.998,1.51267,1.01865,0.88
2000-08-07/2022-12-31,9,3,1,0.999,1.51219,1.01864,0.73
2000-08-02/2022-12-31,11,10,2,1.0,1.51282,1.01864,0.31
2000-08-06/2022-12-31,9,3,1,0.999,1.51219,1.01863,0.73
2000-08-05/2022-12-31,9,15,2,0.999,1.51194,1.01862,0.74
2000-08-03/2022-12-31,30,6,1,1.0,1.51156,1.01861,0.9
2000-08-08/2022-12-31,4,25,2,0.999,1.51127,1.01861,0.5
2000-08-07/2022-12-31,4,25,2,0.999,1.51127,1.01861,0.5
2000-08-06/2022-12-31,4,25,2,0.999,1.51127,1.01861,0.5
2000-08-05/2022-12-31,35,40,2,1.0,1.5116,1.01861,0.88
2000-08-04/2022-12-31,7,10,1,0.998,1.51126,1.0186,0.5
2000-08-01/2022-12-31,30,6,2,0.998,1.51154,1.0186,0.96
2000-08-02/2022-12-31,30,15,2,0.998,1.51138,1.0186,0.95
2000-08-03/2022-12-31,35,35,2,0.999,1.51113,1.01859,0.95
2000-08-03/2022-12-31,40,4,1,0.999,1.51115,1.01859,0.69
2000-08-01/2022-12-31,30,7,2,1.0,1.51078,1.01858,0.44
2000-08-08/2022-12-31,10,17,2,0.999,1.51039,1.01858,0.51
2000-08-04/2022-12-31,7,15,2,0.999,1.51059,1.01858,0.31
2000-08-03/2022-12-31,17,7,1,1.0,1.51068,1.01858,0.79
2000-08-04/2022-12-31,15,5,1,0.998,1.51025,1.01857,0.46
2000-08-03/2022-12-31,30,13,2,1.0,1.51045,1.01857,0.3
2000-08-05/2022-12-31,25,30,2,0.999,1.51023,1.01857,0.84
2000-08-09/2022-12-31,3,13,2,1.0,1.50926,1.01855,0.43
2000-08-02/2022-12-31,10,6,2,0.999,1.50985,1.01855,0.98
2000-08-04/2022-12-31,35,25,1,1.0,1.50969,1.01855,0.73
2000-08-04/2022-12-31,6,5,1,0.999,1.50916,1.01854,1.0
2000-08-04/2022-12-31,25,4,1,1.0,1.50933,1.01854,0.9
2000-08-01/2022-12-31,8,20,2,0.998,1.50902,1.01853,0.99
2000-08-09/2022-12-31,6,20,2,1.0,1.50815,1.01852,0.99
2000-08-09/2022-12-31,4,25,2,1.0,1.50762,1.0185,0.58
2000-08-03/2022-12-31,11,17,1,1.0,1.50798,1.0185,0.16
2000-08-03/2022-12-31,25,8,2,0.999,1.50753,1.01849,0.88
2000-08-03/2022-12-31,7,8,2,0.999,1.50684,1.01847,0.98
2000-08-09/2022-12-31,35,13,2,1.0,1.50599,1.01845,0.45
2000-08-09/2022-12-31,20,8,1,0.999,1.50575,1.01845,0.39
2000-08-02/2022-12-31,2,35,2,1.0,1.5063,1.01845,0.94
2000-08-06/2022-12-31,20,5,2,0.999,1.50577,1.01844,0.97
2000-08-07/2022-12-31,20,5,2,0.999,1.50577,1.01844,0.97
2000-08-05/2022-12-31,40,25,2,1.0,1.50602,1.01844,0.95
2000-08-08/2022-12-31,13,8,2,0.998,1.50546,1.01843,0.61
2000-08-01/2022-12-31,13,13,2,0.998,1.50579,1.01843,0.27
2000-08-04/2022-12-31,13,35,2,0.998,1.50549,1.01843,0.75
2000-08-04/2022-12-31,13,3,1,1.0,1.50481,1.01841,0.45
2000-08-01/2022-12-31,15,13,1,0.998,1.50506,1.01841,0.78
2000-08-04/2022-12-31,9,17,1,1.0,1.50488,1.01841,0.91
2000-08-05/2022-12-31,35,4,2,1.0,1.50459,1.0184,0.81
2000-08-04/2022-12-31,35,5,2,1.0,1.50432,1.01839,0.65
2000-08-09/2022-12-31,15,3,1,0.998,1.50375,1.01839,0.27
2000-08-05/2022-12-31,8,35,1,0.999,1.50399,1.01838,0.81
2000-08-01/2022-12-31,2,11,2,0.999,1.50312,1.01835,0.98
2000-08-04/2022-12-31,6,8,1,0.998,1.50215,1.01833,0.78
2000-08-02/2022-12-31,13,30,1,0.998,1.50196,1.01832,0.86
2000-08-01/2022-12-31,20,25,1,0.999,1.50202,1.01832,0.84
2000-08-03/2022-12-31,35,7,1,1.0,1.50215,1.01832,0.18
2000-08-03/2022-12-31,10,10,1,0.999,1.5016,1.01831,0.27
2000-08-05/2022-12-31,20,35,2,1.0,1.50107,1.0183,0.28
2000-08-04/2022-12-31,40,35,2,0.999,1.50132,1.0183,0.95
2000-08-09/2022-12-31,10,13,1,0.998,1.5009,1.0183,0.39
2000-08-08/2022-12-31,20,25,2,0.999,1.50107,1.0183,0.7
2000-08-06/2022-12-31,11,5,2,0.999,1.50079,1.01829,0.25
2000-08-08/2022-12-31,11,5,2,0.999,1.50079,1.01829,0.25
2000-08-07/2022-12-31,11,5,2,0.999,1.50079,1.01829,0.25
2000-08-03/2022-12-31,20,40,2,0.998,1.50084,1.01828,0.35
2000-08-09/2022-12-31,20,15,2,0.999,1.49995,1.01827,0.65
2000-08-08/2022-12-31,13,10,2,0.999,1.49985,1.01827,0.09
2000-08-09/2022-12-31,2,15,2,0.999,1.50002,1.01827,0.82
2000-08-04/2022-12-31,9,5,2,0.998,1.50037,1.01827,0.57
2000-08-01/2022-12-31,4,15,2,0.998,1.50057,1.01827,0.83
2000-08-05/2022-12-31,9,7,2,0.999,1.49973,1.01825,0.94
2000-08-05/2022-12-31,30,7,1,0.999,1.49933,1.01824,0.85
2000-08-05/2022-12-31,25,3,2,1.0,1.49923,1.01824,0.93
2000-08-02/2022-12-31,6,7,1,0.998,1.49958,1.01824,0.89
2000-08-09/2022-12-31,25,5,2,0.999,1.49857,1.01823,0.81
2000-08-07/2022-12-31,10,30,2,0.998,1.49865,1.01823,0.74
2000-08-07/2022-12-31,8,11,1,1.0,1.49882,1.01823,0.98
2000-08-06/2022-12-31,8,11,1,1.0,1.49882,1.01823,0.98
2000-08-08/2022-12-31,8,11,1,1.0,1.49882,1.01823,0.98
2000-08-08/2022-12-31,10,25,1,0.998,1.49821,1.01822,0.63
2000-08-06/2022-12-31,10,30,2,0.998,1.49865,1.01822,0.74
2000-08-01/2022-12-31,6,8,1,0.998,1.49897,1.01822,0.79
2000-08-05/2022-12-31,13,40,1,0.998,1.49838,1.01821,0.52
2000-08-06/2022-12-31,10,25,1,0.998,1.49821,1.01821,0.63
2000-08-07/2022-12-31,10,25,1,0.998,1.49821,1.01821,0.63
2000-08-03/2022-12-31,10,8,1,1.0,1.49773,1.01819,0.91
2000-08-02/2022-12-31,20,4,2,1.0,1.49779,1.01819,0.82
2000-08-05/2022-12-31,4,20,2,0.998,1.49739,1.01818,0.68
2000-08-03/2022-12-31,40,30,1,0.999,1.49736,1.01818,0.93
2000-08-01/2022-12-31,11,7,1,0.998,1.49751,1.01818,0.93
2000-08-07/2022-12-31,7,40,1,0.999,1.49699,1.01818,0.34
2000-08-08/2022-12-31,7,40,1,0.999,1.49699,1.01818,0.34
2000-08-06/2022-12-31,7,40,1,0.999,1.49699,1.01817,0.34
2000-08-02/2022-12-31,7,25,1,0.999,1.49718,1.01817,0.49
2000-08-09/2022-12-31,20,17,2,0.999,1.49666,1.01817,0.74
2000-08-02/2022-12-31,9,17,2,1.0,1.49679,1.01816,0.86
2000-08-04/2022-12-31,25,7,2,0.999,1.49683,1.01816,0.58
2000-08-02/2022-12-31,30,8,2,0.998,1.4965,1.01815,0.37
2000-08-03/2022-12-31,11,30,1,0.999,1.49648,1.01815,0.9
2000-08-04/2022-12-31,30,4,2,0.999,1.49576,1.01813,0.93
2000-08-05/2022-12-31,15,5,1,0.999,1.49562,1.01813,0.96
2000-08-05/2022-12-31,6,13,1,0.998,1.49566,1.01813,0.93
2000-08-02/2022-12-31,20,4,1,1.0,1.49568,1.01812,0.42
2000-08-05/2022-12-31,20,10,2,0.998,1.49396,1.01808,0.81
2000-08-05/2022-12-31,2,7,1,0.999,1.49397,1.01808,0.77
2000-08-06/2022-12-31,25,10,1,0.999,1.49344,1.01807,0.74
2000-08-08/2022-12-31,25,10,1,0.999,1.49344,1.01807,0.74
2000-08-07/2022-12-31,25,10,1,0.999,1.49344,1.01807,0.74
2000-08-04/2022-12-31,10,17,2,0.998,1.49355,1.01806,0.39
2000-08-05/2022-12-31,35,4,1,0.999,1.4934,1.01806,0.73
2000-08-08/2022-12-31,8,17,1,0.999,1.49272,1.01805,0.61
2000-08-07/2022-12-31,8,17,1,0.999,1.49272,1.01805,0.61
2000-08-03/2022-12-31,6,30,2,0.998,1.49327,1.01805,0.78
2000-08-03/2022-12-31,2,4,2,0.999,1.49284,1.01804,0.99
2000-08-06/2022-12-31,8,17,1,0.999,1.49272,1.01804,0.61
2000-08-08/2022-12-31,25,40,2,0.998,1.4921,1.01803,0.89
2000-08-09/2022-12-31,30,9,2,0.998,1.49219,1.01803,0.84
2000-08-05/2022-12-31,10,8,1,0.998,1.49231,1.01803,0.58
2000-08-07/2022-12-31,25,40,2,0.998,1.4921,1.01803,0.89
2000-08-06/2022-12-31,25,40,2,0.998,1.4921,1.01802,0.89
2000-08-02/2022-12-31,35,10,1,0.999,1.49229,1.01802,0.13
2000-08-04/2022-12-31,40,8,2,1.0,1.4917,1.01801,0.72
2000-08-07/2022-12-31,40,11,2,0.998,1.49127,1.018,0.92
2000-08-05/2022-12-31,20,4,2,0.999,1.49125,1.018,0.95
2000-08-06/2022-12-31,40,11,2,0.998,1.49127,1.018,0.92
2000-08-08/2022-12-31,40,11,2,0.998,1.49127,1.018,0.92
2000-08-05/2022-12-31,8,13,1,0.998,1.49137,1.018,0.92
2000-08-05/2022-12-31,20,25,2,1.0,1.49119,1.018,0.77
2000-08-03/2022-12-31,25,35,1,1.0,1.49112,1.01799,0.82
2000-08-07/2022-12-31,30,10,2,0.999,1.49072,1.01799,0.73
2000-08-08/2022-12-31,30,10,2,0.999,1.49072,1.01799,0.73
2000-08-02/2022-12-31,6,40,1,0.998,1.49117,1.01799,0.32
2000-08-07/2022-12-31,20,25,2,0.999,1.4906,1.01798,0.69
2000-08-06/2022-12-31,20,25,2,0.999,1.4906,1.01798,0.69
2000-08-06/2022-12-31,30,10,2,0.999,1.49072,1.01798,0.73
2000-08-06/2022-12-31,13,40,2,0.999,1.49021,1.01797,0.94
2000-08-08/2022-12-31,13,40,2,0.999,1.49021,1.01797,0.94
2000-08-07/2022-12-31,13,40,2,0.999,1.49021,1.01797,0.94
2000-08-04/2022-12-31,25,35,1,1.0,1.48999,1.01796,0.95
2000-08-03/2022-12-31,40,3,1,0.999,1.48975,1.01795,0.61
2000-08-02/2022-12-31,2,30,1,0.999,1.48971,1.01794,0.34
2000-08-09/2022-12-31,8,15,1,1.0,1.48889,1.01793,0.94
2000-08-02/2022-12-31,20,11,1,0.999,1.48913,1.01793,0.52
2000-08-04/2022-12-31,40,17,1,1.0,1.48892,1.01792,0.52
2000-08-07/2022-12-31,7,15,1,1.0,1.48818,1.01791,0.78
2000-08-08/2022-12-31,7,15,1,1.0,1.48818,1.01791,0.78
2000-08-05/2022-12-31,7,4,2,0.999,1.48851,1.01791,0.95
2000-08-02/2022-12-31,6,40,2,1.0,1.48876,1.01791,0.71
2000-08-06/2022-12-31,7,15,1,1.0,1.48818,1.01791,0.78
2000-08-02/2022-12-31,10,8,2,0.998,1.48814,1.0179,0.52
2000-08-08/2022-12-31,2,25,1,0.998,1.48709,1.01788,0.63
2000-08-07/2022-12-31,40,5,1,0.998,1.48689,1.01787,0.31
2000-08-06/2022-12-31,40,5,1,0.998,1.48689,1.01787,0.31
2000-08-06/2022-12-31,2,25,1,0.998,1.48709,1.01787,0.63
2000-08-08/2022-12-31,40,5,1,0.998,1.48689,1.01787,0.31
2000-08-02/2022-12-31,9,9,2,1.0,1.4873,1.01787,0.99
2000-08-07/2022-12-31,2,25,1,0.998,1.48709,1.01787,0.63
2000-08-02/2022-12-31,7,35,2,0.998,1.48667,1.01785,0.95
2000-08-08/2022-12-31,7,35,2,1.0,1.4858,1.01784,0.91
2000-08-06/2022-12-31,7,35,2,1.0,1.4858,1.01783,0.91
2000-08-04/2022-12-31,9,9,1,0.998,1.48575,1.01783,0.66
2000-08-07/2022-12-31,7,35,2,1.0,1.4858,1.01783,0.91
2000-08-04/2022-12-31,17,17,2,0.999,1.48577,1.01783,0.36
2000-08-01/2022-12-31,13,11,2,0.998,1.48572,1.01782,0.86
2000-08-02/2022-12-31,35,17,2,1.0,1.48531,1.01781,0.76
2000-08-09/2022-12-31,20,4,2,0.998,1.48493,1.01781,0.57
2000-08-04/2022-12-31,30,3,1,1.0,1.48521,1.01781,0.9
2000-08-04/2022-12-31,9,10,1,1.0,1.48443,1.01779,1.0
2000-08-02/2022-12-31,6,7,1,0.999,1.48446,1.01778,0.88
2000-08-08/2022-12-31,9,3,2,0.998,1.48352,1.01777,0.78
2000-08-03/2022-12-31,15,15,1,1.0,1.48302,1.01774,0.25
2000-08-08/2022-12-31,6,17,1,0.999,1.48222,1.01773,0.4
2000-08-07/2022-12-31,6,17,1,0.999,1.48222,1.01773,0.4
2000-08-09/2022-12-31,3,30,2,0.998,1.48203,1.01772,0.83
2000-08-06/2022-12-31,6,17,1,0.999,1.48222,1.01772,0.4
2000-08-05/2022-12-31,2,7,2,1.0,1.48212,1.01772,0.8
2000-08-03/2022-12-31,25,11,2,0.999,1.48216,1.01771,0.93
2000-08-09/2022-12-31,35,9,2,1.0,1.48125,1.0177,0.95
2000-08-05/2022-12-31,2,35,1,0.998,1.48167,1.0177,0.94
2000-08-01/2022-12-31,17,17,2,0.999,1.48198,1.0177,0.54
2000-08-05/2022-12-31,20,15,2,1.0,1.48148,1.0177,0.98
2000-08-09/2022-12-31,30,25,2,1.0,1.48137,1.0177,0.11
2000-08-01/2022-12-31,10,11,1,0.998,1.48159,1.01769,1.0
2000-08-08/2022-12-31,20,7,2,1.0,1.481,1.01769,0.85
2000-08-04/2022-12-31,25,15,1,1.0,1.48102,1.01768,0.92
2000-08-09/2022-12-31,5,35,2,0.998,1.48071,1.01768,0.09
2000-08-02/2022-12-31,35,6,1,0.999,1.4809,1.01767,0.89
2000-08-02/2022-12-31,11,4,2,0.998,1.48068,1.01767,0.38
2000-08-06/2022-12-31,11,13,2,0.998,1.47985,1.01765,0.15
2000-08-01/2022-12-31,30,3,2,0.998,1.48025,1.01765,0.74
2000-08-08/2022-12-31,11,13,2,0.998,1.47985,1.01765,0.15
2000-08-07/2022-12-31,11,13,2,0.998,1.47985,1.01765,0.15
2000-08-07/2022-12-31,17,13,2,0.999,1.47964,1.01765,0.35
2000-08-08/2022-12-31,17,13,2,0.999,1.47964,1.01765,0.35
2000-08-06/2022-12-31,17,13,2,0.999,1.47964,1.01764,0.35
2000-08-01/2022-12-31,35,7,1,1.0,1.47972,1.01764,0.69
2000-08-04/2022-12-31,7,20,1,1.0,1.47978,1.01764,0.99
2000-08-08/2022-12-31,5,30,1,0.998,1.4789,1.01763,0.84
2000-08-03/2022-12-31,20,7,1,0.999,1.47899,1.01762,0.95
2000-08-03/2022-12-31,9,25,2,1.0,1.47909,1.01762,0.95
2000-08-06/2022-12-31,5,30,1,0.998,1.4789,1.01762,0.84
2000-08-09/2022-12-31,15,6,1,1.0,1.47859,1.01762,0.99
2000-08-07/2022-12-31,5,30,1,0.998,1.4789,1.01762,0.84
2000-08-01/2022-12-31,6,30,1,0.998,1.47915,1.01762,0.95
2000-08-02/2022-12-31,30,20,1,0.999,1.47924,1.01762,0.63
2000-08-09/2022-12-31,30,9,2,0.999,1.47844,1.01761,0.84
2000-08-02/2022-12-31,13,40,2,1.0,1.47871,1.01761,0.76
2000-08-04/2022-12-31,13,35,1,1.0,1.47843,1.0176,0.68
2000-08-01/2022-12-31,11,4,2,0.998,1.47866,1.0176,0.73
2000-08-05/2022-12-31,17,10,2,1.0,1.47814,1.0176,0.43
2000-08-05/2022-12-31,5,10,2,0.998,1.47781,1.01759,0.93
2000-08-02/2022-12-31,20,3,1,1.0,1.47814,1.01759,0.3
2000-08-01/2022-12-31,15,9,1,1.0,1.47831,1.01759,0.36
2000-08-02/2022-12-31,35,30,1,1.0,1.47755,1.01757,0.74
2000-08-03/2022-12-31,4,30,1,1.0,1.47692,1.01755,0.1
2000-08-08/2022-12-31,4,25,2,0.998,1.47601,1.01754,0.42
2000-08-06/2022-12-31,4,25,2,0.998,1.47601,1.01753,0.42
2000-08-03/2022-12-31,25,17,1,0.999,1.47623,1.01753,0.2
2000-08-03/2022-12-31,9,20,1,0.999,1.47611,1.01753,0.26
2000-08-07/2022-12-31,4,25,2,0.998,1.47601,1.01753,0.42
2000-08-03/2022-12-31,35,6,1,0.998,1.47611,1.01753,0.55
2000-08-03/2022-12-31,10,20,1,0.998,1.47605,1.01753,0.24
2000-08-04/2022-12-31,9,9,2,0.999,1.47569,1.01752,0.95
2000-08-05/2022-12-31,10,11,1,1.0,1.47546,1.01751,0.71
2000-08-02/2022-12-31,13,10,1,1.0,1.4757,1.01751,0.97
2000-08-06/2022-12-31,13,11,2,0.998,1.47528,1.01751,0.59
2000-08-07/2022-12-31,13,11,2,0.998,1.47528,1.01751,0.59
2000-08-04/2022-12-31,40,10,1,0.998,1.47477,1.01749,0.13
2000-08-01/2022-12-31,13,17,1,1.0,1.47462,1.01748,0.77
2000-08-02/2022-12-31,4,25,2,0.999,1.4741,1.01746,0.08
2000-08-07/2022-12-31,7,20,1,0.999,1.47316,1.01745,0.36
2000-08-08/2022-12-31,7,20,1,0.999,1.47316,1.01745,0.36
2000-08-06/2022-12-31,7,20,1,0.999,1.47316,1.01744,0.36
2000-08-01/2022-12-31,35,15,2,1.0,1.47319,1.01743,0.85
2000-08-07/2022-12-31,20,7,2,1.0,1.47214,1.01742,0.85
2000-08-02/2022-12-31,20,13,2,0.999,1.47279,1.01742,0.92
2000-08-03/2022-12-31,30,30,1,1.0,1.47217,1.01741,0.74
2000-08-06/2022-12-31,20,7,2,1.0,1.47214,1.01741,0.85
2000-08-05/2022-12-31,35,30,1,0.998,1.47177,1.0174,0.78
2000-08-08/2022-12-31,40,40,1,0.999,1.47146,1.0174,0.79
2000-08-03/2022-12-31,3,30,2,0.998,1.47177,1.0174,0.86
2000-08-07/2022-12-31,40,40,1,0.999,1.47146,1.01739,0.79
2000-08-06/2022-12-31,40,40,1,0.999,1.47146,1.01739,0.79
2000-08-05/2022-12-31,25,10,2,1.0,1.47078,1.01737,0.93
2000-08-03/2022-12-31,9,10,2,0.998,1.47033,1.01735,0.85
2000-08-08/2022-12-31,9,9,2,0.998,1.4695,1.01734,0.14
2000-08-02/2022-12-31,5,15,2,0.998,1.46997,1.01734,0.98
2000-08-04/2022-12-31,10,20,2,0.999,1.46945,1.01733,0.47
2000-08-03/2022-12-31,11,13,1,0.998,1.46939,1.01732,0.68
2000-08-08/2022-12-31,9,8,2,0.999,1.46876,1.01731,1.0
2000-08-01/2022-12-31,30,9,2,0.998,1.46927,1.01731,0.84
2000-08-09/2022-12-31,20,9,2,0.999,1.46816,1.0173,0.9
2000-08-04/2022-12-31,20,25,2,0.999,1.4684,1.01729,0.2
2000-08-09/2022-12-31,13,3,2,0.998,1.4675,1.01728,0.16
2000-08-09/2022-12-31,20,5,2,1.0,1.46754,1.01728,0.95
2000-08-09/2022-12-31,30,35,2,1.0,1.46775,1.01728,0.74
2000-08-05/2022-12-31,8,40,2,0.998,1.46775,1.01728,0.72
2000-08-06/2022-12-31,11,13,2,0.999,1.46741,1.01727,0.17
2000-08-09/2022-12-31,20,8,2,0.999,1.46743,1.01727,0.74
2000-08-07/2022-12-31,11,13,2,0.999,1.46741,1.01727,0.17
2000-08-08/2022-12-31,11,13,2,0.999,1.46741,1.01727,0.17
2000-08-02/2022-12-31,40,10,2,0.998,1.46738,1.01726,0.17
2000-08-08/2022-12-31,13,15,1,0.998,1.46682,1.01725,0.79
2000-08-02/2022-12-31,9,17,2,0.998,1.46685,1.01724,0.83
2000-08-09/2022-12-31,40,15,2,1.0,1.46612,1.01723,0.75
2000-08-07/2022-12-31,2,11,2,1.0,1.46591,1.01722,0.85
2000-08-08/2022-12-31,2,11,2,1.0,1.46591,1.01722,0.85
2000-08-07/2022-12-31,15,35,2,0.998,1.46573,1.01722,0.95
2000-08-08/2022-12-31,15,35,2,0.998,1.46573,1.01722,0.95
2000-08-06/2022-12-31,2,11,2,1.0,1.46591,1.01722,0.85
2000-08-09/2022-12-31,13,40,2,1.0,1.46533,1.01721,0.71
2000-08-06/2022-12-31,15,35,2,0.998,1.46573,1.01721,0.95
2000-08-06/2022-12-31,10,11,1,0.999,1.46559,1.01721,0.83
2000-08-07/2022-12-31,10,11,1,0.999,1.46559,1.01721,0.83
2000-08-06/2022-12-31,40,5,2,0.999,1.46517,1.0172,0.88
2000-08-07/2022-12-31,40,5,2,0.999,1.46517,1.0172,0.88
2000-08-08/2022-12-31,40,5,2,0.999,1.46517,1.0172,0.88
2000-08-05/2022-12-31,13,40,2,0.999,1.4649,1.01719,0.73
2000-08-02/2022-12-31,4,25,1,1.0,1.46478,1.01718,0.5
2000-08-04/2022-12-31,17,5,2,1.0,1.46442,1.01717,0.88
2000-08-01/2022-12-31,13,30,2,0.998,1.46451,1.01717,0.82
2000-08-04/2022-12-31,20,7,2,0.998,1.46399,1.01716,0.98
2000-08-08/2022-12-31,2,20,1,0.998,1.46379,1.01716,0.93
2000-08-07/2022-12-31,2,20,1,0.998,1.46379,1.01716,0.93
2000-08-06/2022-12-31,2,20,1,0.998,1.46379,1.01715,0.93
2000-08-04/2022-12-31,7,9,2,0.998,1.46373,1.01715,0.45
2000-08-05/2022-12-31,40,13,1,1.0,1.46369,1.01715,0.95
2000-08-09/2022-12-31,11,11,1,0.998,1.46356,1.01715,0.94
2000-08-05/2022-12-31,17,13,2,0.999,1.46358,1.01715,0.16
2000-08-09/2022-12-31,11,10,1,0.999,1.46322,1.01714,0.08
2000-08-09/2022-12-31,4,40,1,0.998,1.46277,1.01713,0.31
2000-08-01/2022-12-31,6,25,2,1.0,1.46324,1.01713,0.28
