,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.3,2,3,2,0.999,0.002,1254,2.5413,3.3096,3.5018,3.2562,2.7561,1.9516,1.959,1.4952,2.7444,2.4467,2.2053,2.2348,3.0619,1.9552,2.4089,1.8476,2.7027,2.0047,1.5149,1.5231,2.9635,2.7003,2.2116,4.4325,2.41905,2.51082,2.9407,3.6663400000000004,3.63474,2.6489000000000003,1.96374,2.28024,1.6037,2.68392,2.96244,2.12174,2.89314,3.4089,1.97222,2.42158,2.05986,3.46586,2.47554,1.86912,2.35528,3.37656,3.3301000000000003,2.12764,21.21764,3.41628,2.2377,1.5076,3.0414,2.97,2.0603,1.4742,1.4137,1.2297,1.4001,2.1855,1.7197,1.5671,2.8012,1.6172,1.9019,1.3956,2.4564,1.3811,1.331,1.2091,2.8496,1.4736,1.4607,1.2297,1.2091,2.857,3.7476,4.6938,4.6019,3.2124,2.7577,4.5111,2.0837,4.4439,5.4333,2.3448,5.3007,4.2268,2.5176,3.4142,3.3816,4.8652,4.4928,2.9956,3.8188,4.5475,5.4217,2.4892,94.5278,94.5278,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,4,3,0.999,0.002,1254,3.0592,3.0962,3.7673,3.3255,2.2875,1.425,1.548,1.4675,3.106,2.7813,2.2368,3.9003,3.4122,1.8757,2.2844,1.7931,2.0885,1.9147,2.2478,2.8433,1.8753,1.8878,1.951,9.3895,2.3459,3.04778,3.8288200000000003,5.36394,3.17398,2.1036200000000003,1.69042,1.9326,1.46368,2.7607799999999996,2.77846,2.47446,3.4251199999999997,4.43232,1.96478,2.10552,2.49824,2.6491,1.9773,2.76484,2.57452,2.1757400000000002,2.18596,7336.4064,975370.08986,40948.57784333333,2.2363,2.4745,2.8208,2.0526,1.6171,1.1573,1.45,1.2858,1.9605,2.354,1.6162,1.7996,2.3174,1.6514,1.0518,1.2819,1.7526,1.7547,1.0263,1.2655,1.8662,1.5393,1.6638,1.691,1.0263,3.8314,7.2981,12.8781,4.0621,2.3769,2.8326,3.0222,1.6401,3.1447,3.0275,3.8974,4.3216,8.069,2.3331,2.7484,4.2751,3.7454,2.3485,4.6418,3.4925,2.8852,3.7905,36674.5051,4876816.7985,4876816.7985,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,2,2,0.999,0.002,1254,2.4443,2.0462,3.9162,3.231,2.637,1.8139,2.347,1.6366,2.3999,2.4166,2.2421,2.6969,2.7105,2.2029,2.0461,2.1127,3.9971,2.406,1.2985,1.2407,2.3224,2.0927,3.0788,1.5828,2.3455,2.55992,3.7323,4.55308,3.11502,2.93426,1.76586,2.04718,1.5785,3.08908,2.62662,2.3279,3.10454,2.90516,2.4520600000000004,2.18346,2.17644,4.10564,2.43906,1.65762,1.6919,2.418,2.1413599999999997,3.07454,1.5512000000000001,2.5929458333333333,2.2787,1.6875,2.7279,2.441,2.245,1.5094,1.2226,1.3888,1.7586,2.3494,1.4634,1.8323,2.5023,1.9457,1.6395,1.2441,2.344,1.7535,1.234,1.1161,1.4343,2.0492,1.4066,0.9951,0.9951,3.2311,8.0732,8.7465,3.702,4.1638,2.0349,2.6717,1.7314,6.1951,3.22,4.1542,5.8525,3.7466,3.1758,2.8849,3.631,5.5972,3.1451,2.531,3.6263,3.6195,2.3209,5.1476,1.8939,8.7465,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,3,3,0.999,0.002,1254,2.8482,2.5253,4.616,2.7092,2.321,1.3624,1.4904,1.3337,1.917,2.3662,3.1199,2.6437,2.2291,2.7798,1.4343,2.1316,2.951,1.6416,2.3176,2.603,2.4468,1.7283,3.1808,3.1895,2.3436000000000003,3.4134599999999997,2.76328,7.925520000000001,2.6693,3.35548,1.5681,1.50884,1.3433,1.8701599999999998,2.5138000000000003,3.40178,3.9026199999999998,2.78842,2.76956,1.57894,2.0321,2.82912,1.6396799999999998,2.17318,2.45848,2.25612,1.88398,33553454.241679996,459.92842,1398082.200638333,2.2857,2.3091,2.4632,2.4435,1.5317,1.1832,1.1485,1.0145,1.6882,1.9896,2.428,2.2061,1.7754,1.5947,1.3481,1.3627,2.5193,1.299,1.6705,1.2841,1.6607,1.3434,1.4209,1.0038,1.0038,5.2729,3.966,14.8103,2.8726,8.4086,2.5341,1.8883,1.7339,1.9669,3.4169,4.4517,6.9186,5.5714,3.4955,1.8821,2.6731,3.1837,1.9695,2.4424,3.5691,2.6166,2.7013,167760296.4186,2288.926,167760296.4186,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,2,1,0.999,0.002,1254,2.5613,2.7565,3.8719,3.4898,3.6151,1.9837,2.0234,1.4855,1.5754,1.9871,2.7608,3.0432,2.1748,2.0707,2.6781,2.0193,3.5646,2.4418,1.3618,1.4049,2.2458,1.668,2.8295,1.6728,2.3368,2.6168,5.686780000000001,3.80712,3.91278,3.9896000000000003,2.1319600000000003,2.18294,1.7183,3.83014,2.60446,2.46662,3.3022,2.27646,2.4001200000000003,2.49408,2.3303800000000003,3.94086,2.40008,2.13668,1.99356,2.20262,2.00066,4.4631,1.69318,2.8575616666666668,2.155,1.7381,1.509,2.8163,2.1563,1.674,1.0702,1.1139,1.451,1.6476,1.4373,1.489,1.7181,1.5819,1.5488,1.1447,2.2142,1.4721,1.1387,1.034,1.5303,1.5098,0.8803,0.7917,0.7917,3.411,13.0553,6.7564,6.1863,6.4771,2.7426,3.3811,2.7079,9.4793,4.5376,3.4337,6.1039,3.1083,3.6347,3.4181,4.9572,6.4766,3.102,4.9432,5.0344,3.2055,2.8115,12.9586,2.6413,13.0553,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,1,3,0.999,0.002,1254,2.2474,2.9755,2.4684,4.1545,2.118,1.8779,1.8719,1.5097,2.1717,2.6861,2.0214,2.8288,2.5532,2.3806,2.0809,2.201,2.7951,1.9835,1.3131,1.694,2.9031,2.3039,3.8793,3.9547,2.3057,2.28584,2.89176,2.807,3.97126,2.12302,1.7467,2.02262,1.47676,2.26606,2.53666,2.24384,2.59512,2.94482,2.29744,2.2728,2.25988,2.9338,2.2876000000000003,1.5459,1.84528,2.5637999999999996,2.48108,3.2473,1016.2914199999999,44.664073333333334,2.1961,2.1393,2.3116,2.2111,1.4547,1.4735,1.582,1.3472,1.8999,2.0695,1.6956,1.9352,1.683,2.0159,1.5085,1.992,1.7897,1.9166,0.9851,1.3513,1.4922,1.711,1.8829,1.681,0.9851,2.4473,3.4184,3.5092,6.4389,2.7958,1.9552,2.5537,1.5351,2.5643,2.766,2.8627,3.107,4.1898,2.3969,3.6707,2.635,5.4224,2.9838,2.3886,2.4339,3.4401,3.1603,4.0048,5063.9926,5063.9926,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,4,3,0.999,0.002,1254,2.81,2.5855,4.051,2.5731,2.0455,1.3387,1.8343,1.309,1.8415,2.9269,2.6182,3.3518,2.6226,2.6245,1.9114,1.9491,2.6761,1.8533,2.2606,2.402,2.1161,1.5077,4.7763,1.6201,2.26845,3.37412,2.51978,6.755039999999999,2.67512,4.99906,1.33784,1.9500999999999997,1.3471,1.94732,3.29126,3.06944,3.3196199999999996,3.0339400000000003,3.16826,1.8867999999999998,1.9856000000000003,2.68788,1.83992,1.99212,2.16106,2.8155799999999997,1.7363399999999998,44570442.00066,1.85526,1857104.3228841668,2.5515,1.7838,2.7421,2.0731,1.8151,1.1595,1.3692,1.0745,1.7943,2.2288,2.5851,1.9381,1.9561,1.6409,1.4768,1.3094,2.4195,1.2085,1.2924,1.5207,1.7222,1.3727,0.9609,1.0709,0.9609,5.4227,2.9126,14.1787,3.6521,16.1202,1.6008,3.0658,1.7343,2.1623,6.039,4.4253,4.7968,5.4244,4.6575,2.2057,2.5308,3.1858,2.4251,2.3556,2.5268,4.3447,2.583,222847904.5918,3.3051,222847904.5918,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,3,3,0.999,0.002,1254,2.3795,3.7129,2.9329,3.5297,2.2319,1.8813,1.6969,1.6403,2.7083,2.3842,1.9833,2.2826,2.8422,1.5624,2.2956,1.8241,2.5578,1.7337,1.3785,1.5401,2.7029,2.1178,2.0798,2.6119,2.22365,2.38126,4.77772,3.3124000000000002,3.6297800000000002,2.48856,1.85458,2.04216,1.5453800000000002,2.3692,2.65888,2.1713999999999998,2.40268,2.81846,1.70112,2.16166,1.92962,2.8879399999999995,2.2758,1.55684,1.7884,2.97838,2.8008800000000003,2.0588,16.969839999999998,3.0650725,2.0667,1.4581,2.5768,2.3502,1.9103,1.3475,1.3987,1.2135,1.3594,1.953,1.7294,1.5388,2.2088,1.4958,1.612,1.3553,2.026,1.5314,1.2229,1.2183,2.1227,1.5763,1.3638,1.3389,1.2135,2.6766,9.0638,4.5489,4.6,3.8411,2.409,3.0787,1.8298,3.5981,3.7622,2.6803,3.4476,3.5044,2.2062,2.4568,2.5923,3.8434,3.9298,2.0803,2.4572,5.2139,4.3172,2.5142,73.538,73.538,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,4,2,0.999,0.002,1254,2.5233,2.205,4.8013,2.369,2.4227,1.1593,1.2939,1.2672,2.5474,5.1485,2.9569,2.2098,4.0358,2.3206,1.6299,1.3501,2.7916,1.4218,2.265,1.1937,1.9022,1.5092,7.3113,2.8531,2.21035,2.6233999999999997,2.3610599999999997,8.628919999999999,2.72914,7.2997,1.4485199999999998,1.3474599999999999,1.28086,2.26436,4.956,3.36596,3.27744,4.4480200000000005,3.0379,1.6337599999999999,1.54182,2.88522,1.57196,2.39112,1.6183800000000002,2.08538,1.6730399999999999,825.0173000000001,2.5249800000000002,37.16715416666667,2.0282,1.726,1.8174,1.7134,1.3897,1.0812,1.1113,1.102,1.4044,3.7363,1.675,2.0709,1.1285,1.274,1.1581,1.1603,2.2867,1.1999,1.3097,1.1337,1.3018,1.4582,2.7877,0.8805,0.8805,3.5825,3.2305,24.9544,3.8581,19.7395,2.3162,1.6999,1.586,3.288,5.4886,5.8574,6.0743,9.2628,4.655,2.0107,2.2109,4.0309,2.0233,3.3444,2.8115,2.8048,2.3546,4103.2164,4.143,4103.2164,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,2,3,0.999,0.002,1254,2.2839,2.6709,3.0423,3.027,2.2062,1.696,1.9567,1.4618,1.8279,2.5277,1.7958,2.1966,3.1768,2.2501,1.9182,2.3165,3.1802,2.1881,1.6247,1.4694,2.0388,1.8154,2.9732,2.5121,2.19645,2.35998,3.17624,3.6023000000000005,3.54614,2.29092,1.66876,1.88492,1.46312,2.28924,2.4603,1.8395599999999999,2.62254,3.09938,2.34226,2.12366,2.3055600000000003,3.2224000000000004,2.22278,1.6452200000000001,1.77152,2.38244,1.89784,2.74948,13.39298,2.848314166666667,2.1963,1.8885,2.2847,2.0442,1.7869,1.3978,1.3469,1.3488,1.6412,2.2149,1.3575,1.9495,2.5295,1.9347,1.6212,1.6073,2.5562,1.4708,1.3048,1.2317,1.555,1.6051,1.5403,1.0117,1.0117,2.7709,5.3448,6.5814,7.0359,2.9932,1.9938,2.3536,1.6009,4.0676,2.664,2.7981,3.9376,3.8602,2.6467,3.0186,3.192,3.7993,3.3639,2.0691,3.3117,4.2252,2.2405,3.8525,56.9041,56.9041,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,4,1,0.999,0.002,1254,2.1541,3.1608,3.8315,2.6276,2.9205,1.6595,1.9429,1.4747,3.3027,2.0425,2.0405,1.7852,2.5741,2.4917,2.4684,1.546,2.1635,2.1158,2.4665,4.0313,1.6168,1.9673,1.6165,2.2243,2.1588000000000003,2.46812,3.19966,4.18422,2.7899000000000003,2.4308,1.65786,3.24078,1.6049799999999999,3.4660400000000005,2.08098,1.98568,1.7616799999999997,3.5941400000000003,3.2359400000000003,2.48832,2.45296,2.2621,1.9463599999999999,2.0977799999999998,3.24112,2.34192,2.0478,2.0539,5576.28866,234.78840416666665,2.107,2.7366,2.3408,1.372,1.2991,0.9647,1.5715,1.2565,1.923,1.7792,1.4859,1.2206,2.1503,1.7126,1.188,1.233,1.0547,1.4051,1.1509,0.9,1.2194,1.7265,1.1193,0.8154,0.8154,3.318,3.8478,6.0557,4.5383,3.1293,2.2234,8.9294,2.1639,4.687,2.6862,2.4394,2.1901,5.612,5.6252,4.4654,6.0304,3.8191,2.4264,3.2076,4.9022,4.9398,2.7557,4.2243,27874.4502,27874.4502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,4,1,0.999,0.002,1254,2.6573,2.248,8.8109,3.147,3.5648,1.0948,1.031,1.0761,1.8915,9.9621,7.1446,3.8475,6.3653,3.1437,1.4739,1.5056,2.808,1.8657,2.2484,1.3229,1.9149,1.1205,3.7312,4.7303,2.11065,2.60882,2.4242,33.9416,4.02578,14.287799999999999,1.2109400000000001,1.2216200000000002,1.3021,1.9400399999999998,9.919839999999999,5.19834,6.34674,9.18958,3.0073999999999996,1.6404599999999998,1.61846,2.6818,1.9986000000000002,2.13002,1.75394,2.28098,1.0993400000000002,2307.47442,4.68482,100.999485,1.9838,1.0484,1.0466,2.1604,1.5287,0.9709,0.9828,1.0233,1.3355,3.5153,1.6555,2.2701,1.0731,0.9066,1.3024,1.029,1.5763,0.9702,1.6751,1.1656,1.2652,0.9031,1.1037,0.8975,0.8975,2.9636,4.2383,147.1858,8.7467,45.867,1.704,1.7762,1.9559,2.4572,15.5823,7.9986,17.8634,25.2166,4.6239,2.247,2.3844,3.7176,3.4421,2.7944,2.8382,4.8288,1.2278,11516.974,9.0683,11516.974,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,3,1,0.999,0.002,1254,2.5066,3.2137,3.3893,3.5829,2.9588,1.5352,1.2141,1.2296,2.0486,3.7355,1.7418,2.7657,2.0759,2.4254,1.8321,2.3689,3.1352,1.6754,1.401,1.9168,1.7234,2.3674,1.7078,0.8367,2.0711,2.44974,3.3166799999999994,3.2584199999999996,4.0342199999999995,2.9844999999999997,1.6604199999999998,4.3116,1.36752,2.07148,4.0123,2.21192,2.91838,1.90976,3.38602,1.8495599999999999,2.27208,2.81882,1.9458000000000002,1.68218,1.7202600000000001,1.9684599999999999,2.00038,2.07984,1.70294,2.49722,1.8978,1.6189,1.8697,2.2061,1.9213,1.2817,1.1371,0.8604,1.6105,1.994,1.1413,1.553,1.1743,2.2519,1.522,1.2117,1.7993,1.4853,0.9079,1.3597,1.5145,0.881,0.8908,0.8163,0.8163,3.0744,4.8828,4.3065,7.527,4.1493,2.1229,16.5378,2.1401,2.6102,6.0119,3.5339,5.3491,2.8068,6.875,2.0663,3.2749,3.9683,2.736,2.3536,2.025,2.6434,2.4857,3.5426,4.2192,16.5378,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,2,1,0.999,0.002,1254,2.4691,3.8454,2.9448,3.1258,3.0498,1.6677,1.6155,1.4092,1.7146,2.2944,2.576,2.1475,1.8661,1.1689,1.3475,2.5199,2.3985,1.6683,1.6707,1.4572,1.6889,1.7656,1.4826,1.2517,2.0701,2.41086,3.8854999999999995,3.4196799999999996,3.12008,3.02832,1.6098199999999998,1.7859200000000002,1.4667999999999999,1.80488,2.3104,2.9916799999999997,2.5479600000000002,1.71938,1.70776,1.94352,2.56618,3.41622,1.95914,2.12164,1.65884,3.16698,2.3719799999999998,2.5150200000000003,1.6355799999999998,2.3818391666666665,2.1266,2.4642,2.2196,1.6808,1.9366,1.1296,1.4714,1.0761,1.1897,2.1804,1.069,1.3652,1.1008,1.1181,0.9789,1.4885,1.92,1.3657,1.1584,0.8268,1.1819,1.2539,1.0557,0.9897,0.8268,2.7993,5.1891,6.2643,4.8429,4.5056,1.9971,2.3725,2.0618,2.7959,2.4438,6.3812,4.0277,2.2214,3.3746,3.2109,4.13,5.2543,3.0217,4.9479,2.541,9.4082,3.8567,5.109,3.2687,9.4082,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,4,2,0.999,0.002,1254,2.1242,2.6134,3.1399,2.8918,1.9465,1.4481,1.5372,1.5925,2.5561,1.7409,1.8864,1.7817,3.1382,1.8916,2.8738,1.4676,2.7318,1.9176,2.1077,2.4659,1.8899,1.6051,1.6416,1.5895,2.0134499999999997,2.22792,2.8002,3.0198,3.34794,2.04784,1.83898,2.16542,1.47958,2.43994,2.0346800000000003,1.78628,2.0193000000000003,2.86578,2.1417200000000003,2.3818799999999998,1.9971599999999998,2.56466,1.8046399999999998,1.8647399999999998,2.12876,1.9376000000000002,1.70012,2.06926,780.54232,34.633605,1.9787,2.5279,1.6471,2.1496,1.6314,1.0295,1.4225,1.2693,1.881,1.6427,1.3296,1.5889,1.6089,1.786,1.1633,1.4046,1.9981,1.3826,1.0854,1.1228,1.2101,1.4568,1.3721,0.8154,0.8154,2.6996,3.6141,4.4796,5.1607,2.4559,3.2876,4.7316,1.6285,2.7122,2.8332,2.1352,2.6192,3.289,2.9722,3.1134,3.0029,2.9595,2.2962,2.7918,2.6431,3.0501,2.1164,3.0913,3897.0264,3897.0264,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,4,3,0.999,0.002,1254,2.2301,1.9475,5.6025,2.4373,1.8879,1.3756,1.3453,1.2985,2.2087,3.3938,2.6429,2.4853,3.37,2.4819,1.4841,1.4425,2.664,1.2865,2.354,1.2917,1.9292,1.4458,5.0983,2.3177,2.0064,2.39208,2.07458,6.19684,2.5533200000000003,6.24264,1.4417399999999998,1.37062,1.3378,2.17156,3.4932000000000003,2.53028,2.88164,3.0458399999999997,2.58428,1.5604,1.6378999999999997,2.7349,1.3456199999999998,2.23506,1.83994,1.9482199999999998,1.54366,11118.799219999999,2.31944,465.6783658333333,1.9065,1.527,2.0865,1.5718,1.5234,1.0692,1.1281,1.0928,1.5141,3.0644,1.5813,1.7444,1.1671,1.1729,1.2811,1.4021,2.0589,1.1238,1.7533,1.1259,1.3187,1.3462,2.2419,0.8742,0.8742,3.2773,2.8761,14.4414,4.3211,15.9813,2.1029,1.549,1.5867,3.3858,4.0234,3.7617,4.5641,4.8607,3.7204,1.7928,2.144,4.0162,1.669,2.7546,3.5773,2.4412,1.8545,53017.136,4.6317,53017.136,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,1,2,0.999,0.002,1254,2.0073,2.0582,1.9595,2.2012,2.2312,1.6728,1.4748,1.4666,1.7341,2.3098,1.9339,1.8298,2.2591,2.0907,2.186,2.2232,1.9945,2.1664,2.5567,1.5142,2.0585,2.4324,1.9861,2.2314,1.99115,2.0131,2.4073,2.5921,2.52362,2.10452,1.67392,1.52976,1.4200599999999999,2.3396999999999997,2.32402,2.2626,2.08738,1.9579999999999997,1.9683799999999998,2.1855599999999997,2.5398799999999997,2.2767600000000003,2.13438,2.13934,1.7053,2.08872,2.17682,2.1500399999999997,2.16976,2.1154591666666667,1.9126,1.518,1.5418,1.8952,1.3794,1.4963,1.3111,1.0962,1.5515,1.3831,1.3184,1.4109,1.3568,1.3447,1.8193,1.4191,1.937,1.4668,1.1479,1.4538,1.8069,1.0524,1.6841,1.6548,1.0524,2.1332,3.9285,5.7139,3.8367,2.5218,1.8301,1.79,1.6623,3.986,3.6378,4.1861,3.2491,2.3976,2.273,2.54,4.8732,3.0701,2.8717,2.8286,2.0266,2.3072,2.5263,2.859,2.5972,5.7139,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,3,3,0.999,0.002,1254,2.2522,2.472,3.4214,3.2106,2.2086,1.4994,1.5956,1.2515,1.696,2.1106,1.899,2.3378,2.0988,1.5757,1.7337,2.0758,2.6819,1.8174,1.275,1.7882,1.4258,1.6231,1.5744,1.9604,1.9352,2.17734,2.4310400000000003,3.3134,3.8163600000000004,2.22878,1.46664,2.26126,1.36326,1.7174599999999998,2.49668,1.8084399999999998,2.3201,2.6576,2.0579,1.7355800000000001,2.1408,2.961,1.814,1.4811599999999998,1.77366,1.7228,1.66352,1.78902,402.40044,18.816593333333334,1.846,2.1134,2.2707,2.1311,1.6649,1.2239,1.5616,1.2051,1.503,1.9943,1.5037,1.6379,1.7498,1.5414,1.4844,1.4583,2.1123,1.4253,0.9474,1.5188,1.2753,0.9932,1.4323,1.3165,0.9474,2.3754,2.6897,4.9482,7.187,2.6341,1.6905,4.7489,1.5802,2.0308,3.1401,1.9664,2.9195,4.006,3.7774,1.9472,3.1339,3.6881,2.2223,2.381,1.9288,2.3235,2.5029,2.3218,2004.8529,2004.8529,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,4,3,0.999,0.002,1254,2.0143,3.3624,3.0975,3.2248,1.9657,1.5061,1.5475,1.4675,1.9383,1.7416,1.7172,1.8306,2.7358,1.5006,2.2844,1.6539,2.2803,2.0227,1.7297,1.8723,1.8656,1.661,1.6869,1.7175,1.9299,2.11986,3.8961599999999996,2.82336,2.97304,1.9403400000000002,1.68688,1.9044599999999998,1.45762,2.1117,2.02326,1.81386,1.82384,2.45164,1.7292,2.1133,2.10962,2.23208,1.8351399999999998,1.5671,2.3692800000000003,1.95172,1.69648,2.11262,291.35358,14.1706725,1.8592,2.4877,1.6027,1.925,1.5579,1.1573,1.337,1.2858,1.7971,1.5664,1.6991,1.387,1.294,1.4754,1.0907,1.2914,1.9459,1.3796,1.0627,1.2946,1.6533,1.5388,1.375,1.2842,1.0627,2.6122,6.0334,3.5523,3.789,2.2868,2.6872,3.0222,1.6401,2.4934,3.0126,2.1224,2.1937,2.8314,2.5052,2.7484,3.5172,2.3961,2.1658,2.0251,3.5619,2.5482,1.943,3.2782,1449.469,1449.469,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,2,2,0.999,0.002,1254,2.1339,2.8127,2.7467,2.4519,2.2451,1.4895,1.8195,1.2471,1.8002,2.3132,1.7645,1.7884,1.9875,1.5837,1.4231,2.6212,2.5246,1.7477,1.6261,1.5648,1.9243,1.6527,1.9837,1.6408,1.924,2.2419800000000003,2.91332,3.51376,2.66542,2.4254,1.57926,1.6908999999999998,1.3600999999999999,1.8811399999999998,2.26316,1.87772,2.18636,2.11822,1.8977,1.93658,2.60704,3.4432,1.79132,1.8788600000000002,1.72352,2.42442,1.7231,2.58522,3.97288,2.2791908333333333,2.09,2.2237,2.3141,1.805,1.6157,1.4299,1.3916,1.0935,1.7845,1.724,1.412,1.75,1.2965,1.1733,1.0258,1.3475,1.9146,1.2386,1.4015,1.1697,1.3125,1.1543,1.1567,0.9762,0.9762,2.6257,3.6202,5.1262,4.3263,3.2252,1.8548,1.9654,1.7898,2.2227,2.7231,2.8912,2.8214,3.4003,2.991,3.77,4.0127,5.3316,2.4199,2.5666,2.7109,5.1506,2.207,5.3375,14.0376,14.0376,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,1,3,0.999,0.002,1254,1.9284,1.725,2.2146,2.3597,2.0692,1.6425,1.4098,1.5369,2.0682,2.4885,1.5744,1.8123,2.0344,2.1062,2.0272,1.9391,1.8514,1.9441,1.9831,1.6872,1.9453,2.1132,2.0267,2.619,1.92115,1.9258,2.16328,2.51248,2.3281,1.93112,1.65286,1.42686,1.4119,2.21936,2.2308399999999997,1.88612,2.0392,2.0101400000000003,1.9868199999999998,2.05752,2.25328,2.17366,1.92672,1.97104,1.7014,1.9642399999999998,1.86566,1.96206,2.2678800000000003,1.9945141666666666,1.8321,1.5994,1.7971,1.7286,1.4402,1.412,1.1962,1.142,1.4055,1.6913,1.3609,1.4193,1.3822,1.512,1.7403,1.5919,1.7742,1.4748,1.1064,1.4858,1.828,1.0755,1.5315,1.4485,1.0755,2.0695,3.6509,3.9721,2.917,2.2261,1.8911,1.7393,1.5886,3.0779,2.5462,3.0701,3.1643,2.4474,2.522,2.4713,3.6055,3.1841,2.3751,2.6573,2.0795,2.1851,2.1661,2.5503,2.7286,3.9721,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
