date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2008-01-04/2008-12-31,2008,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,10.3314,10.5503,0.37
2014-01-07/2014-12-31,2014,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.4945,9.9373,0.26
2014-01-02/2014-12-31,2014,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.4566,9.5892,0.26
2014-01-01/2014-12-31,2014,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,9.4566,9.5299,0.26
2004-01-07/2004-12-31,2004,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.869,9.2125,0.33
2013-01-07/2013-12-31,2013,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.3825,8.7513,0.27
2020-01-07/2020-12-31,2020,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.3588,8.6736,0.18
2014-01-03/2014-12-31,2014,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.4358,8.5988,0.38
2013-01-02/2013-12-31,2013,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.349,8.4595,0.27
2013-01-01/2013-12-31,2013,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.349,8.4101,0.27
2020-01-02/2020-12-31,2020,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.3171,8.3778,0.18
2020-01-01/2020-12-31,2020,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.3171,8.3292,0.18
2018-01-05/2018-12-31,2018,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.0106,8.2574,0.26
2018-01-03/2018-12-31,2018,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,8.0646,8.2172,0.17
2019-01-07/2019-12-31,2019,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.7887,8.1192,0.55
2017-01-02/2017-12-31,2017,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.7626,7.8618,0.2
2019-01-02/2019-12-31,2019,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.7576,7.8567,0.54
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.2643,7.8272,0.11
2019-01-01/2019-12-31,2019,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.7576,7.8123,0.54
2023-01-05/2023-12-23,2023,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.1487,7.6981,0.13
2018-01-03/2018-12-31,2018,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,7.381,7.5147,0.18
2015-01-07/2015-12-31,2015,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.4351,6.6824,0.14
2021-01-06/2021-12-31,2021,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.3541,6.562,0.18
2016-01-07/2016-12-31,2016,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.3097,6.5154,0.39
2015-01-01/2015-12-31,2015,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.4094,6.4505,0.14
2014-01-06/2014-12-31,2014,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.0721,6.2658,0.25
2007-01-05/2007-12-31,2007,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.0789,6.241,0.23
2016-01-04/2016-12-31,2016,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.0768,6.176,0.39
2007-01-02/2007-12-31,2007,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.0486,6.1164,0.22
2016-01-01/2016-12-31,2016,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,6.0768,6.0843,0.39
2017-01-05/2017-12-31,2017,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.8453,5.9978,0.19
2006-01-05/2006-12-31,2006,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.4332,5.569,0.25
2006-01-02/2006-12-31,2006,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.4061,5.4629,0.24
2015-01-07/2015-12-31,2015,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.2788,5.4597,0.17
2002-01-04/2002-12-31,2002,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.3042,5.4095,0.39
2015-01-01/2015-12-31,2015,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.2525,5.2825,0.16
2020-01-07/2020-12-31,2020,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.1258,5.2737,0.19
2002-01-01/2002-12-31,2002,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.1583,5.1874,0.38
2020-01-02/2020-12-31,2020,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.1002,5.1288,0.19
2020-01-01/2020-12-31,2020,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,5.1002,5.1059,0.19
2004-01-05/2004-12-31,2004,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.8171,4.9071,0.29
2002-01-07/2002-12-31,2002,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.6351,4.7813,0.25
2015-01-06/2015-12-31,2015,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.6456,4.7715,0.43
2006-01-04/2006-12-31,2006,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.655,4.7401,0.28
2002-01-02/2002-12-31,2002,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.612,4.6559,0.24
2005-01-06/2005-12-31,2005,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.3083,4.4193,0.28
2021-01-07/2021-12-31,2021,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.2493,4.3756,0.15
2005-01-03/2005-12-31,2005,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.2868,4.3432,0.28
2021-01-04/2021-12-31,2021,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.2281,4.3005,0.15
2021-01-01/2021-12-31,2021,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.2281,4.2491,0.15
2020-01-02/2020-12-31,2020,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.0783,4.098,0.49
2020-01-01/2020-12-31,2020,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,4.0783,4.0822,0.49
2023-01-06/2023-12-23,2023,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.8295,4.0441,0.17
2020-01-07/2020-12-31,2020,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.7398,3.8266,0.49
2017-01-05/2017-12-31,2017,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.593,3.6606,0.39
2017-01-02/2017-12-31,2017,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.5786,3.607,0.39
2022-01-07/2022-12-31,2022,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.4468,3.5343,0.11
2018-01-03/2018-12-31,2018,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.4434,3.4818,0.17
2022-01-04/2022-12-31,2022,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.4296,3.4797,0.11
2007-01-03/2007-12-31,2007,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.4257,3.4637,0.26
2020-01-06/2020-12-31,2020,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.3836,3.4443,0.43
2018-01-04/2018-12-31,2018,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,3.1638,3.207,0.13
2005-01-05/2005-12-31,2005,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.9792,3.027,0.29
2007-01-04/2007-12-31,2007,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.5846,2.6136,0.25
2018-01-03/2018-12-31,2018,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.5797,2.6018,0.45
2007-01-01/2007-12-31,2007,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.5717,2.58,0.25
2005-01-07/2005-12-31,2005,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.485,2.5312,0.32
2004-01-01/2004-12-31,2004,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.5211,2.5227,0.38
2005-01-04/2005-12-31,2005,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.4726,2.4991,0.32
2014-01-06/2014-12-31,2014,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.3741,2.4101,0.42
2021-01-07/2021-12-31,2021,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.3583,2.3996,0.14
2021-01-04/2021-12-31,2021,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.3465,2.3702,0.14
2007-01-03/2007-12-31,2007,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.3359,2.3538,0.39
2021-01-01/2021-12-31,2021,Close,Open,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.3465,2.3534,0.14
2018-01-02/2018-12-31,2018,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.2858,2.2976,0.4
2018-01-01/2018-12-31,2018,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.2858,2.2923,0.4
2020-01-03/2020-12-31,2020,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.2681,2.2797,0.4
2004-01-06/2004-12-31,2004,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.2225,2.2485,0.38
2006-01-06/2006-12-31,2006,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.0321,2.0573,0.26
2006-01-03/2006-12-31,2006,Close,Close,Close,nsmallest,-inf,2,1,1,0.999,0.002,1254,2.0219,2.0348,0.26
2006-01-04/2006-12-31,2006,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.9665,1.9822,0.44
2007-01-05/2007-12-31,2007,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.8506,1.8673,0.43
2007-01-02/2007-12-31,2007,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.8473,1.8544,0.42
2002-01-07/2002-12-31,2002,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.7783,1.7991,0.42
2002-01-02/2002-12-31,2002,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.725,1.7308,0.42
2007-01-04/2007-12-31,2007,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.664,1.674,0.4
2007-01-01/2007-12-31,2007,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.6573,1.6602,0.4
2006-01-05/2006-12-31,2006,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.4819,1.4904,0.38
2006-01-02/2006-12-31,2006,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.462,1.4654,0.37
2017-01-04/2017-12-31,2017,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.4125,1.4182,0.4
2018-01-04/2018-12-31,2018,Close,Open,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.4062,1.4118,0.14
2015-01-07/2015-12-31,2015,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.2632,1.2692,0.37
2015-01-01/2015-12-31,2015,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.2582,1.2592,0.36
2005-01-07/2005-12-31,2005,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.225,1.2301,0.38
2005-01-04/2005-12-31,2005,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.2185,1.2214,0.38
2018-01-05/2018-12-31,2018,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1475,1.1498,0.39
2005-01-05/2005-12-31,2005,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.129,1.131,0.41
2005-01-06/2005-12-31,2005,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.1235,1.1258,0.44
2005-01-03/2005-12-31,2005,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,1.0748,1.0755,0.43
2014-01-07/2014-12-31,2014,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,0.8961,0.8941,0.39
2014-01-01/2014-12-31,2014,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,0.8926,0.8922,0.39
2014-01-02/2014-12-31,2014,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,0.8926,0.8919,0.39
2006-01-03/2006-12-31,2006,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,0.1592,0.1566,0.4
2006-01-06/2006-12-31,2006,Close,Close,Open,nsmallest,-inf,2,1,1,0.999,0.002,1254,0.1598,0.1548,0.4
