date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit
2002-01-07/2002-12-31,3,8,1,0.998,1.8784817552364501,1.9026195507610149
2009-01-06/2009-12-31,3,2,1,0.998,1.8815468950507497,1.902366583727022
2020-01-03/2020-12-31,5,3,1,0.998,1.8944919855719393,1.9020098815480468
2021-01-07/2021-12-31,5,3,1,0.995,1.8771222233734963,1.9012146735142035
2006-01-03/2006-12-31,3,2,1,0.998,1.8902930888931422,1.9011299237657175
2021-01-04/2021-12-31,4,8,2,0.998,1.8864092955794078,1.9005572186834214
2020-01-06/2020-12-31,3,5,2,0.995,1.8822804711106347,1.8997224263966312
2009-01-05/2009-12-31,3,2,1,0.998,1.8815468950507492,1.8989712577498084
2020-01-02/2020-12-31,5,3,1,0.998,1.8944919855719393,1.8986534416735863
2020-01-03/2020-12-31,3,4,2,0.995,1.885099461488482,1.8925217820703504
2021-01-05/2021-12-31,3,7,2,0.995,1.8750473552835134,1.8923160330670896
2020-01-07/2020-12-31,3,7,1,0.998,1.870350532327236,1.8908498491736425
2020-01-07/2020-12-31,3,5,1,0.998,1.8698551918395094,1.8903403627241546
2020-01-07/2020-12-31,3,4,1,0.998,1.8698446754100402,1.890329545991366
2003-01-07/2003-12-31,5,3,1,0.995,1.866204145267704,1.8899331858287265
2017-01-06/2017-12-31,3,8,1,0.995,1.8690234912903132,1.8894849157085616
2003-01-01/2003-12-31,3,7,1,0.998,1.8844356976497616,1.8885405465521805
2020-01-06/2020-12-31,3,7,1,0.998,1.870350532327236,1.8875069153988526
2021-01-04/2021-12-31,4,7,2,0.998,1.8734123037699153,1.8873091297327595
2020-01-06/2020-12-31,3,5,1,0.998,1.8698551918395094,1.8869997422457327
2020-01-06/2020-12-31,3,4,1,0.998,1.8698446754100402,1.8869889746216333
2003-01-06/2003-12-31,5,3,1,0.995,1.866204145267704,1.8865851218846639
2003-01-02/2003-12-31,3,3,1,0.998,1.8774624977471277,1.884807322888396
2023-01-04/2023-06-23,5,2,2,0.995,1.3427255110337537,1.8835812135001797
2021-01-01/2021-12-31,3,6,1,0.998,1.878711453416291,1.8827841630528264
2019-01-07/2019-12-31,2,5,1,0.998,1.8581801825535478,1.8816429961672048
2016-01-07/2016-12-31,5,2,1,0.995,1.86123526203933,1.881474641242072
2020-01-07/2020-12-31,5,4,1,0.998,1.859331311349429,1.879516496903341
2023-01-02/2023-06-23,4,3,1,0.995,1.3459597707134694,1.8793411462008511
2021-01-05/2021-12-31,3,8,1,0.998,1.860748363242049,1.8776757199201253
2002-01-03/2002-12-31,2,8,1,0.995,1.8669595844745497,1.877453281585737
2005-01-07/2005-12-31,5,3,1,0.995,1.8535305877983115,1.8768394641235249
2003-01-01/2003-12-31,4,8,2,0.995,1.8723199252816853,1.8763568203085983
2020-01-06/2020-12-31,5,4,1,0.998,1.859331311349429,1.8762249317324433
2008-01-03/2008-12-31,5,2,1,0.995,1.86758877981868,1.874833700656555
2002-01-02/2002-12-31,2,8,1,0.995,1.8669595844745497,1.874198150043823
2023-01-03/2023-06-23,2,4,1,0.995,1.3417085000602962,1.8735848860079567
2002-01-04/2002-12-31,3,4,1,0.998,1.858730633123122,1.8723451164238656
2017-01-03/2017-12-31,5,6,2,0.995,1.860732862707077,1.8711354386149526
2011-01-03/2011-12-31,5,3,1,0.998,1.8597314415132475,1.8701193804280727
2021-01-07/2021-12-31,2,7,2,0.995,1.8457843057541514,1.8688372628744765
2021-01-07/2021-12-31,3,4,1,0.998,1.8455201492955544,1.8685643912739986
2023-01-04/2023-06-23,2,6,2,0.998,1.337055559268329,1.8665336006739073
2021-01-07/2021-12-31,4,5,1,0.995,1.838786009512651,1.8616083438144098
2023-01-03/2023-06-23,2,6,2,0.998,1.3374824679271418,1.861002454462184
2019-01-07/2019-12-31,2,5,1,0.995,1.8371253689074398,1.8598930599421595
2023-01-02/2023-06-23,4,6,2,0.995,1.3392703884316093,1.8595620091252858
2017-01-03/2017-12-31,4,4,1,0.998,1.8483125390875066,1.8585339247887802
2020-01-01/2020-12-31,5,2,1,0.998,1.8557327925783078,1.856518823267383
2021-01-06/2021-12-31,5,7,1,0.998,1.8364392057894723,1.855975538550307
2021-01-01/2021-12-31,3,2,2,0.998,1.8514091251881857,1.8553293754465947
2021-01-07/2021-12-31,3,4,1,0.995,1.8318530965252635,1.8544475120192594
2020-01-01/2020-12-31,2,6,1,0.998,1.8535361532858035,1.8543197492538688
2021-01-07/2021-12-31,2,7,2,0.998,1.8305524887703515,1.8531042079917601
2023-01-03/2023-06-23,5,2,2,0.995,1.334596525848754,1.8524358632248794
2020-01-03/2020-12-31,2,7,2,0.995,1.8408523065937865,1.8478283479867905
2020-01-03/2020-12-31,5,3,2,0.998,1.8338367471240535,1.8407426366879056
2023-01-02/2023-06-23,3,4,2,0.998,1.332449453232258,1.8395078706281884
2016-01-01/2016-12-31,5,4,1,0.995,1.8380143774419873,1.8387808203063534
2020-01-02/2020-12-31,5,3,2,0.998,1.8338367471240535,1.837659605301695
2023-01-04/2023-06-23,5,2,1,0.998,1.3268685040802628,1.836112656544272
2011-01-04/2011-12-31,5,8,1,0.998,1.8218571728002337,1.8347687042256
2017-01-04/2017-12-31,5,6,2,0.995,1.8198652774686614,1.83273908888254
2021-01-05/2021-12-31,4,5,2,0.998,1.815966275785347,1.8318353437238586
2023-01-03/2023-06-23,5,2,1,0.998,1.3268685040802628,1.8295995861250904
2023-01-06/2023-12-23,2,2,1,0.998,1.7807318858507262,1.8229401378467083
2017-01-02/2017-12-31,5,7,1,0.998,1.8161251598691037,1.8228546920571558
2021-01-05/2021-12-31,4,4,2,0.995,1.806859968587866,1.8225158403567743
2003-01-03/2003-12-31,4,4,2,0.995,1.8101710312597221,1.8198407748905663
2012-01-03/2012-12-31,4,8,1,0.998,1.8114495585422627,1.8181327149185265
2011-01-07/2011-12-31,3,4,1,0.995,1.79375718333843,1.8151090479910783
2021-01-06/2021-12-31,4,4,2,0.995,1.796162271638451,1.8145694362767035
2023-01-06/2023-12-23,3,5,1,0.998,1.7707270365028696,1.8122835563392024
2023-01-06/2023-12-23,5,5,1,0.998,1.7705751402106398,1.8121217840778712
2020-01-02/2020-12-31,2,5,1,0.995,1.8078602336487217,1.811540187873166
2002-01-07/2002-12-31,3,8,1,0.995,1.7901425384978513,1.8113773797135202
2021-01-04/2021-12-31,4,8,2,0.995,1.796029429660966,1.8084539047703556
2003-01-03/2003-12-31,3,3,1,0.998,1.7973712469999188,1.8068574995599838
2008-01-02/2008-12-31,5,2,1,0.995,1.8026555646541698,1.806307040952779
2021-01-04/2021-12-31,4,7,2,0.995,1.7937888846252945,1.8061713169010145
2020-01-01/2020-12-31,2,8,1,0.998,1.8004751406127277,1.8012004719366324
2023-01-04/2023-06-23,2,4,1,0.998,1.3150301459440514,1.8010960277364443
2020-01-03/2020-12-31,2,2,2,0.998,1.7945210559612101,1.80103693720723
2017-01-03/2017-12-31,5,8,1,0.995,1.7893185135480671,1.7986897513076283
2003-01-01/2003-12-31,3,7,1,0.995,1.7941452367844093,1.7977502597279857
2021-01-05/2021-12-31,5,3,1,0.995,1.7812288917789108,1.7962883789330517
2011-01-04/2011-12-31,5,3,1,0.995,1.7816979356412135,1.793854066973627
2021-01-04/2021-12-31,5,3,1,0.995,1.7812288917789112,1.7933762640093713
2021-01-06/2021-12-31,4,4,2,0.998,1.775470514019422,1.7933038450027068
2020-01-01/2020-12-31,3,8,1,0.998,1.7902868447552882,1.7910011103747876
2021-01-07/2021-12-31,3,4,2,0.998,1.769771367379352,1.7903495578182043
2021-01-05/2021-12-31,3,4,2,0.995,1.7737918435178885,1.7886793118528235
2009-01-01/2009-12-31,2,2,2,0.998,1.7807597678674534,1.7842920089270753
2019-01-03/2019-12-31,5,8,1,0.998,1.7738914639233982,1.7830432846666837
2020-01-03/2020-12-31,4,4,1,0.998,1.7765680572416862,1.7829076324188673
2021-01-07/2021-12-31,3,4,2,0.995,1.7602642021461663,1.780537609701176
2019-01-02/2019-12-31,5,8,1,0.998,1.7738914639233985,1.7802048508097634
2020-01-02/2020-12-31,4,4,1,0.998,1.7765680572416862,1.78007757768201
2011-01-06/2011-12-31,4,3,1,0.998,1.7617058307224847,1.7791598194983727
2023-01-02/2023-06-23,2,2,2,0.998,1.3116713608053399,1.7791269756138695
2020-01-02/2020-12-31,3,3,2,0.995,1.7746154774227312,1.77811442581259
2002-01-02/2002-12-31,2,3,1,0.995,1.7695619545364922,1.7758330342210638
2023-01-06/2023-12-23,3,5,1,0.995,1.733475998690254,1.7726275243647163
2020-01-01/2020-12-31,2,3,1,0.995,1.7706320301836038,1.7713250608553472
2011-01-04/2011-12-31,4,7,1,0.998,1.7592725383910444,1.771011553577935
2009-01-01/2009-12-31,2,4,2,0.998,1.766508205288875,1.7699633370852845
2020-01-03/2020-12-31,5,3,1,0.995,1.762437477705538,1.7686390826498404
2011-01-03/2011-12-31,4,7,1,0.998,1.7592725383910444,1.7682175631015162
2020-01-02/2020-12-31,3,3,2,0.998,1.764109603789427,1.7675517966946086
2020-01-01/2020-12-31,4,6,1,0.998,1.7666566103594967,1.7673453641462906
2021-01-05/2021-12-31,3,8,1,0.995,1.7520174799018648,1.7664039897717079
2020-01-02/2020-12-31,5,3,1,0.995,1.7624374777055383,1.7658706572406437
2020-01-07/2020-12-31,5,8,2,0.998,1.7485257050782215,1.765618264341082
2020-01-06/2020-12-31,5,8,2,0.998,1.7485257050782215,1.762832254686915
2021-01-06/2021-12-31,5,7,1,0.995,1.744816367915627,1.761807528430233
2021-01-04/2021-12-31,3,6,1,0.998,1.7489219947589287,1.7604696416435477
2011-01-03/2011-12-31,5,8,1,0.998,1.751266575159252,1.7600988174374332
2020-01-03/2020-12-31,3,3,1,0.998,1.7469612586699708,1.7530125684186506
2011-01-04/2011-12-31,5,8,1,0.995,1.7414155520243486,1.7528248736256347
2020-01-06/2020-12-31,4,5,2,0.995,1.7381386536964938,1.7522079596709805
2020-01-07/2020-12-31,5,4,1,0.995,1.7349429179535882,1.7516648651539475
2021-01-06/2021-12-31,5,4,2,0.998,1.7347780340581527,1.7514954939851568
2021-01-01/2021-12-31,3,6,1,0.995,1.747756918747745,1.751111200431465
2020-01-02/2020-12-31,3,3,1,0.998,1.746961258669971,1.75031127636127
2011-01-03/2011-12-31,5,3,1,0.995,1.7405483889826787,1.7492301628446099
2020-01-06/2020-12-31,5,4,1,0.995,1.7349429179535885,1.748939418279114
2020-01-07/2020-12-31,3,5,1,0.995,1.7290756725050036,1.7456381167399406
2023-01-06/2023-12-23,5,5,1,0.995,1.706601534182987,1.744039430117692
2020-01-06/2020-12-31,3,5,1,0.995,1.7290756725050036,1.742938733203929
2021-01-04/2021-12-31,3,8,2,0.998,1.7289538573143572,1.740134397940355
2021-01-06/2021-12-31,3,5,2,0.998,1.723515246865308,1.7399268576937337
2021-01-01/2021-12-31,4,5,2,0.998,1.735231976269621,1.738519281466835
2023-01-03/2023-06-23,2,6,2,0.995,1.2946303638225871,1.7359590229410564
2017-01-05/2017-12-31,2,6,1,0.998,1.721925717309235,1.7356265670350777
2023-01-04/2023-06-23,2,6,2,0.995,1.2923867671056515,1.7351222065527627
2023-01-04/2023-06-23,5,2,1,0.995,1.2913998763151464,1.7322767137999588
2017-01-02/2017-12-31,5,7,1,0.995,1.7255158216690047,1.7313602868943618
2009-01-01/2009-12-31,3,4,1,0.998,1.7272208051210953,1.7304654345131498
2020-01-07/2020-12-31,3,4,1,0.995,1.7135199938735646,1.7296612783710474
2011-01-07/2011-12-31,4,3,1,0.998,1.710028584952472,1.7287094808159535
2023-01-03/2023-06-23,2,4,1,0.998,1.2916181392669557,1.727343118207777
2020-01-06/2020-12-31,3,4,1,0.995,1.7135199938735646,1.7270307094076303
2012-01-03/2012-12-31,4,8,1,0.995,1.7210734934398972,1.7268753195905677
2023-01-03/2023-06-23,5,2,1,0.995,1.2913998763151466,1.7267197036611082
2021-01-04/2021-12-31,4,2,1,0.998,1.712998722267306,1.7238879197372405
2020-01-01/2020-12-31,2,8,1,0.995,1.7230251208204972,1.7236673405844496
2020-01-02/2020-12-31,3,3,1,0.995,1.7202270398982478,1.7234345181008797
2017-01-03/2017-12-31,5,3,1,0.998,1.7147244752349475,1.7230461922718125
2012-01-02/2012-12-31,5,5,1,0.998,1.716532769099343,1.7197206627676036
2003-01-02/2003-12-31,3,3,1,0.995,1.7101727967647011,1.715870298519914
2020-01-01/2020-12-31,2,6,1,0.995,1.7139852779733693,1.714617950641451
2023-01-06/2023-12-23,2,2,1,0.995,1.67696855568964,1.7125381195950833
2011-01-07/2011-12-31,3,6,1,0.998,1.6938476225709396,1.7120220896053355
2011-01-04/2011-12-31,3,3,1,0.998,1.700593825902484,1.7112577381998046
2011-01-03/2011-12-31,3,3,1,0.998,1.7005938259024835,1.7087200177694442
2011-01-07/2011-12-31,4,3,1,0.995,1.6873323130618,1.705303774985058
2021-01-06/2021-12-31,5,6,1,0.998,1.68953042501012,1.7050271652367623
2021-01-04/2021-12-31,3,4,1,0.998,1.6939928809310565,1.704537355174615
2003-01-01/2003-12-31,5,7,2,0.998,1.7007023025399364,1.7038065852892144
2019-01-03/2019-12-31,5,8,1,0.995,1.6955677036589292,1.7036246065039176
2019-01-02/2019-12-31,5,8,1,0.995,1.6955677036589294,1.7011261103513193
2020-01-02/2020-12-31,2,2,2,0.995,1.696860333232437,1.6999444005899482
2006-01-02/2006-12-31,2,3,1,0.995,1.693065393203834,1.6986000473520715
2009-01-06/2009-12-31,3,2,1,0.995,1.6832127297746218,1.6985407375636428
2020-01-01/2020-12-31,5,2,1,0.995,1.6976968639284309,1.6983124168258859
2009-01-05/2009-12-31,3,2,1,0.995,1.6832127297746222,1.6960430339549548
2023-01-02/2023-06-23,3,4,2,0.995,1.2821497385617064,1.6951688062725332
2021-01-06/2021-12-31,3,6,2,0.998,1.6787817682064983,1.693991687051486
2020-01-01/2020-12-31,2,4,1,0.998,1.6920561519183848,1.6926658011299485
2017-01-04/2017-12-31,5,8,1,0.995,1.6814623761285075,1.6917809714229552
2020-01-01/2020-12-31,3,8,1,0.995,1.6907557385901066,1.691364028589422
2020-01-06/2020-12-31,4,5,2,0.998,1.6766981701661021,1.6893832770840103
2020-01-03/2020-12-31,3,3,1,0.995,1.6827544194719628,1.6881914438413936
2009-01-02/2009-12-31,2,4,1,0.998,1.6819148370100427,1.6873439291390189
2012-01-03/2012-12-31,4,6,1,0.998,1.6816015074573814,1.6870276399708513
2017-01-03/2017-12-31,5,8,1,0.998,1.6791288297554101,1.6869600590476328
2020-01-07/2020-12-31,5,8,2,0.995,1.6704199768477694,1.6854076166121943
2011-01-03/2011-12-31,5,8,1,0.995,1.677296378784247,1.685102542586045
2012-01-02/2012-12-31,5,7,1,0.998,1.6812956444816254,1.6842981226688885
2021-01-01/2021-12-31,3,2,2,0.995,1.6809283856391861,1.6839289446662924
2020-01-06/2020-12-31,5,8,2,0.995,1.6704199768477694,1.6829655116990787
2020-01-03/2020-12-31,4,4,1,0.995,1.677181469303802,1.6825658904374565
2020-01-03/2020-12-31,2,5,1,0.998,1.6769673066637694,1.6823497086194894
2017-01-05/2017-12-31,2,2,1,0.995,1.6692323133165354,1.6817514844519863
2002-01-01/2002-12-31,5,5,1,0.998,1.6785866969334993,1.6815750256695277
2020-01-02/2020-12-31,4,4,1,0.995,1.677181469303802,1.6801624641583521
2011-01-04/2011-12-31,4,7,1,0.995,1.666475118721651,1.6765250193083592
2014-01-03/2014-12-31,5,2,1,0.995,1.6684110744247136,1.6760959577989414
2021-01-06/2021-12-31,2,5,2,0.998,1.6612149393890774,1.6759587494682373
2021-01-04/2021-12-31,4,2,1,0.995,1.6641448771649265,1.6741531454174063
2011-01-03/2011-12-31,4,7,1,0.995,1.6664751187216507,1.6741336342223585
2017-01-05/2017-12-31,2,6,1,0.995,1.657922186811933,1.6701909285599497
2003-01-07/2003-12-31,5,7,1,0.998,1.6526624051737095,1.6695625003419428
2021-01-06/2021-12-31,3,3,2,0.998,1.6530743314376062,1.6676032665231002
2003-01-06/2003-12-31,5,7,1,0.998,1.6526624051737095,1.6671804862921429
2020-01-03/2020-12-31,5,3,2,0.995,1.6617362690088116,1.6669755091645202
2002-01-04/2002-12-31,4,4,1,0.998,1.6565106560465654,1.6663828046949964
2021-01-06/2021-12-31,5,4,2,0.995,1.6517718519305815,1.6662664738690136
2020-01-02/2020-12-31,5,3,2,0.995,1.661736269008812,1.6646369239604104
2017-01-04/2017-12-31,5,3,1,0.998,1.6544276664314914,1.6642627481076866
2021-01-07/2021-12-31,4,8,1,0.998,1.6459983886247616,1.6626942827960294
2020-01-03/2020-12-31,5,7,2,0.995,1.6564758600552663,1.6616658583243182
2020-01-03/2020-12-31,3,3,2,0.998,1.6561819551232362,1.6613692052727103
2017-01-06/2017-12-31,3,6,1,0.998,1.6469252657900098,1.6612923682347684
2021-01-06/2021-12-31,5,6,1,0.995,1.645265116377355,1.6595885968579691
2003-01-03/2003-12-31,4,8,1,0.998,1.651941160898659,1.6594023779287645
2020-01-02/2020-12-31,5,7,2,0.995,1.6564758600552663,1.65934926531185
2020-01-01/2020-12-31,4,6,1,0.995,1.6584236079475874,1.6589983257493084
2019-01-03/2019-12-31,5,7,1,0.995,1.6511404239921774,1.6585908047451592
2020-01-02/2020-12-31,2,5,2,0.998,1.6550538631860976,1.6579199121820654
2021-01-06/2021-12-31,3,5,2,0.995,1.6428295315288157,1.6570890689335884
2023-01-05/2023-12-23,4,3,2,0.998,1.6269926914504107,1.6570766150005534
2019-01-02/2019-12-31,5,7,1,0.995,1.6511404239921774,1.6562805848189959
2020-01-07/2020-12-31,5,4,2,0.998,1.64148411518687,1.6557083581111651
2011-01-07/2011-12-31,3,6,1,0.995,1.6386668548165548,1.6551387443294105
2021-01-06/2021-12-31,4,3,2,0.998,1.6408473249044908,1.655054869695398
2020-01-06/2020-12-31,5,4,2,0.998,1.64148411518687,1.6533909368361261
2009-01-01/2009-12-31,5,6,2,0.998,1.6469861002804742,1.649810493148237
2021-01-06/2021-12-31,5,2,2,0.998,1.6351842367258833,1.649243476498172
2011-01-06/2011-12-31,4,3,1,0.995,1.6339805332927573,1.6480082955772892
2021-01-07/2021-12-31,3,3,1,0.998,1.6316688045077155,1.6479275169903627
2009-01-01/2009-12-31,2,6,2,0.998,1.6426685559417542,1.6454707121077208
2003-01-02/2003-12-31,4,4,2,0.998,1.6400863379061086,1.6451235879342045
2014-01-02/2014-12-31,5,2,1,0.995,1.6395501799295606,1.6445824502865138
2021-01-04/2021-12-31,3,6,1,0.995,1.6319199329021712,1.6413565001148778
2003-01-03/2003-12-31,3,3,1,0.995,1.6322965118581938,1.639492903927543
2009-01-02/2009-12-31,4,5,2,0.998,1.6331391135539128,1.638111924962453
2020-01-06/2020-12-31,4,7,2,0.995,1.6252333230596878,1.6367847594476852
2002-01-04/2002-12-31,4,8,2,0.998,1.627098995529065,1.6364506867138666
2020-01-01/2020-12-31,3,8,2,0.995,1.635029946588463,1.6355806424961916
2021-01-05/2021-12-31,5,5,1,0.998,1.6236963238930908,1.6352142729230932
2003-01-02/2003-12-31,4,8,1,0.998,1.6289716251544735,1.6339058699059226
2021-01-04/2021-12-31,5,5,1,0.998,1.6236963238930908,1.6329882116096017
2009-01-01/2009-12-31,2,2,2,0.995,1.6299232628485734,1.6326600056512914
2020-01-03/2020-12-31,3,3,2,0.995,1.6271496742498637,1.6320670792964318
2021-01-05/2021-12-31,2,7,1,0.995,1.6190171349334184,1.6304332697206163
2021-01-07/2021-12-31,4,7,1,0.998,1.6136643505197843,1.6293774900024658
2020-01-07/2020-12-31,2,6,1,0.998,1.6150525764050538,1.6285874530029176
2021-01-04/2021-12-31,2,7,1,0.995,1.6190171349334181,1.6282269233629811
2020-01-06/2020-12-31,2,6,1,0.998,1.6150525764050543,1.6263826042279292
2021-01-06/2021-12-31,3,6,2,0.995,1.6122212458518916,1.6256827339065063
2021-01-01/2021-12-31,4,5,2,0.995,1.6212503380741674,1.623942764878079
2012-01-02/2012-12-31,5,5,1,0.995,1.6211020252619808,1.6237936956229215
2020-01-02/2020-12-31,2,4,2,0.998,1.618866082011091,1.621546354021171
2020-01-02/2020-12-31,3,7,2,0.998,1.617694876436207,1.6203691821488853
2003-01-01/2003-12-31,5,7,2,0.995,1.6175347547261603,1.620208244982128
2016-01-06/2016-12-31,3,6,2,0.995,1.6013252938453653,1.6123582988353249
2012-01-02/2012-12-31,4,6,1,0.998,1.6091911331625726,1.6118222074303656
2009-01-01/2009-12-31,3,8,2,0.998,1.607430639525533,1.6100527831240603
2020-01-03/2020-12-31,3,7,2,0.998,1.6046468763578254,1.6093573519564746
2023-01-05/2023-12-23,4,3,2,0.995,1.5817001425837198,1.6092354614932853
2020-01-07/2020-12-31,2,4,1,0.998,1.595674103537689,1.6087084681310606
2021-01-05/2021-12-31,5,5,1,0.995,1.597532251479632,1.6084834933660241
2020-01-07/2020-12-31,5,6,2,0.998,1.5949498545420413,1.6079655942098687
2017-01-03/2017-12-31,5,3,1,0.995,1.600010211408453,1.6067760443865908
2020-01-06/2020-12-31,2,4,1,0.998,1.5956741035376891,1.6065853399904946
2021-01-04/2021-12-31,5,5,1,0.995,1.5975322514796326,1.6063671610235517
2017-01-06/2017-12-31,4,5,1,0.998,1.5933382726926675,1.6063125896906651
2021-01-04/2021-12-31,3,6,2,0.995,1.5972148723069697,1.6060442698888753
2020-01-06/2020-12-31,5,6,2,0.998,1.5949498545420413,1.6058455068340807
2023-01-03/2023-06-23,4,7,2,0.998,1.2476262307570933,1.6041061883302563
2002-01-03/2002-12-31,2,3,1,0.998,1.5963774396067176,1.6030951959432413
2016-01-05/2016-12-31,3,2,1,0.998,1.5938535214880867,1.6026245884814492
2003-01-07/2003-12-31,3,2,1,0.998,1.5854162996877539,1.6002819273777376
2009-01-01/2009-12-31,2,4,2,0.995,1.5971081675391616,1.5996780812278297
2003-01-06/2003-12-31,3,2,1,0.998,1.5854162996877539,1.5981874210793487
2006-01-02/2006-12-31,2,3,1,0.998,1.5935091733054987,1.598117958266246
2021-01-06/2021-12-31,4,3,2,0.995,1.5842724001112487,1.597014239227416
2020-01-03/2020-12-31,5,7,2,0.998,1.5918514445500926,1.5964451354873124
2012-01-02/2012-12-31,5,7,1,0.995,1.5926113195094562,1.5951585518495341
2012-01-02/2012-12-31,5,6,1,0.998,1.59249774846586,1.5950444085394515
2006-01-04/2006-12-31,3,8,1,0.998,1.5859431607354417,1.594577292050365
2020-01-02/2020-12-31,5,7,2,0.998,1.591851444550093,1.5943948485329433
2017-01-06/2017-12-31,5,6,1,0.998,1.581005467482435,1.5936637587973397
2021-01-06/2021-12-31,5,3,2,0.998,1.5797943761641409,1.5924217259114484
2016-01-07/2016-12-31,2,7,1,0.995,1.5793984452440795,1.5920156831447445
2017-01-04/2017-12-31,5,8,1,0.998,1.5826722129222661,1.5912498590582511
2003-01-07/2003-12-31,5,7,1,0.995,1.5749427776077778,1.589496831317491
2017-01-02/2017-12-31,3,2,1,0.995,1.5833730723938895,1.5878897347654868
2012-01-03/2012-12-31,4,6,1,0.995,1.583338883158494,1.5878552354843951
2006-01-05/2006-12-31,5,5,1,0.998,1.577193378208596,1.5877084901641882
2003-01-06/2003-12-31,5,7,1,0.995,1.5749427776077778,1.5874463426213394
2023-01-02/2023-06-23,2,2,2,0.995,1.2430140267191003,1.5871729116479143
2008-01-07/2008-12-31,5,7,1,0.998,1.5736178781652317,1.5860876857558504
2011-01-04/2011-12-31,3,3,1,0.995,1.5771360669490988,1.5856182953258149
2021-01-01/2021-12-31,4,7,1,0.998,1.5827323839421998,1.5852299426427008
2002-01-03/2002-12-31,4,6,2,0.998,1.5775963682885465,1.5840667762851894
2011-01-03/2011-12-31,3,3,1,0.995,1.577136066949099,1.583600438171859
2017-01-05/2017-12-31,3,5,1,0.998,1.57292981153062,1.5833539927492633
2020-01-07/2020-12-31,4,5,2,0.995,1.569846835495528,1.5822206688729572
2002-01-02/2002-12-31,4,6,2,0.998,1.5775963682885465,1.5820607101135717
2023-01-04/2023-06-23,4,7,2,0.998,1.237755156571651,1.5813517105632324
2009-01-01/2009-12-31,3,4,1,0.995,1.5780619356851606,1.5805360842674665
2002-01-01/2002-12-31,5,5,1,0.995,1.5757492372073387,1.5782118112893297
2021-01-07/2021-12-31,4,8,1,0.995,1.5638769423900394,1.57810337966075
2002-01-04/2002-12-31,4,4,1,0.995,1.5692780680445262,1.577625260360939
2003-01-03/2003-12-31,4,8,1,0.995,1.5695232204163423,1.5758879279405282
